;Apr09_TPC_0-1-0_LMW;Apr09_TPC_0-1-0_LMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
3499,970;0,04340602;0,03919415;
3501,834;0,04279117;0,03858629;
3503,698;0,04179058;0,03759266;
3505,561;0,04131045;0,03711949;
3507,425;0,04058993;0,03640591;
3509,289;0,04012075;0,03594367;
3511,152;0,03954103;0,03537087;
3513,016;0,03917932;0,03501607;
3514,880;0,03848403;0,03432769;
3516,743;0,03825431;0,03410485;
3518,607;0,03813561;0,03399303;
3520,471;0,03738204;0,03324634;
3522,334;0,0365495;0,03242065;
3524,198;0,0359532;0,0318312;
3526,062;0,03500406;0,03088889;
3527,925;0,03467572;0,03056738;
3529,789;0,03406645;0,02996493;
3531,653;0,0335864;0,02949168;
3533,516;0,03317508;0,02908715;
3535,380;0,03253037;0,02844922;
3537,244;0,03197181;0,02789744;
3539,107;0,03177465;0,02770703;
3540,971;0,03128592;0,02722506;
3542,835;0,0307909;0,02673677;
3544,698;0,03013679;0,02608939;
3546,562;0,02979579;0,02575512;
3548,426;0,02918714;0,02515317;
3550,289;0,02884349;0,02481622;
3552,153;0,0283791;0,02435851;
3554,017;0,02783931;0,0238254;
3555,880;0,02717053;0,02316328;
3557,744;0,02739754;0,02339695;
3559,608;0,02699572;0,02300177;
3561,471;0,0261791;0,02219179;
3563,335;0,0254375;0,02145681;
3565,199;0,0253727;0,02139862;
3567,062;0,02506954;0,02110207;
3568,926;0,02401228;0,0200514;
3570,790;0,02282049;0,01886619;
3572,653;0,02259999;0,01865226;
3574,517;0,02260384;0,01866267;
3576,381;0,02238791;0,01845329;
3578,244;0,02203484;0,01810676;
3580,108;0,02122088;0,01729934;
3581,972;0,02031583;0,01640081;
3583,835;0,02053465;0,01662614;
3585,699;0,02118906;0,01728705;
3587,563;0,02099714;0,01710162;
3589,426;0,01980359;0,01591455;
3591,290;0,0188981;0,01501553;
3593,154;0,01838758;0,01451147;
3595,017;0,01828433;0,01441467;
3596,881;0,01793605;0,01407283;
3598,745;0,01747863;0,01362184;
3600,608;0,01694863;0,01309825;
3602,472;0,01674572;0,01290176;
3604,336;0,01651317;0,01267561;
3606,199;0,0160468;0,01221563;
3608,063;0,01589273;0,01206794;
3609,927;0,01578479;0,01196637;
3611,790;0,01575031;0,01193825;
3613,654;0,01519391;0,0113882;
3615,518;0,01403344;0,01023408;
3617,381;0,01381279;0,01001975;
3619,245;0,01366447;0,009877756;
3621,109;0,01349627;0,009715863;
3622,972;0,01318031;0,00940621;
3624,836;0,01290192;0,009134111;
3626,700;0,01280534;0,009043809;
3628,563;0,01246804;0,008712783;
3630,427;0,0115293;0,007780311;
3632,291;0,01107534;0,0073326;
3634,154;0,01072112;0,006984625;
3636,018;0,01075833;0,007028071;
3637,882;0,0107665;0,007042459;
3639,745;0,01099612;0,007278293;
3641,609;0,01074748;0,00703586;
3643,473;0,01041813;0,00671271;
3645,336;0,01023169;0,006532455;
3647,200;0,01047917;0,006786115;
3649,064;0,01016327;0,006476376;
3650,927;0,009186301;0,005505569;
3652,791;0,008543675;0,004869091;
3654,655;0,00831998;0,004651535;
3656,518;0,008483569;0,004821255;
3658,382;0,008613765;0,004957571;
3660,246;0,008337137;0,004687054;
3662,109;0,008105301;0,004461319;
3663,973;0,008275383;0,004637495;
3665,837;0,008671081;0,005039275;
3667,700;0,008686507;0,005060775;
3669,564;0,008881708;0,005262041;
3671,428;0,008322679;0,004709067;
3673,291;0,00734407;0,003736505;
3675,155;0,006803502;0,003201974;
3677,019;0,007104061;0,003508561;
3678,882;0,006577076;0,002987595;
3680,746;0,00644768;0,002864208;
3682,610;0,006464109;0,002886637;
3684,473;0,00664059;0,003069109;
3686,337;0,006636401;0,003070903;
3688,201;0,007103939;0,003544414;
3690,064;0,007252278;0,003698717;
3691,928;0,006159291;0,002611685;
3693,792;0,005306894;0,001765235;
3695,655;0,005403188;0,001867465;
3697,519;0,005375942;0,001846148;
3699,383;0,005612463;0,002088588;
3701,246;0,005983266;0,002465301;
3703,110;0,006161944;0,002649881;
3704,974;0,005810772;0,002304601;
3706,837;0,005681209;0,002180922;
3708,701;0,005884346;0,002389933;
3710,565;0,005528787;0,00204024;
3712,428;0,005463831;0,00198114;
3714,292;0,005864776;0,002387934;
3716,156;0,006099931;0,002628928;
3718,019;0,005814139;0,002348967;
3719,883;0,005129586;0,001670236;
3721,747;0,006106983;0,002653446;
3723,610;0,007033067;0,003585334;
3725,474;0,006405169;0,002963232;
3727,338;0,00575456;0,00231841;
3729,202;0,005914778;0,002484406;
3731,065;0,005291661;0,001867059;
3732,929;0,00545428;0,002035438;
3734,793;0,006211152;0,002798063;
3736,656;0,006628244;0,003220899;
3738,520;0,006178029;0,002776419;
3740,384;0,005115037;0,001719153;
3742,247;0,005269804;0,001879639;
3744,111;0,005827356;0,0024429;
3745,975;0,00642399;0,003045235;
3747,838;0,007281583;0,00390852;
3749,702;0,006691727;0,003324349;
3751,566;0,006621864;0,003260161;
3753,429;0,005901562;0,002545526;
3755,293;0,004704341;0,001353963;
3757,157;0,004873519;0,001528792;
3759,020;0,004973091;0,001634006;
3760,884;0,004883641;0,00155019;
3762,748;0,004858904;0,001531077;
3764,611;0,005354175;0,002031965;
3766,475;0,006093052;0,00277645;
3768,339;0,005794018;0,002483016;
3770,202;0,004786474;0,001481065;
3772,066;0,004024178;0,0007243521;
3773,930;0,004831871;0,00153762;
3775,793;0,005638813;0,002350129;
3777,657;0,005616778;0,002333653;
3779,521;0,005390384;0,002112809;
3781,384;0,005539519;0,002267487;
3783,248;0,005160495;0,001893997;
3785,112;0,004681148;0,001420175;
3786,975;0,004998445;0,001742991;
3788,839;0,005711602;0,002461657;
3790,703;0,005750651;0,002506208;
3792,566;0,005435223;0,002196273;
3794,430;0,005421261;0,002187796;
3796,294;0,006202845;0,002974857;
3798,157;0,005996747;0,002774229;
3800,021;0,005043058;0,001826001;
3801,885;0,005608003;0,002396399;
3803,748;0,006201328;0,002995169;
3805,612;0,005217667;0,002016945;
3807,476;0,005451928;0,002256635;
3809,339;0,005478054;0,002288182;
3811,203;0,005494516;0,002310057;
3813,067;0,004827506;0,001648453;
3814,930;0,004607322;0,001433666;
3816,794;0,004838538;0,001670272;
3818,658;0,005353125;0,00219024;
3820,521;0,005370278;0,002212766;
3822,385;0,00486368;0,001711535;
3824,249;0,004496;0,001349212;
3826,112;0,004982421;0,001840984;
3827,976;0,005986366;0,002850271;
3829,840;0,006014806;0,002884046;
3831,703;0,005368441;0,002243007;
3833,567;0,005280929;0,002160814;
3835,431;0,005773422;0,002658618;
3837,294;0,005278939;0,002169438;
3839,158;0,004659297;0,001555092;
3841,022;0,004983888;0,001884972;
3842,885;0,005279186;0,00218555;
3844,749;0,005491272;0,002402909;
3846,613;0,005413446;0,002330348;
3848,476;0,00609537;0,003017529;
3850,340;0,00610451;0,003031919;
3852,204;0,004516354;0,001449005;
3854,067;0,004731622;0,001669508;
3855,931;0,005492703;0,002435815;
3857,795;0,005302217;0,002250549;
3859,658;0,005960347;0,002913891;
3861,522;0,006137982;0,003096729;
3863,386;0,006180582;0,003144527;
3865,249;0,006016111;0,002985245;
3867,113;0,005707673;0,002681988;
3868,977;0,005380382;0,002359872;
3870,840;0,005310076;0,002294733;
3872,704;0,004912135;0,001901951;
3874,568;0,004963247;0,001958215;
3876,431;0,005218679;0,002218791;
3878,295;0,005352221;0,00235747;
3880,159;0,005745202;0,002755581;
3882,022;0,005923002;0,002938503;
3883,886;0,005504842;0,002525458;
3885,750;0,005188064;0,002213787;
3887,613;0,004850829;0,001881653;
3889,477;0,004583189;0,001619105;
3891,341;0,004828141;0,001869143;
3893,204;0,005406274;0,002452354;
3895,068;0,005418015;0,002469166;
3896,932;0,005424832;0,002481047;
3898,795;0,005559229;0,0026205;
3900,659;0,005696537;0,002762857;
3902,523;0,005216627;0,00228799;
3904,386;0,005126083;0,00220248;
3906,250;0,00498356;0,002064985;
3908,114;0,005210056;0,002296501;
3909,977;0,005282339;0,002373797;
3911,841;0,005230264;0,002326728;
3913,705;0,005002936;0,002104398;
3915,568;0,005099761;0,002206215;
3917,432;0,005063582;0,002175021;
3919,296;0,005194101;0,002310517;
3921,159;0,005232484;0,002353871;
3923,023;0,005184032;0,002310382;
3924,887;0,005009198;0,002140505;
3926,750;0,005060901;0,002197156;
3928,614;0,005008307;0,002149504;
3930,478;0,005207214;0,002353346;
3932,341;0,005307523;0,002458583;
3934,205;0,005324512;0,002480494;
3936,069;0,005205711;0,002366607;
3937,932;0,005168269;0,002334072;
3939,796;0,0049058;0,002076503;
3941,660;0,005109485;0,002285081;
3943,523;0,005110837;0,002291319;
3945,387;0,005196357;0,002381718;
3947,251;0,005212174;0,002402408;
3949,114;0,005197388;0,002392487;
3950,978;0,004663186;0,001863144;
3952,842;0,004749677;0,001954487;
3954,705;0,005053759;0,002263414;
3956,569;0,005319265;0,002533758;
3958,433;0,005143506;0,00236283;
3960,296;0,004989052;0,002213201;
3962,160;0,004754465;0,001983431;
3964,024;0,004835398;0,002069175;
3965,887;0,005047205;0,002285786;
3967,751;0,005036259;0,002279637;
3969,615;0,004485234;0,001733403;
3971,478;0,004851253;0,002104206;
3973,342;0,005259517;0,002517247;
3975,206;0,005377215;0,002639715;
3977,069;0,005172757;0,002440021;
3978,933;0,005151627;0,002423647;
3980,797;0,005153932;0,002430702;
3982,660;0,004844014;0,002125528;
3984,524;0,004321002;0,001607253;
3986,388;0,004744941;0,002035922;
3988,251;0,005010422;0,002306127;
3990,115;0,004715291;0,002015713;
3991,979;0,004635061;0,001940194;
3993,842;0,004847467;0,002157303;
3995,706;0,004532346;0,00184688;
3997,570;0,004955537;0,002274761;
