;Jun21_TPC_0-1-0_HMW;Jun21_TPC_0-1-0_HMW (baseline corrected);
2089,173;0,00956867;-0,005462696;
2091,037;0,009870986;-0,005124969;
2092,900;0,009530394;-0,005430245;
2094,764;0,009377138;-0,005548278;
2096,628;0,009631184;-0,005259104;
2098,491;0,009762358;-0,005092895;
2100,355;0,009798339;-0,005021973;
2102,219;0,009929382;-0,004856081;
2104,082;0,01004163;-0,004709078;
2105,946;0,01039939;-0,004316653;
2107,810;0,01039698;-0,004284493;
2109,673;0,01058697;-0,004060018;
2111,537;0,01091282;-0,00369978;
2113,401;0,01118103;-0,003397274;
2115,264;0,01101677;-0,003527322;
2117,128;0,01065491;-0,003855071;
2118,992;0,01063455;-0,003841398;
2120,855;0,01089318;-0,003548829;
2122,719;0,01038086;-0,004027308;
2124,583;0,01012819;-0,004246212;
2126,446;0,01009062;-0,004250112;
2128,310;0,009678252;-0,004628901;
2130,174;0,008380341;-0,005893318;
2132,037;0,007557493;-0,00668276;
2133,901;0,007150284;-0,00705665;
2135,765;0,006994134;-0,007179568;
2137,628;0,006592734;-0,007547824;
2139,492;0,005891783;-0,008215717;
2141,356;0,004686074;-0,009388454;
2143,219;0,004168251;-0,009873391;
2145,083;0,004154224;-0,009854618;
2146,947;0,003074708;-0,01090142;
2148,810;0,00118858;-0,01275492;
2150,674;0,0005345235;-0,01337643;
2152,538;-0,0004207304;-0,01429922;
2154,401;-0,001205923;-0,01505204;
2156,265;-0,002887504;-0,01670133;
2158,129;-0,005072942;-0,01885456;
2159,992;-0,004704848;-0,01845434;
2161,856;-0,002246061;-0,01596351;
2163,720;-0,001479609;-0,0151651;
2165,583;-5,955857E-5;-0,01371317;
2167,447;0,0003571925;-0,01326462;
2169,311;0,000726867;-0,01286324;
2171,174;0,0009923429;-0,01256613;
2173,038;0,0008292621;-0,01269766;
2174,902;0,0007706376;-0,01272482;
2176,765;0,001332137;-0,01213193;
2178,629;0,001188921;-0,01224384;
2180,493;0,001730329;-0,0116712;
2182,356;0,002250661;-0,01111972;
2184,220;0,003009384;-0,01032993;
2186,084;0,003629181;-0,009679145;
2187,947;0,004243427;-0,00903399;
2189,811;0,004773254;-0,008473333;
2191,675;0,005298839;-0,007916997;
2193,538;0,005031345;-0,008153817;
2195,402;0,005044204;-0,008110363;
2197,266;0,005442994;-0,007681056;
2199,129;0,006083523;-0,007010086;
2200,993;0,006344957;-0,00671829;
2202,857;0,006480455;-0,006552507;
2204,720;0,006771852;-0,006230901;
2206,584;0,007325493;-0,005647128;
2208,448;0,007600234;-0,00534233;
2210,311;0,007623081;-0,005289504;
2212,175;0,007315971;-0,00556671;
2214,039;0,007756531;-0,005096321;
2215,902;0,007872048;-0,004951051;
2217,766;0,008221017;-0,004572403;
2219,630;0,008618067;-0,004145749;
2221,493;0,009100862;-0,003633425;
2223,357;0,009048882;-0,00365595;
2225,221;0,009052642;-0,003622808;
2227,084;0,009346553;-0,00329959;
2228,948;0,009787768;-0,002829141;
2230,812;0,009585935;-0,003001813;
2232,675;0,009860014;-0,002698646;
2234,539;0,0103605;-0,002169148;
2236,403;0,010793;-0,001707706;
2238,266;0,01107265;-0,001399188;
2240,130;0,01128776;-0,001155279;
2241,994;0,01146175;-0,000952563;
2243,857;0,01190849;-0,0004771624;
2245,721;0,01188431;-0,0004727561;
2247,585;0,01179486;-0,0005337021;
2249,448;0,01196461;-0,0003355056;
2251,312;0,01265522;0,0003834775;
2253,176;0,01285387;0,0006104247;
2255,039;0,0131025;0,0008872882;
2256,903;0,01311389;0,0009268316;
2258,767;0,01321598;0,001057013;
2260,630;0,01366163;0,001530684;
2262,494;0,01427504;0,002172046;
2264,358;0,01441927;0,002344161;
2266,221;0,01470355;0,002656263;
2268,085;0,01481014;0,002790594;
2269,949;0,01472453;0,002732662;
2271,812;0,01503682;0,003072563;
2273,676;0,01562368;0,003686968;
2275,540;0,01595031;0,004041063;
2277,403;0,01602554;0,004143707;
2279,267;0,0162831;0,004428604;
2281,131;0,01694684;0,005119612;
2282,994;0,01728626;0,005486241;
2284,858;0,01737995;0,005607067;
2286,722;0,01758051;0,005834705;
2288,585;0,01802181;0,006303006;
2290,449;0,01836403;0,006672167;
2292,313;0,01839562;0,006730636;
2294,176;0,01831436;0,006676186;
2296,040;0,01849493;0,006883496;
2297,904;0,01862254;0,007037789;
2299,767;0,0187128;0,007154662;
2301,631;0,01876791;0,007236322;
2303,495;0,01888001;0,007374905;
2305,358;0,0190179;0,007539219;
2307,222;0,019179;0,007726681;
2309,086;0,01944347;0,008017436;
2310,949;0,01959626;0,008196464;
2312,813;0,01953431;0,008160674;
2314,677;0,01958444;0,008236908;
2316,540;0,01973432;0,008412832;
2318,404;0,0198777;0,008582192;
2320,268;0,02004231;0,008772717;
2322,131;0,02034145;0,009097708;
2323,995;0,02037112;0,009153164;
2325,859;0,0199149;0,008722672;
2327,722;0,0194135;0,008246937;
2329,586;0,01940418;0,008263232;
2331,450;0,01950289;0,008387476;
2333,313;0,01943703;0,008347099;
2335,177;0,01927685;0,008212343;
2337,041;0,01923985;0,008200703;
2338,904;0,01927024;0,008256392;
2340,768;0,0192972;0,008308596;
2342,632;0,0193165;0,008353076;
2344,495;0,01940739;0,00846909;
2346,359;0,01934285;0,008429601;
2348,223;0,01923812;0,008349873;
2350,087;0,01924937;0,008386069;
2351,950;0,01939319;0,008554766;
2353,814;0,01928247;0,008468868;
2355,678;0,01896602;0,008177183;
2357,541;0,01869927;0,007935138;
2359,405;0,01872906;0,007989574;
2361,269;0,01872267;0,008007773;
2363,132;0,01841752;0,007727155;
2364,996;0,01842708;0,007761181;
2366,860;0,01884466;0,008203173;
2368,723;0,01899868;0,008381556;
2370,587;0,01909589;0,008503066;
2372,451;0,01915521;0,008586624;
2374,314;0,01941877;0,008874365;
2376,178;0,01960836;0,009088082;
2378,042;0,01970647;0,009210263;
2379,905;0,01974145;0,009269262;
2381,769;0,01985189;0,009403659;
2383,633;0,01996234;0,009538016;
2385,496;0,02001455;0,009614071;
2387,360;0,02004369;0,009666999;
2389,224;0,02009204;0,009739087;
2391,087;0,01992142;0,009592144;
2392,951;0,01986799;0,009562334;
2394,815;0,01999985;0,00971776;
2396,678;0,02002466;0,009766085;
2398,542;0,01999798;0,009762867;
2400,406;0,02003444;0,009822734;
2402,269;0,02016738;0,009979018;
2404,133;0,02028863;0,01012357;
2405,997;0,02018522;0,0100434;
2407,860;0,02018426;0,01006563;
2409,724;0,02023686;0,01014135;
2411,588;0,02019269;0,01012027;
2413,451;0,02012023;0,01007083;
2415,315;0,02032331;0,01029689;
2417,179;0,02039096;0,01038746;
2419,042;0,02038524;0,0104046;
2420,906;0,02029415;0,01033633;
2422,770;0,02038148;0,01044643;
2424,633;0,02050946;0,01059711;
2426,497;0,02067415;0,01078446;
2428,361;0,02083129;0,0109642;
2430,224;0,02086764;0,01102311;
2432,088;0,0206847;0,01086266;
2433,952;0,02077618;0,0109766;
2435,815;0,02083442;0,01105724;
2437,679;0,02076751;0,01101267;
2439,543;0,02094047;0,01120792;
2441,406;0,02129923;0,01158893;
2443,270;0,02146126;0,01177315;
2445,134;0,02167414;0,01200818;
2446,997;0,021696;0,01205213;
2448,861;0,02171918;0,01209735;
2450,725;0,02178636;0,01218652;
2452,588;0,02180072;0,01222282;
2454,452;0,02169188;0,01213588;
2456,316;0,02185976;0,0123256;
2458,179;0,02202981;0,01251744;
2460,043;0,02216149;0,01267086;
2461,907;0,0224098;0,01294086;
2463,770;0,02254306;0,01309577;
2465,634;0,02237355;0,01294785;
2467,498;0,0223479;0,01294374;
2469,361;0,02241164;0,01302898;
2471,225;0,02254191;0,0131807;
2473,089;0,02274434;0,01340453;
2474,952;0,02297399;0,01365553;
2476,816;0,02315212;0,01385496;
2478,680;0,02319527;0,01391938;
2480,543;0,02319769;0,013943;
2482,407;0,02336799;0,01413446;
2484,271;0,02336552;0,0141531;
2486,134;0,02332308;0,01413173;
2487,998;0,02357762;0,01440728;
2489,862;0,02388214;0,01473278;
2491,725;0,02380661;0,01467816;
2493,589;0,023782;0,01467444;
2495,453;0,02406975;0,01498302;
2497,316;0,02424055;0,0151746;
2499,180;0,02434118;0,01529596;
2501,044;0,02438854;0,01536402;
2502,907;0,02427102;0,01526714;
2504,771;0,02444227;0,01545899;
2506,635;0,02459852;0,01563579;
2508,498;0,02474725;0,01580502;
2510,362;0,02489649;0,01597472;
2512,226;0,02504497;0,01614362;
2514,089;0,02515669;0,01627571;
2515,953;0,0252866;0,01642594;
2517,817;0,02532401;0,01648363;
2519,680;0,02535812;0,01653798;
2521,544;0,02551156;0,01671161;
2523,408;0,02569321;0,0169134;
2525,271;0,02576115;0,01700145;
2527,135;0,02586208;0,01712243;
2528,999;0,02605297;0,01733333;
2530,862;0,02636459;0,01766491;
2532,726;0,02618672;0,01750697;
2534,590;0,02616254;0,01750267;
2536,453;0,02645555;0,01781551;
2538,317;0,02650691;0,01788666;
2540,181;0,0264173;0,0178168;
2542,044;0,02671138;0,01813059;
2543,908;0,02704712;0,01848599;
2545,772;0,0270332;0,01849169;
2547,635;0,0271013;0,01857936;
2549,499;0,02746523;0,01896283;
2551,363;0,02742175;0,01893884;
2553,226;0,02724667;0,01878321;
2555,090;0,02738748;0,01894342;
2556,954;0,02773446;0,01930975;
2558,817;0,02799241;0,01958703;
2560,681;0,0282771;0,019891;
2562,545;0,02839089;0,02002402;
2564,408;0,02850486;0,02015719;
2566,272;0,02859286;0,02026434;
2568,136;0,02864646;0,02033705;
2569,999;0,02884893;0,02055858;
2571,863;0,02903449;0,02076317;
2573,727;0,02914433;0,020892;
2575,590;0,02953029;0,0212969;
2577,454;0,02987193;0,02165744;
2579,318;0,03002569;0,02183007;
2581,181;0,03016225;0,02198545;
2583,045;0,03028496;0,02212694;
2584,909;0,03043916;0,02229988;
2586,772;0,03083473;0,02271415;
2588,636;0,03120852;0,0231066;
2590,500;0,03128849;0,02320519;
2592,363;0,03123398;0,02316926;
2594,227;0,03141845;0,02337227;
2596,091;0,03178946;0,02376177;
2597,954;0,03195172;0,0239425;
2599,818;0,03223471;0,0242439;
2601,682;0,0326404;0,02466798;
2603,545;0,032799;0,02484492;
2605,409;0,03302506;0,02508928;
2607,273;0,03351421;0,02559669;
2609,136;0,03385146;0,02595216;
2611,000;0,03401468;0,02613357;
2612,864;0,03413057;0,0262676;
2614,727;0,03440569;0,02656083;
2616,591;0,03477487;0,02694807;
2618,455;0,03499603;0,02718726;
2620,318;0,0352777;0,02748692;
2622,182;0,03560612;0,02783329;
2624,046;0,03589256;0,02813765;
2625,910;0,03624185;0,02850481;
2627,773;0,03653208;0,02881288;
2629,637;0,03682093;0,02911953;
2631,501;0,03708685;0,02940321;
2633,364;0,03728016;0,02961425;
2635,228;0,03754527;0,02989705;
2637,092;0,03783226;0,03020169;
2638,955;0,03811796;0,03050499;
2640,819;0,03851041;0,03091502;
2642,683;0,03884436;0,03126651;
2644,546;0,03911983;0,03155949;
2646,410;0,03940678;0,03186389;
2648,274;0,03967219;0,03214673;
2650,137;0,03987374;0,03236567;
2652,001;0,04010201;0,03261129;
2653,865;0,04037012;0,03289672;
2655,728;0,04058421;0,03312809;
2657,592;0,04073346;0,03329458;
2659,456;0,04086653;0,03344486;
2661,319;0,04101258;0,03360808;
2663,183;0,04115874;0,03377138;
2665,047;0,04132252;0,03395226;
2666,910;0,04156453;0,03421133;
2668,774;0,04169464;0,03435847;
2670,638;0,04177524;0,03445607;
2672,501;0,04183633;0,03453411;
2674,365;0,04197962;0,03469432;
2676,229;0,04223736;0,03496895;
2678,092;0,04256002;0,03530846;
2679,956;0,04281786;0,03558312;
2681,820;0,04309457;0,0358766;
2683,683;0,04320425;0,03600302;
2685,547;0,04330557;0,03612106;
2687,411;0,04356026;0,03639242;
2689,274;0,04378862;0,03663742;
2691,138;0,04386105;0,03672646;
2693,002;0,04409128;0,03697326;
2694,865;0,04434969;0,03724822;
2696,729;0,04442591;0,03734094;
2698,593;0,0444632;0,03739469;
2700,456;0,04468896;0,03763689;
2702,320;0,04488236;0,0378467;
2704,184;0,04508541;0,03806611;
2706,047;0,04532162;0,03831866;
2707,911;0,04561093;0,03862427;
2709,775;0,0457656;0,0387952;
2711,638;0,04600209;0,03904792;
2713,502;0,04626653;0,03932856;
2715,366;0,04645569;0,03953389;
2717,229;0,04653586;0,03963019;
2719,093;0,04671505;0,03982548;
2720,957;0,04691397;0,04004047;
2722,820;0,04718887;0,0403314;
2724,684;0,04740608;0,04056462;
2726,548;0,04777115;0,04094565;
2728,411;0,04818606;0,0413765;
2730,275;0,04845487;0,0416612;
2732,139;0,0486702;0,04189241;
2734,002;0,04888639;0,04212444;
2735,866;0,04897811;0,04223196;
2737,730;0,04916297;0,0424326;
2739,593;0,04945135;0,04273672;
2741,457;0,04961278;0,04291385;
2743,321;0,049687;0,04300375;
2745,184;0,0499566;0,043289;
2747,048;0,05018821;0,04353622;
2748,912;0,05054585;0,04390944;
2750,775;0,05090088;0,04428002;
2752,639;0,05117031;0,04456497;
2754,503;0,05133697;0,04474711;
2756,366;0,05151783;0,04494343;
2758,230;0,0517406;0,04518163;
2760,094;0,05212256;0,04557897;
2761,957;0,05239001;0,04586178;
2763,821;0,05264056;0,04612767;
2765,685;0,05281459;0,046317;
2767,548;0,0530907;0,04660838;
2769,412;0,05341009;0,046943;
2771,276;0,05373654;0,04728466;
2773,139;0,05396811;0,0475314;
2775,003;0,05429735;0,04787579;
2776,867;0,05480978;0,04840334;
2778,730;0,05531065;0,04891929;
2780,594;0,05553335;0,04915705;
2782,458;0,05579201;0,04943073;
2784,321;0,05609734;0,04975105;
2786,185;0,05643398;0,05010266;
2788,049;0,05681072;0,05049433;
2789,912;0,05724349;0,05094201;
2791,776;0,05768917;0,05140256;
2793,640;0,05826888;0,05199712;
2795,503;0,05868341;0,05242646;
2797,367;0,05903364;0,05279147;
2799,231;0,05965749;0,05343008;
2801,094;0,06039433;0,05418164;
2802,958;0,0606677;0,05446972;
2804,822;0,06102539;0,05484207;
2806,685;0,0616002;0,05543152;
2808,549;0,06217209;0,05601802;
2810,413;0,06276784;0,05662835;
2812,276;0,06353685;0,05741191;
2814,140;0,0641722;0,05806178;
2816,004;0,06479075;0,05869482;
2817,867;0,06531566;0,0592342;
2819,731;0,06589233;0,05982531;
2821,595;0,06646789;0,06041528;
2823,458;0,06726422;0,06122599;
2825,322;0,06809338;0,0620695;
2827,186;0,0687954;0,06278584;
2829,049;0,06935704;0,06336177;
2830,913;0,07020046;0,06421945;
2832,777;0,07100111;0,06503435;
2834,640;0,07184674;0,06589418;
2836,504;0,07257992;0,06664154;
2838,368;0,07352885;0,06760463;
2840,231;0,07472597;0,06881588;
2842,095;0,07598279;0,07008679;
2843,959;0,07691869;0,07103676;
2845,822;0,07804918;0,0721813;
2847,686;0,07919494;0,07334107;
2849,550;0,08039395;0,07455406;
2851,413;0,08130622;0,0754803;
2853,277;0,08198477;0,07617278;
2855,141;0,08246821;0,07667012;
2857,004;0,08318681;0,0774026;
2858,868;0,08380406;0,0780337;
2860,732;0,08454831;0,07879178;
2862,595;0,08527141;0,07952867;
2864,459;0,08602811;0,08029915;
2866,323;0,0865073;0,08079208;
2868,186;0,08697658;0,08127508;
2870,050;0,08732667;0,08163886;
2871,914;0,08775468;0,08208053;
2873,777;0,08797088;0,08231036;
2875,641;0,08822485;0,08257794;
2877,505;0,08820835;0,08257503;
2879,368;0,08800304;0,08238327;
2881,232;0,0877329;0,08212666;
2883,096;0,08775163;0,0821589;
2884,959;0,08756573;0,08198648;
2886,823;0,0875554;0,0819896;
2888,687;0,08770146;0,08214909;
2890,550;0,08774097;0,082202;
2892,414;0,08762011;0,08209452;
2894,278;0,08788036;0,08236812;
2896,141;0,08814659;0,08264766;
2898,005;0,08858347;0,08309784;
2899,869;0,08906789;0,08359554;
2901,733;0,08979242;0,08433331;
2903,596;0,09032483;0,08487894;
2905,460;0,09101337;0,08558067;
2907,324;0,09182259;0,08640307;
2909,187;0,09279944;0,08739306;
2911,051;0,09364227;0,08824901;
2912,915;0,09457461;0,08919445;
2914,778;0,09560553;0,09023843;
2916,642;0,09693956;0,09158551;
2918,506;0,09807413;0,0927331;
2920,369;0,09909313;0,09376509;
2922,233;0,09970004;0,09438497;
2924,097;0,1004399;0,09513776;
2925,960;0,1008607;0,09557148;
2927,824;0,1010723;0,09579598;
2929,688;0,1009905;0,09572705;
2931,551;0,1009657;0,09571508;
2933,415;0,100554;0,09531624;
2935,279;0,1001608;0,09493578;
2937,142;0,09922542;0,09401322;
2939,006;0,09824613;0,09304667;
2940,870;0,09721689;0,09203015;
2942,733;0,09630865;0,09113462;
2944,597;0,09525647;0,09009511;
2946,461;0,09454066;0,08939196;
2948,324;0,093791;0,08865493;
2950,188;0,09306599;0,08794252;
2952,052;0,09228499;0,0871741;
2953,915;0,09176689;0,08666855;
2955,779;0,09102295;0,08593714;
2957,643;0,09044652;0,08537322;
2959,506;0,08964386;0,08458305;
2961,370;0,08864101;0,08359267;
2963,234;0,08747819;0,08244228;
2965,097;0,08647574;0,08145225;
2966,961;0,08551114;0,08050003;
2968,825;0,0846659;0,07966716;
2970,688;0,08356519;0,0785788;
2972,552;0,0826315;0,07765743;
2974,416;0,08153065;0,07656888;
2976,279;0,08060605;0,07565655;
2978,143;0,07977007;0,07483282;
2980,007;0,07922978;0,07430477;
2981,870;0,07851754;0,07360473;
2983,734;0,07805531;0,07315469;
2985,598;0,07772077;0,0728323;
2987,461;0,07734675;0,07247042;
2989,325;0,07678477;0,07192055;
2991,189;0,07650617;0,07165406;
2993,052;0,07634993;0,07150988;
2994,916;0,07653858;0,07171057;
2996,780;0,07671175;0,07189578;
2998,643;0,07712705;0,07232307;
3000,507;0,07722381;0,07243182;
3002,371;0,07743453;0,07265449;
3004,234;0,07765883;0,07289073;
3006,098;0,07811437;0,07335818;
3007,962;0,07848291;0,07373861;
3009,825;0,07879274;0,07406031;
3011,689;0,07900562;0,07428504;
3013,553;0,07937793;0,07466917;
3015,416;0,07983859;0,07514164;
3017,280;0,08069669;0,07601152;
3019,144;0,08126663;0,07659322;
3021,007;0,08186978;0,07720811;
3022,871;0,08226338;0,07761342;
3024,735;0,08293921;0,07830095;
3026,598;0,08341336;0,07878677;
3028,462;0,08406801;0,07945307;
3030,326;0,084791;0,08018769;
3032,189;0,08541891;0,08082721;
3034,053;0,08572004;0,08113993;
3035,917;0,08653044;0,0819619;
3037,780;0,08705206;0,08249506;
3039,644;0,08747523;0,08292976;
3041,508;0,08789256;0,08335858;
3043,371;0,08882329;0,0843008;
3045,235;0,08981383;0,0853028;
3047,099;0,09083067;0,08633107;
3048,962;0,09140802;0,08691984;
3050,826;0,09205009;0,08757331;
3052,690;0,09261614;0,08815073;
3054,553;0,09318342;0,08872937;
3056,417;0,09385959;0,08941687;
3058,281;0,09491505;0,09048365;
3060,144;0,09545025;0,09103014;
3062,008;0,09597579;0,09156695;
3063,872;0,09658564;0,09218805;
3065,735;0,09741242;0,09302606;
3067,599;0,09777589;0,09340075;
3069,463;0,09839734;0,09403338;
3071,326;0,09910618;0,0947534;
3073,190;0,09990135;0,09555972;
3075,054;0,1001363;0,09580579;
3076,917;0,1005062;0,09618676;
3078,781;0,1007974;0,09648905;
3080,645;0,1015475;0,0972503;
3082,508;0,1022826;0,09799637;
3084,372;0,1031783;0,09890312;
3086,236;0,103749;0,09948482;
3088,099;0,1042615;0,1000084;
3089,963;0,1045987;0,1003565;
3091,827;0,1054121;0,1011808;
3093,690;0,1061646;0,1019443;
3095,554;0,1069338;0,1027244;
3097,418;0,1073318;0,1031333;
3099,281;0,1080191;0,1038314;
3101,145;0,108619;0,1044423;
3103,009;0,1093555;0,1051895;
3104,872;0,109668;0,1055129;
3106,736;0,1101541;0,1060097;
3108,600;0,1106966;0,1065631;
3110,463;0,1117019;0,1075791;
3112,327;0,1121305;0,1080184;
3114,191;0,1125602;0,1084588;
3116,054;0,1129164;0,1088257;
3117,918;0,113675;0,109595;
3119,782;0,114268;0,1101987;
3121,645;0,1150814;0,1110227;
3123,509;0,1159179;0,1118698;
3125,373;0,117255;0,1132175;
3127,236;0,1179229;0,113896;
3129,100;0,1184848;0,1144685;
3130,964;0,1190533;0,1150475;
3132,827;0,1199219;0,1159267;
3134,691;0,1203508;0,116366;
3136,555;0,1209887;0,1170145;
3138,418;0,1211801;0,1172163;
3140,282;0,1220546;0,1181012;
3142,146;0,123324;0,1193811;
3144,009;0,1245152;0,1205827;
3145,873;0,1251796;0,1212575;
3147,737;0,1260523;0,1221405;
3149,600;0,1265463;0,1226449;
3151,464;0,1271359;0,1232448;
3153,328;0,1273302;0,1234495;
3155,191;0,128122;0,1242516;
3157,055;0,1288868;0,1250266;
3158,919;0,1299954;0,1261455;
3160,782;0,1307901;0,1269505;
3162,646;0,1313954;0,127566;
3164,510;0,1318124;0,1279932;
3166,373;0,1328982;0,1290892;
3168,237;0,1336375;0,1298387;
3170,101;0,1344083;0,1306196;
3171,964;0,1347639;0,1309854;
3173,828;0,1356051;0,1318367;
3175,692;0,136187;0,1324288;
3177,556;0,1367875;0,1330393;
3179,419;0,1371189;0,1333807;
3181,283;0,1379512;0,1342231;
3183,147;0,1387692;0,1350512;
3185,010;0,1392956;0,1355875;
3186,874;0,1394379;0,1357398;
3188,738;0,1401852;0,1364971;
3190,601;0,14054;0,1368619;
3192,465;0,1413343;0,1376661;
3194,329;0,1420879;0,1384297;
3196,192;0,142988;0,1393397;
3198,056;0,1433565;0,1397181;
3199,920;0,1438534;0,1402249;
3201,783;0,1440037;0,140385;
3203,647;0,1448267;0,1412179;
3205,511;0,1451322;0,1415332;
3207,374;0,1455311;0,1419419;
3209,238;0,1458795;0,1423001;
3211,102;0,146471;0,1429014;
3212,965;0,1466432;0,1430833;
3214,829;0,1471351;0,1435849;
3216,693;0,1473435;0,1438031;
3218,556;0,1479507;0,14442;
3220,420;0,1483236;0,1448026;
3222,284;0,1485137;0,1450024;
3224,147;0,1483445;0,1448428;
3226,011;0,1490903;0,1455983;
3227,875;0,1494099;0,1459275;
3229,738;0,1496938;0,146221;
3231,602;0,1497758;0,1463125;
3233,466;0,1501747;0,146721;
3235,329;0,1504487;0,1470046;
3237,193;0,1512788;0,1478442;
3239,057;0,151459;0,1480339;
3240,920;0,1514743;0,1480588;
3242,784;0,15136;0,1479539;
3244,648;0,1517974;0,1484008;
3246,511;0,1520404;0,1486533;
3248,375;0,1525781;0,1492004;
3250,239;0,1525153;0,149147;
3252,102;0,1528368;0,1494779;
3253,966;0,1528549;0,1495055;
3255,830;0,1531275;0,1497874;
3257,693;0,1531196;0,1497888;
3259,557;0,1531669;0,1498455;
3261,421;0,1530568;0,1497448;
3263,284;0,1533484;0,1500456;
3265,148;0,1531852;0,1498918;
3267,012;0,1532223;0,1499381;
3268,875;0,1529753;0,1497004;
3270,739;0,1532766;0,150011;
3272,603;0,1533136;0,1500572;
3274,466;0,1534508;0,1502036;
3276,330;0,1532661;0,1500281;
3278,194;0,153356;0,1501272;
3280,057;0,1529238;0,1497042;
3281,921;0,152526;0,1493155;
3283,785;0,1520992;0,1488979;
3285,648;0,1524623;0,1492701;
3287,512;0,1523058;0,1491227;
3289,376;0,151992;0,148818;
3291,239;0,1514635;0,1482986;
3293,103;0,1516793;0,1485234;
3294,967;0,1512854;0,1481385;
3296,830;0,1509327;0,1477949;
3298,694;0,1502793;0,1471505;
3300,558;0,1501036;0,1469838;
3302,421;0,1497186;0,1466078;
3304,285;0,1498497;0,1467479;
3306,149;0,149724;0,1466311;
3308,012;0,1497872;0,1467032;
3309,876;0,1492492;0,1461742;
3311,740;0,1486674;0,1456013;
3313,603;0,1477674;0,1447102;
3315,467;0,1480495;0,1450012;
3317,331;0,1479897;0,1449503;
3319,194;0,1476901;0,1446595;
3321,058;0,1471115;0,1440897;
3322,922;0,1470456;0,1440327;
3324,785;0,1466044;0,1436002;
3326,649;0,1463234;0,1433281;
3328,513;0,1457646;0,142778;
3330,376;0,1451951;0,1422173;
3332,240;0,1452031;0,142234;
3334,104;0,1453822;0,1424218;
3335,967;0,1443776;0,1414259;
3337,831;0,1440674;0,1411244;
3339,695;0,1438542;0,1409199;
3341,558;0,1440572;0,1411316;
3343,422;0,1435698;0,1406529;
3345,286;0,142967;0,1400587;
3347,149;0,1424133;0,1395136;
3349,013;0,1421687;0,1392777;
3350,877;0,1416137;0,1387313;
3352,740;0,1409415;0,1380677;
3354,604;0,1398559;0,1369906;
3356,468;0,1399127;0,137056;
3358,331;0,1400118;0,1371636;
3360,195;0,1393612;0,1365215;
3362,059;0,1382213;0,1353901;
3363,922;0,1379009;0,1350782;
3365,786;0,1375487;0,1347346;
3367,650;0,1374223;0,1346166;
3369,513;0,1367924;0,1339952;
3371,377;0,136346;0,1335572;
3373,241;0,1353613;0,132581;
3375,104;0,1349067;0,1321348;
3376,968;0,1343323;0,1315688;
3378,832;0,1336231;0,130868;
3380,695;0,1325911;0,1298444;
3382,559;0,132572;0,1298336;
3384,423;0,1325127;0,1297826;
3386,286;0,1319979;0,1292762;
3388,150;0,1306922;0,1279788;
3390,014;0,1302344;0,1275293;
3391,877;0,1298025;0,1271057;
3393,741;0,1290214;0,1263328;
3395,605;0,1275778;0,1248976;
3397,468;0,1268281;0,1241561;
3399,332;0,1262971;0,1236334;
3401,196;0,1257176;0,123062;
3403,059;0,1244327;0,1217853;
3404,923;0,1234628;0,1208237;
3406,787;0,1228962;0,1202653;
3408,650;0,1225593;0,1199365;
3410,514;0,121224;0,1186093;
3412,378;0,1201834;0,1175769;
3414,241;0,1196148;0,1170164;
3416,105;0,1193058;0,1167156;
3417,969;0,1182253;0,1156432;
3419,832;0,1175087;0,1149347;
3421,696;0,1161077;0,1135417;
3423,560;0,1151891;0,1126312;
3425,423;0,1142435;0,1116937;
3427,287;0,1133183;0,1107765;
3429,151;0,1126854;0,1101516;
3431,014;0,1124883;0,1099625;
3432,878;0,1110338;0,108516;
3434,742;0,1100127;0,1075029;
3436,605;0,1092044;0,1067026;
3438,469;0,1082412;0,1057473;
3440,333;0,1078849;0,105399;
3442,196;0,1078917;0,1054137;
3444,060;0,1066774;0,1042074;
3445,924;0,1052812;0,1028191;
3447,787;0,103316;0,1008617;
3449,651;0,1025903;0,100144;
3451,515;0,1020392;0,09960071;
3453,379;0,1009046;0,09847401;
3455,242;0,09928725;0,09686446;
3457,106;0,09851852;0,09610356;
3458,970;0,09799269;0,09558555;
3460,833;0,09753839;0,09513906;
3462,697;0,09591358;0,09352204;
3464,561;0,0947225;0,09233874;
3466,424;0,0941703;0,09179431;
3468,288;0,09326885;0,09090061;
3470,152;0,09180373;0,08944324;
3472,015;0,09170589;0,08935313;
3473,879;0,09070233;0,08835729;
3475,743;0,08929341;0,08695608;
3477,606;0,08813634;0,0858067;
3479,470;0,08746699;0,08514503;
3481,334;0,08635849;0,0840442;
3483,197;0,08512828;0,08282164;
3485,061;0,08387241;0,08157342;
3486,925;0,08305367;0,08076232;
3488,788;0,08216984;0,0798861;
3490,652;0,08165536;0,07937923;
3492,516;0,08078426;0,07851572;
3494,379;0,07958458;0,07732363;
3496,243;0,07790535;0,07565197;
3498,107;0,07701053;0,07476471;
3499,970;0,07617791;0,07393964;
3501,834;0,07590855;0,07367782;
3503,698;0,07527114;0,07304793;
3505,561;0,07415325;0,07193755;
3507,425;0,07251465;0,07030645;
3509,289;0,07156697;0,06936626;
3511,152;0,07055366;0,06836043;
3513,016;0,06976313;0,06757735;
3514,880;0,06852224;0,06634391;
3516,743;0,06753192;0,06536104;
3518,607;0,06634917;0,06418572;
3520,471;0,06562127;0,06346523;
3522,334;0,06451813;0,0623695;
3524,198;0,06363569;0,06149445;
3526,062;0,06287321;0,06073935;
