;Apr28_TPC_02-04-04_LMW;Apr28_TPC_02-04-04_LMW (baseline corrected);
2085,446;0,01101363;-0,006360143;
2087,309;0,01085831;-0,006508486;
2089,173;0,01088987;-0,006469975;
2091,037;0,01108553;-0,006267372;
2092,900;0,01084408;-0,006501909;
2094,764;0,01062578;-0,00671331;
2096,628;0,01093465;-0,006397559;
2098,491;0,01132738;-0,005997966;
2100,355;0,01119978;-0,006118718;
2102,219;0,01072162;-0,006590053;
2104,082;0,01058575;-0,006719112;
2105,946;0,01080315;-0,006494929;
2107,810;0,0110291;-0,00626221;
2109,673;0,011049;-0,006235552;
2111,537;0,01092188;-0,006355936;
2113,401;0,01075598;-0,006515113;
2115,264;0,01086331;-0,006401089;
2117,128;0,01096018;-0,006297531;
2118,992;0,01075178;-0,00649927;
2120,855;0,01033999;-0,006904411;
2122,719;0,01023823;-0,006999542;
2124,583;0,01028814;-0,006943019;
2126,446;0,009950253;-0,007274312;
2128,310;0,009187739;-0,008030247;
2130,174;0,008537762;-0,008673664;
2132,037;0,008702099;-0,008502783;
2133,901;0,008709588;-0,008488768;
2135,765;0,007875211;-0,009316636;
2137,628;0,007513077;-0,009672278;
2139,492;0,007681911;-0,009496969;
2141,356;0,007274193;-0,009898229;
2143,219;0,007053242;-0,01011274;
2145,083;0,006834118;-0,01032544;
2146,947;0,005757797;-0,01139535;
2148,810;0,005055516;-0,01209124;
2150,674;0,00503695;-0,01210343;
2152,538;0,004675043;-0,01245898;
2154,401;0,004110584;-0,0130171;
2156,265;0,003185728;-0,01393563;
2158,129;0,00205134;-0,01506371;
2159,992;0,002573527;-0,01453523;
2161,856;0,004236625;-0,01286585;
2163,720;0,004571227;-0,01252499;
2165,583;0,004240933;-0,01284904;
2167,447;0,004112697;-0,01297105;
2169,311;0,004428021;-0,01264951;
2171,174;0,004944653;-0,01212669;
2173,038;0,005191639;-0,01187352;
2174,902;0,005522688;-0,01153631;
2176,765;0,006309638;-0,01074321;
2178,629;0,00586633;-0,01118039;
2180,493;0,005510976;-0,01152962;
2182,356;0,00601463;-0,01101987;
2184,220;0,006162514;-0,0108659;
2186,084;0,005596413;-0,01142593;
2187,947;0,005631241;-0,01138505;
2189,811;0,006428789;-0,01058146;
2191,675;0,006780049;-0,01022418;
2193,538;0,006708029;-0,01029019;
2195,402;0,006805886;-0,01018634;
2197,266;0,00643566;-0,01055059;
2199,129;0,006564979;-0,01041531;
2200,993;0,006822931;-0,01015141;
2202,857;0,006720613;-0,01024779;
2204,720;0,00701492;-0,009947569;
2206,584;0,007540872;-0,009415715;
2208,448;0,007730793;-0,009219906;
2210,311;0,007678149;-0,009266678;
2212,175;0,008022593;-0,008916377;
2214,039;0,008473557;-0,008459571;
2215,902;0,007924747;-0,009002553;
2217,766;0,00763678;-0,009284706;
2219,630;0,007891674;-0,009024014;
2221,493;0,007986326;-0,008923577;
2223,357;0,007861396;-0,009042738;
2225,221;0,007831425;-0,009066954;
2227,084;0,008457835;-0,008434803;
2228,948;0,009255304;-0,007631609;
2230,812;0,009226917;-0,007654284;
2232,675;0,008988478;-0,007887025;
2234,539;0,009419175;-0,007450645;
2236,403;0,009827871;-0,00703628;
2238,266;0,01006938;-0,006789121;
2240,130;0,01044143;-0,006411427;
2241,994;0,01031888;-0,006528346;
2243,857;0,01000139;-0,006840227;
2245,721;0,01013233;-0,006703688;
2247,585;0,01026701;-0,006563423;
2249,448;0,01039402;-0,006430839;
2251,312;0,01052329;-0,006296013;
2253,176;0,0105605;-0,006253261;
2255,039;0,01094924;-0,005858989;
2256,903;0,0113938;-0,005408917;
2258,767;0,01129155;-0,005505666;
2260,630;0,01118685;-0,005604874;
2262,494;0,01139385;-0,005392402;
2264,358;0,01156833;-0,005212457;
2266,221;0,01184618;-0,004929162;
2268,085;0,01208104;-0,004688867;
2269,949;0,0120871;-0,004677379;
2271,812;0,01212681;-0,004632268;
2273,676;0,01225845;-0,004495233;
2275,540;0,01240674;-0,004341562;
2277,403;0,01276196;-0,003980976;
2279,267;0,01320609;-0,003531486;
2281,131;0,01365078;-0,003081452;
2282,994;0,01398143;-0,002745478;
2284,858;0,01408142;-0,002640167;
2286,722;0,01414448;-0,002571809;
2288,585;0,01430719;-0,002403808;
2290,449;0,01445617;-0,002249545;
2292,313;0,01456194;-0,002138514;
2294,176;0,01440953;-0,002285675;
2296,040;0,01419139;-0,00249858;
2297,904;0,01436009;-0,00232465;
2299,767;0,01459951;-0,002080022;
2301,631;0,01462156;-0,002052764;
2303,495;0,01475353;-0,001915605;
2305,358;0,01487433;-0,001789634;
2307,222;0,01485733;-0,001801472;
2309,086;0,01490093;-0,001752722;
2310,949;0,01495306;-0,001695455;
2312,813;0,01494806;-0,001695326;
2314,677;0,0150809;-0,001557371;
2316,540;0,01519577;-0,001437402;
2318,404;0,01526186;-0,001366227;
2320,268;0,01533736;-0,001285653;
2322,131;0,01566607;-0,0009518798;
2323,995;0,01581712;-0,0007957746;
2325,859;0,01546805;-0,001139802;
2327,722;0,01508533;-0,001517495;
2329,586;0,01494355;-0,001654262;
2331,450;0,01486376;-0,001729046;
2333,313;0,01487142;-0,001716399;
2335,177;0,0148927;-0,001690138;
2337,041;0,01500197;-0,001575902;
2338,904;0,01503904;-0,001533877;
2340,768;0,01496096;-0,001607009;
2342,632;0,01489047;-0,001672571;
2344,495;0,01492347;-0,001634646;
2346,359;0,01504019;-0,00151302;
2348,223;0,01510606;-0,001442254;
2350,087;0,01506683;-0,001476597;
2351,950;0,01491484;-0,001623717;
2353,814;0,01473357;-0,001800127;
2355,678;0,01454732;-0,001981519;
2357,541;0,01455299;-0,001971017;
2359,405;0,01470871;-0,00181046;
2361,269;0,01459707;-0,001917285;
2363,132;0,0144156;-0,002093958;
2364,996;0,01442113;-0,002083634;
2366,860;0,01467848;-0,001821502;
2368,723;0,01477337;-0,00172184;
2370,587;0,01475784;-0,001732612;
2372,451;0,01482455;-0,001661147;
2374,314;0,0152287;-0,00125226;
2376,178;0,01564515;-0,0008310893;
2378,042;0,01586651;-0,0006050126;
2379,905;0,01612662;-0,0003401971;
2381,769;0,01656932;0,0001071919;
2383,633;0,01697951;0,0005220664;
2385,496;0,01729029;0,0008375185;
2387,360;0,01768144;0,001233325;
2389,224;0,01807466;0,001631193;
2391,087;0,01830061;0,001861782;
2392,951;0,01844733;0,002013133;
2394,815;0,01857165;0,002142065;
2396,678;0,01843358;0,002008602;
2398,542;0,01816737;0,001746986;
2400,406;0,01783423;0,001418431;
2402,269;0,01742414;0,001012916;
2404,133;0,01709259;0,0006859332;
2405,997;0,01684595;0,0004438421;
2407,860;0,01664096;0,0002433965;
2409,724;0,01651459;0,0001215534;
2411,588;0,01645861;7,009521E-5;
2413,451;0,01633119;-5,281233E-5;
2415,315;0,01627264;-0,0001068624;
2417,179;0,01635277;-2,224573E-5;
2419,042;0,01624723;-0,000123303;
2420,906;0,01618304;-0,0001830284;
2422,770;0,01631175;-4,985955E-5;
2424,633;0,01645351;9,634793E-5;
2426,497;0,0165984;0,0002456779;
2428,361;0,01649786;0,0001495648;
2430,224;0,01618224;-0,0001616339;
2432,088;0,01599743;-0,0003420377;
2433,952;0,01614221;-0,0001928665;
2435,815;0,01612912;-0,0002015611;
2437,679;0,01580905;-0,0005172605;
2439,543;0,01566957;-0,0006523745;
2441,406;0,01578691;-0,0005306735;
2443,270;0,01577227;-0,0005409685;
2445,134;0,01588911;-0,0004197862;
2446,997;0,01609205;-0,0002125191;
2448,861;0,01618696;-0,0001132991;
2450,725;0,01618808;-0,0001078732;
2452,588;0,01622068;-7,096606E-5;
2454,452;0,0161801;-0,0001072591;
2456,316;0,01603336;-0,0002497253;
2458,179;0,01591516;-0,0003636548;
2460,043;0,01601233;-0,0002622246;
2461,907;0,01612586;-0,0001444445;
2463,770;0,01615316;-0,0001129127;
2465,634;0,01599957;-0,000262269;
2467,498;0,01604692;-0,0002106944;
2469,361;0,01609041;-0,0001630014;
2471,225;0,01599703;-0,0002521731;
2473,089;0,01594284;-0,0003021792;
2474,952;0,01600783;-0,0002330025;
2476,816;0,01602379;-0,0002128748;
2478,680;0,0159735;-0,0002589986;
2480,543;0,01611243;-0,0001159112;
2482,407;0,01608553;-0,000138666;
2484,271;0,01594454;-0,0002755222;
2486,134;0,01600604;-0,0002099002;
2487,998;0,0159475;-0,0002643237;
2489,862;0,0158815;-0,0003262128;
2491,725;0,01584989;-0,0003537198;
2493,589;0,01595548;-0,0002440496;
2495,453;0,01594625;-0,0002491996;
2497,316;0,01594872;-0,0002426497;
2499,180;0,01587104;-0,0003162715;
2501,044;0,01567174;-0,0005115231;
2502,907;0,01565212;-0,0005270983;
2504,771;0,01581316;-0,0003620236;
2506,635;0,01589299;-0,0002781628;
2508,498;0,01588089;-0,0002862496;
2510,362;0,01585065;-0,0003124775;
2512,226;0,01574396;-0,000415175;
2514,089;0,01561199;-0,000543154;
2515,953;0,01565924;-0,0004919243;
2517,817;0,01574826;-0,0003989344;
2519,680;0,01589077;-0,0002524516;
2521,544;0,01602523;-0,0001140415;
2523,408;0,01609854;-3,678763E-5;
2525,271;0,01595392;-0,0001774651;
2527,135;0,01586647;-0,0002609913;
2528,999;0,0159333;-0,0001902444;
2530,862;0,01608538;-3,425422E-5;
2532,726;0,01615836;4,263304E-5;
2534,590;0,01619031;7,847422E-5;
2536,453;0,01612827;2,032668E-5;
2538,317;0,01615346;4,9392E-5;
2540,181;0,0162606;0,0001603943;
2542,044;0,01643303;0,0003366894;
2543,908;0,01646769;0,0003751982;
2545,772;0,01637088;0,0002822349;
2547,635;0,01632171;0,0002368893;
2549,499;0,01642949;0,0003484953;
2551,363;0,01644985;0,0003726763;
2553,226;0,01650474;0,0004313721;
2555,090;0,01657585;0,0005062829;
2556,954;0,01670544;0,000639666;
2558,817;0,01672529;0,0006633078;
2560,681;0,01666948;0,0006112676;
2562,545;0,01675771;0,000703268;
2564,408;0,01684562;0,0007949343;
2566,272;0,01681237;0,0007654435;
2568,136;0,01700695;0,0009637638;
2569,999;0,01703889;0,0009994351;
2571,863;0,01697237;0,000936646;
2573,727;0,01688221;0,0008502002;
2575,590;0,01690316;0,0008748633;
2577,454;0,01698753;0,0009629337;
2579,318;0,01711627;0,001095373;
2581,181;0,01717274;0,001155523;
2583,045;0,01713108;0,001117547;
2584,909;0,01701557;0,001005708;
2586,772;0,01697736;0,0009711577;
2588,636;0,01727457;0,00127202;
2590,500;0,01761976;0,001620859;
2592,363;0,01770336;0,001708104;
2594,227;0,01767199;0,001680358;
2596,091;0,01751642;0,001528419;
2597,954;0,01755195;0,001567556;
2599,818;0,01771149;0,001730712;
2601,682;0,01774535;0,001768165;
2603,545;0,01777026;0,001796675;
2605,409;0,01787199;0,001901984;
2607,273;0,01793327;0,001966847;
2609,136;0,01804988;0,002087026;
2611,000;0,01810997;0,002150673;
2612,864;0,01806356;0,002107823;
2614,727;0,01804798;0,002095782;
2616,591;0,0181101;0,002161448;
2618,455;0,0182287;0,002283579;
2620,318;0,01834712;0,002405517;
2622,182;0,01834889;0,002410808;
2624,046;0,01837563;0,00244105;
2625,910;0,01836264;0,002431566;
2627,773;0,01845661;0,002529028;
2629,637;0,01863816;0,002714069;
2631,501;0,0188045;0,002883888;
2633,364;0,01881363;0,00289649;
2635,228;0,01880187;0,002888193;
2637,092;0,01883261;0,00292239;
2638,955;0,01889884;0,002992067;
2640,819;0,0189118;0,003008474;
2642,683;0,01893005;0,003030153;
2644,546;0,01894727;0,003050802;
2646,410;0,01895183;0,003058786;
2648,274;0,01900846;0,003118827;
2650,137;0,01912025;0,003234027;
2652,001;0,0191571;0,003274268;
2653,865;0,01919192;0,003312489;
2655,728;0,01917557;0,003299521;
2657,592;0,01915961;0,003286935;
2659,456;0,01915101;0,003281703;
2661,319;0,01911428;0,003248342;
2663,183;0,01906528;0,003202701;
2665,047;0,01897977;0,003120538;
2666,910;0,01892719;0,003071301;
2668,774;0,01902765;0,003175093;
2670,638;0,01896662;0,003117391;
2672,501;0,01887244;0,003026534;
2674,365;0,01886502;0,003022428;
2676,229;0,01892269;0,003083406;
2678,092;0,01903992;0,003203941;
2679,956;0,01918579;0,0033531;
2681,820;0,01928499;0,003455587;
2683,683;0,01938161;0,003555486;
2685,547;0,01930312;0,003480273;
2687,411;0,01923569;0,003416105;
2689,274;0,01923005;0,003413729;
2691,138;0,01926216;0,003449087;
2693,002;0,01925655;0,003446724;
2694,865;0,01921338;0,003406791;
2696,729;0,01925479;0,003451438;
2698,593;0,01937783;0,003577702;
2700,456;0,01949546;0,003698551;
2702,320;0,01958522;0,003791522;
2704,184;0,01956835;0,003777857;
2706,047;0,0195666;0,003779314;
2707,911;0,01959739;0,003813296;
2709,775;0,01963523;0,00385432;
2711,638;0,01964814;0,003870409;
2713,502;0,01973017;0,003955612;
2715,366;0,01975153;0,00398014;
2717,229;0,0197093;0,003941073;
2719,093;0,01970082;0,003935741;
2720,957;0,01982041;0,004058482;
2722,820;0,01998173;0,004222944;
2724,684;0,02010399;0,004348332;
2726,548;0,02026934;0,004516811;
2728,411;0,02050533;0,004755921;
2730,275;0,02062925;0,004882954;
2732,139;0,02068219;0,004939007;
2734,002;0,0205898;0,004849714;
2735,866;0,02050416;0,004767179;
2737,730;0,02059796;0,004864068;
2739,593;0,02072472;0,004993909;
2741,457;0,02064987;0,004922129;
2743,321;0,02048041;0,004755746;
2745,184;0,02022845;0,00450685;
2747,048;0,0201981;0,004479558;
2748,912;0,02038992;0,004674429;
2750,775;0,02058531;0,004872863;
2752,639;0,02060355;0,004894139;
2754,503;0,0206421;0,004935731;
2756,366;0,02064313;0,004939788;
2758,230;0,02068997;0,004989647;
2760,094;0,02075824;0,005060928;
2761,957;0,02082139;0,005127095;
2763,821;0,02075594;0,005064642;
2765,685;0,02067908;0,004990777;
2767,548;0,0206503;0,004964989;
2769,412;0,02066378;0,004981456;
2771,276;0,02063557;0,004956224;
2773,139;0,02056262;0,00488625;
2775,003;0,02064529;0,004971885;
2776,867;0,02099508;0,00532463;
2778,730;0,02114547;0,005477974;
2780,594;0,02114621;0,005481663;
2782,458;0,02106077;0,005399166;
2784,321;0,02097081;0,005312144;
2786,185;0,02086262;0,005206888;
2788,049;0,02077488;0,005122073;
2789,912;0,02077267;0,005122784;
2791,776;0,02103804;0,005391061;
2793,640;0,02119618;0,005552114;
2795,503;0,02103513;0,005393964;
2797,367;0,02084125;0,005202978;
2799,231;0,02102852;0,005393144;
2801,094;0,02124873;0,005616238;
2802,958;0,02122624;0,005596628;
2804,822;0,02111037;0,005483628;
2806,685;0,02110801;0,005484138;
2808,549;0,02102439;0,005403379;
2810,413;0,02097957;0,005361414;
2812,276;0,02114653;0,005531223;
2814,140;0,02128367;0,005671207;
2816,004;0,02121121;0,005601588;
2817,867;0,02131291;0,005706118;
2819,731;0,02126672;0,005662757;
2821,595;0,02115401;0,005552867;
2823,458;0,02132845;0,005730126;
2825,322;0,02152665;0,005931137;
2827,186;0,02150822;0,005915516;
2829,049;0,02158772;0,005997814;
2830,913;0,0216097;0,006022586;
2832,777;0,02149094;0,005906618;
2834,640;0,02140369;0,005822143;
2836,504;0,02142233;0,005843566;
2838,368;0,02147189;0,0058959;
2840,231;0,02177687;0,006203648;
2842,095;0,02199973;0,006429266;
2843,959;0,0220394;0,006471687;
2845,822;0,02200524;0,00644028;
2847,686;0,02204572;0,00648351;
2849,550;0,02211194;0,006552467;
2851,413;0,02208917;0,006532429;
2853,277;0,02206666;0,006512656;
2855,141;0,02216323;0,006611949;
2857,004;0,02226055;0,006711986;
2858,868;0,02232799;0,006782139;
2860,732;0,02246992;0,006926773;
2862,595;0,02272349;0,007183046;
2864,459;0,02288544;0,007347696;
2866,323;0,02300944;0,007474383;
2868,186;0,02284625;0,007313879;
2870,050;0,02265777;0,007128083;
2871,914;0,02267633;0,007149316;
2873,777;0,02285331;0,007328967;
2875,641;0,02304136;0,007519684;
2877,505;0,02314176;0,007622744;
2879,368;0,02311594;0,00759958;
2881,232;0,02318994;0,007676231;
2883,096;0,02322941;0,007718349;
2884,959;0,02317676;0,007668336;
2886,823;0,02312665;0,007620863;
2888,687;0,0232075;0,00770434;
2890,550;0,02319736;0,00769683;
2892,414;0,02313269;0,007634782;
2894,278;0,02312401;0,007628715;
2896,141;0,02331271;0,00782002;
2898,005;0,02347201;0,007981926;
2899,869;0,02342169;0,007934207;
2901,733;0,02342729;0,007942397;
2903,596;0,02348131;0,007999011;
2905,460;0,02339972;0,007920005;
2907,324;0,02348289;0,00800575;
2909,187;0,023656;0,008181439;
2911,051;0,02362278;0,008150788;
2912,915;0,02346283;0,007993406;
2914,778;0,02356741;0,008100545;
2916,642;0,02386537;0,008401056;
2918,506;0,02411044;0,008648675;
2920,369;0,02415453;0,008695312;
2922,233;0,02424598;0,008789309;
2924,097;0,02432361;0,008869468;
2925,960;0,02435942;0,008907813;
2927,824;0,02445192;0,009002835;
2929,688;0,02458101;0,009134444;
2931,551;0,02453403;0,009089984;
2933,415;0,02464473;0,009203191;
2935,279;0,02471456;0,009275532;
2937,142;0,02473693;0,009300402;
2939,006;0,02485212;0,009418092;
2940,870;0,02483833;0,009406794;
2942,733;0,02459024;0,009161191;
2944,597;0,0245209;0,009094334;
2946,461;0,02455822;0,009134132;
2948,324;0,02474033;0,009318719;
2950,188;0,02493171;0,009512566;
2952,052;0,02503074;0,009614062;
2953,915;0,0251043;0,009690074;
2955,779;0,0252264;0,009814631;
2957,643;0,02521097;0,009801653;
2959,506;0,02519629;0,009789417;
2961,370;0,02525125;0,00984682;
2963,234;0,02522072;0,009818723;
2965,097;0,02509791;0,009698348;
2966,961;0,02504747;0,009650331;
2968,825;0,0249953;0,009600582;
2970,688;0,02502722;0,009634919;
2972,552;0,02494372;0,009553833;
2974,416;0,0247823;0,009394825;
2976,279;0,02471829;0,009333216;
2978,143;0,02463409;0,009251425;
2980,007;0,02450757;0,009127299;
2981,870;0,02463041;0,009252528;
2983,734;0,02473006;0,009354561;
2985,598;0,02467205;0,009298933;
2987,461;0,02456412;0,009193379;
2989,325;0,02454606;0,0091777;
2991,189;0,02435848;0,008992482;
2993,052;0,02435674;0,008993104;
2994,916;0,02434903;0,008987763;
2996,780;0,02442083;0,009061911;
2998,643;0,02461101;0,009254446;
3000,507;0,02463797;0,009283753;
3002,371;0,02461124;0,009259362;
3004,234;0,02472958;0,009380038;
3006,098;0,02466207;0,009314868;
3007,962;0,02455658;0,009211708;
3009,825;0,02433911;0,00899656;
3011,689;0,0243157;0,008975466;
3013,553;0,02441527;0,009077355;
3015,416;0,02462772;0,009292116;
3017,280;0,0248171;0,009483802;
3019,144;0,02482406;0,009493071;
3021,007;0,02476686;0,009438164;
3022,871;0,02488818;0,009561779;
3024,735;0,02498902;0,009664909;
3026,598;0,02513762;0,009815797;
3028,462;0,02511395;0,009794408;
3030,326;0,02512255;0,009805287;
3032,189;0,02518719;0,009872199;
3034,053;0,02522125;0,009908534;
3035,917;0,02523176;0,009921305;
3037,780;0,02525585;0,009947658;
3039,644;0,02519008;0,009884143;
3041,508;0,02523399;0,009930308;
3043,371;0,02517039;0,00986896;
3045,235;0,02524934;0,009950151;
3047,099;0,02539577;0,01009882;
3048,962;0,02544021;0,0101455;
3050,826;0,0254112;0,01011872;
3052,690;0,02554249;0,01025224;
3054,553;0,02568477;0,01039674;
3056,417;0,02589432;0,01060852;
3058,281;0,02597923;0,01069565;
3060,144;0,02593333;0,01065196;
3062,008;0,02585339;0,01057422;
3063,872;0,02585712;0,01058016;
3065,735;0,02577186;0,0104971;
3067,599;0,02577858;0,01050601;
3069,463;0,02597748;0,0107071;
3071,326;0,02611864;0,01085046;
3073,190;0,02600819;0,01074218;
3075,054;0,02598442;0,0107206;
3076,917;0,02596906;0,01070741;
3078,781;0,02612946;0,01086999;
3080,645;0,02622291;0,0109656;
3082,508;0,026329;0,01107386;
3084,372;0,02626983;0,01101685;
3086,236;0,02618834;0,01093751;
3088,099;0,02622548;0,0109768;
3089,963;0,02642546;0,01117893;
3091,827;0,02675078;0,0115064;
3093,690;0,02699069;0,01174845;
3095,554;0,0268152;0,0115751;
3097,418;0,0267056;0,01146763;
3099,281;0,02669529;0,01145944;
3101,145;0,02678065;0,01154694;
3103,009;0,02690254;0,01167095;
3104,872;0,02687595;0,01164648;
3106,736;0,02671512;0,01148776;
3108,600;0,02677427;0,01154902;
3110,463;0,02697369;0,01175054;
3112,327;0,027133;0,01191196;
3114,191;0,02713002;0,01191107;
3116,054;0,02699892;0,01178207;
3117,918;0,02689115;0,01167639;
3119,782;0,02713782;0,01192515;
3121,645;0,02738182;0,01217123;
3123,509;0,02742267;0,01221417;
3125,373;0,02736425;0,01215782;
3127,236;0,0274752;0,01227084;
3129,100;0,02756581;0,01236352;
3130,964;0,0277118;0,01251158;
3132,827;0,02770783;0,01250966;
3134,691;0,0276755;0,0124794;
3136,555;0,02765161;0,01245756;
3138,418;0,02757568;0,01238368;
3140,282;0,02753476;0,01234481;
3142,146;0,0276623;0,01247439;
3144,009;0,02777973;0,01259386;
3145,873;0,02804125;0,01285742;
3147,737;0,02821269;0,01303089;
3149,600;0,0281274;0,01294763;
3151,464;0,02787442;0,01269667;
3153,328;0,02783824;0,01266252;
3155,191;0,02806191;0,01288821;
3157,055;0,02841545;0,01324375;
3158,919;0,02839243;0,01322274;
3160,782;0,02832246;0,01315478;
3162,646;0,02830866;0,01314299;
3164,510;0,02845361;0,01328994;
3166,373;0,02850716;0,01334549;
3168,237;0,02848914;0,01332946;
3170,101;0,02853777;0,01338008;
3171,964;0,02867333;0,01351762;
3173,828;0,02864917;0,01349545;
3175,692;0,02870905;0,0135573;
3177,556;0,02877118;0,01362141;
3179,419;0,02895759;0,0138098;
3181,283;0,02911468;0,01396886;
3183,147;0,02912003;0,01397617;
3185,010;0,02897173;0,01382983;
3186,874;0,02904892;0,01390898;
3188,738;0,02905984;0,01392185;
3190,601;0,0290371;0,01390107;
3192,465;0,02905062;0,01391653;
3194,329;0,02906178;0,01392964;
3196,192;0,02920537;0,01407517;
3198,056;0,02932999;0,01420173;
3199,920;0,02915733;0,014031;
3201,783;0,02921841;0,01409401;
3203,647;0,02930094;0,01417847;
3205,511;0,02941012;0,01428957;
3207,374;0,02933775;0,01421913;
3209,238;0,02920583;0,01408913;
3211,102;0,02926744;0,01415265;
3212,965;0,02955069;0,01443781;
3214,829;0,02952158;0,01441061;
3216,693;0,02951303;0,01440396;
3218,556;0,02960368;0,01449651;
3220,420;0,02953709;0,01443182;
3222,284;0,02954996;0,01444659;
3224,147;0,0297292;0,01462772;
3226,011;0,02982112;0,01472152;
3227,875;0,0298843;0,01478659;
3229,738;0,02987486;0,01477903;
3231,602;0,02986062;0,01476667;
3233,466;0,02966613;0,01457405;
3235,329;0,02967194;0,01458174;
3237,193;0,0298499;0,01476156;
3239,057;0,0298795;0,01479303;
3240,920;0,02970609;0,01462148;
3242,784;0,02981202;0,01472926;
3244,648;0,02979714;0,01471624;
3246,511;0,02972923;0,01465019;
3248,375;0,02977827;0,01470108;
3250,239;0,02995749;0,01488214;
3252,102;0,03000052;0,01492701;
3253,966;0,03000436;0,0149327;
3255,830;0,02998744;0,01491761;
3257,693;0,03015069;0,01508269;
3259,557;0,03015302;0,01508686;
3261,421;0,0300036;0,01493926;
3263,284;0,02999854;0,01493603;
3265,148;0,03008611;0,01502542;
3267,012;0,02988687;0,014828;
3268,875;0,02976034;0,01470328;
3270,739;0,02974441;0,01468916;
3272,603;0,03000069;0,01494725;
3274,466;0,03000356;0,01495193;
3276,330;0,02984565;0,01479582;
3278,194;0,029983;0,01493497;
3280,057;0,03029092;0,01524468;
3281,921;0,03020986;0,01516542;
3283,785;0,03024385;0,01520119;
3285,648;0,03012201;0,01508114;
3287,512;0,03007654;0,01503745;
3289,376;0,03007748;0,01504018;
3291,239;0,02998403;0,01494851;
3293,103;0,02987193;0,01483818;
3294,967;0,03004093;0,01500896;
3296,830;0,0299437;0,01491349;
3298,694;0,02996447;0,01493603;
3300,558;0,03022197;0,01519529;
3302,421;0,0302603;0,01523538;
3304,285;0,03017828;0,01515511;
3306,149;0,03011655;0,01509514;
3308,012;0,02992424;0,01490459;
3309,876;0,02996545;0,01494755;
3311,740;0,03005752;0,01504135;
3313,603;0,03017979;0,01516537;
3315,467;0,03028224;0,01526956;
3317,331;0,03023909;0,01522814;
3319,194;0,03013656;0,01512735;
3321,058;0,03008959;0,0150821;
3322,922;0,0300091;0,01500334;
3324,785;0,0302248;0,01522077;
3326,649;0,03030564;0,01530333;
3328,513;0,0302332;0,01523261;
3330,376;0,03015712;0,01515825;
3332,240;0,03022477;0,01522761;
3334,104;0,03022882;0,01523337;
3335,967;0,03021619;0,01522244;
3337,831;0,030215;0,01522296;
3339,695;0,03035568;0,01536534;
3341,558;0,03044935;0,01546071;
3343,422;0,03038895;0,015402;
3345,286;0,03009689;0,01511164;
3347,149;0,03004612;0,01506256;
3349,013;0,03009012;0,01510825;
3350,877;0,03004813;0,01506795;
3352,740;0,0300771;0,0150986;
3354,604;0,03022948;0,01525265;
3356,468;0,03023307;0,01525792;
3358,331;0,03029109;0,01531761;
3360,195;0,03033866;0,01536686;
3362,059;0,03034174;0,0153716;
3363,922;0,03021578;0,01524731;
3365,786;0,03016359;0,01519677;
3367,650;0,02990342;0,01493827;
3369,513;0,02982545;0,01486196;
3371,377;0,02992073;0,01495889;
3373,241;0,02991282;0,01495263;
3375,104;0,02971991;0,01476137;
3376,968;0,02966574;0,01470885;
3378,832;0,02977977;0,01482452;
3380,695;0,02994542;0,0149918;
3382,559;0,0297946;0,01484263;
3384,423;0,02959465;0,01464431;
3386,286;0,02972091;0,0147722;
3388,150;0,02987034;0,01492327;
3390,014;0,02967221;0,01472676;
3391,877;0,02952423;0,0145804;
3393,741;0,02943497;0,01449276;
3395,605;0,02957648;0,01463589;
3397,468;0,02947666;0,01453769;
3399,332;0,02924227;0,01430491;
3401,196;0,02907153;0,01413578;
3403,059;0,02922465;0,01429052;
3404,923;0,02932347;0,01439094;
3406,787;0,02928106;0,01435013;
3408,650;0,0290947;0,01416537;
3410,514;0,02887814;0,01395041;
3412,378;0,0288969;0,01397076;
3414,241;0,02902482;0,01410028;
3416,105;0,02899196;0,01406901;
3417,969;0,02877397;0,01385261;
3419,832;0,02843933;0,01351955;
3421,696;0,02846868;0,01355048;
3423,560;0,02856351;0,01364689;
3425,423;0,02861787;0,01370283;
3427,287;0,02844922;0,01353575;
3429,151;0,02824322;0,01333133;
3431,014;0,02795217;0,01304185;
3432,878;0,02791844;0,01300968;
3434,742;0,02811634;0,01320915;
3436,605;0,02818171;0,01327608;
3438,469;0,02809314;0,01318906;
3440,333;0,02801877;0,01311626;
3442,196;0,02785799;0,01295703;
3444,060;0,02776837;0,01286895;
3445,924;0,02771016;0,0128123;
3447,787;0,02753534;0,01263902;
3449,651;0,0272698;0,01237503;
3451,515;0,02748747;0,01259424;
3453,379;0,02747867;0,01258697;
3455,242;0,02716414;0,01227399;
3457,106;0,02709532;0,0122067;
3458,970;0,02730656;0,01241947;
3460,833;0,02712225;0,01223669;
3462,697;0,02675864;0,0118746;
3464,561;0,02669312;0,01181061;
3466,424;0,02663788;0,01175689;
3468,288;0,02658098;0,01170152;
3470,152;0,02677758;0,01189963;
3472,015;0,02663355;0,01175711;
3473,879;0,02635869;0,01148377;
3475,743;0,02619457;0,01132115;
3477,606;0,02617975;0,01130784;
3479,470;0,02607504;0,01120463;
3481,334;0,02600061;0,01113171;
3483,197;0,0257672;0,0108998;
3485,061;0,02555509;0,01068919;
3486,925;0,02540401;0,0105396;
3488,788;0,02544618;0,01058326;
3490,652;0,02549041;0,01062898;
3492,516;0,02538064;0,0105207;
3494,379;0,02543264;0,01057418;
