;Jun17_TPC_0-0-1_HMW;Jun17_TPC_0-0-1_HMW (baseline corrected);
2092,900;0,02247382;-0,003935159;
2094,764;0,02225112;-0,004132598;
2096,628;0,02281182;-0,003546705;
2098,491;0,02333076;-0,003002636;
2100,355;0,02361794;-0,0026904;
2102,219;0,02366258;-0,002620766;
2104,082;0,02355062;-0,0027078;
2105,946;0,02335709;-0,002876466;
2107,810;0,02356041;-0,002648356;
2109,673;0,02403102;-0,002153016;
2111,537;0,02436662;-0,001792753;
2113,401;0,02425048;-0,001884297;
2115,264;0,02411567;-0,00199457;
2117,128;0,02380131;-0,002284466;
2118,992;0,02391337;-0,002147995;
2120,855;0,0238359;-0,002201135;
2122,719;0,02335236;-0,0026604;
2124,583;0,02272389;-0,003264653;
2126,446;0,0225197;-0,003444695;
2128,310;0,02250713;-0,003433177;
2130,174;0,0216054;-0,004310886;
2132,037;0,02021304;-0,005679292;
2133,901;0,0194635;-0,006404936;
2135,765;0,01896462;-0,006879984;
2137,628;0,01865708;-0,007163755;
2139,492;0,01792166;-0,007875467;
2141,356;0,01717972;-0,008593761;
2143,219;0,01680974;-0,008940155;
2145,083;0,01651474;-0,009211625;
2146,947;0,01516541;-0,0105375;
2148,810;0,01370112;-0,01197839;
2150,674;0,01279436;-0,01286181;
2152,538;0,01217447;-0,01345841;
2154,401;0,01044154;-0,01516812;
2156,265;0,008197182;-0,01738933;
2158,129;0,007806465;-0,01775694;
2159,992;0,009254026;-0,01628634;
2161,856;0,009885098;-0,01563229;
2163,720;0,01028309;-0,01521138;
2165,583;0,01112801;-0,01434359;
2167,447;0,01300746;-0,01244135;
2169,311;0,01358496;-0,01184109;
2171,174;0,01355321;-0,01185016;
2173,038;0,01341994;-0,01196081;
2174,902;0,01367726;-0,01168092;
2176,765;0,01446518;-0,01087048;
2178,629;0,01462424;-0,01068897;
2180,493;0,01472967;-0,01056115;
2182,356;0,01545135;-0,009817126;
2184,220;0,01647982;-0,008766377;
2186,084;0,01752782;-0,007696151;
2187,947;0,01794946;-0,007252352;
2189,811;0,01752427;-0,007655422;
2191,675;0,01734072;-0,007816925;
2193,538;0,01803608;-0,007099564;
2195,402;0,01855831;-0,006555395;
2197,266;0,01889071;-0,006201102;
2199,129;0,01901071;-0,006059271;
2200,993;0,01936903;-0,005679181;
2202,857;0,01968775;-0,005338743;
2204,720;0,02028027;-0,004724553;
2206,584;0,02023827;-0,004744943;
2208,448;0,02014914;-0,004812519;
2210,311;0,02057736;-0,0043628;
2212,175;0,02083479;-0,004083924;
2214,039;0,02129722;-0,003600103;
2215,902;0,02193442;-0,002941562;
2217,766;0,02173529;-0,003119403;
2219,630;0,02177311;-0,00306035;
2221,493;0,0224218;-0,002390482;
2223,357;0,02252743;-0,002263731;
2225,221;0,02223888;-0,002531215;
2227,084;0,02291416;-0,001834911;
2228,948;0,02365174;-0,001076362;
2230,812;0,02375199;-0,0009551984;
2232,675;0,02375677;-0,0009295605;
2234,539;0,02446229;-0,0002032317;
2236,403;0,02455574;-8,90271E-5;
2238,266;0,02448334;-0,0001407228;
2240,130;0,02455286;-5,054651E-5;
2241,994;0,02498944;0,0004066366;
2243,857;0,02518075;0,0006184924;
2245,721;0,02527423;0,0007324738;
2247,585;0,02555537;0,001034061;
2249,448;0,02590971;0,0014088;
2251,312;0,02600702;0,001526462;
2253,176;0,02627636;0,001816096;
2255,039;0,02652484;0,002084822;
2256,903;0,02688586;0,00246604;
2258,767;0,02705885;0,002659173;
2260,630;0,02723961;0,002860033;
2262,494;0,02732819;0,002968653;
2264,358;0,02761028;0,00327074;
2266,221;0,02806813;0,00374854;
2268,085;0,02829489;0,003995204;
2269,949;0,02835202;0,004072182;
2271,812;0,02870322;0,004443182;
2273,676;0,02915468;0,004914389;
2275,540;0,02966916;0,005448576;
2277,403;0,03000897;0,005808046;
2279,267;0,03043196;0,006250636;
2281,131;0,03081398;0,006652223;
2282,994;0,03100297;0,006860717;
2284,858;0,03129115;0,007168366;
2286,722;0,03160624;0,007502871;
2288,585;0,03174099;0,007656987;
2290,449;0,03176095;0,007696267;
2292,313;0,0318988;0,007853396;
2294,176;0,0320342;0,008008019;
2296,040;0,03212843;0,008121433;
2297,904;0,03220238;0,00821452;
2299,767;0,03233414;0,008365366;
2301,631;0,03244748;0,008497742;
2303,495;0,03246057;0,008529829;
2305,358;0,03251725;0,008605463;
2307,222;0,03257897;0,008686084;
2309,086;0,03261683;0,008742795;
2310,949;0,03273036;0,008875142;
2312,813;0,03291492;0,009078468;
2314,677;0,03292748;0,009109743;
2316,540;0,03306636;0,009267298;
2318,404;0,03325127;0,009470845;
2320,268;0,0335627;0,009800863;
2322,131;0,03403029;0,01028699;
2323,995;0,03415703;0,01043222;
2325,859;0,03367014;0,009963784;
2327,722;0,03327922;0,009591271;
2329,586;0,03318773;0,009518147;
2331,450;0,03307634;0,009425076;
2333,313;0,03305723;0,009424242;
2335,177;0,03311702;0,009502264;
2337,041;0,03315966;0,009563098;
2338,904;0,03318652;0,009608103;
2340,768;0,0332683;0,009707976;
2342,632;0,03338447;0,009842206;
2344,495;0,03344828;0,00992403;
2346,359;0,03338709;0,009880818;
2348,223;0,03317089;0,009682545;
2350,087;0,03280805;0,009337592;
2351,950;0,03252336;0,009070751;
2353,814;0,03251012;0,009075312;
2355,678;0,03255761;0,009140561;
2357,541;0,03233845;0,008939116;
2359,405;0,03217259;0,00879093;
2361,269;0,03230713;0,008943111;
2363,132;0,03246641;0,009119981;
2364,996;0,03253976;0,009210879;
2366,860;0,03265201;0,009340637;
2368,723;0,0327648;0,009470898;
2370,587;0,03290606;0,009629582;
2372,451;0,03322414;0,009965049;
2374,314;0,0335607;0,01031895;
2376,178;0,03373059;0,01050615;
2378,042;0,03373605;0,01052887;
2379,905;0,03369301;0,01050305;
2381,769;0,03366495;0,01049217;
2383,633;0,03371778;0,01056214;
2385,496;0,03367343;0,01053489;
2387,360;0,03361981;0,01049834;
2389,224;0,03361976;0,01051531;
2391,087;0,0336606;0,01057314;
2392,951;0,03357151;0,01050098;
2394,815;0,03351161;0,01045799;
2396,678;0,03357358;0,01053682;
2398,542;0,03354321;0,01052328;
2400,406;0,0334624;0,01045925;
2402,269;0,03355292;0,01056652;
2404,133;0,03365058;0,01068089;
2405,997;0,03367194;0,01071891;
2407,860;0,0337185;0,01078211;
2409,724;0,0338714;0,01095159;
2411,588;0,03388272;0,01097947;
2413,451;0,03386509;0,01097835;
2415,315;0,03383596;0,0109657;
2417,179;0,03379686;0,01094304;
2419,042;0,03397729;0,01113986;
2420,906;0,03411659;0,01129553;
2422,770;0,03400081;0,01119607;
2424,633;0,03385696;0,01106851;
2426,497;0,03402683;0,01125463;
2428,361;0,03424873;0,01149274;
2430,224;0,03420076;0,01146094;
2432,088;0,0341476;0,01142392;
2433,952;0,03436464;0,01165706;
2435,815;0,03451819;0,01182667;
2437,679;0,03449304;0,01181755;
2439,543;0,03451778;0,01185827;
2441,406;0,03454724;0,0119037;
2443,270;0,03467726;0,01204963;
2445,134;0,03480404;0,01219229;
2446,997;0,03476077;0,01216486;
2448,861;0,03474169;0,01216159;
2450,725;0,0348677;0,01230337;
2452,588;0,03508046;0,01253187;
2454,452;0,03527512;0,01274223;
2456,316;0,03513389;0,01261666;
2458,179;0,03495387;0,01245227;
2460,043;0,0351494;0,01266339;
2461,907;0,03527664;0,01280619;
2463,770;0,03531434;0,01285942;
2465,634;0,03546901;0,01302958;
2467,498;0,03558357;0,01315959;
2469,361;0,0356334;0,01322483;
2471,225;0,03567818;0,013285;
2473,089;0,03564205;0,01326421;
2474,952;0,03577655;0,01341403;
2476,816;0,03572022;0,01337297;
2478,680;0,03555557;0,01322357;
2480,543;0,03570512;0,01338833;
2482,407;0,03589206;0,01359044;
2484,271;0,03589858;0,01361211;
2486,134;0,03595848;0,01368711;
2487,998;0,03617183;0,01391553;
2489,862;0,03629657;0,01405531;
2491,725;0,03619222;0,01396597;
2493,589;0,03600367;0,01379239;
2495,453;0,03607342;0,01387708;
2497,316;0,03630638;0,01412494;
2499,180;0,03641569;0,01424913;
2501,044;0,03638781;0,01423608;
2502,907;0,03632074;0,01418382;
2504,771;0,03635427;0,01423212;
2506,635;0,03642469;0,01431728;
2508,498;0,03655878;0,01446608;
2510,362;0,03674784;0,01466982;
2512,226;0,03683789;0,01477451;
2514,089;0,0367935;0,01474473;
2515,953;0,03691459;0,01488039;
2517,817;0,03687064;0,01485098;
2519,680;0,03667768;0,01467253;
2521,544;0,03682065;0,01482999;
2523,408;0,03703057;0,01505435;
2525,271;0,0369675;0,0150057;
2527,135;0,03712967;0,01518225;
2528,999;0,03750383;0,01557076;
2530,862;0,03755712;0,01563838;
2532,726;0,03741749;0,01551303;
2534,590;0,0373288;0,0154386;
2536,453;0,03731091;0,01543494;
2538,317;0,03749243;0,01563065;
2540,181;0,0377341;0,01588648;
2542,044;0,03791884;0,01608535;
2543,908;0,03808994;0,01627055;
2545,772;0,03818837;0,01638305;
2547,635;0,03812479;0,01633351;
2549,499;0,038065;0,01628773;
2551,363;0,03833588;0,01657258;
2553,226;0,03850504;0,0167557;
2555,090;0,03838046;0,01664503;
2556,954;0,03843354;0,01671199;
2558,817;0,03852728;0,0168196;
2560,681;0,0388195;0,01712564;
2562,545;0,03915706;0,01747699;
2564,408;0,0391274;0,0174611;
2566,272;0,03904391;0,01739135;
2568,136;0,03933899;0,01770013;
2569,999;0,03947871;0,01785352;
2571,863;0,03941368;0,01780214;
2573,727;0,03951146;0,01791353;
2575,590;0,0396375;0,01805317;
2577,454;0,03967291;0,01810213;
2579,318;0,03994736;0,0183901;
2581,181;0,04026955;0,01872579;
2583,045;0,04039031;0,01886002;
2584,909;0,04042658;0,01890973;
2586,772;0,04044006;0,01893663;
2588,636;0,04042657;0,01893652;
2590,500;0,04073474;0,01925805;
2592,363;0,04099461;0,01953124;
2594,227;0,04102298;0,0195729;
2596,091;0,041153;0,01971618;
2597,954;0,04139857;0,019975;
2599,818;0,0414944;0,02008404;
2601,682;0,04166789;0,0202707;
2603,545;0,04193129;0,02054726;
2605,409;0,04212464;0,02075374;
2607,273;0,04226771;0,02090991;
2609,136;0,04235971;0,02101498;
2611,000;0,04236937;0,02103768;
2612,864;0,04261269;0,021294;
2614,727;0,04292789;0,0216222;
2616,591;0,04315851;0,02186577;
2618,455;0,04328806;0,02200825;
2620,318;0,04334327;0,02207636;
2622,182;0,04347563;0,0222216;
2624,046;0,04381842;0,02257723;
2625,910;0,04407143;0,02284307;
2627,773;0,04423683;0,02302126;
2629,637;0,04439123;0,02318843;
2631,501;0,04457902;0,02338896;
2633,364;0,0447257;0,02354834;
2635,228;0,04489475;0,02373008;
2637,092;0,04506838;0,02391637;
2638,955;0,04526719;0,02412781;
2640,819;0,04547008;0,02434331;
2642,683;0,04569034;0,02457614;
2644,546;0,04577766;0,02467601;
2646,410;0,04590687;0,02481775;
2648,274;0,04611565;0,02503903;
2650,137;0,04626673;0,02520257;
2652,001;0,04634873;0,02529702;
2653,865;0,04645479;0,0254155;
2655,728;0,04657595;0,02554905;
2657,592;0,04667402;0,02565949;
2659,456;0,04666002;0,02565783;
2661,319;0,04665506;0,02566519;
2663,183;0,04667258;0,02569499;
2665,047;0,04669166;0,02572634;
2666,910;0,0467665;0,02581342;
2668,774;0,04683659;0,02589572;
2670,638;0,04689008;0,02596139;
2672,501;0,04702294;0,02610641;
2674,365;0,04707399;0,0261696;
2676,229;0,0471815;0,02628922;
2678,092;0,04730369;0,0264235;
2679,956;0,04750997;0,02664184;
2681,820;0,04766125;0,02680515;
2683,683;0,04769924;0,02685515;
2685,547;0,04770797;0,02687586;
2687,411;0,04780422;0,02698408;
2689,274;0,04794976;0,02714155;
2691,138;0,04806863;0,02727233;
2693,002;0,04806119;0,02727677;
2694,865;0,04812727;0,02735471;
2696,729;0,04827699;0,02751627;
2698,593;0,048416;0,0276671;
2700,456;0,0485242;0,02778708;
2702,320;0,04861504;0,02788968;
2704,184;0,04871943;0,02800581;
2706,047;0,04883752;0,02813561;
2707,911;0,04890423;0,02821402;
2709,775;0,04896699;0,02828844;
2711,638;0,04901511;0,0283482;
2713,502;0,04907292;0,02841763;
2715,366;0,04923617;0,02859248;
2717,229;0,04941291;0,02878078;
2719,093;0,04949273;0,02887215;
2720,957;0,04953327;0,02892421;
2722,820;0,0495029;0,02890534;
2724,684;0,0495884;0,02900232;
2726,548;0,04978915;0,02921452;
2728,411;0,05002909;0,02946588;
2730,275;0,05017892;0,02962712;
2732,139;0,05028067;0,02974025;
2734,002;0,05026109;0,02973204;
2735,866;0,05019615;0,02967843;
2737,730;0,05025035;0,02974394;
2739,593;0,05050816;0,03001304;
2741,457;0,05064406;0,0301602;
2743,321;0,05070149;0,03022888;
2745,184;0,05079308;0,03033169;
2747,048;0,05091392;0,03046372;
2748,912;0,05105829;0,03061927;
2750,775;0,05123921;0,03081134;
2752,639;0,05128011;0,03086337;
2754,503;0,05130914;0,0309035;
2756,366;0,05144118;0,03104663;
2758,230;0,05169233;0,03130884;
2760,094;0,05188217;0,03150972;
2761,957;0,05198398;0,03162254;
2763,821;0,05208244;0,031732;
2765,685;0,05221939;0,03187993;
2767,548;0,05231262;0,03198411;
2769,412;0,05242213;0,03210455;
2771,276;0,05243167;0,03212499;
2773,139;0,05241539;0,03211959;
2775,003;0,05263946;0,03235453;
2776,867;0,05306613;0,03279204;
2778,730;0,05329784;0,03303456;
2780,594;0,05342401;0,03317154;
2782,458;0,05355302;0,03331132;
2784,321;0,05367697;0,03344602;
2786,185;0,05375857;0,03353835;
2788,049;0,05399712;0,03378761;
2789,912;0,05424496;0,03404614;
2791,776;0,0543816;0,03419345;
2793,640;0,05449086;0,03431336;
2795,503;0,05478733;0,03462045;
2797,367;0,05508288;0,0349266;
2799,231;0,05530575;0,03516005;
2801,094;0,05547143;0,0353363;
2802,958;0,05579847;0,03567388;
2804,822;0,05597992;0,03586585;
2806,685;0,05622162;0,03611805;
2808,549;0,05656933;0,03647623;
2810,413;0,05686501;0,03678237;
2812,276;0,05709803;0,03702583;
2814,140;0,05744017;0,03737838;
2816,004;0,05776117;0,03770977;
2817,867;0,05804109;0,03800007;
2819,731;0,05834828;0,03831761;
2821,595;0,05877058;0,03875024;
2823,458;0,05911464;0,03910462;
2825,322;0,05950799;0,03950826;
2827,186;0,0599558;0,03996634;
2829,049;0,06041925;0,04044004;
2830,913;0,06084451;0,04087553;
2832,777;0,06137221;0,04141344;
2834,640;0,06196772;0,04201915;
2836,504;0,06264297;0,04270457;
2838,368;0,06333086;0,0434026;
2840,231;0,06438053;0,0444624;
2842,095;0,06546809;0,04556008;
2843,959;0,0664354;0,04653748;
2845,822;0,06749851;0,04761066;
2847,686;0,068634;0,0487562;
2849,550;0,06939271;0,04952494;
2851,413;0,06983126;0,0499735;
2853,277;0,06968488;0,04983711;
2855,141;0,06940273;0,04956494;
2857,004;0,06917049;0,04934265;
2858,868;0,06900826;0,04919036;
2860,732;0,06900791;0,04919992;
2862,595;0,06929399;0,04949589;
2864,459;0,06953812;0,0497499;
2866,323;0,06965794;0,04987958;
2868,186;0,06985185;0,05008333;
2870,050;0,07031705;0,05055834;
2871,914;0,0707193;0,05097039;
2873,777;0,07099384;0,05125471;
2875,641;0,07123412;0,05150476;
2877,505;0,07145666;0,05173703;
2879,368;0,07159639;0,05188649;
2881,232;0,07181194;0,05211174;
2883,096;0,0719189;0,05222839;
2884,959;0,0721841;0,05250325;
2886,823;0,07248818;0,05281698;
2888,687;0,07277778;0,05311621;
2890,550;0,07293593;0,05328397;
2892,414;0,07303736;0,05339499;
2894,278;0,07319003;0,05355723;
2896,141;0,07353576;0,05391252;
2898,005;0,07385463;0,05424092;
2899,869;0,07423921;0,05463503;
2901,733;0,07461678;0,0550221;
2903,596;0,07497899;0,05539379;
2905,460;0,0753221;0,05574636;
2907,324;0,07583191;0,05626561;
2909,187;0,07651725;0,05696038;
2911,051;0,07737987;0,05783241;
2912,915;0,07805849;0,05852043;
2914,778;0,07877069;0,059242;
2916,642;0,07940018;0,05988084;
2918,506;0,07978745;0,06027744;
2920,369;0,07968746;0,06018677;
2922,233;0,07936836;0,05987697;
2924,097;0,07880717;0,05932507;
2925,960;0,07798661;0,05851378;
2927,824;0,07713461;0,05767103;
2929,688;0,07631205;0,05685769;
2931,551;0,07544822;0,05600308;
2933,415;0,07473266;0,05529671;
2935,279;0,07397421;0,05454744;
2937,142;0,07302804;0,05361043;
2939,006;0,07195224;0,05254377;
2940,870;0,07101893;0,05161959;
2942,733;0,07012433;0,0507341;
2944,597;0,069384;0,05000286;
2946,461;0,06847192;0,04909985;
2948,324;0,06785349;0,04849048;
2950,188;0,06748359;0,04812962;
2952,052;0,0670056;0,04766064;
2953,915;0,06641593;0,04707998;
2955,779;0,06595811;0,04663115;
2957,643;0,06544562;0,04612764;
2959,506;0,06486972;0,04556068;
2961,370;0,0641333;0,04483321;
2963,234;0,06359339;0,04430222;
2965,097;0,06316198;0,04387971;
2966,961;0,06273493;0,04346154;
2968,825;0,06232845;0,04306394;
2970,688;0,06206861;0,04281295;
2972,552;0,06167181;0,04242499;
2974,416;0,06137663;0,04213862;
2976,279;0,06110216;0,04187296;
2978,143;0,06088649;0,04166608;
2980,007;0,06057994;0,04136829;
2981,870;0,06044844;0,04124555;
2983,734;0,06042555;0,0412314;
2985,598;0,06027154;0,04108611;
2987,461;0,05996511;0,04078838;
2989,325;0,0599472;0,04077917;
2991,189;0,0599156;0,04075623;
2993,052;0,05990907;0,04075836;
2994,916;0,06001353;0,04087146;
2996,780;0,06014784;0,0410144;
2998,643;0,06022079;0,04109595;
3000,507;0,06044142;0,04132517;
3002,371;0,06052468;0,04141701;
3004,234;0,06069067;0,04159157;
3006,098;0,06083408;0,04174352;
3007,962;0,06105488;0,04197284;
3009,825;0,06127137;0,04219784;
3011,689;0,06140804;0,04234301;
3013,553;0,06145424;0,04239769;
3015,416;0,06175646;0,04270838;
3017,280;0,06214285;0,04310322;
3019,144;0,06252837;0,04349718;
3021,007;0,06289816;0,04387538;
3022,871;0,06329362;0,04427924;
3024,735;0,06349715;0,04449115;
3026,598;0,06388072;0,0448831;
3028,462;0,06416346;0,0451742;
3030,326;0,06432897;0,04534805;
3032,189;0,0646407;0,0456681;
3034,053;0,06519649;0,0462322;
3035,917;0,06557776;0,04662177;
3037,780;0,06590127;0,04695355;
3039,644;0,06613276;0,04719331;
3041,508;0,06642113;0,04748993;
3043,371;0,06668939;0,04776643;
3045,235;0,06702008;0,04810534;
3047,099;0,06738698;0,04848044;
3048,962;0,06796503;0,04906667;
3050,826;0,06830119;0,04941101;
3052,690;0,06867424;0,04979222;
3054,553;0,06904374;0,05016986;
3056,417;0,06949609;0,05063034;
3058,281;0,06993533;0,0510777;
3060,144;0,07026294;0,05141341;
3062,008;0,07054719;0,05170574;
3063,872;0,0710913;0,05225792;
3065,735;0,07144851;0,05262318;
3067,599;0,07186338;0,05304609;
3069,463;0,07229733;0,05348807;
3071,326;0,07276255;0,0539613;
3073,190;0,07302474;0,05423148;
3075,054;0,07345199;0,05466672;
3076,917;0,0737702;0,05499289;
3078,781;0,07393665;0,0551673;
3080,645;0,0742428;0,05548138;
3082,508;0,07471583;0,05596234;
3084,372;0,07507495;0,05632937;
3086,236;0,0755362;0,05679851;
3088,099;0,07587152;0,05714171;
3089,963;0,07629087;0,05756894;
3091,827;0,07664856;0,05793447;
3093,690;0,07705264;0,05834639;
3095,554;0,07750234;0,05880392;
3097,418;0,07795555;0,05926494;
3099,281;0,07826941;0,0595866;
3101,145;0,07880207;0,06012704;
3103,009;0,07918875;0,06052148;
3104,872;0,07951999;0,06086048;
3106,736;0,07972507;0,0610733;
3108,600;0,08012353;0,06147949;
3110,463;0,08046081;0,06182448;
3112,327;0,08083136;0,06220273;
3114,191;0,0813092;0,06268825;
3116,054;0,0818034;0,06319012;
3117,918;0,08209998;0,06349436;
3119,782;0,08270341;0,06410544;
3121,645;0,08325074;0,0646604;
3123,509;0,08360164;0,06501891;
3125,373;0,08399918;0,06542405;
3127,236;0,08462675;0,06605921;
3129,100;0,0850188;0,06645883;
3130,964;0,08542459;0,06687219;
3132,827;0,08587015;0,06732529;
3134,691;0,08637205;0,06783473;
3136,555;0,08665967;0,06812987;
3138,418;0,08718463;0,06866234;
3140,282;0,08755758;0,06904279;
3142,146;0,08784955;0,06934224;
3144,009;0,08827239;0,06977254;
3145,873;0,08889562;0,07040322;
3147,737;0,08935678;0,07087183;
3149,600;0,08994941;0,07147189;
3151,464;0,09045824;0,07198814;
3153,328;0,0908502;0,07238749;
3155,191;0,09100248;0,07254716;
3157,055;0,09137412;0,07292618;
3158,919;0,09199207;0,07355149;
3160,782;0,0924972;0,07406398;
3162,646;0,09255352;0,07412762;
3164,510;0,09311685;0,07469828;
3166,373;0,09393645;0,07552519;
3168,237;0,09446717;0,07606321;
3170,101;0,09468467;0,076288;
3171,964;0,09496571;0,0765763;
3173,828;0,09530595;0,0769238;
3175,692;0,09575372;0,07737882;
3177,556;0,09592264;0,07755498;
3179,419;0,09623516;0,07787472;
3181,283;0,09675398;0,07840075;
3183,147;0,09744633;0,0791003;
3185,010;0,09781897;0,07948012;
3186,874;0,09814463;0,07981294;
3188,738;0,098304;0,07997948;
3190,601;0,09866701;0,08034963;
3192,465;0,0991872;0,08087696;
3194,329;0,09969399;0,08139086;
3196,192;0,09974612;0,0814501;
3198,056;0,09990689;0,08161797;
3199,920;0,1002718;0,08198997;
3201,783;0,1009702;0,08269539;
3203,647;0,1012557;0,08298801;
3205,511;0,1013977;0,08313704;
3207,374;0,1015625;0,08330889;
3209,238;0,1020491;0,08380248;
3211,102;0,1023423;0,08410271;
3212,965;0,1026371;0,08440455;
3214,829;0,1029037;0,0846781;
3216,693;0,1032139;0,08499527;
3218,556;0,1032908;0,08507915;
3220,420;0,1035609;0,08535615;
3222,284;0,1038564;0,08565861;
3224,147;0,1041924;0,08600149;
3226,011;0,1042365;0,08605258;
3227,875;0,104452;0,08627496;
3229,738;0,1046449;0,08647478;
3231,602;0,1047707;0,0866074;
3233,466;0,104985;0,08682858;
3235,329;0,1056265;0,08747691;
3237,193;0,1057902;0,08764746;
3239,057;0,1058799;0,08774397;
3240,920;0,1061387;0,08800963;
3242,784;0,1064755;0,08835318;
3244,648;0,1064572;0,08834171;
3246,511;0,1064643;0,08835564;
3248,375;0,1064257;0,08832377;
3250,239;0,1065861;0,08849091;
3252,102;0,1068119;0,08872347;
3253,966;0,1071291;0,08904743;
3255,830;0,1070955;0,08902056;
3257,693;0,1072483;0,08918009;
3259,557;0,1075525;0,08949092;
3261,421;0,1077415;0,08968659;
3263,284;0,1074943;0,0894461;
3265,148;0,1075618;0,08952029;
3267,012;0,1077603;0,08972547;
3268,875;0,1079591;0,08993084;
3270,739;0,1078589;0,08983728;
3272,603;0,1078728;0,08985786;
3274,466;0,1078947;0,08988633;
3276,330;0,1079073;0,08990554;
3278,194;0,1076869;0,08969169;
3280,057;0,1077126;0,08972398;
3281,921;0,1077667;0,0897847;
3283,785;0,1077609;0,08978546;
3285,648;0,107559;0,08959006;
3287,512;0,1078256;0,08986321;
3289,376;0,107884;0,08992815;
3291,239;0,1077635;0,08981412;
3293,103;0,107544;0,08960115;
3294,967;0,1074143;0,08947794;
3296,830;0,1072838;0,08935391;
3298,694;0,107455;0,08953155;
3300,558;0,1073091;0,08939215;
3302,421;0,1071326;0,0892221;
3304,285;0,1070064;0,08910232;
3306,149;0,1071055;0,08920786;
3308,012;0,1069391;0,08904781;
3309,876;0,1069325;0,08904765;
3311,740;0,1068306;0,08895216;
3313,603;0,1066021;0,08873001;
3315,467;0,1064125;0,08854677;
3317,331;0,1062926;0,08843319;
3319,194;0,1060474;0,08819439;
3321,058;0,1059936;0,08814694;
3322,922;0,1057663;0,08792591;
3324,785;0,1057237;0,0878896;
3326,649;0,1055435;0,08771572;
3328,513;0,1055374;0,08771595;
3330,376;0,1052957;0,08748049;
3332,240;0,1050133;0,08720443;
3334,104;0,1049287;0,08712603;
3335,967;0,1049881;0,08719175;
3337,831;0,1047947;0,08700458;
3339,695;0,1046916;0,08690768;
3341,558;0,104321;0,08654331;
3343,422;0,104069;0,08629749;
3345,286;0,1040028;0,08623749;
3347,149;0,1038682;0,08610907;
3349,013;0,1035826;0,08582973;
3350,877;0,1034758;0,08572902;
3352,740;0,1032953;0,08555473;
3354,604;0,1030138;0,08527937;
3356,468;0,1024146;0,08468631;
3358,331;0,1021419;0,08441971;
3360,195;0,1021088;0,08439275;
3362,059;0,1021555;0,08444558;
3363,922;0,1016901;0,08398624;
3365,786;0,1013229;0,08362508;
3367,650;0,1011728;0,08348108;
3369,513;0,1011126;0,08342697;
3371,377;0,100678;0,08299845;
3373,241;0,1002937;0,08262017;
3375,104;0,09993159;0,08226409;
3376,968;0,0994986;0,08183713;
3378,832;0,09895232;0,08129687;
3380,695;0,09868542;0,08103597;
3382,559;0,09820635;0,0805629;
3384,423;0,09795697;0,0803195;
3386,286;0,0977485;0,08011702;
3388,150;0,09752418;0,07989866;
3390,014;0,09731899;0,07969943;
3391,877;0,09706954;0,07945592;
3393,741;0,09652735;0,07891967;
3395,605;0,09617367;0,07857192;
3397,468;0,09580709;0,07821126;
3399,332;0,09558825;0,07799832;
3401,196;0,09495857;0,07737454;
3403,059;0,09434183;0,0767637;
3404,923;0,09388145;0,07630919;
3406,787;0,09372315;0,07615676;
3408,650;0,0932242;0,07566367;
3410,514;0,09261956;0,07506488;
3412,378;0,09198728;0,07443844;
3414,241;0,09149188;0,07394887;
3416,105;0,09082849;0,07329131;
3417,969;0,09050283;0,07297145;
3419,832;0,09017582;0,07265025;
3421,696;0,08971949;0,07219971;
3423,560;0,08914896;0,07163496;
3425,423;0,08880628;0,07129806;
3427,287;0,08830493;0,07080247;
3429,151;0,0878195;0,0703228;
3431,014;0,08711354;0,06962258;
3432,878;0,0866058;0,06912058;
3434,742;0,08621203;0,06873254;
3436,605;0,08579855;0,06832477;
3438,469;0,08504664;0,06757857;
3440,333;0,08439363;0,06693126;
3442,196;0,08399157;0,0665349;
3444,060;0,08372058;0,06626958;
3445,924;0,08303928;0,06559396;
3447,787;0,08236098;0,06492132;
3449,651;0,08179279;0,06435878;
3451,515;0,08141852;0,06399016;
3453,379;0,08089676;0,06347404;
3455,242;0,08036573;0,06294863;
3457,106;0,07959961;0,06218812;
3458,970;0,07899096;0,06158509;
3460,833;0,07856195;0,06116167;
3462,697;0,07824319;0,0608485;
3464,561;0,07763217;0,06024306;
3466,424;0,07715288;0,05976934;
3468,288;0,07634787;0,0589699;
3470,152;0,07561415;0,05824173;
3472,015;0,07505327;0,05768639;
3473,879;0,07465868;0,05729734;
3475,743;0,07398734;0,05663152;
3477,606;0,07336297;0,05601267;
3479,470;0,07274945;0,05540466;
3481,334;0,07208033;0,05474105;
3483,197;0,07139816;0,05406437;
3485,061;0,07098294;0,05365463;
3486,925;0,07044215;0,05311931;
3488,788;0,06970691;0,05238953;
3490,652;0,06907687;0,05176495;
3492,516;0,06861477;0,0513083;
3494,379;0,0676952;0,05039417;
3496,243;0,06707929;0,04978368;
3498,107;0,06664919;0,049359;
3499,970;0,06623631;0,04895154;
3501,834;0,06562114;0,04834177;
3503,698;0,06494179;0,04766782;
3505,561;0,06420423;0,04693565;
3507,425;0,06364858;0,04638538;
3509,289;0,06301184;0,04575401;
3511,152;0,06249021;0,04523774;
3513,016;0,06174029;0,04449317;
3514,880;0,06091373;0,04367195;
3516,743;0,06015631;0,04291987;
3518,607;0,05961468;0,04238357;
3520,471;0,05900503;0,04177924;
3522,334;0,05855705;0,04133656;
3524,198;0,05807726;0,04086208;
3526,062;0,05744261;0,04023272;
3527,925;0,05677072;0,03956612;
