;May12_TPC_02-08-0_LMW;May12_TPC_02-08-0_LMW (baseline corrected);
2081,718;0,004458062;-0,004071272;
2083,582;0,004464405;-0,004056981;
2085,446;0,004538586;-0,003974874;
2087,309;0,004760282;-0,003745273;
2089,173;0,004856785;-0,003640886;
2091,037;0,004335637;-0,004154171;
2092,900;0,003693775;-0,004788191;
2094,764;0,003821251;-0,004652894;
2096,628;0,004549503;-0,003916842;
2098,491;0,004726617;-0,003731949;
2100,355;0,004303368;-0,004147439;
2102,219;0,004179307;-0,004263762;
2104,082;0,00442634;-0,004009011;
2105,946;0,004305716;-0,004121938;
2107,810;0,004013783;-0,004406195;
2109,673;0,004115472;-0,00429685;
2111,537;0,004334557;-0,004070128;
2113,401;0,004311168;-0,004085902;
2115,264;0,00415586;-0,004233614;
2117,128;0,004035546;-0,004346352;
2118,992;0,003761983;-0,004612359;
2120,855;0,003697158;-0,004669649;
2122,719;0,003829336;-0,004529955;
2124,583;0,003270213;-0,005081582;
2126,446;0,002873181;-0,005471137;
2128,310;0,002814193;-0,005522668;
2130,174;0,002569481;-0,005759943;
2132,037;0,00191449;-0,006407517;
2133,901;0,001394376;-0,006920232;
2135,765;0,001215955;-0,007091274;
2137,628;0,001371961;-0,006927908;
2139,492;0,001249656;-0,007042873;
2141,356;0,0008896838;-0,007395524;
2143,219;0,0004796279;-0,007798277;
2145,083;-5,250836E-5;-0,00832313;
2146,947;-0,000643706;-0,008907064;
2148,810;-0,0008112864;-0,009067399;
2150,674;-0,00148077;-0,009729656;
2152,538;-0,002135963;-0,01037764;
2154,401;-0,003036371;-0,01127086;
2156,265;-0,004432257;-0,01265958;
2158,129;-0,005277677;-0,01349784;
2159,992;-0,004787772;-0,01300081;
2161,856;-0,00401631;-0,01222223;
2163,720;-0,002942721;-0,01114154;
2165,583;-0,002667102;-0,01085885;
2167,447;-0,003118589;-0,01130327;
2169,311;-0,003297585;-0,01147523;
2171,174;-0,002480861;-0,01065148;
2173,038;-0,001876959;-0,01004057;
2174,902;-0,001946166;-0,01010279;
2176,765;-0,001970015;-0,01011967;
2178,629;-0,001178536;-0,00932124;
2180,493;-0,002018076;-0,01015385;
2182,356;-0,002341074;-0,01046993;
2184,220;-0,001359527;-0,009481482;
2186,084;-0,001596569;-0,009711643;
2187,947;-0,001904496;-0,01001271;
2189,811;-0,001718542;-0,009819907;
2191,675;-0,00165852;-0,009753057;
2193,538;-0,001654233;-0,009741959;
2195,402;-0,001706872;-0,009787804;
2197,266;-0,001601681;-0,009675837;
2199,129;-0,001095999;-0,009163396;
2200,993;-0,001134679;-0,009195334;
2202,857;-0,001774211;-0,009828141;
2204,720;-0,001604639;-0,009651862;
2206,584;-0,0009692684;-0,0090098;
2208,448;-0,0004570728;-0,008490931;
2210,311;-0,0004834493;-0,00851065;
2212,175;-0,0007350352;-0,008755596;
2214,039;-0,0008784122;-0,00889235;
2215,902;-0,0005373938;-0,008544724;
2217,766;-0,0002614788;-0,008262219;
2219,630;-0,0001048464;-0,008099014;
2221,493;-0,0001979329;-0,008185543;
2223,357;-8,714226E-5;-0,008068212;
2225,221;0,0002429283;-0,007731618;
2227,084;0,0003033988;-0,007664639;
2228,948;0,0001957277;-0,007765819;
2230,812;0,0005145944;-0,007440477;
2232,675;0,00103395;-0,006914663;
2234,539;0,0009021317;-0,007040039;
2236,403;0,001078935;-0,006856809;
2238,266;0,001482822;-0,006446511;
2240,130;0,001451907;-0,006471032;
2241,994;0,001807251;-0,006109309;
2243,857;0,001996978;-0,005913219;
2245,721;0,001956883;-0,005946967;
2247,585;0,001924148;-0,005973371;
2249,448;0,001947485;-0,005943719;
2251,312;0,00246314;-0,005421764;
2253,176;0,002661692;-0,005216928;
2255,039;0,002471733;-0,005400619;
2256,903;0,00269565;-0,005170448;
2258,767;0,003002516;-0,004857345;
2260,630;0,003061485;-0,004792154;
2262,494;0,002940986;-0,004906446;
2264,358;0,003074431;-0,00476681;
2266,221;0,003382437;-0,004452628;
2268,085;0,003630389;-0,004198515;
2269,949;0,003896749;-0,003926009;
2271,812;0,004083888;-0,003732739;
2273,676;0,004186057;-0,003624455;
2275,540;0,004336827;-0,003467584;
2277,403;0,004595598;-0,003202728;
2279,267;0,005023674;-0,002768581;
2281,131;0,005189106;-0,002597093;
2282,994;0,005335322;-0,002444837;
2284,858;0,005718836;-0,002055296;
2286,722;0,005782044;-0,001986076;
2288,585;0,005685655;-0,002076469;
2290,449;0,005879752;-0,00187639;
2292,313;0,006095652;-0,001654522;
2294,176;0,006059331;-0,00168489;
2296,040;0,00615325;-0,001585033;
2297,904;0,006360286;-0,001372073;
2299,767;0,006517165;-0,001209284;
2301,631;0,006584657;-0,001135896;
2303,495;0,006481996;-0,001232676;
2305,358;0,006522893;-0,001185912;
2307,222;0,006750242;-0,0009527118;
2309,086;0,006814654;-0,0008824605;
2310,949;0,00689258;-0,0007987103;
2312,813;0,007082141;-0,000603339;
2314,677;0,007019139;-0,0006605453;
2316,540;0,006978814;-0,0006950877;
2318,404;0,007115386;-0,0005527481;
2320,268;0,007361723;-0,0003006567;
2322,131;0,007652193;-4,446048E-6;
2323,995;0,007825564;0,0001746513;
2325,859;0,007576001;-6,919852E-5;
2327,722;0,007111107;-0,0005283931;
2329,586;0,006844011;-0,0007898037;
2331,450;0,006875742;-0,0007524004;
2333,313;0,006870342;-0,0007521422;
2335,177;0,006803261;-0,0008135789;
2337,041;0,006836738;-0,0007744698;
2338,904;0,006965418;-0,0006401728;
2340,768;0,006939404;-0,0006605817;
2342,632;0,006937025;-0,0006573699;
2344,495;0,007065191;-0,0005236262;
2346,359;0,007274138;-0,0003091149;
2348,223;0,007268022;-0,0003096799;
2350,087;0,007097918;-0,0004742457;
2351,950;0,007053922;-0,0005127163;
2353,814;0,006742903;-0,0008182236;
2355,678;0,00648247;-0,001073158;
2357,541;0,006623325;-0,0009268173;
2359,405;0,006530089;-0,001014581;
2361,269;0,006478097;-0,001061113;
2363,132;0,006484152;-0,001049612;
2364,996;0,006414533;-0,001113797;
2366,860;0,006483306;-0,001039603;
2368,723;0,006784051;-0,0007334494;
2370,587;0,007139098;-0,0003730068;
2372,451;0,007499446;-7,275769E-6;
2374,314;0,007766441;0,000265089;
2376,178;0,008000339;0,0005043441;
2378,042;0,008501202;0,001010552;
2379,905;0,009122661;0,001637344;
2381,769;0,00963519;0,002155193;
2383,633;0,01017639;0,002701704;
2385,496;0,01091905;0,003449659;
2387,360;0,0116408;0,004176692;
2389,224;0,01215208;0,004693242;
2391,087;0,01257625;0,005122665;
2392,951;0,01305703;0,005608692;
2394,815;0,01329857;0,005855467;
2396,678;0,01280649;0,005368607;
2398,542;0,0118297;0,004397028;
2400,406;0,01088284;0,003455366;
2402,269;0,01017263;0,002750339;
2404,133;0,009742285;0,002325164;
2405,997;0,009308393;0,001896433;
2407,860;0,009010773;0,001603961;
2409,724;0,008945772;0,001544097;
2411,588;0,008785874;0,001389324;
2413,451;0,008663654;0,001272217;
2415,315;0,008659453;0,001273117;
2417,179;0,008730741;0,001349494;
2419,042;0,008801726;0,001425557;
2420,906;0,008917601;0,001546498;
2422,770;0,00894912;0,001583071;
2424,633;0,008811159;0,001450152;
2426,497;0,008709656;0,001353681;
2428,361;0,008532745;0,001181789;
2430,224;0,008307308;0,0009613594;
2432,088;0,00817302;0,0008320684;
2433,952;0,007922017;0,0005860502;
2435,815;0,00778418;0,0004531866;
2437,679;0,007830333;0,0005043014;
2439,543;0,007823929;0,0005028483;
2441,406;0,007771867;0,0004557255;
2443,270;0,007777403;0,0004661893;
2445,134;0,007859691;0,0005533938;
2446,997;0,007920661;0,0006192696;
2448,861;0,007948694;0,0006521965;
2450,725;0,007851311;0,0005596968;
2452,588;0,007653004;0,000366262;
2454,452;0,007673145;0,0003912637;
2456,316;0,007930816;0,0006537845;
2458,179;0,007852877;0,0005806851;
2460,043;0,007605469;0,0003381049;
2461,907;0,007691777;0,0004292294;
2463,770;0,007797769;0,0005400273;
2465,634;0,007837088;0,0005841418;
2467,498;0,007786803;0,0005386411;
2469,361;0,007846104;0,000602715;
2471,225;0,007850375;0,0006117484;
2473,089;0,007804375;0,0005705002;
2474,952;0,007818742;0,000589608;
2476,816;0,007875856;0,0006514531;
2478,680;0,007842523;0,0006228392;
2480,543;0,007738409;0,0005234346;
2482,407;0,00777018;0,0005599042;
2484,271;0,007909544;0,0007039559;
2486,134;0,007906661;0,0007057501;
2487,998;0,007767771;0,0005715277;
2489,862;0,007705523;0,0005139355;
2491,725;0,007697823;0,0005108817;
2493,589;0,007692391;0,0005100857;
2495,453;0,007515451;0,0003377702;
2497,316;0,007394498;0,0002214325;
2499,180;0,007404244;0,0002357823;
2501,044;0,007369587;0,0002057195;
2502,907;0,007327139;0,0001678556;
2504,771;0,007081694;-7,301499E-5;
2506,635;0,006862551;-0,0002875952;
2508,498;0,007075998;-6,959478E-5;
2510,362;0,007330029;0,0001889798;
2512,226;0,007306335;0,0001698182;
2514,089;0,007165528;3,353509E-5;
2515,953;0,007104123;-2,335748E-5;
2517,817;0,006995832;-0,0001271454;
2519,680;0,007187945;6,946097E-5;
2521,544;0,007423106;0,0003091045;
2523,408;0,007458215;0,0003486868;
2525,271;0,007383906;0,000278841;
2527,135;0,007295931;0,0001953191;
2528,999;0,007268171;0,0001720023;
2530,862;0,007191453;9,971854E-5;
2532,726;0,007338298;0,0002509869;
2534,590;0,007519029;0,000436132;
2536,453;0,007553464;0,0004749713;
2538,317;0,00751762;0,0004435229;
2540,181;0,007509775;0,0004400621;
2542,044;0,007424986;0,0003596487;
2543,908;0,007290151;0,00022918;
2545,772;0,00761353;0,0005569149;
2547,635;0,007842696;0,0007904272;
2549,499;0,007674491;0,0006265598;
2551,363;0,007515109;0,0004715047;
2553,226;0,007368239;0,000328953;
2555,090;0,007421244;0,0003862673;
2556,954;0,00758936;0,0005586819;
2558,817;0,007602494;0,0005761059;
2560,681;0,00754813;0,0005260231;
2562,545;0,007763588;0,0007457521;
2564,408;0,007898106;0,0008845317;
2566,272;0,007773912;0,0007645899;
2568,136;0,007778928;0,0007738495;
2569,999;0,007909177;0,0009083328;
2571,863;0,007869052;0,0008724326;
2573,727;0,007851707;0,0008593028;
2575,590;0,007904883;0,0009166854;
2577,454;0,00789948;0,0009154799;
2579,318;0,007992369;0,001012558;
2581,181;0,008035296;0,001059664;
2583,045;0,008196162;0,0012247;
2584,909;0,008301992;0,001334691;
2586,772;0,008326864;0,001363716;
2588,636;0,008289422;0,001330417;
2590,500;0,008317803;0,001362932;
2592,363;0,008351202;0,001400456;
2594,227;0,008313807;0,001367179;
2596,091;0,00842693;0,001484409;
2597,954;0,008552371;0,001613948;
2599,818;0,00868649;0,001752158;
2601,682;0,008762501;0,00183225;
2603,545;0,008756223;0,001830045;
2605,409;0,008761883;0,001839768;
2607,273;0,008644801;0,001726741;
2609,136;0,008754886;0,001840873;
2611,000;0,009182983;0,002273007;
2612,864;0,00928313;0,002377183;
2614,727;0,009225859;0,002323933;
2616,591;0,009148851;0,002250937;
2618,455;0,009073945;0,002180034;
2620,318;0,009058747;0,00216883;
2622,182;0,009081556;0,002195626;
2624,046;0,009235951;0,002353999;
2625,910;0,009425128;0,002547145;
2627,773;0,009528256;0,002654234;
2629,637;0,009510117;0,002640047;
2631,501;0,009486039;0,002619913;
2633,364;0,009508251;0,002646061;
2635,228;0,009639246;0,002780984;
2637,092;0,009837066;0,002982722;
2638,955;0,009872089;0,003021656;
2640,819;0,009841702;0,002995171;
2642,683;0,009916848;0,003074212;
2644,546;0,009982366;0,003143616;
2646,410;0,009972529;0,003137656;
2648,274;0,01012165;0,003290643;
2650,137;0,01020066;0,003373517;
2652,001;0,0101647;0,003341415;
2653,865;0,01012113;0,00330169;
2655,728;0,01006708;0,003251477;
2657,592;0,01007176;0,003259977;
2659,456;0,01008907;0,003281108;
2661,319;0,01012268;0,003318536;
2663,183;0,01012875;0,003328415;
2665,047;0,0100823;0,003285753;
2666,910;0,0100681;0,003275349;
2668,774;0,01006334;0,003274364;
2670,638;0,01006558;0,00328038;
2672,501;0,01000007;0,003218632;
2674,365;0,009963317;0,00318564;
2676,229;0,009999909;0,003225982;
2678,092;0,01003167;0,003261483;
2679,956;0,01021472;0,003448264;
2681,820;0,01045024;0,003687511;
2683,683;0,01050439;0,003745386;
2685,547;0,0104844;0,003729108;
2687,411;0,01048006;0,003728466;
2689,274;0,01043194;0,00368404;
2691,138;0,01047869;0,003734476;
2693,002;0,0105415;0,003800974;
2694,865;0,0105541;0,003817241;
2696,729;0,0105693;0,003836105;
2698,593;0,01067672;0,003947187;
2700,456;0,01068685;0,003960957;
2702,320;0,01063823;0,003915988;
2704,184;0,01070552;0,003986911;
2706,047;0,01080569;0,004090709;
2707,911;0,01089805;0,004186679;
2709,775;0,01098871;0,004280952;
2711,638;0,0110967;0,004392546;
2713,502;0,01115477;0,004454217;
2715,366;0,01120589;0,004508931;
2717,229;0,01132194;0,004628556;
2719,093;0,01144744;0,004757634;
2720,957;0,01153367;0,004847436;
2722,820;0,01167559;0,004992915;
2724,684;0,01180062;0,005121495;
2726,548;0,01207256;0,005396982;
2728,411;0,0124431;0,005771061;
2730,275;0,01256996;0,005901446;
2732,139;0,01256578;0,005900795;
2734,002;0,01242564;0,005764174;
2735,866;0,01223634;0,005578381;
2737,730;0,01220145;0,005546991;
2739,593;0,01222821;0,005577252;
2741,457;0,01223687;0,005589395;
2743,321;0,01213667;0,005492673;
2745,184;0,01191049;0,005269972;
2747,048;0,01191;0,005272944;
2748,912;0,01203986;0,005406265;
2750,775;0,01211467;0,005484528;
2752,639;0,01216673;0,005540036;
2754,503;0,01216622;0,005542969;
2756,366;0,01217741;0,005557583;
2758,230;0,01220038;0,005583984;
2760,094;0,01214764;0,005534663;
2761,957;0,01219257;0,005582999;
2763,821;0,01221925;0,00561308;
2765,685;0,01217491;0,005572139;
2767,548;0,01221734;0,005617959;
2769,412;0,01229991;0,005703912;
2771,276;0,01231289;0,005720268;
2773,139;0,01230182;0,005712573;
2775,003;0,01235992;0,005774039;
2776,867;0,01260555;0,00602302;
2778,730;0,01268061;0,00610143;
2780,594;0,012633;0,00605716;
2782,458;0,01259327;0,006020765;
2784,321;0,01250433;0,005935155;
2786,185;0,01227841;0,005712561;
2788,049;0,01209855;0,005536016;
2789,912;0,01213585;0,00557663;
2791,776;0,01228622;0,005730296;
2793,640;0,0123534;0,005800778;
2795,503;0,0123189;0,005769568;
2797,367;0,01223041;0,005684363;
2799,231;0,01229869;0,005755915;
2801,094;0,01240103;0,005861521;
2802,958;0,01240154;0,005865299;
2804,822;0,01236376;0,005830779;
2806,685;0,01224334;0,005713605;
2808,549;0,01212317;0,00559668;
2810,413;0,01221428;0,005691023;
2812,276;0,01244556;0,005925542;
2814,140;0,01252768;0,006010888;
2816,004;0,01237012;0,005856541;
2817,867;0,01228249;0,005772121;
2819,731;0,01229941;0,005792253;
2821,595;0,01235353;0,005849571;
2823,458;0,01238452;0,005883753;
2825,322;0,01242377;0,005926192;
2827,186;0,01249364;0,005999235;
2829,049;0,01252121;0,006029985;
2830,913;0,01242929;0,005941229;
2832,777;0,01231347;0,005828569;
2834,640;0,01222691;0,005745166;
2836,504;0,01230029;0,005821692;
2838,368;0,01234811;0,005872657;
2840,231;0,01248541;0,006013091;
2842,095;0,01269995;0,00623076;
2843,959;0,01268705;0,006220988;
2845,822;0,01241306;0,005950121;
2847,686;0,01234397;0,005884143;
2849,550;0,01248049;0,006023764;
2851,413;0,01250362;0,006049993;
2853,277;0,01245065;0,006000119;
2855,141;0,01256617;0,006118723;
2857,004;0,01275975;0,006315387;
2858,868;0,01294411;0,006502821;
2860,732;0,01303725;0,006599037;
2862,595;0,01312319;0,006688039;
2864,459;0,01326262;0,006830524;
2866,323;0,01340972;0,006980675;
2868,186;0,01344049;0,007014495;
2870,050;0,01335976;0,006936798;
2871,914;0,01314794;0,006728018;
2873,777;0,01321308;0,006796184;
2875,641;0,01361517;0,007201299;
2877,505;0,01395129;0,00754043;
2879,368;0,01398681;0,007578965;
2881,232;0,01388366;0,007478819;
2883,096;0,01376362;0,007361772;
2884,959;0,01372762;0,007328771;
2886,823;0,01363357;0,007237706;
2888,687;0,01359147;0,007198583;
2890,550;0,01362133;0,007231421;
2892,414;0,013682;0,007295063;
2894,278;0,0137908;0,007406823;
2896,141;0,01389092;0,007509907;
2898,005;0,01395258;0,007574514;
2899,869;0,01391843;0,00754331;
2901,733;0,0138152;0,007443028;
2903,596;0,01380571;0,007436465;
2905,460;0,01387025;0,007503941;
2907,324;0,01400388;0,007640494;
2909,187;0,0139049;0,007544434;
2911,051;0,01372741;0,007369855;
2912,915;0,01368858;0,007333933;
2914,778;0,01382048;0,007468735;
2916,642;0,01388483;0,007535984;
2918,506;0,0139032;0,007557242;
2920,369;0,01393841;0,007595343;
2922,233;0,01396731;0,007627116;
2924,097;0,013982;0,00764468;
2925,960;0,01414957;0,007815124;
2927,824;0,01418389;0,007852303;
2929,688;0,0142838;0,007955068;
2931,551;0,01464653;0,008320656;
2933,415;0,0149671;0,008644067;
2935,279;0,01506663;0,008746443;
2937,142;0,01513941;0,008822055;
2939,006;0,01517204;0,008857523;
2940,870;0,01513407;0,008822374;
2942,733;0,0151683;0,008859424;
2944,597;0,0151724;0,008866339;
2946,461;0,01513508;0,008831834;
2948,324;0,01524695;0,008946507;
2950,188;0,01529631;0,008998659;
2952,052;0,0154222;0,009127348;
2953,915;0,01574691;0,009454847;
2955,779;0,0159555;0,009666212;
2957,643;0,01601674;0,009730229;
2959,506;0,0159866;0,009702861;
2961,370;0,01582524;0,009544275;
2963,234;0,01587422;0,009596017;
2965,097;0,01600858;0,00973313;
2966,961;0,01599077;0,009718069;
2968,825;0,01598792;0,009717971;
2970,688;0,01598399;0,009716785;
2972,552;0,01583669;0,009572219;
2974,416;0,01586302;0,009601281;
2976,279;0,01594143;0,009682408;
2978,143;0,01583452;0,009578223;
2980,007;0,01572573;0,009472144;
2981,870;0,01581822;0,009567348;
2983,734;0,01583372;0,009585558;
2985,598;0,01587711;0,009631643;
2987,461;0,01592163;0,009678855;
2989,325;0,01584327;0,009603193;
2991,189;0,01577177;0,009534378;
2993,052;0,01588346;0,009648741;
2994,916;0,01601469;0,009782652;
2996,780;0,01601588;0,009786513;
2998,643;0,01607109;0,009844389;
3000,507;0,01619375;0,009969706;
3002,371;0,01619075;0,009969364;
3004,234;0,01617019;0,009951455;
3006,098;0,01623231;0,01001622;
3007,962;0,01624179;0,01002834;
3009,825;0,01611684;0,009906018;
3011,689;0,01586302;0,009654836;
3013,553;0,01589317;0,009687608;
3015,416;0,0163314;0,01012846;
3017,280;0,01659157;0,01039125;
3019,144;0,01672007;0,01052236;
3021,007;0,01669052;0,01049541;
3022,871;0,01673004;0,01053753;
3024,735;0,01678307;0,01059316;
3026,598;0,01679029;0,01060298;
3028,462;0,0168323;0,01064757;
3030,326;0,01678762;0,01060547;
3032,189;0,01675037;0,0105708;
3034,053;0,01684613;0,01066913;
3035,917;0,01700582;0,01083139;
3037,780;0,01712428;0,01095241;
3039,644;0,01705796;0,01088865;
3041,508;0,01699505;0,01082829;
3043,371;0,01718537;0,01102117;
3045,235;0,01737108;0,01120942;
3047,099;0,01727873;0,01111961;
3048,962;0,01720778;0,0110512;
3050,826;0,01729142;0,01113737;
3052,690;0,01752399;0,01137246;
3054,553;0,01761727;0,01146827;
3056,417;0,01762711;0,01148062;
3058,281;0,01768435;0,01154038;
3060,144;0,01782155;0,01168008;
3062,008;0,01786957;0,01173061;
3063,872;0,01786527;0,0117288;
3065,735;0,0179297;0,01179572;
3067,599;0,0179114;0,01177992;
3069,463;0,01789204;0,01176304;
3071,326;0,01804427;0,01191775;
3073,190;0,01811035;0,0119863;
3075,054;0,01806986;0,01194829;
3076,917;0,01812688;0,01200778;
3078,781;0,01823564;0,012119;
3080,645;0,01835507;0,01224088;
3082,508;0,01850609;0,01239436;
3084,372;0,01852734;0,01241806;
3086,236;0,01856294;0,0124561;
3088,099;0,01867828;0,01257388;
3089,963;0,01879972;0,01269775;
3091,827;0,01872654;0,01262701;
3093,690;0,01882263;0,01272552;
3095,554;0,01898208;0,01288739;
3097,418;0,01906198;0,01296972;
3099,281;0,01900804;0,01291819;
3101,145;0,01901963;0,01293219;
3103,009;0,0191284;0,01304336;
3104,872;0,01918664;0,013104;
3106,736;0,01917855;0,01309831;
3108,600;0,01924792;0,01317008;
3110,463;0,0191804;0,01310495;
3112,327;0,0191309;0,01305783;
3114,191;0,01918703;0,01311634;
3116,054;0,0194018;0,01333348;
3117,918;0,01952465;0,0134587;
3119,782;0,01947346;0,01340987;
3121,645;0,01946453;0,01340331;
3123,509;0,01966812;0,01360925;
3125,373;0,01987456;0,01381806;
3127,236;0,02008406;0,0140299;
3129,100;0,02009618;0,01404437;
3130,964;0,0200298;0,01398032;
3132,827;0,02002207;0,01397493;
3134,691;0,02026069;0,01421589;
3136,555;0,02038207;0,0143396;
3138,418;0,02030234;0,01426219;
3140,282;0,02023962;0,01420179;
3142,146;0,02047567;0,01444016;
3144,009;0,0206625;0,0146293;
3145,873;0,02066001;0,01462912;
3147,737;0,02071347;0,01468488;
3149,600;0,02072082;0,01469453;
3151,464;0,02080457;0,01478057;
3153,328;0,02091863;0,01489693;
3155,191;0,02096656;0,01494715;
3157,055;0,02109168;0,01507455;
3158,919;0,02124617;0,01523132;
3160,782;0,02131777;0,0153052;
3162,646;0,02124522;0,01523491;
3164,510;0,02133567;0,01532764;
3166,373;0,02134575;0,01533997;
3168,237;0,02151854;0,01551503;
3170,101;0,02168279;0,01568153;
3171,964;0,02179248;0,01579347;
3173,828;0,02188114;0,01588438;
3175,692;0,02198959;0,01599507;
3177,556;0,02188494;0,01589267;
3179,419;0,02174644;0,0157564;
3181,283;0,02167129;0,01568348;
3183,147;0,02180377;0,01581819;
3185,010;0,02195009;0,01596674;
3186,874;0,02207764;0,01609651;
3188,738;0,02218485;0,01620593;
3190,601;0,02232618;0,01634948;
3192,465;0,0223496;0,0163751;
3194,329;0,02246745;0,01649516;
3196,192;0,02250709;0,016537;
3198,056;0,02255357;0,01658567;
3199,920;0,02266363;0,01669792;
3201,783;0,02272946;0,01676595;
3203,647;0,02270142;0,0167401;
3205,511;0,02280409;0,01684495;
3207,374;0,02285931;0,01690234;
3209,238;0,02295013;0,01699534;
3211,102;0,0231196;0,01716697;
3212,965;0,02316253;0,01721207;
3214,829;0,02300585;0,01705755;
3216,693;0,02309075;0,01714461;
3218,556;0,02314609;0,0172021;
3220,420;0,0231705;0,01722867;
3222,284;0,02322145;0,01728176;
3224,147;0,02333866;0,01740112;
3226,011;0,0235213;0,0175859;
3227,875;0,02364318;0,01770992;
3229,738;0,02360645;0,01767533;
3231,602;0,02356669;0,01763769;
3233,466;0,02356681;0,01763993;
3235,329;0,02351801;0,01759326;
3237,193;0,02346548;0,01754285;
3239,057;0,023679;0,01775848;
3240,920;0,02389877;0,01798036;
3242,784;0,02394667;0,01803036;
3244,648;0,02400038;0,01808618;
3246,511;0,02408905;0,01817695;
3248,375;0,02387254;0,01796254;
3250,239;0,02381952;0,01791162;
3252,102;0,02397591;0,01807009;
3253,966;0,02414079;0,01823706;
3255,830;0,02422776;0,01832611;
3257,693;0,02438626;0,01848669;
3259,557;0,024426;0,01852851;
3261,421;0,0244359;0,01854047;
3263,284;0,02422741;0,01833405;
3265,148;0,0241571;0,01826581;
3267,012;0,02421864;0,01832941;
3268,875;0,02433871;0,01845153;
3270,739;0,02430394;0,01841882;
3272,603;0,02422063;0,01833755;
3274,466;0,02423025;0,01834923;
3276,330;0,02445073;0,01857175;
3278,194;0,02467772;0,01880078;
3280,057;0,02477269;0,01889778;
3281,921;0,0247171;0,01884422;
3283,785;0,02473474;0,01886389;
3285,648;0,02476431;0,01889549;
3287,512;0,02476289;0,01889609;
3289,376;0,02461342;0,01874864;
3291,239;0,02454528;0,01868252;
3293,103;0,02467656;0,01881581;
3294,967;0,02487896;0,01902022;
3296,830;0,02486098;0,01900424;
3298,694;0,0248281;0,01897337;
3300,558;0,0248183;0,01896556;
3302,421;0,02469928;0,01884854;
3304,285;0,02457027;0,01872152;
3306,149;0,0246611;0,01881434;
3308,012;0,02474765;0,01890288;
3309,876;0,0247676;0,01892481;
3311,740;0,02473609;0,01889527;
3313,603;0,02475452;0,01891568;
3315,467;0,02476888;0,01893201;
3317,331;0,02475924;0,01892434;
3319,194;0,02476797;0,01893503;
3321,058;0,02486466;0,01903369;
3322,922;0,02460447;0,01877545;
3324,785;0,0246153;0,01878824;
3326,649;0,02482181;0,0189967;
3328,513;0,02482767;0,0190045;
3330,376;0,02473731;0,01891609;
3332,240;0,02482177;0,0190025;
3334,104;0,02480786;0,01899053;
3335,967;0,02490325;0,01908785;
3337,831;0,02478204;0,01896858;
3339,695;0,0246834;0,01887186;
3341,558;0,02465181;0,01884219;
3343,422;0,02455016;0,01874247;
3345,286;0,02461485;0,01880908;
3347,149;0,02463461;0,01883076;
3349,013;0,02450378;0,01870183;
3350,877;0,02444494;0,01864491;
3352,740;0,0243354;0,01853727;
3354,604;0,02430708;0,01851085;
3356,468;0,0242472;0,01845288;
3358,331;0,02427757;0,01848514;
3360,195;0,02419507;0,01840454;
3362,059;0,02409299;0,01830435;
3363,922;0,02408188;0,01829512;
3365,786;0,02431419;0,01852932;
3367,650;0,02431631;0,01853332;
3369,513;0,02407663;0,01829552;
3371,377;0,02406107;0,01828184;
3373,241;0,02398342;0,01820606;
3375,104;0,02373233;0,01795684;
3376,968;0,02363985;0,01786622;
3378,832;0,02356495;0,01779319;
3380,695;0,02350379;0,01773388;
3382,559;0,02345822;0,01769017;
3384,423;0,02357001;0,01780382;
3386,286;0,02350357;0,01773923;
3388,150;0,02319093;0,01742844;
3390,014;0,02306368;0,01730303;
3391,877;0,02341218;0,01765336;
3393,741;0,02345;0,01769303;
3395,605;0,0231593;0,01740417;
3397,468;0,02300712;0,01725381;
3399,332;0,02311138;0,01735991;
3401,196;0,02292008;0,01717043;
3403,059;0,0227514;0,01700358;
3404,923;0,02256706;0,01682105;
3406,787;0,02256598;0,01682179;
3408,650;0,0226005;0,01685812;
3410,514;0,02239471;0,01665415;
3412,378;0,02217624;0,01643749;
3414,241;0,02222881;0,01649186;
3416,105;0,02214267;0,01640753;
3417,969;0,0219148;0,01618146;
3419,832;0,02185165;0,0161201;
3421,696;0,02200768;0,01627792;
3423,560;0,02205668;0,01632871;
3425,423;0,0218315;0,01610532;
3427,287;0,02147647;0,01575207;
3429,151;0,02138358;0,01566097;
3431,014;0,02131058;0,01558974;
3432,878;0,02131228;0,01559322;
3434,742;0,02127637;0,01555908;
3436,605;0,02117894;0,01546343;
3438,469;0,02099204;0,01527829;
3440,333;0,02087268;0,01516069;
3442,196;0,02067761;0,01496739;
3444,060;0,02050209;0,01479363;
3445,924;0,02052924;0,01482253;
3447,787;0,02039878;0,01469383;
3449,651;0,02009162;0,01438842;
3451,515;0,02006827;0,01436681;
3453,379;0,01996317;0,01426346;
3455,242;0,01968632;0,01398835;
3457,106;0,01970098;0,01400475;
3458,970;0,02001456;0,01432007;
3460,833;0,01989483;0,01420207;
3462,697;0,01948281;0,01379178;
3464,561;0,01915825;0,01346894;
3466,424;0,01908932;0,01340175;
3468,288;0,01906594;0,01338009;
3470,152;0,01893084;0,01324671;
3472,015;0,01877239;0,01308998;
3473,879;0,01868103;0,01300032;
3475,743;0,0187389;0,01305991;
3477,606;0,01872507;0,01304779;
3479,470;0,01842494;0,01274936;
3481,334;0,01817037;0,0124965;
3483,197;0,01808054;0,01240836;
3485,061;0,0180654;0,01239492;
3486,925;0,01804213;0,01237335;
3488,788;0,01795887;0,01229178;
3490,652;0,01788151;0,0122161;
