;Mar24_TPC_08-02-0_HMW;Mar24_TPC_08-02-0_HMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
3494,379;0,05479478;0,04467723;
3496,243;0,05406654;0,04395051;
3498,107;0,05379511;0,04368061;
3499,970;0,05352343;0,04341045;
3501,834;0,05325684;0,04314537;
3503,698;0,0524217;0,04231174;
3505,561;0,05176661;0,04165815;
3507,425;0,05141223;0,04130527;
3509,289;0,0508966;0,04079115;
3511,152;0,05021522;0,04011126;
3513,016;0,04996836;0,0398659;
3514,880;0,04952169;0,03942072;
3516,743;0,0490238;0,03892431;
3518,607;0,04856356;0,03846556;
3520,471;0,04822698;0,03813046;
3522,334;0,04800781;0,03791277;
3524,198;0,04779165;0,03769809;
3526,062;0,04701945;0,03692736;
3527,925;0,04641529;0,03632467;
3529,789;0,04567073;0,03558157;
3531,653;0,04505966;0,03497197;
3533,516;0,04465471;0,03456847;
3535,380;0,04439745;0,03431268;
3537,244;0,04387134;0,03378801;
3539,107;0,04378536;0,03370349;
3540,971;0,04349442;0,03341399;
3542,835;0,04285712;0,03277814;
3544,698;0,04243276;0,03235522;
3546,562;0,04184071;0,03176461;
3548,426;0,04077306;0,0306984;
3550,289;0,04058042;0,03050719;
3552,153;0,0402809;0,0302091;
3554,017;0,03958094;0,02951056;
3555,880;0,0389734;0,02890444;
3557,744;0,03871723;0,0286497;
3559,608;0,03837827;0,02831215;
3561,471;0,03762934;0,02756464;
3563,335;0,03703719;0,0269739;
3565,199;0,03717567;0,02711379;
3567,062;0,03659455;0,02653408;
3568,926;0,03567492;0,02561584;
3570,790;0,03481557;0,02475789;
3572,653;0,03440942;0,02435315;
3574,517;0,03397524;0,02392035;
3576,381;0,0337079;0,02365441;
3578,244;0,033416;0,0233639;
3580,108;0,03323687;0,02318615;
3581,972;0,03299004;0,02294071;
3583,835;0,032755;0,02270704;
3585,699;0,03188185;0,02183527;
3587,563;0,03060536;0,02056015;
3589,426;0,02956621;0,01952238;
3591,290;0,02996203;0,01991957;
3593,154;0,0301895;0,0201484;
3595,017;0,02940239;0,01936265;
3596,881;0,02844841;0,01841003;
3598,745;0,02856165;0,01852462;
3600,608;0,02821038;0,01817471;
3602,472;0,02754535;0,01751103;
3604,336;0,02686962;0,01683665;
3606,199;0,02643782;0,01640619;
3608,063;0,02584744;0,01581716;
3609,927;0,02519948;0,01517054;
3611,790;0,02518119;0,01515359;
3613,654;0,02501907;0,0149928;
3615,518;0,02462541;0,01460047;
3617,381;0,02374758;0,01372397;
3619,245;0,02286905;0,01284677;
3621,109;0,02278537;0,01276441;
3622,972;0,02220383;0,01218419;
3624,836;0,02166081;0,01164249;
3626,700;0,02143596;0,01141895;
3628,563;0,02085586;0,01084017;
3630,427;0,01979757;0,009783189;
3632,291;0,01968636;0,009673288;
3634,154;0,01930006;0,009288292;
3636,018;0,01919769;0,009187224;
3637,882;0,01893224;0,008923068;
3639,745;0,0181561;0,008148222;
3641,609;0,01732389;0,007317307;
3643,473;0,0174181;0,007412815;
3645,336;0,01755056;0,007546566;
3647,200;0,01743218;0,00742947;
3649,064;0,01664064;0,006639212;
3650,927;0,01603046;0,006030309;
3652,791;0,01551221;0,00551334;
3654,655;0,01497094;0,004973348;
3656,518;0,01475574;0,004759419;
3658,382;0,01493476;0,004939709;
3660,246;0,01475902;0,004765237;
3662,109;0,01458219;0,004589668;
3663,973;0,01416608;0,004174821;
3665,837;0,01365188;0,003661889;
3667,700;0,01346398;0,003475242;
3669,564;0,01355334;0,003565862;
3671,428;0,01331414;0,003327911;
3673,291;0,01347626;0,003491282;
3675,155;0,01354647;0,00356274;
3677,019;0,01298387;0,003001379;
3678,882;0,01242193;0,002440684;
3680,746;0,01229178;0,002311772;
3682,610;0,01198154;0,002002771;
3684,473;0,01238307;0,002405536;
3686,337;0,01303987;0,003063567;
3688,201;0,0125483;0,002573227;
3690,064;0,01176668;0,001792839;
3691,928;0,01146278;0,001490162;
3693,792;0,01153176;0,001560363;
3695,655;0,01146714;0,001496963;
3697,519;0,01156254;0,001593583;
3699,383;0,01221209;0,002244339;
3701,246;0,01205376;0,002087222;
3703,110;0,01216825;0,002202931;
3704,974;0,0123559;0,002391782;
3706,837;0,01223825;0,002275336;
3708,701;0,01227713;0,002315427;
3710,565;0,0123644;0,002403889;
3712,428;0,01200981;0,002050504;
3714,292;0,01190947;0,001951359;
3716,156;0,01165794;0,001701025;
3718,019;0,01161255;0,001656816;
3719,883;0,01161245;0,001657914;
3721,747;0,01199299;0,002039637;
3723,610;0,0125732;0,002621029;
3725,474;0,01251383;0,002562837;
3727,338;0,01186161;0,001911795;
3729,202;0,01150418;0,001555544;
3731,065;0,01147087;0,001523412;
3732,929;0,01229312;0,002346831;
3734,793;0,01266907;0,002723954;
3736,656;0,01254811;0,002604159;
3738,520;0,01223989;0,002297099;
3740,384;0,01219095;0,002249326;
3742,247;0,01282793;0,002887461;
3744,111;0,01276557;0,002826262;
3745,975;0,01224261;0,002304455;
3747,838;0,0126517;0,002714702;
3749,702;0,01309088;0,003155035;
3751,566;0,01276373;0,002829031;
3753,429;0,01234617;0,002412618;
3755,293;0,0122145;0,002282093;
3757,157;0,01223458;0,002303318;
3759,020;0,01240272;0,002472593;
3760,884;0,01237436;0,002445369;
3762,748;0,01236361;0,002435761;
3764,611;0,01238594;0,00245922;
3766,475;0,01239824;0,002472649;
3768,339;0,01241089;0,002486428;
3770,202;0,0126806;0,002757262;
3772,066;0,01270473;0,002782523;
3773,930;0,01201196;0,002090872;
3775,793;0,01192271;0,002002743;
3777,657;0,0124506;0,002531747;
3779,521;0,01244404;0,002526309;
3781,384;0,01231182;0,002395201;
3783,248;0,01218082;0,002265303;
3785,112;0,01226272;0,00234832;
3786,975;0,0124785;0,002565207;
3788,839;0,01244849;0,002536294;
3790,703;0,01239881;0,002487717;
3792,566;0,01258347;0,002673477;
3794,430;0,0126324;0,00272351;
3796,294;0,01258043;0,002672635;
3798,157;0,01255644;0,002649735;
3800,021;0,01267256;0,002766942;
3801,885;0,01266508;0,002760556;
3803,748;0,0127728;0,002869362;
3805,612;0,01260222;0,00269987;
3807,476;0,01253776;0,00263649;
3809,339;0,01241711;0,002516926;
3811,203;0,01228258;0,002383474;
3813,067;0,01264573;0,002747695;
3814,930;0,01297528;0,003078322;
3816,794;0,01278794;0,002892049;
3818,658;0,01275911;0,002864293;
3820,521;0,01277433;0,002880578;
3822,385;0,01306758;0,003174897;
3824,249;0,01315173;0,003260107;
3826,112;0,01300947;0,003118911;
3827,976;0,01291515;0,003025655;
3829,840;0,01282415;0,002935708;
3831,703;0,01275732;0,002869937;
3833,567;0,01284476;0,002958424;
3835,431;0,01280691;0,002921634;
3837,294;0,01307529;0,003191065;
3839,158;0,013484;0,003600822;
3841,022;0,01353506;0,003652924;
3842,885;0,01337626;0,003495169;
3844,749;0,01319005;0,003309994;
3846,613;0,01290563;0,003026615;
3848,476;0,01296716;0,003089184;
3850,340;0,01319226;0,003315324;
3852,204;0,01358244;0,003706531;
3854,067;0,01363158;0,003756704;
3855,931;0,01331092;0,00343707;
3857,795;0,01322547;0,003352649;
3859,658;0,01337623;0,003504433;
3861,522;0,01332849;0,00345772;
3863,386;0,01329524;0,003425495;
3865,249;0,01323432;0,003365591;
3867,113;0,01337881;0,003511098;
3868,977;0,01326917;0,003402473;
3870,840;0,01341605;0,003550367;
3872,704;0,01362497;0,003760294;
3874,568;0,01353609;0,003672427;
3876,431;0,01358114;0,00371849;
3878,295;0,01366554;0,003803888;
3880,159;0,01343387;0,003573226;
3882,022;0,01339946;0,003539818;
3883,886;0,01336588;0,003507241;
3885,750;0,01338838;0,003530734;
3887,613;0,01330853;0,003451884;
3889,477;0,01345231;0,003596659;
3891,341;0,01353846;0,003683802;
3893,204;0,01344166;0,003587987;
3895,068;0,01327813;0,003425448;
3896,932;0,01358246;0,003730763;
3898,795;0,01388984;0,004039133;
3900,659;0,01409265;0,004242926;
3902,523;0,01387619;0,004027445;
3904,386;0,0138409;0,003993133;
3906,250;0,01380925;0,003962456;
3908,114;0,01362736;0,003781542;
3909,977;0,01353869;0,003693847;
3911,841;0,01347813;0,00363426;
3913,705;0,0133824;0,003539496;
3915,568;0,01358799;0,003746058;
3917,432;0,01375172;0,003910757;
3919,296;0,0136567;0,003816703;
3921,159;0,01364676;0,003807726;
3923,023;0,01381476;0,003976679;
3924,887;0,01378632;0,003949197;
3926,750;0,01372492;0,003888754;
3928,614;0,01378709;0,003951879;
3930,478;0,01397041;0,004136153;
3932,341;0,01395909;0,004125788;
3934,205;0,01392521;0,004092855;
3936,069;0,01371967;0,003888265;
3937,932;0,01371695;0,003886487;
3939,796;0,01379239;0,003962881;
3941,660;0,01400947;0,004180898;
3943,523;0,0138509;0,004023265;
3945,387;0,01373311;0,003906423;
3947,251;0,01386157;0,004035815;
3949,114;0,01372553;0,003900709;
3950,978;0,0135263;0,003702412;
3952,842;0,01358444;0,003761492;
3954,705;0,01358867;0,003766652;
3956,569;0,01379895;0,003977854;
3958,433;0,01390698;0,004086817;
3960,296;0,01401804;0,004198801;
3962,160;0,01397731;0,004158997;
3964,024;0,01393796;0,004120561;
3965,887;0,01398941;0,004172932;
3967,751;0,01408976;0,004274202;
3969,615;0,01422631;0,00441167;
3971,478;0,01425302;0,004439294;
3973,342;0,0138938;0,004080982;
3975,206;0,01379876;0,003986854;
3977,069;0,01383141;0,004020421;
3978,933;0,0138624;0,004052316;
3980,797;0,01392651;0,004117333;
3982,660;0,01404815;0,004239877;
3984,524;0,01401991;0,004212533;
3986,388;0,01412159;0,004315114;
3988,251;0,01421956;0,004413987;
3990,115;0,01405568;0,004251009;
3991,979;0,0137848;0,003981016;
3993,842;0,0138198;0,004016914;
3995,706;0,01394647;0,004144477;
3997,570;0,01398971;0,004188613;
