;Jun16_TPC_0-0-1_HMW;Jun16_TPC_0-0-1_HMW (baseline corrected);
2091,037;0,01759993;-0,008304368;
2092,900;0,01753932;-0,008339754;
2094,764;0,01743226;-0,00842167;
2096,628;0,01767008;-0,00815877;
2098,491;0,01808233;-0,007721497;
2100,355;0,01812341;-0,007655466;
2102,219;0,01815448;-0,00759952;
2104,082;0,01827534;-0,007453843;
2105,946;0,01813641;-0,007568022;
2107,810;0,01831616;-0,00736358;
2109,673;0,01864504;-0,00701008;
2111,537;0,01905606;-0,00657451;
2113,401;0,01901727;-0,006588802;
2115,264;0,01882492;-0,006756731;
2117,128;0,01887688;-0,006680407;
2118,992;0,01904627;-0,00648672;
2120,855;0,01887501;-0,006633746;
2122,719;0,01857372;-0,006910874;
2124,583;0,01821855;-0,007241937;
2126,446;0,01785496;-0,007581482;
2128,310;0,01722544;-0,008187025;
2130,174;0,01670412;-0,008684429;
2132,037;0,01593498;-0,009429712;
2133,901;0,01533839;-0,01000252;
2135,765;0,01507322;-0,01024396;
2137,628;0,01480716;-0,01048635;
2139,492;0,01390897;-0,01136094;
2141,356;0,01305304;-0,01219333;
2143,219;0,01252882;-0,01269406;
2145,083;0,01193902;-0,01326044;
2146,947;0,01051591;-0,01466019;
2148,810;0,009895572;-0,01525723;
2150,674;0,009805494;-0,01532407;
2152,538;0,009156798;-0,01594959;
2154,401;0,007994921;-0,01708834;
2156,265;0,006408741;-0,01865147;
2158,129;0,005272334;-0,01976488;
2159,992;0,005396282;-0,01961799;
2161,856;0,006139836;-0,01885155;
2163,720;0,007576764;-0,01739181;
2165,583;0,00860984;-0,01633597;
2167,447;0,009511265;-0,01541184;
2169,311;0,009698538;-0,01520192;
2171,174;0,01016458;-0,0147133;
2173,038;0,01135273;-0,01350262;
2174,902;0,01106432;-0,01376855;
2176,765;0,0107562;-0,01405426;
2178,629;0,01180104;-0,01298707;
2180,493;0,01162224;-0,01314358;
2182,356;0,01163998;-0,0131036;
2184,220;0,01245563;-0,01226576;
2186,084;0,01274058;-0,01195869;
2187,947;0,01269424;-0,01198295;
2189,811;0,01277168;-0,0118835;
2191,675;0,01313763;-0,01149559;
2193,538;0,01338357;-0,01122775;
2195,402;0,01405715;-0,01053232;
2197,266;0,0143268;-0,01024088;
2199,129;0,01438364;-0,01016231;
2200,993;0,01522226;-0,009302006;
2202,857;0,01559638;-0,008906259;
2204,720;0,01575968;-0,00872139;
2206,584;0,01619684;-0,008262717;
2208,448;0,01620138;-0,008236717;
2210,311;0,0160403;-0,008376384;
2212,175;0,01659807;-0,007797261;
2214,039;0,01729131;-0,00708273;
2215,902;0,01733138;-0,007021407;
2217,766;0,01690882;-0,007422779;
2219,630;0,01706536;-0,007245101;
2221,493;0,01739642;-0,006892952;
2223,357;0,0181111;-0,006157242;
2225,221;0,01821111;-0,006036259;
2227,084;0,01810143;-0,006125009;
2228,948;0,01849035;-0,005715217;
2230,812;0,01861785;-0,005566894;
2232,675;0,01863853;-0,005525443;
2234,539;0,0192147;-0,004928555;
2236,403;0,01958164;-0,00454095;
2238,266;0,01945387;-0,004648098;
2240,130;0,01935476;-0,004726652;
2241,994;0,01964444;-0,004416454;
2243,857;0,02021552;-0,003824921;
2245,721;0,02072108;-0,00329895;
2247,585;0,0207195;-0,003280171;
2249,448;0,02059771;-0,003381655;
2251,312;0,02049639;-0,003462715;
2253,176;0,02090991;-0,003028988;
2255,039;0,0211997;-0,002719036;
2256,903;0,02141397;-0,002484662;
2258,767;0,02166383;-0,002214741;
2260,630;0,02191895;-0,001939617;
2262,494;0,0220117;-0,001826901;
2264,358;0,02214653;-0,001672165;
2266,221;0,02252416;-0,001274674;
2268,085;0,02294755;-0,0008314703;
2269,949;0,0231976;-0,0005616595;
2271,812;0,02316251;-0,0005770373;
2273,676;0,02339849;-0,0003213877;
2275,540;0,02389553;0,0001952721;
2277,403;0,02430364;0,0006229524;
2279,267;0,02463435;0,0009731773;
2281,131;0,02505918;0,001417483;
2282,994;0,02523765;0,001615377;
2284,858;0,0253486;0,001745706;
2286,722;0,02562605;0,002042485;
2288,585;0,02581853;0,002254253;
2290,449;0,02578821;0,002243167;
2292,313;0,02595085;0,002425003;
2294,176;0,0259212;0,002414496;
2296,040;0,02588197;0,002394363;
2297,904;0,02613029;0,002661733;
2299,767;0,02630539;0,002855828;
2301,631;0,02651218;0,00308158;
2303,495;0,0265471;0,003135416;
2305,358;0,02658474;0,003191916;
2307,222;0,02673178;0,003357775;
2309,086;0,02670836;0,003353128;
2310,949;0,02661847;0,003281973;
2312,813;0,02668255;0,00336474;
2314,677;0,02673426;0,003435089;
2316,540;0,02686396;0,003583379;
2318,404;0,027162;0,003899966;
2320,268;0,0274932;0,00424967;
2322,131;0,02782529;0,004600218;
2323,995;0,02805206;0,004845411;
2325,859;0,02773374;0,004545455;
2327,722;0,02726326;0,004093308;
2329,586;0,02701492;0,003863252;
2331,450;0,0269937;0,003860264;
2333,313;0,02716916;0,004053925;
2335,177;0,02735306;0,004255975;
2337,041;0,02745879;0,00437981;
2338,904;0,02740804;0,004347128;
2340,768;0,02739106;0,004348171;
2342,632;0,02746595;0,004441045;
2344,495;0,02737088;0,004363905;
2346,359;0,02719358;0,004204497;
2348,223;0,02710498;0,004133753;
2350,087;0,02703459;0,004081166;
2351,950;0,02691031;0,003974654;
2353,814;0,02677026;0,003852327;
2355,678;0,02688413;0,003983886;
2357,541;0,0268774;0,003994798;
2359,405;0,02647644;0,003611435;
2361,269;0,02627532;0,003427865;
2363,132;0,02639102;0,003561084;
2364,996;0,02662822;0,003815761;
2366,860;0,02683622;0,004041191;
2368,723;0,02688106;0,004103422;
2370,587;0,02707691;0,004316616;
2372,451;0,02717577;0,004432793;
2374,314;0,02724367;0,004517959;
2376,178;0,02735165;0,004643168;
2378,042;0,02740958;0,004718283;
2379,905;0,02752252;0,004848374;
2381,769;0,02765232;0,004995283;
2383,633;0,02778965;0,005149673;
2385,496;0,02782582;0,005202871;
2387,360;0,02779377;0,005187815;
2389,224;0,027733;0,00514399;
2391,087;0,02769317;0,005121069;
2392,951;0,02770852;0,005153286;
2394,815;0,02777458;0,005236171;
2396,678;0,02770398;0,005182363;
2398,542;0,027633;0,005128135;
2400,406;0,02765202;0,005163864;
2402,269;0,02764424;0,005172758;
2404,133;0,02780126;0,00534641;
2405,997;0,02787925;0,005440998;
2407,860;0,02791085;0,005489154;
2409,724;0,02792893;0,00552375;
2411,588;0,02790389;0,005515191;
2413,451;0,02796751;0,005595249;
2415,315;0,02801701;0,005661152;
2417,179;0,02803942;0,005699935;
2419,042;0,02802907;0,005705913;
2420,906;0,02802838;0,005721516;
2422,770;0,02808774;0,005797124;
2424,633;0,02818558;0,00591118;
2426,497;0,02830916;0,006050934;
2428,361;0,02836166;0,006119578;
2430,224;0,02835527;0,006129288;
2432,088;0,02847432;0,006264412;
2433,952;0,02860385;0,006409972;
2435,815;0,02856939;0,006391498;
2437,679;0,0285546;0,006392671;
2439,543;0,028697;0,006550985;
2441,406;0,02885762;0,006727496;
2443,270;0,02898387;0,006869587;
2445,134;0,02901039;0,006911921;
2446,997;0,02901247;0,006929771;
2448,861;0,02902966;0,006962705;
2450,725;0,02905257;0,007001316;
2452,588;0,02926407;0,007228483;
2454,452;0,02945331;0,007433351;
2456,316;0,0295498;0,007545438;
2458,179;0,02946069;0,007471893;
2460,043;0,02942464;0,007451368;
2461,907;0,02938416;0,007426371;
2463,770;0,02954372;0,007601389;
2465,634;0,02965086;0,00772395;
2467,498;0,02972085;0,007809326;
2469,361;0,02988237;0,007986196;
2471,225;0,02976262;0,007881753;
2473,089;0,02965547;0,007789884;
2474,952;0,02979498;0,007944644;
2476,816;0,02995039;0,008115266;
2478,680;0,0300633;0,00824335;
2480,543;0,03000076;0,008195959;
2482,407;0,03002004;0,008230346;
2484,271;0,03027068;0,008496059;
2486,134;0,03025949;0,008499908;
2487,998;0,03021455;0,008469978;
2489,862;0,030368;0,008638404;
2491,725;0,03041096;0,008696297;
2493,589;0,0304946;0,00879485;
2495,453;0,03056233;0,008877453;
2497,316;0,03055692;0,008886879;
2499,180;0,03051056;0,008855331;
2501,044;0,03064278;0,009002326;
2502,907;0,03096936;0,009343645;
2504,771;0,03114651;0,009535499;
2506,635;0,03106464;0,009468305;
2508,498;0,03097518;0,009393488;
2510,362;0,03100216;0,00943508;
2512,226;0,03108672;0,009534218;
2514,089;0,03113378;0,009595819;
2515,953;0,03112129;0,009597837;
2517,817;0,03106042;0,009551449;
2519,680;0,03111014;0,009615623;
2521,544;0,0313209;0,009840796;
2523,408;0,03161123;0,01014551;
2525,271;0,03167772;0,01022635;
2527,135;0,03169018;0,01025314;
2528,999;0,03171637;0,01029361;
2530,862;0,0317857;0,0103772;
2532,726;0,03178444;0,01039017;
2534,590;0,03179471;0,01041463;
2536,453;0,03202309;0,01065717;
2538,317;0,03200784;0,01065605;
2540,181;0,03196582;0,01062813;
2542,044;0,03229512;0,01097151;
2543,908;0,03253292;0,01122335;
2545,772;0,0326644;0,01136884;
2547,635;0,03248212;0,01120053;
2549,499;0,0323379;0,01107026;
2551,363;0,03246203;0,0112083;
2553,226;0,03267842;0,01143858;
2555,090;0,03282822;0,01160223;
2556,954;0,03292099;0,01170883;
2558,817;0,03304095;0,01184259;
2560,681;0,03312592;0,01194132;
2562,545;0,0331213;0,01195043;
2564,408;0,03326276;0,0121056;
2566,272;0,03337488;0,01223139;
2568,136;0,03360727;0,01247743;
2569,999;0,03380058;0,01268436;
2571,863;0,03373857;0,01263593;
2573,727;0,03381001;0,01272093;
2575,590;0,03386738;0,01279183;
2577,454;0,03398107;0,01291901;
2579,318;0,03418198;0,01313339;
2581,181;0,03435667;0,01332152;
2583,045;0,03459349;0,01357175;
2584,909;0,03465695;0,01364859;
2586,772;0,03460013;0,01360512;
2588,636;0,03473188;0,0137502;
2590,500;0,03487525;0,01390687;
2592,363;0,0350159;0,01406078;
2594,227;0,03526893;0,01432704;
2596,091;0,03536485;0,01443617;
2597,954;0,03546264;0,01454714;
2599,818;0,0357439;0,01484155;
2601,682;0,0358881;0,01499888;
2603,545;0,03593837;0,01506225;
2605,409;0,03613068;0,01526762;
2607,273;0,03638363;0,01553362;
2609,136;0,03657522;0,01573822;
2611,000;0,03667353;0,01584951;
2612,864;0,03690105;0,01608998;
2614,727;0,0371194;0,01632127;
2616,591;0,03731355;0,01652832;
2618,455;0,03747716;0,0167048;
2620,318;0,03737864;0,01661913;
2622,182;0,0373948;0,01664811;
2624,046;0,03770274;0,01696884;
2625,910;0,03797591;0,01725478;
2627,773;0,03826634;0,01755794;
2629,637;0,0385145;0,01781881;
2631,501;0,03872033;0,01803732;
2633,364;0,03887711;0,01820676;
2635,228;0,0390193;0,01836158;
2637,092;0,03919651;0,01855138;
2638,955;0,03941399;0,01878144;
2640,819;0,03956269;0,01894269;
2642,683;0,03969665;0,01908918;
2644,546;0,03983405;0,01923907;
2646,410;0,04001298;0,01943047;
2648,274;0,04022808;0,01965801;
2650,137;0,0404165;0,01985885;
2652,001;0,04052254;0,01997728;
2653,865;0,04065866;0,02012576;
2655,728;0,04078017;0,02025961;
2657,592;0,04076577;0,02025753;
2659,456;0,04083839;0,02034244;
2661,319;0,04109769;0,020614;
2663,183;0,04110763;0,02063617;
2665,047;0,04109342;0,02063417;
2666,910;0,04122322;0,02077615;
2668,774;0,04129136;0,02085645;
2670,638;0,04124297;0,0208202;
2672,501;0,04134762;0,02093696;
2674,365;0,04151137;0,02111278;
2676,229;0,04167587;0,02128934;
2678,092;0,04188645;0,02151196;
2679,956;0,04211518;0,0217527;
2681,820;0,04218388;0,02183338;
2683,683;0,04226389;0,02192535;
2685,547;0,04235966;0,02203305;
2687,411;0,04234464;0,02202993;
2689,274;0,0423646;0,02206178;
2691,138;0,04256211;0,02227115;
2693,002;0,04273702;0,02245788;
2694,865;0,04288185;0,02261452;
2696,729;0,04298692;0,02273138;
2698,593;0,04310027;0,02285649;
2700,456;0,04322337;0,02299133;
2702,320;0,04333938;0,02311904;
2704,184;0,04332845;0,0231198;
2706,047;0,04345072;0,02325373;
2707,911;0,04362809;0,02344275;
2709,775;0,04364654;0,02347281;
2711,638;0,04360247;0,02344033;
2713,502;0,04368193;0,02353136;
2715,366;0,04378627;0,02364724;
2717,229;0,04399385;0,02386634;
2719,093;0,04414595;0,02402994;
2720,957;0,04416503;0,02406049;
2722,820;0,0442759;0,0241828;
2724,684;0,04444473;0,02436306;
2726,548;0,04455119;0,02448092;
2728,411;0,04473362;0,02467473;
2730,275;0,04477448;0,02472694;
2732,139;0,04477711;0,02474091;
2734,002;0,0448097;0,02478481;
2735,866;0,04489754;0,02488393;
2737,730;0,04510525;0,0251029;
2739,593;0,04526489;0,02527379;
2741,457;0,0452451;0,02526521;
2743,321;0,04536237;0,02539368;
2745,184;0,0454372;0,02547967;
2747,048;0,04555784;0,02561146;
2748,912;0,04571596;0,02578071;
2750,775;0,04594762;0,02602347;
2752,639;0,04611224;0,02619917;
2754,503;0,04618079;0,02627878;
2756,366;0,04624006;0,02634909;
2758,230;0,04637377;0,02649381;
2760,094;0,04646299;0,02659402;
2761,957;0,04663868;0,02678068;
2763,821;0,04674626;0,0268992;
2765,685;0,04691594;0,02707981;
2767,548;0,0470186;0,02719337;
2769,412;0,04709886;0,02728452;
2771,276;0,04722896;0,02742548;
2773,139;0,04735155;0,0275589;
2775,003;0,04745672;0,02767488;
2776,867;0,04776735;0,02799631;
2778,730;0,04799608;0,0282358;
2780,594;0,04811426;0,02836473;
2782,458;0,04825383;0,02851503;
2784,321;0,04846511;0,02873702;
2786,185;0,04859298;0,02887558;
2788,049;0,04869976;0,02899302;
2789,912;0,04887272;0,02917662;
2791,776;0,04924689;0,02956141;
2793,640;0,04946361;0,02978873;
2795,503;0,04962405;0,02995975;
2797,367;0,0497926;0,03013886;
2799,231;0,05003278;0,03038957;
2801,094;0,05028727;0,03065457;
2802,958;0,0505913;0,0309691;
2804,822;0,05082389;0,03121216;
2806,685;0,05108001;0,03147874;
2808,549;0,05135288;0,03176204;
2810,413;0,05165821;0,03207778;
2812,276;0,05183463;0,03226459;
2814,140;0,05217048;0,03261081;
2816,004;0,05260511;0,03305579;
2817,867;0,05306576;0,03352677;
2819,731;0,05335328;0,0338246;
2821,595;0,05368032;0,03416192;
2823,458;0,05394809;0,03443996;
2825,322;0,05433942;0,03484153;
2827,186;0,05484976;0,0353621;
2829,049;0,05537789;0,03590044;
2830,913;0,05578451;0,03631724;
2832,777;0,05634727;0,03689017;
2834,640;0,05698697;0,03754002;
2836,504;0,05749453;0,0380577;
2838,368;0,05807271;0,03864599;
2840,231;0,05918399;0,03976736;
2842,095;0,06033747;0,0409309;
2843,959;0,06134764;0,04195112;
2845,822;0,06230082;0,04291433;
2847,686;0,063357;0,04398051;
2849,550;0,06429289;0,04492639;
2851,413;0,06481539;0,04545886;
2853,277;0,06481701;0,04547043;
2855,141;0,06472243;0,04538578;
2857,004;0,06464711;0,04532037;
2858,868;0,06471774;0,04540089;
2860,732;0,06477325;0,04546627;
2862,595;0,06501592;0,04571879;
2864,459;0,06529949;0,04601219;
2866,323;0,06566442;0,04638693;
2868,186;0,06607757;0,04680988;
2870,050;0,06636074;0,04710283;
2871,914;0,06648808;0,04723992;
2873,777;0,06686653;0,04762811;
2875,641;0,06719173;0,04796302;
2877,505;0,0675152;0,04829619;
2879,368;0,0678185;0,04860918;
2881,232;0,06800004;0,04880038;
2883,096;0,06816729;0,04897727;
2884,959;0,06842735;0,04924695;
2886,823;0,06856445;0,04939366;
2888,687;0,06893091;0,0497697;
2890,550;0,06911628;0,04996465;
2892,414;0,06927732;0,05013524;
2894,278;0,06943711;0,05030456;
2896,141;0,06978773;0,05066469;
2898,005;0,07022992;0,05111637;
2899,869;0,07060856;0,05150449;
2901,733;0,07084063;0,05174602;
2903,596;0,07125375;0,05216858;
2905,460;0,07159753;0,05252178;
2907,324;0,07200175;0,05293541;
2909,187;0,07261596;0,053559;
2911,051;0,0733375;0,05428991;
2912,915;0,07394227;0,05490402;
2914,778;0,07476525;0,05573634;
2916,642;0,07546971;0,05645011;
2918,506;0,07601408;0,05700378;
2920,369;0,07606605;0,05706503;
2922,233;0,07591112;0,05691936;
2924,097;0,07548805;0,05650553;
2925,960;0,07492797;0,05595468;
2927,824;0,07430031;0,05533622;
2929,688;0,07375959;0,0548047;
2931,551;0,07304175;0,05409603;
2933,415;0,07226134;0,05332477;
2935,279;0,0714264;0,05249897;
2937,142;0,07052884;0,05161053;
2939,006;0,0693814;0,05047219;
2940,870;0,06839543;0,04949531;
2942,733;0,06742749;0,04853644;
2944,597;0,0665209;0,0476389;
2946,461;0,06582225;0,04694928;
2948,324;0,06528631;0,04642236;
2950,188;0,064475;0,04562004;
2952,052;0,06385339;0,04500742;
2953,915;0,06346966;0,04463265;
2955,779;0,06297223;0,04414418;
2957,643;0,06227875;0,04345963;
2959,506;0,06189816;0,04308795;
2961,370;0,06141771;0,0426164;
2963,234;0,06087519;0,04208276;
2965,097;0,06022452;0,04144095;
2966,961;0,05971747;0,04094276;
2968,825;0,05917803;0,04041214;
2970,688;0,05901604;0,04025897;
2972,552;0,05861499;0,03986672;
2974,416;0,05804624;0,03930675;
2976,279;0,057698;0,03896727;
2978,143;0,05745948;0,0387375;
2980,007;0,05708644;0,03837319;
2981,870;0,05687644;0,03817191;
2983,734;0,05666269;0,03796686;
2985,598;0,05658954;0,03790239;
2987,461;0,05642262;0,03774414;
2989,325;0,05637132;0,03770149;
2991,189;0,05629117;0,03762997;
2993,052;0,05625585;0,03760328;
2994,916;0,05622151;0,03757754;
2996,780;0,0562875;0,03765211;
2998,643;0,05634095;0,03771413;
3000,507;0,05649405;0,03787579;
3002,371;0,05668227;0,03807254;
3004,234;0,05690043;0,03829922;
3006,098;0,05698858;0,03839588;
3007,962;0,05715783;0,03857363;
3009,825;0,05727873;0,038703;
3011,689;0,05751082;0,03894355;
3013,553;0,0576442;0,03908538;
3015,416;0,05780122;0,03925082;
3017,280;0,05813186;0,03958987;
3019,144;0,05858077;0,04004718;
3021,007;0,05885839;0,04033318;
3022,871;0,0592477;0,04073085;
3024,735;0,05941778;0,04090928;
3026,598;0,05976879;0,04126864;
3028,462;0,06008793;0,0415961;
3030,326;0,06040499;0,04192146;
3032,189;0,0606528;0,04217755;
3034,053;0,06101464;0,04254767;
3035,917;0,06123644;0,04277772;
3037,780;0,06172156;0,04327109;
3039,644;0,06221922;0,04377698;
3041,508;0,06261461;0,04418058;
3043,371;0,06283539;0,04440956;
3045,235;0,06313673;0,04471908;
3047,099;0,06347647;0,04506699;
3048,962;0,06396477;0,04556344;
3050,826;0,06434202;0,04594883;
3052,690;0,06476752;0,04638245;
3054,553;0,06512862;0,04675166;
3056,417;0,0656417;0,04727283;
3058,281;0,06597427;0,04761348;
3060,144;0,06634846;0,04799574;
3062,008;0,06688234;0,04853767;
3063,872;0,06743973;0,04910309;
3065,735;0,06774549;0,04941687;
3067,599;0,06814817;0,04982756;
3069,463;0,0683726;0,05005997;
3071,326;0,06882258;0,05051793;
3073,190;0,06937424;0,05107756;
3075,054;0,06974579;0,05145705;
3076,917;0,07005051;0,0517697;
3078,781;0,07049245;0,05221956;
3080,645;0,07059654;0,05233155;
3082,508;0,07093327;0,05267618;
3084,372;0,07137379;0,05312457;
3086,236;0,07202127;0,05377991;
3088,099;0,07239022;0,05415671;
3089,963;0,07281713;0,05459145;
3091,827;0,07311529;0,05489742;
3093,690;0,07358177;0,05537171;
3095,554;0,07395362;0,05575135;
3097,418;0,07441491;0,05622041;
3099,281;0,07491002;0,05672329;
3101,145;0,0755512;0,05737222;
3103,009;0,07589044;0,05771919;
3104,872;0,07622223;0,0580587;
3106,736;0,07647088;0,05831506;
3108,600;0,07686891;0,05872078;
3110,463;0,07724125;0,0591008;
3112,327;0,07779845;0,05966566;
3114,191;0,07820706;0,06008192;
3116,054;0,07877036;0,06065287;
3117,918;0,07913557;0,06102569;
3119,782;0,07959359;0,06149132;
3121,645;0,08000755;0,06191288;
3123,509;0,08056426;0,06247717;
3125,373;0,08095424;0,06287473;
3127,236;0,08156332;0,06349136;
3129,100;0,08196768;0,06390326;
3130,964;0,08219164;0,06413475;
3132,827;0,08265136;0,06460198;
3134,691;0,08337908;0,06533721;
3136,555;0,083785;0,06575062;
3138,418;0,08424056;0,06621365;
3140,282;0,08464907;0,06662962;
3142,146;0,0853387;0,0673267;
3144,009;0,08560844;0,06760387;
3145,873;0,08605165;0,06805451;
3147,737;0,08648938;0,06849964;
3149,600;0,08695582;0,06897349;
3151,464;0,08737868;0,06940373;
3153,328;0,08792651;0,06995892;
3155,191;0,08845464;0,07049441;
3157,055;0,08903659;0,07108371;
3158,919;0,08938012;0,07143457;
3160,782;0,09010204;0,0721638;
3162,646;0,09064059;0,07270966;
3164,510;0,0910353;0,07311166;
3166,373;0,09145399;0,07353763;
3168,237;0,09192368;0,07401458;
3170,101;0,09214392;0,07424207;
3171,964;0,09265462;0,07476002;
3173,828;0,09305702;0,07516965;
3175,692;0,09351202;0,07563186;
3177,556;0,09387963;0,07600667;
3179,419;0,09457034;0,07670457;
3181,283;0,09518604;0,07732745;
3183,147;0,09560798;0,07775655;
3185,010;0,09581779;0,07797351;
3186,874;0,09625738;0,07842024;
3188,738;0,09659892;0,07876891;
3190,601;0,0970807;0,07925781;
3192,465;0,09734517;0,07952938;
3194,329;0,09777079;0,07996209;
3196,192;0,09821908;0,08041746;
3198,056;0,09866816;0,0808736;
3199,920;0,09884913;0,08106162;
3201,783;0,09937726;0,08159679;
3203,647;0,09982318;0,08204973;
3205,511;0,1001599;0,08239348;
3207,374;0,100351;0,08259162;
3209,238;0,1007856;0,08303317;
3211,102;0,1011092;0,08336375;
3212,965;0,1017197;0,0839812;
3214,829;0,101989;0,08425745;
3216,693;0,1021519;0,08442736;
3218,556;0,1023015;0,08458385;
3220,420;0,1026804;0,08496968;
3222,284;0,1029033;0,08519943;
3224,147;0,1032249;0,085528;
3226,011;0,1034498;0,08575977;
3227,875;0,1038067;0,08612351;
3229,738;0,1038235;0,08614718;
3231,602;0,1042388;0,08656934;
3233,466;0,1045325;0,08686988;
3235,329;0,104776;0,08712015;
3237,193;0,1048578;0,08720875;
3239,057;0,1052109;0,08756866;
3240,920;0,1053284;0,08769301;
3242,784;0,1056656;0,08803694;
3244,648;0,1057519;0,08812997;
3246,511;0,1060621;0,08844698;
3248,375;0,1060851;0,08847673;
3250,239;0,1063411;0,08873944;
3252,102;0,10656;0,08896506;
3253,966;0,1068791;0,08929084;
3255,830;0,1068583;0,08927675;
3257,693;0,1069359;0,08936108;
3259,557;0,1071484;0,08958026;
3261,421;0,107271;0,08970946;
3263,284;0,1071504;0,0895955;
3265,148;0,1075425;0,0899943;
3267,012;0,107736;0,09019437;
3268,875;0,1079401;0,09040512;
3270,739;0,108074;0,09054559;
3272,603;0,1082933;0,09077147;
3274,466;0,1080054;0,09049019;
3276,330;0,1078938;0,09038513;
3278,194;0,1079267;0,09042464;
3280,057;0,108055;0,09055944;
3281,921;0,1078645;0,0903755;
3283,785;0,1081323;0,09064983;
3285,648;0,108283;0,09080701;
3287,512;0,1082693;0,09079985;
3289,376;0,1079638;0,09050082;
3291,239;0,1080877;0,09063121;
3293,103;0,1080674;0,09061739;
3294,967;0,1081213;0,09067771;
3296,830;0,1079045;0,09046739;
3298,694;0,1080683;0,09063759;
3300,558;0,1079666;0,09054233;
3302,421;0,1077859;0,09036805;
3304,285;0,1077939;0,09038247;
3306,149;0,1080683;0,09066326;
3308,012;0,1080472;0,09064854;
3309,876;0,108117;0,09072469;
3311,740;0,1078775;0,09049162;
3313,603;0,1077603;0,09038069;
3315,467;0,1074717;0,09009852;
3317,331;0,1072833;0,08991639;
3319,194;0,1071351;0,08977456;
3321,058;0,1074833;0,09012907;
3322,922;0,1073708;0,09002284;
3324,785;0,1070409;0,08969921;
3326,649;0,1068112;0,08947581;
3328,513;0,106991;0,08966189;
3330,376;0,106805;0,08948212;
3332,240;0,1068434;0,08952678;
3334,104;0,106692;0,08938154;
3335,967;0,1066439;0,08933975;
3337,831;0,1064249;0,08912698;
3339,695;0,1062826;0,08899081;
3341,558;0,1059428;0,08865721;
3343,422;0,1058882;0,08860877;
3345,286;0,1056901;0,08841683;
3347,149;0,1057105;0,08844346;
3349,013;0,1054159;0,08815501;
3350,877;0,1052011;0,08794629;
3352,740;0,1050188;0,08777021;
3354,604;0,104876;0,0876335;
3356,468;0,1046413;0,08740493;
3358,331;0,1045035;0,08727315;
3360,195;0,1040586;0,08683434;
3362,059;0,1039959;0,08677777;
3363,922;0,1037606;0,08654857;
3365,786;0,1036759;0,08646989;
3367,650;0,1032664;0,08606645;
3369,513;0,1029741;0,0857802;
3371,377;0,1026839;0,08549606;
3373,241;0,102376;0,08519415;
3375,104;0,1018301;0,08465424;
3376,968;0,1016578;0,08448793;
3378,832;0,1013084;0,08414458;
3380,695;0,1009638;0,08380589;
3382,559;0,100782;0,0836301;
3384,423;0,1007331;0,08358714;
3386,286;0,1000748;0,08293475;
3388,150;0,09987279;0,08273873;
3390,014;0,09971901;0,08259088;
3391,877;0,09942721;0,082305;
3393,741;0,0986223;0,081506;
3395,605;0,09820692;0,08109652;
3397,468;0,09789959;0,08079508;
3399,332;0,09787696;0,08077834;
3401,196;0,09766614;0,08057339;
3403,059;0,09733681;0,08024992;
3404,923;0,09665016;0,07956913;
3406,787;0,0961716;0,0790964;
3408,650;0,09567077;0,07860141;
3410,514;0,09543567;0,07837213;
3412,378;0,094897;0,07783928;
3414,241;0,09439121;0,0773393;
3416,105;0,0936554;0,07660928;
3417,969;0,09348438;0,07644405;
3419,832;0,09316454;0,07612999;
3421,696;0,09265923;0,07563044;
3423,560;0,09174289;0,07471986;
3425,423;0,09130468;0,0742874;
3427,287;0,09090673;0,0738952;
3429,151;0,09060133;0,07359552;
3431,014;0,09006961;0,07306952;
3432,878;0,08960233;0,07260795;
3434,742;0,08913899;0,07215032;
3436,605;0,08884897;0,07186599;
3438,469;0,08789086;0,07091356;
3440,333;0,08713198;0,07016036;
3442,196;0,08654638;0,06958042;
3444,060;0,08616148;0,06920118;
3445,924;0,08599207;0,06903742;
3447,787;0,08578755;0,06883853;
3449,651;0,08486493;0,06792154;
3451,515;0,08422376;0,06728599;
3453,379;0,08357278;0,06664061;
3455,242;0,08304774;0,06612118;
3457,106;0,08240083;0,06547987;
3458,970;0,08207705;0,06516166;
3460,833;0,08146727;0,06455746;
3462,697;0,0807706;0,06386635;
3464,561;0,08019712;0,06329843;
3466,424;0,07974035;0,06284721;
3468,288;0,07893973;0,06205213;
3470,152;0,07849389;0,06161182;
3472,015;0,07790953;0,06103298;
3473,879;0,0772967;0,06042565;
3475,743;0,07658702;0,05972148;
3477,606;0,07629735;0,05943731;
3479,470;0,07541032;0,05855576;
3481,334;0,07456105;0,05771197;
3483,197;0,07399051;0,0571469;
3485,061;0,07366012;0,05682196;
3486,925;0,07280437;0,05597166;
3488,788;0,07219374;0,05536648;
3490,652;0,07161477;0,05479294;
3492,516;0,07106379;0,05424737;
3494,379;0,0702262;0,0534152;
3496,243;0,06945836;0,05265277;
3498,107;0,06880462;0,05200442;
3499,970;0,06849329;0,05169849;
3501,834;0,06792516;0,05113574;
3503,698;0,06748746;0,05070341;
3505,561;0,06666178;0,04988309;
3507,425;0,0660219;0,04924857;
3509,289;0,06535417;0,04858618;
3511,152;0,06478166;0,04801902;
3513,016;0,06376327;0,04700595;
3514,880;0,0630152;0,0462632;
3516,743;0,06221912;0,04547243;
3518,607;0,06168842;0,04494704;
3520,471;0,06146813;0,04473205;
3522,334;0,06117011;0,04443931;
3524,198;0,06028154;0,04355602;
3526,062;0,0593678;0,04264755;
