;Mar22_TPC_0-1-0_HMW;Mar22_TPC_0-1-0_HMW (baseline corrected);
2102,219;0,01829798;0,006317004;
2104,082;0,01859466;0,006643053;
2105,946;0,01885352;0,006931209;
2107,810;0,01850136;0,00660827;
2109,673;0,01830836;0,006444404;
2111,537;0,01845848;0,006623583;
2113,401;0,01836352;0,006557606;
2115,264;0,01826628;0,006489282;
2117,128;0,01838831;0,006640135;
2118,992;0,01815242;0,006433007;
2120,855;0,017869;0,006178263;
2122,719;0,01722794;0,005565806;
2124,583;0,01645242;0,004818822;
2126,446;0,01610235;0,004497197;
2128,310;0,01542921;0,003852437;
2130,174;0,01475181;0,003203347;
2132,037;0,01444003;0,002919793;
2133,901;0,01369812;0,002206044;
2135,765;0,01335801;0,001894016;
2137,628;0,01311979;0,001683808;
2139,492;0,01250806;0,001100015;
2141,356;0,01111566;-0,0002645215;
2143,219;0,009075597;-0,002276798;
2145,083;0,009034135;-0,002290541;
2146,947;0,009756738;-0,001540292;
2148,810;0,008336828;-0,002932627;
2150,674;0,005842476;-0,005399476;
2152,538;0,004257178;-0,006957343;
2154,401;0,002856296;-0,008330865;
2156,265;0,0009392488;-0,01022062;
2158,129;0,001105984;-0,01002667;
2159,992;0,002789032;-0,008316473;
2161,856;0,003276027;-0,007802401;
2163,720;0,00377517;-0,007276249;
2165,583;0,005714205;-0,005310275;
2167,447;0,006478731;-0,004518881;
2169,311;0,006243058;-0,004727754;
2171,174;0,006581785;-0,004362296;
2173,038;0,007386703;-0,003530717;
2174,902;0,008498333;-0,002392493;
2176,765;0,009160859;-0,001703442;
2178,629;0,009170459;-0,001667385;
2180,493;0,009015193;-0,001796262;
2182,356;0,008794778;-0,001990355;
2184,220;0,009723638;-0,001035241;
2186,084;0,01091992;0,0001872255;
2187,947;0,011843;0,001136427;
2189,811;0,01158952;0,0009090064;
2191,675;0,01071466;6,012966E-5;
2193,538;0,01075892;0,0001303088;
2195,402;0,01142424;0,0008214834;
2197,266;0,01242586;0,001848896;
2199,129;0,01295411;0,00240287;
2200,993;0,01293024;0,002404661;
2202,857;0,01322933;0,002729339;
2204,720;0,01311528;0,002640818;
2206,584;0,01393526;0,003486267;
2208,448;0,01441336;0,003989758;
2210,311;0,01367314;0,003274882;
2212,175;0,01351021;0,003137217;
2214,039;0,01407233;0,003724548;
2215,902;0,01478219;0,004459554;
2217,766;0,01539576;0,005098205;
2219,630;0,01574821;0,005475672;
2221,493;0,01606492;0,005817327;
2223,357;0,0164534;0,006230707;
2225,221;0,0166232;0,006425328;
2227,084;0,01727847;0,007105368;
2228,948;0,01837605;0,008227654;
2230,812;0,01878159;0,008657839;
2232,675;0,01838954;0,008290365;
2234,539;0,01835225;0,008277599;
2236,403;0,01804234;0,007992143;
2238,266;0,01799015;0,007964349;
2240,130;0,01855398;0,008552519;
2241,994;0,01893863;0,00896144;
2243,857;0,0192895;0,009336533;
2245,721;0,01906732;0,009138501;
2247,585;0,01945561;0,009550888;
2249,448;0,02021196;0,01033127;
2251,312;0,02008145;0,01022474;
2253,176;0,01957418;0,009741388;
2255,039;0,02016571;0,01035678;
2256,903;0,02147221;0,01168707;
2258,767;0,0216133;0,0118519;
2260,630;0,02149819;0,01176047;
2262,494;0,0219735;0,01225941;
2264,358;0,02188345;0,01219291;
2266,221;0,02185746;0,01219043;
2268,085;0,02227246;0,01262887;
2269,949;0,02276011;0,01313991;
2271,812;0,02344896;0,0138521;
2273,676;0,0237851;0,01421152;
2275,540;0,02373801;0,01418764;
2277,403;0,0238996;0,01437239;
2279,267;0,02424175;0,01473764;
2281,131;0,02469607;0,01521501;
2282,994;0,02508012;0,01562205;
2284,858;0,02566371;0,01622858;
2286,722;0,02609218;0,01667993;
2288,585;0,0259059;0,01651647;
2290,449;0,02576239;0,01639572;
2292,313;0,0259357;0,01659174;
2294,176;0,02613259;0,0168113;
2296,040;0,02621849;0,01691979;
2297,904;0,02613737;0,01686122;
2299,767;0,0264496;0,01719594;
2301,631;0,02671548;0,01748425;
2303,495;0,02671664;0,0175078;
2305,358;0,02667715;0,01749064;
2307,222;0,02658855;0,01742431;
2309,086;0,0264405;0,01729848;
2310,949;0,0266582;0,01753835;
2312,813;0,02682547;0,01772773;
2314,677;0,02696541;0,01788973;
2316,540;0,02752515;0,01847148;
2318,404;0,02779288;0,01876116;
2320,268;0,02774251;0,01873269;
2322,131;0,02784606;0,01885808;
2323,995;0,02804152;0,01907534;
2325,859;0,02764002;0,01869558;
2327,722;0,0266222;0,01769945;
2329,586;0,02626669;0,01736558;
2331,450;0,02650263;0,01762311;
2333,313;0,02659217;0,01773418;
2335,177;0,02657433;0,01773782;
2337,041;0,02685749;0,01804242;
2338,904;0,02688111;0,01808741;
2340,768;0,026935;0,01816264;
2342,632;0,027116;0,01836492;
2344,495;0,02725781;0,01852795;
2346,359;0,02728842;0,01857974;
2348,223;0,02665123;0,01796368;
2350,087;0,02558912;0,01692264;
2351,950;0,02532287;0,01667742;
2353,814;0,02551877;0,01689429;
2355,678;0,02553243;0,01692888;
2357,541;0,02541584;0,01683317;
2359,405;0,02549977;0,01693792;
2361,269;0,02588923;0,01734817;
2363,132;0,0260558;0,01753546;
2364,996;0,02628913;0,01778948;
2366,860;0,02672844;0,01824941;
2368,723;0,0270474;0,01858896;
2370,587;0,02738378;0,01894588;
2372,451;0,02761854;0,01920111;
2374,314;0,0276641;0,01926711;
2376,178;0,02752195;0,01914535;
2378,042;0,02764576;0,01928951;
2379,905;0,02761752;0,01928157;
2381,769;0,02743749;0,01912178;
2383,633;0,02727006;0,01897454;
2385,496;0,02724134;0,01896598;
2387,360;0,0271921;0,01893684;
2389,224;0,02705532;0,01882011;
2391,087;0,0270003;0,01878511;
2392,951;0,02701094;0,01881572;
2394,815;0,02711515;0,01893984;
2396,678;0,02709084;0,0189354;
2398,542;0,02705368;0,01891806;
2400,406;0,02709932;0,01898349;
2402,269;0,02702871;0,01893261;
2404,133;0,02676394;0,01868752;
2405,997;0,02678673;0,01872995;
2407,860;0,02699672;0,01895953;
2409,724;0,02690025;0,01888262;
2411,588;0,02703646;0,01903833;
2413,451;0,02723772;0,01925905;
2415,315;0,02725496;0,0192957;
2417,179;0,02719123;0,01925134;
2419,042;0,02710114;0,01918058;
2420,906;0,02735767;0,01945639;
2422,770;0,02759052;0,01970847;
2424,633;0,02723562;0,01937277;
2426,497;0,02706546;0,01922175;
2428,361;0,02737448;0,01954987;
2430,224;0,02762341;0,01981786;
2432,088;0,02750663;0,0197201;
2433,952;0,02710744;0,01933988;
2435,815;0,0272447;0,01949607;
2437,679;0,02735639;0,01962664;
2439,543;0,02742519;0,01971428;
2441,406;0,02770737;0,02001526;
2443,270;0,02788;0,02020665;
2445,134;0,02770315;0,02004851;
2446,997;0,02770743;0,02007145;
2448,861;0,02814252;0,02052517;
2450,725;0,02811943;0,02052067;
2452,588;0,02821985;0,02063963;
2454,452;0,02829544;0,02073372;
2456,316;0,02836858;0,02082532;
2458,179;0,02843704;0,02091219;
2460,043;0,02824664;0,02074017;
2461,907;0,02828706;0,02079891;
2463,770;0,02838688;0,02091703;
2465,634;0,02826459;0,02081299;
2467,498;0,02841677;0,02098337;
2469,361;0,02873391;0,02131869;
2471,225;0,02868476;0,02128765;
2473,089;0,02862387;0,02124486;
2474,952;0,02854016;0,02117919;
2476,816;0,0285295;0,02118653;
2478,680;0,02877288;0,02144787;
2480,543;0,02882512;0,02151804;
2482,407;0,02874438;0,02145517;
2484,271;0,02882193;0,02155057;
2486,134;0,02891047;0,02165691;
2487,998;0,02903323;0,02179743;
2489,862;0,02912857;0,02191049;
2491,725;0,029203;0,0220026;
2493,589;0,02897575;0,02179299;
2495,453;0,02898135;0,02181619;
2497,316;0,02929954;0,02215195;
2499,180;0,02951065;0,02238058;
2501,044;0,0293836;0,02227102;
2502,907;0,02946407;0,02236893;
2504,771;0,02955464;0,02247691;
2506,635;0,02960694;0,02254658;
2508,498;0,02948779;0,02244476;
2510,362;0,02968226;0,02265652;
2512,226;0,02994352;0,02293503;
2514,089;0,02992042;0,02292914;
2515,953;0,029644;0,0226699;
2517,817;0,02977594;0,02281897;
2519,680;0,0297665;0,02282664;
2521,544;0,02994965;0,02302684;
2523,408;0,03016888;0,0232631;
2525,271;0,03025192;0,02336312;
2527,135;0,03010402;0,02323217;
2528,999;0,02990084;0,02304591;
2530,862;0,03019073;0,02335267;
2532,726;0,03061043;0,02378921;
2534,590;0,03049865;0,02369422;
2536,453;0,03038264;0,02359497;
2538,317;0,03048472;0,02371378;
2540,181;0,03069925;0,02394501;
2542,044;0,03084383;0,02410623;
2543,908;0,03091943;0,02419845;
2545,772;0,03109967;0,02439526;
2547,635;0,03123927;0,02455141;
2549,499;0,03127591;0,02460455;
2551,363;0,03133475;0,02467986;
2553,226;0,03129571;0,02465726;
2555,090;0,03135396;0,02473191;
2556,954;0,03150755;0,02490186;
2558,817;0,03161488;0,02502551;
2560,681;0,03171829;0,02514522;
2562,545;0,03182346;0,02526665;
2564,408;0,03173268;0,02519208;
2566,272;0,03206679;0,02554238;
2568,136;0,03251784;0,02600957;
2569,999;0,03253401;0,02604186;
2571,863;0,03240179;0,02592571;
2573,727;0,03263033;0,02617031;
2575,590;0,03281124;0,02636723;
2577,454;0,03294525;0,02651721;
2579,318;0,03312182;0,02670971;
2581,181;0,03327044;0,02687424;
2583,045;0,03309747;0,02671715;
2584,909;0,03316013;0,02679564;
2586,772;0,03343016;0,02708148;
2588,636;0,03355427;0,02722136;
2590,500;0,03366707;0,02734989;
2592,363;0,0340789;0,02777742;
2594,227;0,03414315;0,02785733;
2596,091;0,03414406;0,02787388;
2597,954;0,03451024;0,02825566;
2599,818;0,03499123;0,02875222;
2601,682;0,03511407;0,02889059;
2603,545;0,03502261;0,02881463;
2605,409;0,03522355;0,02903103;
2607,273;0,03555924;0,02938216;
2609,136;0,03562448;0,02946279;
2611,000;0,03558799;0,02944167;
2612,864;0,03567223;0,02954124;
2614,727;0,03607113;0,02995544;
2616,591;0,03630488;0,03020446;
2618,455;0,03638175;0,03029657;
2620,318;0,03635108;0,0302811;
2622,182;0,03672146;0,03066665;
2624,046;0,03709477;0,0310551;
2625,910;0,03727888;0,03125431;
2627,773;0,03732992;0,03132042;
2629,637;0,03741204;0,03141759;
2631,501;0,03751376;0,03153432;
2633,364;0,03778629;0,03182183;
2635,228;0,03791378;0,03196427;
2637,092;0,03806604;0,03213144;
2638,955;0,0382511;0,03233138;
2640,819;0,03838975;0,03248488;
2642,683;0,03861625;0,03272621;
2644,546;0,03894478;0,03306952;
2646,410;0,03886582;0,03300533;
2648,274;0,03872607;0,0328803;
2650,137;0,03879792;0,03296684;
2652,001;0,03903441;0,033218;
2653,865;0,03920932;0,03340754;
2655,728;0,03935549;0,03356832;
2657,592;0,03927535;0,03350275;
2659,456;0,03932771;0,03356965;
2661,319;0,03942617;0,03368262;
2663,183;0,03952468;0,03379561;
2665,047;0,0394756;0,03376098;
2666,910;0,03955741;0,03385721;
2668,774;0,0397156;0,03402979;
2670,638;0,03971516;0,03404371;
2672,501;0,03966723;0,03401012;
2674,365;0,03980146;0,03415864;
2676,229;0,03982063;0,03419208;
2678,092;0,03994551;0,0343312;
2679,956;0,04012496;0,03452486;
2681,820;0,04024134;0,03465542;
2683,683;0,04031233;0,03474057;
2685,547;0,04044777;0,03489013;
2687,411;0,04055526;0,03501171;
2689,274;0,04076209;0,0352326;
2691,138;0,04071383;0,03519837;
2693,002;0,04082886;0,03532741;
2694,865;0,04102578;0,0355383;
2696,729;0,04119739;0,03572386;
2698,593;0,04116233;0,03570272;
2700,456;0,04126997;0,03582424;
2702,320;0,04144826;0,0360164;
2704,184;0,04159921;0,03618118;
2706,047;0,04150942;0,03610519;
2707,911;0,04168228;0,03629182;
2709,775;0,04198768;0,03661097;
2711,638;0,04222275;0,03685976;
2713,502;0,04204754;0,03669825;
2715,366;0,04200989;0,03667425;
2717,229;0,04217968;0,03685768;
2719,093;0,04241741;0,03710901;
2720,957;0,04258902;0,0372942;
2722,820;0,04265055;0,03736928;
2724,684;0,04266945;0,03740171;
2726,548;0,04313288;0,03787862;
2728,411;0,04336936;0,03812857;
2730,275;0,0433403;0,03811295;
2732,139;0,04328854;0,0380746;
2734,002;0,04340592;0,03820536;
2735,866;0,04340214;0,03821494;
2737,730;0,04351825;0,03834438;
2739,593;0,0436031;0,03844253;
2741,457;0,04379891;0,03865162;
2743,321;0,04390486;0,03877081;
2745,184;0,04400544;0,03888462;
2747,048;0,04398012;0,03887249;
2748,912;0,04415642;0,03906196;
2750,775;0,0444057;0,03932438;
2752,639;0,04446273;0,03939453;
2754,503;0,04450231;0,03944719;
2756,366;0,04482533;0,03978327;
2758,230;0,04487205;0,03984302;
2760,094;0,04507941;0,0400634;
2761,957;0,04523128;0,04022825;
2763,821;0,04534871;0,04035863;
2765,685;0,04549498;0,04051783;
2767,548;0,04575499;0,04079074;
2769,412;0,04567616;0,04072479;
2771,276;0,04571879;0,04078027;
2773,139;0,04579554;0,04086985;
2775,003;0,0459636;0,0410507;
2776,867;0,04619114;0,04129102;
2778,730;0,04650034;0,04161297;
2780,594;0,04655984;0,04168519;
2782,458;0,04675956;0,0418976;
2784,321;0,04694867;0,04209938;
2786,185;0,04709972;0,04226308;
2788,049;0,04712017;0,04229615;
2789,912;0,0473327;0,04252128;
2791,776;0,04755209;0,04275323;
2793,640;0,04789163;0,04310532;
2795,503;0,04797617;0,04320238;
2797,367;0,04810538;0,04334408;
2799,231;0,04831658;0,04356775;
2801,094;0,04889942;0,04416304;
2802,958;0,04899466;0,04427069;
2804,822;0,04910272;0,04439115;
2806,685;0,04936929;0,04467009;
2808,549;0,04958225;0,0448954;
2810,413;0,04977641;0,04510188;
2812,276;0,05018576;0,04552353;
2814,140;0,05032626;0,0456763;
2816,004;0,05058472;0,04594701;
2817,867;0,05084888;0,04622339;
2819,731;0,05122279;0,0466095;
2821,595;0,0513707;0,04676959;
2823,458;0,0516326;0,04704364;
2825,322;0,05190686;0,04733002;
2827,186;0,05232133;0,0477566;
2829,049;0,05257665;0,04802399;
2830,913;0,05295412;0,04841352;
2832,777;0,05329421;0,04876564;
2834,640;0,05371374;0,04919718;
2836,504;0,05395979;0,04945522;
2838,368;0,05438561;0,049893;
2840,231;0,05502151;0,05054083;
2842,095;0,05567021;0,05120144;
2843,959;0,05613819;0,05168132;
2845,822;0,05704835;0,05260335;
2847,686;0,05763586;0,0532027;
2849,550;0,05816282;0,05374148;
2851,413;0,05863025;0,05422071;
2853,277;0,05897212;0,05457435;
2855,141;0,0590413;0,05465529;
2857,004;0,05924938;0,05487509;
2858,868;0,05939582;0,05503324;
2860,732;0,05977565;0,05542474;
2862,595;0,06009963;0,05576038;
2864,459;0,06067432;0,05634672;
2866,323;0,06087538;0,05655939;
2868,186;0,0610378;0,0567334;
2870,050;0,06139642;0,05710358;
2871,914;0,06164011;0,05735882;
2873,777;0,06163882;0,05736905;
2875,641;0,06188382;0,05762556;
2877,505;0,06188662;0,05763984;
2879,368;0,06202327;0,05778794;
2881,232;0,06197141;0,05774752;
2883,096;0,06204325;0,05783077;
2884,959;0,06191245;0,05771137;
2886,823;0,06212698;0,05793726;
2888,687;0,06245044;0,05827207;
2890,550;0,06277259;0,05860554;
2892,414;0,06301023;0,05885449;
2894,278;0,06349862;0,05935416;
2896,141;0,06374991;0,0596167;
2898,005;0,0643485;0,06022653;
2899,869;0,06485102;0,06074026;
2901,733;0,065126;0,06102644;
2903,596;0,06515297;0,06106458;
2905,460;0,06584792;0,06177068;
2907,324;0,06678312;0,06271701;
2909,187;0,06754683;0,06349183;
2911,051;0,0677641;0,06372019;
2912,915;0,06835098;0,06431813;
2914,778;0,06913827;0,06511646;
2916,642;0,06998401;0,06597323;
2918,506;0,07037951;0,06637973;
2920,369;0,07077381;0,06678502;
2922,233;0,07085428;0,06687644;
2924,097;0,07118075;0,06721385;
2925,960;0,07134301;0,06738703;
2927,824;0,07141824;0,06747316;
2929,688;0,07124637;0,06731216;
2931,551;0,0714226;0,06749925;
2933,415;0,071195;0,06728249;
2935,279;0,07083668;0,06693498;
2937,142;0,07023543;0,06634452;
2939,006;0,06994306;0,06606293;
2940,870;0,06947966;0,06561028;
2942,733;0,06896207;0,06510342;
2944,597;0,06815928;0,06431134;
2946,461;0,06775807;0,06392083;
2948,324;0,06760908;0,06378251;
2950,188;0,06763269;0,06381677;
2952,052;0,06718169;0,06337639;
2953,915;0,06694571;0,06315103;
2955,779;0,06654245;0,06275836;
2957,643;0,06647669;0,06270317;
2959,506;0,06635215;0,06258917;
2961,370;0,06614248;0,06239004;
2963,234;0,06541175;0,06166982;
2965,097;0,06521507;0,06148364;
2966,961;0,0648821;0,06116113;
2968,825;0,06442902;0,06071851;
2970,688;0,06387803;0,06017794;
2972,552;0,06324416;0,0595545;
2974,416;0,06243166;0,05875238;
2976,279;0,06219487;0,05852597;
2978,143;0,06167547;0,05801692;
2980,007;0,06113789;0,05748967;
2981,870;0,06046594;0,05682804;
2983,734;0,06022295;0,05659535;
2985,598;0,06001117;0,05639384;
2987,461;0,06011325;0,05650618;
2989,325;0,05980822;0,05621139;
2991,189;0,05944;0,05585339;
2993,052;0,05907986;0,05550345;
2994,916;0,05918083;0,0556146;
2996,780;0,05913286;0,05557679;
2998,643;0,05921737;0,05567144;
3000,507;0,05930749;0,05577169;
3002,371;0,05964532;0,05611962;
3004,234;0,05972146;0,05620584;
3006,098;0,05990008;0,05639453;
3007,962;0,05982648;0,05633099;
3009,825;0,05986804;0,05638258;
3011,689;0,05964626;0,05617081;
3013,553;0,05999319;0,05652773;
3015,416;0,06028982;0,05683433;
3017,280;0,06082386;0,05737833;
3019,144;0,06123869;0,0578031;
3021,007;0,06161953;0,05819386;
3022,871;0,06162954;0,05821377;
3024,735;0,06202696;0,05862108;
3026,598;0,06238566;0,05898964;
3028,462;0,06283829;0,05945211;
3030,326;0,06289231;0,05951596;
3032,189;0,06303123;0,05966469;
3034,053;0,06312322;0,05976648;
3035,917;0,06343998;0,060093;
3037,780;0,06351364;0,06017642;
3039,644;0,0639556;0,06062812;
3041,508;0,06432086;0,0610031;
3043,371;0,06478829;0,06148023;
3045,235;0,06495529;0,06165691;
3047,099;0,06532979;0,06204108;
3048,962;0,06553823;0,06225918;
3050,826;0,06580387;0,06253444;
3052,690;0,06586275;0,06260293;
3054,553;0,06637731;0,0631271;
3056,417;0,06678893;0,06354829;
3058,281;0,0671787;0,06394762;
3060,144;0,06733989;0,06411835;
3062,008;0,06762635;0,06441434;
3063,872;0,06757492;0,06437242;
3065,735;0,06789274;0,06469973;
3067,599;0,06792421;0,06474067;
3069,463;0,06828556;0,06511148;
3071,326;0,06869349;0,06552885;
3073,190;0,06905377;0,06589855;
3075,054;0,0688212;0,06567539;
3076,917;0,0689866;0,06585018;
3078,781;0,06905857;0,06593152;
3080,645;0,06926377;0,06614607;
3082,508;0,06958762;0,06647926;
3084,372;0,07014578;0,06704675;
3086,236;0,07017654;0,06708681;
3088,099;0,07047053;0,06739008;
3089,963;0,07050154;0,06743036;
3091,827;0,07092878;0,06786685;
3093,690;0,07126002;0,06820733;
3095,554;0,07157642;0,06853295;
3097,418;0,07166645;0,06863218;
3099,281;0,07220903;0,06918395;
3101,145;0,07241046;0,06939455;
3103,009;0,07260113;0,06959437;
3104,872;0,07248796;0,06949034;
3106,736;0,07249428;0,06950578;
3108,600;0,07240673;0,06942733;
3110,463;0,07286604;0,06989573;
3112,327;0,07313469;0,07017345;
3114,191;0,07353529;0,0705831;
3116,054;0,07361241;0,07066926;
3117,918;0,07381481;0,07088069;
3119,782;0,07383159;0,07090648;
3121,645;0,07450559;0,07158946;
3123,509;0,0750641;0,07215695;
3125,373;0,07571703;0,07281884;
3127,236;0,07586341;0,07297415;
3129,100;0,07620723;0,0733269;
3130,964;0,07638951;0,07351809;
3132,827;0,07690169;0,07403917;
3134,691;0,07718063;0,07432699;
3136,555;0,07747046;0,07462568;
3138,418;0,07729922;0,07446329;
3140,282;0,07771411;0,07488701;
3142,146;0,07821314;0,07539486;
3144,009;0,07876002;0,07595053;
3145,873;0,07900104;0,07620034;
3147,737;0,07926859;0,07647666;
3149,600;0,07918954;0,07640635;
3151,464;0,07969701;0,07692256;
3153,328;0,07987198;0,07710626;
3155,191;0,08022581;0,0774688;
3157,055;0,08068592;0,0779376;
3158,919;0,08130711;0,07856746;
3160,782;0,08133942;0,07860843;
3162,646;0,08182444;0,07910209;
3164,510;0,0821776;0,07946389;
3166,373;0,08254656;0,07984146;
3168,237;0,08284202;0,08014552;
3170,101;0,08326601;0,0805781;
3171,964;0,0832295;0,08055016;
3173,828;0,08386754;0,08119675;
3175,692;0,08441381;0,08175155;
3177,556;0,08501043;0,0823567;
3179,419;0,08511523;0,08247001;
3181,283;0,08530116;0,08266443;
3183,147;0,08523833;0,08261008;
3185,010;0,08538411;0,08276433;
3186,874;0,08517828;0,08256694;
3188,738;0,08556834;0,08296544;
3190,601;0,08596897;0,08337449;
3192,465;0,08656645;0,08398037;
3194,329;0,08698067;0,08440299;
3196,192;0,08706945;0,08450014;
3198,056;0,08666217;0,08410122;
3199,920;0,08747781;0,0849252;
3201,783;0,08780942;0,08526514;
3203,647;0,08776374;0,08522779;
3205,511;0,0878953;0,08536765;
3207,374;0,08835344;0,08583408;
3209,238;0,08790038;0,08538929;
3211,102;0,0876029;0,08510007;
3212,965;0,08771052;0,08521593;
3214,829;0,08826066;0,08577431;
3216,693;0,0886862;0,08620806;
3218,556;0,08959019;0,08712026;
3220,420;0,08951826;0,08705652;
3222,284;0,0892442;0,08679062;
3224,147;0,08910452;0,08665911;
3226,011;0,089099;0,08666173;
3227,875;0,08884843;0,08641929;
3229,738;0,08916704;0,08674602;
3231,602;0,0889175;0,08650458;
3233,466;0,08907882;0,08667399;
3235,329;0,08922591;0,08682915;
3237,193;0,08936071;0,08697202;
3239,057;0,08958985;0,08720921;
3240,920;0,09038302;0,08801041;
3242,784;0,09035746;0,08799287;
3244,648;0,09048898;0,0881324;
3246,511;0,09014897;0,08780038;
3248,375;0,09037471;0,08803409;
3250,239;0,0908107;0,08847805;
3252,102;0,09078302;0,08845832;
3253,966;0,09025151;0,08793475;
3255,830;0,09023264;0,0879238;
3257,693;0,09052331;0,08822239;
3259,557;0,09118726;0,08889423;
3261,421;0,09078807;0,08850292;
3263,284;0,09054571;0,08826843;
3265,148;0,09011363;0,08784421;
3267,012;0,0898651;0,08760352;
3268,875;0,08961022;0,08735647;
3270,739;0,0898834;0,08763746;
3272,603;0,09000439;0,08776626;
3274,466;0,09044892;0,08821857;
3276,330;0,09027798;0,08805542;
3278,194;0,09050259;0,08828779;
3280,057;0,0908439;0,08863684;
3281,921;0,09041195;0,08821263;
3283,785;0,08980633;0,08761473;
3285,648;0,09047459;0,0882907;
3287,512;0,0899343;0,0877581;
3289,376;0,08899183;0,08682333;
3291,239;0,08840045;0,08623961;
3293,103;0,08891167;0,08675849;
3294,967;0,08896989;0,08682436;
3296,830;0,08894346;0,08680556;
3298,694;0,08891067;0,08678038;
3300,558;0,0889761;0,08685343;
3302,421;0,08821415;0,08609906;
3304,285;0,08816241;0,08605491;
3306,149;0,08857465;0,08647471;
3308,012;0,08873019;0,08663781;
3309,876;0,08818305;0,08609821;
3311,740;0,08841615;0,08633884;
3313,603;0,08841007;0,08634027;
3315,467;0,08821977;0,08615748;
3317,331;0,08758773;0,08553292;
3319,194;0,08731421;0,08526689;
3321,058;0,08760785;0,08556799;
3322,922;0,08783019;0,08579778;
3324,785;0,08643088;0,08440592;
3326,649;0,08622751;0,08420997;
3328,513;0,08690017;0,08489005;
3330,376;0,08719234;0,08518962;
3332,240;0,08744681;0,08545148;
3334,104;0,08824812;0,08626017;
3335,967;0,08719865;0,08521807;
3337,831;0,08612224;0,08414901;
3339,695;0,08600085;0,08403496;
3341,558;0,08631329;0,08435473;
3343,422;0,08524633;0,08329509;
3345,286;0,08501943;0,0830755;
3347,149;0,08536012;0,08342347;
3349,013;0,08569227;0,08376291;
3350,877;0,08455988;0,08263778;
3352,740;0,08308879;0,08117395;
3354,604;0,08302819;0,08112059;
3356,468;0,08397233;0,08207196;
3358,331;0,08431995;0,08242681;
3360,195;0,08422711;0,08234118;
3362,059;0,08289465;0,0810159;
3363,922;0,08221257;0,08034102;
3365,786;0,08262388;0,0807595;
3367,650;0,08324686;0,08138963;
3369,513;0,08259435;0,08074427;
3371,377;0,08202183;0,08017889;
3373,241;0,08106601;0,07923019;
3375,104;0,08034773;0,07851902;
3376,968;0,08014839;0,07832678;
3378,832;0,08079838;0,07898387;
3380,695;0,0815693;0,07976187;
3382,559;0,08117106;0,07937069;
3384,423;0,07962719;0,07783387;
3386,286;0,0793339;0,07754763;
3388,150;0,07832363;0,07654438;
3390,014;0,07767911;0,07590688;
3391,877;0,07786864;0,07610342;
3393,741;0,07752321;0,07576499;
3395,605;0,07705818;0,07530695;
3397,468;0,07738402;0,07563976;
3399,332;0,07664743;0,07491012;
3401,196;0,07545799;0,07372764;
3403,059;0,07460291;0,0728795;
3404,923;0,074691;0,07297451;
3406,787;0,07465969;0,07295012;
3408,650;0,07548554;0,07378288;
3410,514;0,07516998;0,07347421;
3412,378;0,07336275;0,07167386;
3414,241;0,07278616;0,07110414;
3416,105;0,07289995;0,07122479;
3417,969;0,07178411;0,0701158;
3419,832;0,07101631;0,06935484;
3421,696;0,07021177;0,06855712;
3423,560;0,07042415;0,06877632;
3425,423;0,06977487;0,06813384;
3427,287;0,06900636;0,06737212;
3429,151;0,06862877;0,06700132;
3431,014;0,06846946;0,06684877;
3432,878;0,06777962;0,0661657;
3434,742;0,06810654;0,06649937;
3436,605;0,06836705;0,06676661;
3438,469;0,06710753;0,06551382;
3440,333;0,06574459;0,06415759;
3442,196;0,06603351;0,06445322;
3444,060;0,06540474;0,06383114;
3445,924;0,0647727;0,06320578;
3447,787;0,06405104;0,0624908;
3449,651;0,06360216;0,06204858;
3451,515;0,06284263;0,0612957;
3453,379;0,06191066;0,06037037;
3455,242;0,06132305;0,05978938;
3457,106;0,06193636;0,06040932;
3458,970;0,06164395;0,06012351;
3460,833;0,06079854;0,0592847;
3462,697;0,05934195;0,0578347;
3464,561;0,05869636;0,05719568;
3466,424;0,05861499;0,05712088;
3468,288;0,05843486;0,0569473;
3470,152;0,05741379;0,05593277;
3472,015;0,05740448;0,05593;
3473,879;0,05707541;0,05560745;
3475,743;0,05598897;0,05452752;
3477,606;0,05517723;0,05372229;
3479,470;0,05488541;0,05343696;
3481,334;0,05401377;0,0525718;
3483,197;0,05374914;0,05231364;
3485,061;0,05302368;0,05159464;
3486,925;0,05268645;0,05126386;
3488,788;0,05235669;0,05094054;
3490,652;0,05203167;0,05062195;
3492,516;0,0513055;0,0499022;
3494,379;0,05050854;0,04911165;
3496,243;0,04908917;0,04769867;
3498,107;0,04841993;0,04703582;
3499,970;0,04880827;0,04743054;
3501,834;0,04891166;0,0475403;
3503,698;0,04743392;0,04606892;
3505,561;0,04664091;0,04528225;
3507,425;0,04675273;0,04540041;
3509,289;0,04638152;0,04503553;
3511,152;0,04461603;0,04327635;
3513,016;0,04392801;0,04259464;
3514,880;0,04365233;0,04232526;
3516,743;0,04332423;0,04200345;
3518,607;0,04259619;0,04128169;
3520,471;0,04210435;0,04079611;
3522,334;0,0416361;0,04033412;
3524,198;0,0413424;0,04004667;
3526,062;0,04044959;0,0391601;
3527,925;0,03973864;0,03845537;
3529,789;0,03904268;0,03776563;
3531,653;0,03879377;0,03752293;
3533,516;0,03796494;0,0367003;
3535,380;0,03721575;0,03595729;
3537,244;0,03662816;0,03537588;
3539,107;0,03647694;0,03523083;
3540,971;0,03594107;0,03470112;
3542,835;0,03543932;0,03420552;
