;Mar25_TPC_02-08-0_HMW;Mar25_TPC_02-08-0_HMW (baseline corrected);
2096,628;0,01778972;0,004406946;
2098,491;0,01817084;0,004799827;
2100,355;0,01811593;0,004756627;
2102,219;0,01792804;0,004580415;
2104,082;0,01816535;0,004829356;
2105,946;0,01868015;0,005355748;
2107,810;0,01881598;0,005503129;
2109,673;0,01858801;0,005286674;
2111,537;0,01858871;0,005298838;
2113,401;0,01875016;0,005471714;
2115,264;0,01869528;0,005428229;
2117,128;0,01869808;0,005442373;
2118,992;0,01851396;0,005269568;
2120,855;0,0182458;0,00501267;
2122,719;0,01805071;0,004828808;
2124,583;0,01781844;0,004607728;
2126,446;0,01752324;0,004323684;
2128,310;0,01705434;0,003865896;
2130,174;0,0162415;0,003064124;
2132,037;0,01523531;0,002068971;
2133,901;0,01464979;0,001494445;
2135,765;0,01472316;0,001578771;
2137,628;0,01480558;0,001672118;
2139,492;0,01414119;0,001018601;
2141,356;0,01306412;-4,76176E-5;
2143,219;0,01255805;-0,0005428861;
2145,083;0,0116257;-0,001464472;
2146,947;0,01112281;-0,001956621;
2148,810;0,01117625;-0,00189249;
2150,674;0,01025123;-0,002806852;
2152,538;0,009517774;-0,003529693;
2154,401;0,008819305;-0,004217578;
2156,265;0,007190779;-0,005835558;
2158,129;0,006128791;-0,006887036;
2159,992;0,006179344;-0,00682601;
2161,856;0,007533797;-0,005461119;
2163,720;0,009582524;-0,003401989;
2165,583;0,01064683;-0,002327316;
2167,447;0,01086638;-0,002097438;
2169,311;0,01189285;-0,001060672;
2171,174;0,01205875;-0,0008845142;
2173,038;0,01104309;-0,00188995;
2174,902;0,0106333;-0,002289544;
2176,765;0,01118381;-0,001728883;
2178,629;0,0123217;-0,0005808782;
2180,493;0,01304951;0,0001570237;
2182,356;0,01309528;0,000212839;
2184,220;0,01354809;0,0006756689;
2186,084;0,01475155;0,00188911;
2187,947;0,01473045;0,001877957;
2189,811;0,01396621;0,001123637;
2191,675;0,01426184;0,00142914;
2193,538;0,01420896;0,001386116;
2195,402;0,01466115;0,001848117;
2197,266;0,01586491;0,003061652;
2199,129;0,01615155;0,003358043;
2200,993;0,01595665;0,003172857;
2202,857;0,0162576;0,003483495;
2204,720;0,01652305;0,003758589;
2206,584;0,01623111;0,003476265;
2208,448;0,01585958;0,003114315;
2210,311;0,01647882;0,003743115;
2212,175;0,01712424;0,004398051;
2214,039;0,01760397;0,004887265;
2215,902;0,01778012;0,005072878;
2217,766;0,01770293;0,005005106;
2219,630;0,01761685;0,004928422;
2221,493;0,01791654;0,005237476;
2223,357;0,01845589;0,005786147;
2225,221;0,01885749;0,006197048;
2227,084;0,01873925;0,006088072;
2228,948;0,01862666;0,005984722;
2230,812;0,01886479;0,00623206;
2232,675;0,01928296;0,006659401;
2234,539;0,01954096;0,006926549;
2236,403;0,01970448;0,007099175;
2238,266;0,02018135;0,007585134;
2240,130;0,02039858;0,007811412;
2241,994;0,02003339;0,007455248;
2243,857;0,02028086;0,00771171;
2245,721;0,02071372;0,008153536;
2247,585;0,02078667;0,008235419;
2249,448;0,0209035;0,008361149;
2251,312;0,0213828;0,008849325;
2253,176;0,02136804;0,008843408;
2255,039;0,02148794;0,00897213;
2256,903;0,02181363;0,009306606;
2258,767;0,0219848;0,009486528;
2260,630;0,02233177;0,00984223;
2262,494;0,02253605;0,01005521;
2264,358;0,02259813;0,01012596;
2266,221;0,0229799;0,01051637;
2268,085;0,02333366;0,01087875;
2269,949;0,02349857;0,01105224;
2271,812;0,02363337;0,01119561;
2273,676;0,02386275;0,01143352;
2275,540;0,02435803;0,0119373;
2277,403;0,02470686;0,0122946;
2279,267;0,02486104;0,01245723;
2281,131;0,02533991;0,01294451;
2282,994;0,02576324;0,01337624;
2284,858;0,02584178;0,01346315;
2286,722;0,02578846;0,01341817;
2288,585;0,02584165;0,01347966;
2290,449;0,02597673;0,01362303;
2292,313;0,0261721;0,01382665;
2294,176;0,02634545;0,01400823;
2296,040;0,02648358;0,01415456;
2297,904;0,02661745;0,01429661;
2299,767;0,02666789;0,0143552;
2301,631;0,02654863;0,01424406;
2303,495;0,0265646;0,01426812;
2305,358;0,02676267;0,01447427;
2307,222;0,02696086;0,0146805;
2309,086;0,02687633;0,01460399;
2310,949;0,02674137;0,01447702;
2312,813;0,02683934;0,01458296;
2314,677;0,02713838;0,01488995;
2316,540;0,02734847;0,01510795;
2318,404;0,02754536;0,01531273;
2320,268;0,02768363;0,01545886;
2322,131;0,02805619;0,01583927;
2323,995;0,02823559;0,01602648;
2325,859;0,02763178;0,01543046;
2327,722;0,02684135;0,0146478;
2329,586;0,0266306;0,01444479;
2331,450;0,02678853;0,01461043;
2333,313;0,02699451;0,0148241;
2335,177;0,02714421;0,01498147;
2337,041;0,02710201;0,01494691;
2338,904;0,02697424;0,01482675;
2340,768;0,02710442;0,01496453;
2342,632;0,02723645;0,01510413;
2344,495;0,02741642;0,01529164;
2346,359;0,02733408;0,01521683;
2348,223;0,02699959;0,01488983;
2350,087;0,02643132;0,01432904;
2351,950;0,02584955;0,01375471;
2353,814;0,02584433;0,01375692;
2355,678;0,02618595;0,01410595;
2357,541;0,02628941;0,01421679;
2359,405;0,02632559;0,01426032;
2361,269;0,02640566;0,01434772;
2363,132;0,02651595;0,01446532;
2364,996;0,0266262;0,01458286;
2366,860;0,02668643;0,01465035;
2368,723;0,02683205;0,01480321;
2370,587;0,02704201;0,01502039;
2372,451;0,02711869;0,01510427;
2374,314;0,02735148;0,01534422;
2376,178;0,02739373;0,01539363;
2378,042;0,02736883;0,01537586;
2379,905;0,02742068;0,01543482;
2381,769;0,02735437;0,01537559;
2383,633;0,02727973;0,015308;
2385,496;0,02730464;0,01533996;
2387,360;0,02711698;0,01515932;
2389,224;0,02706375;0,01511308;
2391,087;0,02721136;0,01526766;
2392,951;0,02718502;0,01524827;
2394,815;0,02706489;0,01513507;
2396,678;0,02710697;0,01518406;
2398,542;0,02708827;0,01517225;
2400,406;0,02710417;0,01519501;
2402,269;0,02712021;0,0152179;
2404,133;0,02720481;0,01530933;
2405,997;0,02713455;0,01524587;
2407,860;0,02702741;0,0151455;
2409,724;0,02715996;0,01528482;
2411,588;0,02727997;0,01541157;
2413,451;0,02718092;0,01531924;
2415,315;0,02739988;0,0155449;
2417,179;0,02749603;0,01564772;
2419,042;0,02730541;0,01546375;
2420,906;0,02722227;0,01538726;
2422,770;0,02720312;0,01537472;
2424,633;0,02725642;0,01543461;
2426,497;0,02750675;0,01569152;
2428,361;0,02760763;0,01579895;
2430,224;0,02753527;0,01573313;
2432,088;0,02765462;0,01585899;
2433,952;0,02771274;0,01592361;
2435,815;0,02767097;0,01588832;
2437,679;0,02773913;0,01596293;
2439,543;0,02762663;0,01585687;
2441,406;0,02765086;0,01588752;
2443,270;0,02791332;0,01615637;
2445,134;0,02798971;0,01623914;
2446,997;0,02793087;0,01618665;
2448,861;0,02798007;0,01624219;
2450,725;0,02814352;0,01641196;
2452,588;0,02835478;0,01662952;
2454,452;0,02834348;0,0166245;
2456,316;0,02841409;0,01670137;
2458,179;0,02843596;0,01672949;
2460,043;0,02814958;0,01644933;
2461,907;0,02805641;0,01636237;
2463,770;0,02841128;0,01672343;
2465,634;0,0285156;0,01683391;
2467,498;0,02840374;0,0167282;
2469,361;0,02836822;0,01669881;
2471,225;0,0284148;0,0167515;
2473,089;0,02834878;0,01669157;
2474,952;0,0284452;0,01679406;
2476,816;0,02861124;0,01696616;
2478,680;0,02865644;0,0170174;
2480,543;0,02862038;0,01698737;
2482,407;0,0286655;0,01703848;
2484,271;0,02887002;0,01724899;
2486,134;0,02901372;0,01739865;
2487,998;0,02888898;0,01727987;
2489,862;0,02884617;0,01724298;
2491,725;0,02882129;0,01722402;
2493,589;0,02889807;0,0173067;
2495,453;0,02905921;0,01747371;
2497,316;0,0290347;0,01745507;
2499,180;0,02898125;0,01740745;
2501,044;0,02920245;0,01763448;
2502,907;0,02940433;0,01784217;
2504,771;0,02944007;0,0178837;
2506,635;0,02923101;0,01768041;
2508,498;0,02929718;0,01775234;
2510,362;0,02949161;0,01795251;
2512,226;0,02972544;0,01819206;
2514,089;0,02978781;0,01826014;
2515,953;0,0297275;0,01820552;
2517,817;0,02963909;0,01812278;
2519,680;0,02959213;0,01808147;
2521,544;0,0298711;0,01836609;
2523,408;0,03010525;0,01860585;
2525,271;0,03000876;0,01851497;
2527,135;0,03012092;0,01863272;
2528,999;0,03013423;0,0186516;
2530,862;0,03002731;0,01855023;
2532,726;0,03002187;0,01855033;
2534,590;0,03024315;0,01877714;
2536,453;0,03037424;0,01891373;
2538,317;0,03039259;0,01893757;
2540,181;0,03049927;0,01904973;
2542,044;0,03065731;0,01921323;
2543,908;0,03056602;0,01912737;
2545,772;0,03064981;0,0192166;
2547,635;0,03067798;0,01925018;
2549,499;0,03071547;0,01929306;
2551,363;0,03085727;0,01944024;
2553,226;0,03109716;0,01968549;
2555,090;0,03108906;0,01968274;
2556,954;0,03114143;0,01974044;
2558,817;0,03131277;0,0199171;
2560,681;0,03144;0,02004963;
2562,545;0,03147247;0,02008738;
2564,408;0,03142059;0,02004078;
2566,272;0,03152372;0,02014917;
2568,136;0,03161215;0,02024284;
2569,999;0,03157201;0,02020791;
2571,863;0,03178081;0,02042192;
2573,727;0,03201558;0,02066189;
2575,590;0,03217379;0,02082528;
2577,454;0,03225645;0,0209131;
2579,318;0,03226409;0,02092589;
2581,181;0,03231027;0,02097721;
2583,045;0,03251321;0,02118527;
2584,909;0,03270956;0,02138672;
2586,772;0,03275481;0,02143706;
2588,636;0,03286573;0,02155306;
2590,500;0,03312015;0,02181255;
2592,363;0,03330067;0,02199811;
2594,227;0,03358069;0,02228316;
2596,091;0,03359995;0,02230743;
2597,954;0,03364087;0,02235336;
2599,818;0,03384081;0,02255829;
2601,682;0,03394653;0,02266898;
2603,545;0,03399959;0,022727;
2605,409;0,03401447;0,02274683;
2607,273;0,03405266;0,02278995;
2609,136;0,03436044;0,02310265;
2611,000;0,03446527;0,02321238;
2612,864;0,0346103;0,0233623;
2614,727;0,03483535;0,02359224;
2616,591;0,03489498;0,02365672;
2618,455;0,03488885;0,02365545;
2620,318;0,03507887;0,02385029;
2622,182;0,03521202;0,02398827;
2624,046;0,03540555;0,02418661;
2625,910;0,03562233;0,02440818;
2627,773;0,03572965;0,02452028;
2629,637;0,03579062;0,02458602;
2631,501;0,0359918;0,02479194;
2633,364;0,03604915;0,02485403;
2635,228;0,03622582;0,02503543;
2637,092;0,03650324;0,02531757;
2638,955;0,03653933;0,02535836;
2640,819;0,03658732;0,02541103;
2642,683;0,0367774;0,02560578;
2644,546;0,03684527;0,02567831;
2646,410;0,03704095;0,02587864;
2648,274;0,03708765;0,02592998;
2650,137;0,03712811;0,02597505;
2652,001;0,0372611;0,02611266;
2653,865;0,03734619;0,02620234;
2655,728;0,03738884;0,02624957;
2657,592;0,03748828;0,02635358;
2659,456;0,03753004;0,0263999;
2661,319;0,03754848;0,02642288;
2663,183;0,03754073;0,02641966;
2665,047;0,03755543;0,02643888;
2666,910;0,03758761;0,02647557;
2668,774;0,03769325;0,02658569;
2670,638;0,03783268;0,02672961;
2672,501;0,03785751;0,0267589;
2674,365;0,03780472;0,02671057;
2676,229;0,03785726;0,02676755;
2678,092;0,03793402;0,02684875;
2679,956;0,03805291;0,02697205;
2681,820;0,03823667;0,02716022;
2683,683;0,03844566;0,0273736;
2685,547;0,0384721;0,02740442;
2687,411;0,03853817;0,02747486;
2689,274;0,03856634;0,02750739;
2691,138;0,03870254;0,02764794;
2693,002;0,03891298;0,02786271;
2694,865;0,03902592;0,02797997;
2696,729;0,03895437;0,02791273;
2698,593;0,03897814;0,0279408;
2700,456;0,03905496;0,0280219;
2702,320;0,03917163;0,02814285;
2704,184;0,03929606;0,02827154;
2706,047;0,03945794;0,02843767;
2707,911;0,03954791;0,02853188;
2709,775;0,03963753;0,02862573;
2711,638;0,03968714;0,02867955;
2713,502;0,03978283;0,02877945;
2715,366;0,03996943;0,02897024;
2717,229;0,04004562;0,0290506;
2719,093;0,04017413;0,02918328;
2720,957;0,0402715;0,02928481;
2722,820;0,04029738;0,02931484;
2724,684;0,0403906;0,0294122;
2726,548;0,04048468;0,0295104;
2728,411;0,04077778;0,02980762;
2730,275;0,04081165;0,02984558;
2732,139;0,04072295;0,02976097;
2734,002;0,04079033;0,02983243;
2735,866;0,04092462;0,02997079;
2737,730;0,04104338;0,03009361;
2739,593;0,04122496;0,03027924;
2741,457;0,04136765;0,03042596;
2743,321;0,04130857;0,0303709;
2745,184;0,04129736;0,0303637;
2747,048;0,04146386;0,03053421;
2748,912;0,0415704;0,03064474;
2750,775;0,04181687;0,03089519;
2752,639;0,04195284;0,03103513;
2754,503;0,04187131;0,03095756;
2756,366;0,04188888;0,03097908;
2758,230;0,0421261;0,03122024;
2760,094;0,04230773;0,03140579;
2761,957;0,04227223;0,0313742;
2763,821;0,04237786;0,03148374;
2765,685;0,04262891;0,03173869;
2767,548;0,04268211;0,03179577;
2769,412;0,04282518;0,03194272;
2771,276;0,04300156;0,03212296;
2773,139;0,0430383;0,03216355;
2775,003;0,04309945;0,03222855;
2776,867;0,04341413;0,03254706;
2778,730;0,04355284;0,0326896;
2780,594;0,04364584;0,0327864;
2782,458;0,04382307;0,03296744;
2784,321;0,04399894;0,0331471;
2786,185;0,04403282;0,03318476;
2788,049;0,04410532;0,03326103;
2789,912;0,0442164;0,03337587;
2791,776;0,04436078;0,03352401;
2793,640;0,04453411;0,03370108;
2795,503;0,0446804;0,0338511;
2797,367;0,04473865;0,03391307;
2799,231;0,04500066;0,03417879;
2801,094;0,04525689;0,03443872;
2802,958;0,04539868;0,03458421;
2804,822;0,04544323;0,03463244;
2806,685;0,04552882;0,0347217;
2808,549;0,0457335;0,03493004;
2810,413;0,04590867;0,03510887;
2812,276;0,04617512;0,03537896;
2814,140;0,04641549;0,03562296;
2816,004;0,04648567;0,03569676;
2817,867;0,04662249;0,0358372;
2819,731;0,04681009;0,03602841;
2821,595;0,04709927;0,03632118;
2823,458;0,04730895;0,03653445;
2825,322;0,04757357;0,03680265;
2827,186;0,0477707;0,03700334;
2829,049;0,04791355;0,03714975;
2830,913;0,04816606;0,03740581;
2832,777;0,04835281;0,0375961;
2834,640;0,04856172;0,03780854;
2836,504;0,04888415;0,03813449;
2838,368;0,04911984;0,0383737;
2840,231;0,04958397;0,03884132;
2842,095;0,05016469;0,03942553;
2843,959;0,05039904;0,03966337;
2845,822;0,050603;0,0398708;
2847,686;0,05107528;0,04034655;
2849,550;0,05156958;0,0408443;
2851,413;0,05187585;0,04115402;
2853,277;0,05212696;0,04140857;
2855,141;0,05246764;0,04175268;
2857,004;0,05258773;0,04187619;
2858,868;0,05276056;0,04205243;
2860,732;0,05299174;0,04228702;
2862,595;0,05319638;0,04249505;
2864,459;0,05338027;0,04268232;
2866,323;0,053599;0,04290444;
2868,186;0,05381837;0,04312717;
2870,050;0,05401598;0,04332814;
2871,914;0,0539724;0,04328791;
2873,777;0,05404767;0,04336652;
2875,641;0,0542373;0,04355948;
2877,505;0,0544646;0,0437901;
2879,368;0,0546702;0,04399902;
2881,232;0,05472756;0,04405969;
2883,096;0,05474037;0,04407579;
2884,959;0,05488714;0,04422585;
2886,823;0,05515087;0,04449286;
2888,687;0,05527508;0,04462035;
2890,550;0,05535683;0,04470536;
2892,414;0,05538597;0,04473776;
2894,278;0,05556102;0,04491606;
2896,141;0,05591971;0,04527799;
2898,005;0,0562851;0,04564661;
2899,869;0,05664158;0,04600631;
2901,733;0,05701666;0,0463846;
2903,596;0,05733806;0,04670921;
2905,460;0,05755529;0,04692963;
2907,324;0,05788243;0,04725997;
2909,187;0,05826173;0,04764245;
2911,051;0,05838756;0,04777146;
2912,915;0,05855717;0,04794423;
2914,778;0,05906548;0,04845569;
2916,642;0,05955943;0,0489528;
2918,506;0,06014165;0,04953816;
2920,369;0,0606159;0,05001554;
2922,233;0,06087011;0,05027288;
2924,097;0,06100374;0,05040962;
2925,960;0,0609253;0,05033429;
2927,824;0,06103294;0,05044503;
2929,688;0,06126042;0,05067561;
2931,551;0,06131882;0,05073709;
2933,415;0,06122386;0,0506452;
2935,279;0,06097431;0,05039873;
2937,142;0,06066092;0,0500884;
2939,006;0,06033316;0,04976369;
2940,870;0,06003557;0,04946915;
2942,733;0,05980572;0,04924234;
2944,597;0,05970303;0,04914268;
2946,461;0,05963061;0,04907328;
2948,324;0,05950788;0,04895357;
2950,188;0,05935112;0,04879982;
2952,052;0,05920227;0,04865397;
2953,915;0,05906793;0,04852262;
2955,779;0,05905944;0,04851711;
2957,643;0,05908174;0,04854239;
2959,506;0,05893025;0,04839387;
2961,370;0,05866931;0,0481359;
2963,234;0,05850053;0,04797008;
2965,097;0,05824518;0,04771767;
2966,961;0,05803071;0,04750615;
2968,825;0,05786044;0,04733881;
2970,688;0,05758165;0,04706295;
2972,552;0,05715062;0,04663483;
2974,416;0,05670694;0,04619406;
2976,279;0,05642996;0,04591999;
2978,143;0,05614097;0,0456339;
2980,007;0,05585762;0,04535343;
2981,870;0,05577997;0,04527866;
2983,734;0,0558951;0,04539667;
2985,598;0,0556501;0,04515454;
2987,461;0,05541008;0,04491738;
2989,325;0,05540872;0,04491887;
2991,189;0,0552059;0,0447189;
2993,052;0,05497203;0,04448787;
2994,916;0,05496291;0,04448158;
2996,780;0,05512606;0,04464756;
2998,643;0,05533562;0,04485994;
3000,507;0,05544267;0,0449698;
3002,371;0,05532269;0,04485262;
3004,234;0,05529167;0,0448244;
3006,098;0,05536337;0,04489889;
3007,962;0,05547249;0,04501079;
3009,825;0,05543275;0,04497383;
3011,689;0,05533263;0,04487648;
3013,553;0,05550945;0,04505606;
3015,416;0,05584794;0,04539731;
3017,280;0,05615116;0,04570327;
3019,144;0,05632357;0,04587843;
3021,007;0,05638828;0,04594588;
3022,871;0,05650812;0,04606844;
3024,735;0,05659276;0,0461558;
3026,598;0,05698297;0,04654873;
3028,462;0,05730332;0,04687179;
3030,326;0,0572958;0,04686697;
3032,189;0,0574192;0,04699307;
3034,053;0,05772247;0,04729903;
3035,917;0,05800596;0,0475852;
3037,780;0,05806703;0,04764895;
3039,644;0,05808346;0,04766805;
3041,508;0,05819509;0,04778235;
3043,371;0,05835194;0,04794185;
3045,235;0,05867465;0,0482672;
3047,099;0,05901172;0,04860692;
3048,962;0,05932447;0,04892231;
3050,826;0,05943054;0,04903101;
3052,690;0,05964139;0,04924448;
3054,553;0,05989879;0,0495045;
3056,417;0,06014224;0,04975056;
3058,281;0,06029549;0,04990641;
3060,144;0,06051331;0,05012683;
3062,008;0,06060888;0,050225;
3063,872;0,06052588;0,05014458;
3065,735;0,0607392;0,05036049;
3067,599;0,06109767;0,05072152;
3069,463;0,06129055;0,05091697;
3071,326;0,06140474;0,05103372;
3073,190;0,0616882;0,05131973;
3075,054;0,06182192;0,05145601;
3076,917;0,06174548;0,05138211;
3078,781;0,06160462;0,05124379;
3080,645;0,06173164;0,05137333;
3082,508;0,06201315;0,05165737;
3084,372;0,06234898;0,05199571;
3086,236;0,06266218;0,05231142;
3088,099;0,06283372;0,05248547;
3089,963;0,06289758;0,05255183;
3091,827;0,06304677;0,05270352;
3093,690;0,06339926;0,05305849;
3095,554;0,06360254;0,05326425;
3097,418;0,06356745;0,05323164;
3099,281;0,06373366;0,05340032;
3101,145;0,06401717;0,0536863;
3103,009;0,06418944;0,05386102;
3104,872;0,06417818;0,05385222;
3106,736;0,06431465;0,05399113;
3108,600;0,06435768;0,0540366;
3110,463;0,06453907;0,05422043;
3112,327;0,06483643;0,05452021;
3114,191;0,06479929;0,05448549;
3116,054;0,06471635;0,05440497;
3117,918;0,06498167;0,0546727;
3119,782;0,06520304;0,05489648;
3121,645;0,06562855;0,05532439;
3123,509;0,06609424;0,05579247;
3125,373;0,06624021;0,05594083;
3127,236;0,0663704;0,0560734;
3129,100;0,06660775;0,05631314;
3130,964;0,06691048;0,05661823;
3132,827;0,06726758;0,0569777;
3134,691;0,06747301;0,05718549;
3136,555;0,06756732;0,05728215;
3138,418;0,06765633;0,05737351;
3140,282;0,06772758;0,05744711;
3142,146;0,0679167;0,05763856;
3144,009;0,06819105;0,05791525;
3145,873;0,06842783;0,05815435;
3147,737;0,06867019;0,05839903;
3149,600;0,06869053;0,05842169;
3151,464;0,06868787;0,05842134;
3153,328;0,06894156;0,05867733;
3155,191;0,06934879;0,05908686;
3157,055;0,06973719;0,05947755;
3158,919;0,07012909;0,05987174;
3160,782;0,07024749;0,05999243;
3162,646;0,07020541;0,05995262;
3164,510;0,07036978;0,06011927;
3166,373;0,07073206;0,06048381;
3168,237;0,07093754;0,06069155;
3170,101;0,07117365;0,06092992;
3171,964;0,07136854;0,06112706;
3173,828;0,07151245;0,06127322;
3175,692;0,07176759;0,06153059;
3177,556;0,07204121;0,06180645;
3179,419;0,07222408;0,06199156;
3181,283;0,07238653;0,06215623;
3183,147;0,07255826;0,06233017;
3185,010;0,07257188;0,06234601;
3186,874;0,07272162;0,06249796;
3188,738;0,072867;0,06264554;
3190,601;0,0730663;0,06284704;
3192,465;0,07312315;0,06290609;
3194,329;0,07311556;0,06290069;
3196,192;0,07344437;0,06323168;
3198,056;0,07363296;0,06342245;
3199,920;0,07387893;0,06367059;
3201,783;0,07414313;0,06393695;
3203,647;0,07409764;0,06389363;
3205,511;0,074059;0,06385715;
3207,374;0,07415813;0,06395843;
3209,238;0,07418655;0,063989;
3211,102;0,07431431;0,06411891;
3212,965;0,07454485;0,06435158;
3214,829;0,07469377;0,06450264;
3216,693;0,07445537;0,06426636;
3218,556;0,07464268;0,06445579;
3220,420;0,07483261;0,06464785;
3222,284;0,07483918;0,06465653;
3224,147;0,07492729;0,06474675;
3226,011;0,07491285;0,06473441;
3227,875;0,07492587;0,06474953;
3229,738;0,07484402;0,06466977;
3231,602;0,0747723;0,06460014;
3233,466;0,07473619;0,06456612;
3235,329;0,07481398;0,06464599;
3237,193;0,07524667;0,06508075;
3239,057;0,07551775;0,0653539;
3240,920;0,07549405;0,06533227;
3242,784;0,07548157;0,06532185;
3244,648;0,07548455;0,06532689;
3246,511;0,0752155;0,06505988;
3248,375;0,07502791;0,06487434;
3250,239;0,07529655;0,06514502;
3252,102;0,07563031;0,06548082;
3253,966;0,07565836;0,0655109;
3255,830;0,07551638;0,06537095;
3257,693;0,07541099;0,06526758;
3259,557;0,07545469;0,06531331;
3261,421;0,0755188;0,06537942;
3263,284;0,07565298;0,06551561;
3265,148;0,07563224;0,06549688;
3267,012;0,07570617;0,06557281;
3268,875;0,07556958;0,06543821;
3270,739;0,07537053;0,06524116;
3272,603;0,07533219;0,0652048;
3274,466;0,07530095;0,06517555;
3276,330;0,07539847;0,06527504;
3278,194;0,07569608;0,06557463;
3280,057;0,0757317;0,06561222;
3281,921;0,07575747;0,06563994;
3283,785;0,07563231;0,06551675;
3285,648;0,0753873;0,06527369;
3287,512;0,0752878;0,06517614;
3289,376;0,07537925;0,06526954;
3291,239;0,07520928;0,06510151;
3293,103;0,07498074;0,06487491;
3294,967;0,07496977;0,06486587;
3296,830;0,07480892;0,06470695;
3298,694;0,07463586;0,06453581;
3300,558;0,07467731;0,06457918;
3302,421;0,07476039;0,06466418;
3304,285;0,07473232;0,06463803;
3306,149;0,07455183;0,06445944;
3308,012;0,07461313;0,06452264;
3309,876;0,07449035;0,06440176;
3311,740;0,07428961;0,06420292;
3313,603;0,0744587;0,06437389;
3315,467;0,07446361;0,06438069;
3317,331;0,07428411;0,06420307;
3319,194;0,07418903;0,06410987;
3321,058;0,07424868;0,0641714;
3322,922;0,07411479;0,06403937;
3324,785;0,073948;0,06387445;
3326,649;0,07395472;0,06388303;
3328,513;0,07387155;0,06380172;
3330,376;0,07363557;0,06356759;
3332,240;0,07344323;0,0633771;
3334,104;0,07344877;0,06338447;
3335,967;0,07346891;0,06340646;
3337,831;0,0732833;0,06322268;
3339,695;0,07302302;0,06296423;
3341,558;0,07300074;0,06294378;
3343,422;0,07289326;0,06283812;
3345,286;0,07259966;0,06254634;
3347,149;0,07248963;0,06243813;
3349,013;0,07247123;0,06242154;
3350,877;0,07232768;0,06227979;
3352,740;0,07237792;0,06233184;
3354,604;0,07232213;0,06227785;
3356,468;0,07205425;0,06201177;
3358,331;0,07179728;0,06175659;
3360,195;0,07169092;0,06165201;
3362,059;0,07165697;0,06161985;
3363,922;0,07137291;0,06133757;
3365,786;0,07105849;0,06102492;
3367,650;0,07068319;0,06065139;
3369,513;0,07033845;0,06030842;
3371,377;0,0701753;0,06014704;
3373,241;0,06998996;0,05996346;
3375,104;0,06977396;0,05974921;
3376,968;0,0696824;0,0596594;
3378,832;0,06954165;0,0595204;
3380,695;0,06923528;0,05921578;
3382,559;0,06899625;0,05897849;
3384,423;0,06880154;0,05878551;
3386,286;0,06861573;0,05860144;
3388,150;0,06838355;0,05837098;
3390,014;0,06825855;0,05824771;
3391,877;0,06812148;0,05811236;
3393,741;0,06784972;0,05784231;
3395,605;0,06769158;0,05768589;
3397,468;0,06748038;0,0574764;
3399,332;0,06692669;0,05692442;
3401,196;0,06656834;0,05656777;
3403,059;0,06643291;0,05643404;
3404,923;0,06607371;0,05607654;
3406,787;0,06583725;0,05584176;
3408,650;0,06568051;0,05568671;
3410,514;0,06499787;0,05500575;
3412,378;0,0645559;0,05456546;
3414,241;0,0644583;0,05446955;
3416,105;0,06422021;0,05423312;
3417,969;0,06390264;0,05391722;
3419,832;0,06350198;0,05351823;
3421,696;0,06329785;0,05331576;
3423,560;0,0632901;0,05330967;
3425,423;0,06305146;0,05307269;
3427,287;0,06279687;0,05281975;
3429,151;0,06235247;0,05237699;
3431,014;0,06194052;0,05196669;
3432,878;0,06161216;0,05163997;
3434,742;0,06121016;0,05123961;
3436,605;0,06084482;0,0508759;
3438,469;0,06062784;0,05066056;
3440,333;0,0602685;0,05030283;
3442,196;0,05991726;0,04995323;
3444,060;0,0595607;0,04959828;
3445,924;0,05936415;0,04940335;
3447,787;0,0589702;0,04901101;
3449,651;0,0587739;0,04881632;
3451,515;0,05855542;0,04859944;
3453,379;0,05792048;0,0479661;
3455,242;0,0575591;0,04760633;
3457,106;0,05742439;0,04747321;
3458,970;0,05696965;0,04702006;
3460,833;0,05660391;0,04665591;
3462,697;0,05616805;0,04622163;
3464,561;0,05572793;0,04578309;
3466,424;0,05535597;0,04541271;
3468,288;0,05513632;0,04519464;
3470,152;0,05472524;0,04478513;
3472,015;0,05444891;0,04451037;
3473,879;0,05426007;0,0443231;
3475,743;0,05399648;0,04406107;
3477,606;0,05355563;0,04362177;
3479,470;0,05316845;0,04323615;
3481,334;0,05269162;0,04276087;
3483,197;0,05229043;0,04236123;
3485,061;0,0521257;0,04219804;
3486,925;0,05188585;0,04195973;
3488,788;0,05132611;0,04140152;
3490,652;0,05096902;0,04104597;
3492,516;0,05041219;0,04049068;
3494,379;0,05005072;0,04013073;
3496,243;0,04976829;0,03984983;
3498,107;0,0494026;0,03948565;
3499,970;0,04928246;0,03936704;
3501,834;0,04897826;0,03906435;
3503,698;0,04845909;0,03854669;
3505,561;0,04821896;0,03830807;
3507,425;0,04764146;0,03773208;
3509,289;0,04722065;0,03731277;
3511,152;0,04725095;0,03734457;
3513,016;0,04688921;0,03698432;
3514,880;0,04614696;0,03624357;
3516,743;0,04588766;0,03598576;
3518,607;0,04588393;0,03598351;
3520,471;0,04534501;0,03544608;
3522,334;0,04479022;0,03489276;
3524,198;0,04454962;0,03465365;
3526,062;0,04413065;0,03423615;
3527,925;0,04378175;0,03388872;
3529,789;0,04348973;0,03359817;
3531,653;0,0432534;0,0333633;
3533,516;0,04281973;0,03293109;
3535,380;0,0422873;0,03240012;
3537,244;0,04198094;0,03209522;
