;Jun18_TPC_0-1-0_HMW;Jun18_TPC_0-1-0_HMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
3490,652;0,06668328;0,05798134;
3492,516;0,06650582;0,05781014;
3494,379;0,06636672;0,05767729;
3496,243;0,06597421;0,05729101;
3498,107;0,06525858;0,05658161;
3499,970;0,0647275;0,05605675;
3501,834;0,06386481;0,05520026;
3503,698;0,06315508;0,05449673;
3505,561;0,06270161;0,05404944;
3507,425;0,06246932;0,05382333;
3509,289;0,06171611;0,05307629;
3511,152;0,06098157;0,05234791;
3513,016;0,06025442;0,0516269;
3514,880;0,0599076;0,05128622;
3516,743;0,05940709;0,05079184;
3518,607;0,05884527;0,05023613;
3520,471;0,05792185;0,04931882;
3522,334;0,05733155;0,04873462;
3524,198;0,05672254;0,0481317;
3526,062;0,05639416;0,0478094;
3527,925;0,05570862;0,04712993;
3529,789;0,05487572;0,04630308;
3531,653;0,05406419;0,04549761;
3533,516;0,05374014;0,0451796;
3535,380;0,05325895;0,04470443;
3537,244;0,05283161;0,04428312;
3539,107;0,05217788;0,04363541;
3540,971;0,05169896;0,04316248;
3542,835;0,05113416;0,04260368;
3544,698;0,05057539;0,0420509;
3546,562;0,04964058;0,04112206;
3548,426;0,0490363;0,04052374;
3550,289;0,04845472;0,03994812;
3552,153;0,04782975;0,03932909;
3554,017;0,04711089;0,03861617;
3555,880;0,0468176;0,03832881;
3557,744;0,04607275;0,03758988;
3559,608;0,04544467;0,0369677;
3561,471;0,04502585;0,03655478;
3563,335;0,04459563;0,03613045;
3565,199;0,0437041;0,03524481;
3567,062;0,04293801;0,03448459;
3568,926;0,042364;0,03391644;
3570,790;0,04187354;0,03343183;
3572,653;0,04078097;0,03234511;
3574,517;0,04040551;0,03197548;
3576,381;0,0403319;0,03190769;
3578,244;0,0398835;0,03146511;
3580,108;0,03918341;0,03077083;
3581,972;0,03897367;0,03056689;
3583,835;0,03835559;0,0299546;
3585,699;0,03733535;0,02894014;
3587,563;0,0363234;0,02793396;
3589,426;0,03604166;0,02765798;
3591,290;0,03565729;0,02727937;
3593,154;0,03500282;0,02663065;
3595,017;0,03419456;0,02582812;
3596,881;0,03394919;0,02558847;
3598,745;0,03353535;0,02518035;
3600,608;0,03296215;0,02461286;
3602,472;0,03234897;0,02400538;
3604,336;0,03204216;0,02370426;
3606,199;0,03145309;0,02312088;
3608,063;0,03119316;0,02286663;
3609,927;0,03066704;0,02234617;
3611,790;0,030023;0,02170778;
3613,654;0,02913644;0,02082687;
3615,518;0,028675;0,02037107;
3617,381;0,02802108;0,01972278;
3619,245;0,02713422;0,01884154;
3621,109;0,02664824;0,01836118;
3622,972;0,0266873;0,01840584;
3624,836;0,02630212;0,01802626;
3626,700;0,02608916;0,01781888;
3628,563;0,0253998;0,0171351;
3630,427;0,02441076;0,01615163;
3632,291;0,02380253;0,01554896;
3634,154;0,02335595;0,01510793;
3636,018;0,0229728;0,01473033;
3637,882;0,02295675;0,01471981;
3639,745;0,02273422;0,01450281;
3641,609;0,02261637;0,01439047;
3643,473;0,02224012;0,01401973;
3645,336;0,02178415;0,01356927;
3647,200;0,02109766;0,01288827;
3649,064;0,02044714;0,01224323;
3650,927;0,01934455;0,01114612;
3652,791;0,01885941;0,01066645;
3654,655;0,01883901;0,01065151;
3656,518;0,01865619;0,01047414;
3658,382;0,01834706;0,01017045;
3660,246;0,01833871;0,01016753;
3662,109;0,01810045;0,009934701;
3663,973;0,01816629;0,01000597;
3665,837;0,01826088;0,01010596;
3667,700;0,01811245;0,009962928;
3669,564;0,01752194;0,009377815;
3671,428;0,0170804;0,008941664;
3673,291;0,01679623;0,00866287;
3675,155;0,01636104;0,008233051;
3677,019;0,01563963;0,007516993;
3678,882;0,01562805;0,007510774;
3680,746;0,01534603;0,007234092;
3682,610;0,01536681;0,007260206;
3684,473;0,01577425;0,007672979;
3686,337;0,01616763;0,008071676;
3688,201;0,01581051;0,007719872;
3690,064;0,01531007;0,007224737;
3691,928;0,01484491;0,006764873;
3693,792;0,01479578;0,00672103;
3695,655;0,01476258;0,006693106;
3697,519;0,01490564;0,006841437;
3699,383;0,01496768;0,006908743;
3701,246;0,01510316;0,007049478;
3703,110;0,01493737;0,006888934;
3704,974;0,01495957;0,006916375;
3706,837;0,01491677;0,006878806;
3708,701;0,014909;0,006876259;
3710,565;0,01468907;0,006661548;
3712,428;0,0144971;0,006474788;
3714,292;0,01448167;0,006464558;
3716,156;0,01467047;0,006658554;
3718,019;0,01471489;0,006708158;
3719,883;0,01515391;0,007152349;
3721,747;0,01531733;0,007320939;
3723,610;0,01500087;0,007009647;
3725,474;0,01476986;0,006783791;
3727,338;0,0149383;0,006957374;
3729,202;0,01486566;0,006889876;
3731,065;0,01509547;0,007124819;
3732,929;0,0152382;0,007272666;
3734,793;0,01514163;0,007181216;
3736,656;0,0147727;0,006817386;
3738,520;0,01461084;0,006660632;
3740,384;0,01447695;0,006531835;
3742,247;0,01468811;0,006748076;
3744,111;0,01496326;0,007028302;
3745,975;0,0151129;0,007183016;
3747,838;0,0146302;0,006705374;
3749,702;0,0143751;0,006455328;
3751,566;0,01458325;0,006668531;
3753,429;0,01466954;0,006759856;
3755,293;0,01437209;0,00646744;
3757,157;0,0145556;0,006655979;
3759,020;0,01466493;0,006770327;
3760,884;0,0147767;0,006887099;
3762,748;0,01479862;0,006914027;
3764,611;0,01490274;0,007023138;
3766,475;0,01509982;0,00722521;
3768,339;0,01535294;0,00748331;
3770,202;0,01501104;0,007146382;
3772,066;0,01499705;0,007137357;
3773,930;0,01506153;0,007206788;
3775,793;0,01495453;0,007104739;
3777,657;0,01485036;0,007005518;
3779,521;0,01499483;0,007154918;
3781,384;0,0150761;0,007241126;
3783,248;0,01518108;0,007351019;
3785,112;0,01513087;0,007305725;
3786,975;0,01520493;0,00738469;
3788,839;0,01520559;0,007390252;
3790,703;0,01525585;0,007445405;
3792,566;0,0153494;0,007543845;
3794,430;0,01535736;0,007556679;
3796,294;0,01524753;0,007451717;
3798,157;0,015471;0,007680053;
3800,021;0,01545187;0,007665781;
3801,885;0,01521529;0,007434046;
3803,748;0,01501466;0,007238257;
3805,612;0,01492123;0,007149667;
3807,476;0,01468364;0,006916907;
3809,339;0,01508238;0,007320468;
3811,203;0,01542193;0,00766483;
3813,067;0,01557831;0,007826018;
3814,930;0,01547076;0,007723263;
3816,794;0,01535525;0,007612547;
3818,658;0,01522712;0,007489207;
3820,521;0,01533008;0,007596946;
3822,385;0,01523357;0,007505203;
3824,249;0,01513727;0,007413667;
3826,112;0,0150273;0,007308459;
3827,976;0,01524678;0,007532688;
3829,840;0,01536808;0,007658737;
3831,703;0,01541001;0,007705402;
3833,567;0,01535038;0,007650502;
3835,431;0,01552535;0,007830197;
3837,294;0,01564286;0,007952418;
3839,158;0,01563492;0,007949185;
3841,022;0,01531018;0,00762915;
3842,885;0,0150117;0,007335366;
3844,749;0,01498992;0,007318271;
3846,613;0,01536033;0,007693367;
3848,476;0,01561933;0,007957042;
3850,340;0,01579889;0,008141271;
3852,204;0,0154582;0,007805241;
3854,067;0,01540154;0,007753239;
3855,931;0,01523703;0,007593381;
3857,795;0,01505258;0,007413564;
3859,658;0,0150682;0,007433822;
3861,522;0,015313;0,007683251;
3863,386;0,01539055;0,007765418;
3865,249;0,01542397;0,007803461;
3867,113;0,01557724;0,007961336;
3868,977;0,0157592;0,008147892;
3870,840;0,01540468;0,007797975;
3872,704;0,01548798;0,007885862;
3874,568;0,01549734;0,007899799;
3876,431;0,01549603;0,007903065;
3878,295;0,01541042;0,007822021;
3880,159;0,01551669;0,007932859;
3882,022;0,01568259;0,008103307;
3883,886;0,01584208;0,008267353;
3885,750;0,0157532;0,008183012;
3887,613;0,0157542;0,008188547;
3889,477;0,0155913;0,008030173;
3891,341;0,01571953;0,008162928;
3893,204;0,01558027;0,008028188;
3895,068;0,01563806;0,008090482;
3896,932;0,01580502;0,008261942;
3898,795;0,01594066;0,00840208;
3900,659;0,01611348;0,008579395;
3902,523;0,01630201;0,008772406;
3904,386;0,0159864;0,008461276;
3906,250;0,01575345;0,008232799;
3908,114;0,01567073;0,008154541;
3909,977;0,01587692;0,008365186;
3911,841;0,01602952;0,008522243;
3913,705;0,01613209;0,008629258;
3915,568;0,01607235;0,008573956;
3917,432;0,01616422;0,008670252;
3919,296;0,01615791;0,008668368;
3921,159;0,01619582;0,008710705;
3923,023;0,01599998;0,008519278;
3924,887;0,01608754;0,008611247;
3926,750;0,01612198;0,008650084;
3928,614;0,01615767;0,008690166;
3930,478;0,01615967;0,008696555;
3932,341;0,01612652;0,008667794;
3934,205;0,01595493;0,008500574;
3936,069;0,01609568;0,008645696;
3937,932;0,01620212;0,008756501;
3939,796;0,01621954;0,008778279;
3941,660;0,01626353;0,008826625;
3943,523;0,0163448;0,008912233;
3945,387;0,01603204;0,008603816;
3947,251;0,01620593;0,008782034;
3949,114;0,0162985;0,008878937;
3950,978;0,01628513;0,008869887;
3952,842;0,01616193;0,008751004;
3954,705;0,01624187;0,008835247;
3956,569;0,01628146;0,008879145;
3958,433;0,01646348;0,009065457;
3960,296;0,01640695;0,009013218;
3962,160;0,01645158;0,009062128;
3964,024;0,01642985;0,009044681;
3965,887;0,01645846;0,009077562;
3967,751;0,01657142;0,009194787;
3969,615;0,01674436;0,009371992;
3971,478;0,01652672;0,009158605;
3973,342;0,01642724;0,009063371;
3975,206;0,01643091;0,009071287;
3977,069;0,01645069;0,009095294;
3978,933;0,0163092;0,008958037;
3980,797;0,01666476;0,009317823;
3982,660;0,01684207;0,009499356;
3984,524;0,0166681;0,009329595;
3986,388;0,01632987;0,00899557;
3988,251;0,01633824;0,009008142;
3990,115;0,01639046;0,009064557;
3991,979;0,01648065;0,009158935;
3993,842;0,01652889;0,009211358;
3995,706;0,01666045;0,009347092;
3997,570;0,01647969;0,009170508;
