;Apr27_TPC_08-02-0_LMW;Apr27_TPC_08-02-0_LMW (baseline corrected);
2089,173;0,01072692;-0,004126255;
2091,037;0,01082269;-0,004024726;
2092,900;0,01106668;-0,003775001;
2094,764;0,01079888;-0,004037094;
2096,628;0,01081013;-0,004020152;
2098,491;0,01114838;-0,003676233;
2100,355;0,01099715;-0,003821808;
2102,219;0,01059456;-0,004218767;
2104,082;0,01057732;-0,004230397;
2105,946;0,01054995;-0,004252175;
2107,810;0,01065374;-0,004142814;
2109,673;0,01090578;-0,003885219;
2111,537;0,01082667;-0,003958801;
2113,401;0,0106763;-0,004103652;
2115,264;0,01084345;-0,00393101;
2117,128;0,01065742;-0,004111564;
2118,992;0,01029333;-0,004470197;
2120,855;0,01043094;-0,004327152;
2122,719;0,01036437;-0,004388307;
2124,583;0,009843683;-0,004903596;
2126,446;0,009567311;-0,00517459;
2128,310;0,00922495;-0,00551159;
2130,174;0,008801533;-0,005929665;
2132,037;0,00827943;-0,006446446;
2133,901;0,007809966;-0,006910606;
2135,765;0,007655682;-0,007059604;
2137,628;0,007278578;-0,007431441;
2139,492;0,006341938;-0,008362832;
2141,356;0,005524859;-0,00917468;
2143,219;0,005219291;-0,009475035;
2145,083;0,00532162;-0,009367512;
2146,947;0,005116471;-0,009567485;
2148,810;0,004993954;-0,009684843;
2150,674;0,004233813;-0,01043984;
2152,538;0,00254002;-0,01212851;
2154,401;0,001124564;-0,01353886;
2156,265;-4,282691E-5;-0,01470117;
2158,129;-0,001200257;-0,01585353;
2159,992;-0,0008259665;-0,01547419;
2161,856;0,0004239456;-0,01421924;
2163,720;0,0008834609;-0,0137547;
2165,583;0,0009942255;-0,01363894;
2167,447;0,001158714;-0,01346947;
2169,311;0,001413557;-0,01320966;
2171,174;0,001660923;-0,01295734;
2173,038;0,001853051;-0,01276028;
2174,902;0,002193766;-0,01241465;
2176,765;0,002394609;-0,01220891;
2178,629;0,002905079;-0,01169356;
2180,493;0,003293834;-0,01129994;
2182,356;0,002763433;-0,01182549;
2184,220;0,002205695;-0,0123784;
2186,084;0,002669209;-0,01191007;
2187,947;0,003452251;-0,01112223;
2189,811;0,003680737;-0,01088896;
2191,675;0,003904849;-0,01066008;
2193,538;0,004575159;-0,009985021;
2195,402;0,004757508;-0,009797938;
2197,266;0,004579293;-0,009971435;
2199,129;0,004814015;-0,009732011;
2200,993;0,00567796;-0,00886338;
2202,857;0,006182818;-0,008353851;
2204,720;0,006012982;-0,008519032;
2206,584;0,006137702;-0,008389674;
2208,448;0,006853122;-0,00766963;
2210,311;0,006703703;-0,007814442;
2212,175;0,006320214;-0,008193339;
2214,039;0,006810877;-0,007698099;
2215,902;0,007218105;-0,00728631;
2217,766;0,007418065;-0,007081803;
2219,630;0,007814788;-0,00668055;
2221,493;0,007700345;-0,006790477;
2223,357;0,007485119;-0,007001203;
2225,221;0,007823933;-0,006657904;
2227,084;0,008436594;-0,006040772;
2228,948;0,008748071;-0,00572484;
2230,812;0,008486407;-0,005982064;
2232,675;0,008475789;-0,005988256;
2234,539;0,008947122;-0,005512512;
2236,403;0,009094674;-0,005360564;
2238,266;0,009110909;-0,005339947;
2240,130;0,009750989;-0,0046955;
2241,994;0,01003132;-0,004410815;
2243,857;0,009790521;-0,004647277;
2245,721;0,009908247;-0,004525227;
2247,585;0,01035482;-0,004074342;
2249,448;0,01057724;-0,003847628;
2251,312;0,01034017;-0,004080415;
2253,176;0,01050177;-0,003914555;
2255,039;0,01097806;-0,003434011;
2256,903;0,01134799;-0,003059844;
2258,767;0,01165806;-0,002745551;
2260,630;0,01150033;-0,002899069;
2262,494;0,01153399;-0,002861206;
2264,358;0,01196763;-0,002423389;
2266,221;0,01235858;-0,00202827;
2268,085;0,01240465;-0,001978043;
2269,949;0,01235032;-0,002028225;
2271,812;0,01261951;-0,001754915;
2273,676;0,0129509;-0,001419401;
2275,540;0,0130066;-0,001359601;
2277,403;0,01311046;-0,001251655;
2279,267;0,01357583;-0,0007822104;
2281,131;0,01410208;-0,0002519051;
2282,994;0,0143823;3,236746E-5;
2284,858;0,01459843;0,0002525363;
2286,722;0,01466638;0,0003245001;
2288,585;0,01469665;0,0003587836;
2290,449;0,01494706;0,0006131856;
2292,313;0,0148645;0,0005346142;
2294,176;0,01463293;0,0003070066;
2296,040;0,0146812;0,0003592361;
2297,904;0,01485925;0,0005412329;
2299,767;0,01505208;0,0007379952;
2301,631;0,01520788;0,0008977123;
2303,495;0,01527255;0,0009662893;
2305,358;0,01521072;0,0009083549;
2307,222;0,0153184;0,001019908;
2309,086;0,01539519;0,001100573;
2310,949;0,01523086;0,0009400997;
2312,813;0,01538555;0,001098631;
2314,677;0,01564762;0,001364527;
2316,540;0,01565526;0,00137599;
2318,404;0,01571841;0,001442946;
2320,268;0,01590325;0,00163158;
2322,131;0,01606451;0,001796623;
2323,995;0,01613537;0,001871252;
2325,859;0,01577999;0,001519631;
2327,722;0,01525293;0,0009963167;
2329,586;0,01516004;0,0009071613;
2331,450;0,01510695;0,0008577933;
2333,313;0,01491333;0,0006678781;
2335,177;0,01491652;0,0006747624;
2337,041;0,01508781;0,0008497387;
2338,904;0,01508529;0,0008508947;
2340,768;0,01489941;0,0006686757;
2342,632;0,01490375;0,0006766707;
2344,495;0,01512244;0,0008990017;
2346,359;0,01537701;0,001157198;
2348,223;0,01550694;0,00129075;
2350,087;0,01537645;0,001163861;
2351,950;0,01512137;0,0009123701;
2353,814;0,01510058;0,000895165;
2355,678;0,01514386;0,0009420132;
2357,541;0,01500001;0,0008017273;
2359,405;0,01493215;0,0007374183;
2361,269;0,01478276;0,0005915644;
2363,132;0,01449866;0,0003109888;
2364,996;0,01441339;0,0002292324;
2366,860;0,01476822;0,0005875714;
2368,723;0,01527537;0,001098214;
2370,587;0,01553169;0,001358013;
2372,451;0,01576785;0,00159764;
2374,314;0,01627506;0,002108317;
2376,178;0,01694771;0,002784418;
2378,042;0,01771021;0,003550354;
2379,905;0,01844454;0,004288106;
2381,769;0,01934723;0,005194219;
2383,633;0,0203896;0,00623999;
2385,496;0,02136759;0,007221376;
2387,360;0,02243669;0,008293867;
2389,224;0,02363582;0,00949637;
2391,087;0,02462844;0,01049235;
2392,951;0,02529653;0,0111638;
2394,815;0,02563315;0,01150376;
2396,678;0,0252641;0,01113804;
2398,542;0,02402579;0,009903051;
2400,406;0,02258723;0,008467805;
2402,269;0,02139761;0,00728149;
2404,133;0,02018741;0,006074581;
2405,997;0,01913005;0,005020503;
2407,860;0,01843504;0,004328762;
2409,724;0,01806813;0,003965112;
2411,588;0,01789891;0,003799143;
2413,451;0,01780694;0,003710416;
2415,315;0,01761318;0,003519889;
2417,179;0,01767059;0,003580521;
2419,042;0,01801202;0,00392516;
2420,906;0,01799969;0,003916031;
2422,770;0,01778012;0,003699649;
2424,633;0,01769766;0,003620374;
2426,497;0,01775559;0,003681477;
2428,361;0,01758641;0,003515453;
2430,224;0,01725093;0,003183127;
2432,088;0,0169057;0,002841039;
2433,952;0,01657915;0,002517621;
2435,815;0,01627353;0,002215127;
2437,679;0,01597148;0,001916194;
2439,543;0,01585316;0,001800975;
2441,406;0,01587264;0,001823549;
2443,270;0,01580367;0,001757667;
2445,134;0,01560004;0,001557108;
2446,997;0,01546003;0,001420173;
2448,861;0,01544037;0,001403572;
2450,725;0,01539216;0,001358401;
2452,588;0,01540824;0,001377528;
2454,452;0,01560752;0,001579832;
2456,316;0,01562238;0,001597713;
2458,179;0,0155875;0,001565841;
2460,043;0,01561654;0,001597885;
2461,907;0,01553734;0,00152168;
2463,770;0,01551488;0,001502207;
2465,634;0,01553253;0,001522828;
2467,498;0,01553336;0,001526622;
2469,361;0,01545905;0,00145527;
2471,225;0,01543824;0,00143741;
2473,089;0,01545277;0,001454882;
2474,952;0,01557928;0,001584318;
2476,816;0,01565702;0,001664986;
2478,680;0,01555529;0,00156617;
2480,543;0,01561195;0,001625732;
2482,407;0,01571074;0,001727414;
2484,271;0,01551249;0,001532054;
2486,134;0,01525041;0,001272854;
2487,998;0,01529398;0,001319295;
2489,862;0,01542;0,001448176;
2491,725;0,01535771;0,001388736;
2493,589;0,01497813;0,001012002;
2495,453;0,01456692;0,0006036228;
2497,316;0,01458363;0,0006231572;
2499,180;0,01459235;0,0006346994;
2501,044;0,01435118;0,0003963435;
2502,907;0,0142627;0,0003106608;
2504,771;0,01425646;0,0003072113;
2506,635;0,01415106;0,000204595;
2508,498;0,01403759;9,390493E-5;
2510,362;0,01410807;0,0001671529;
2512,226;0,01440009;0,0004619326;
2514,089;0,01438873;0,0004533233;
2515,953;0,01407776;0,0001451053;
2517,817;0,01394017;1,024827E-5;
2519,680;0,01406443;0,0001372337;
2521,544;0,01415928;0,0002348003;
2523,408;0,01434732;0,0004255518;
2525,271;0,01447094;0,0005518851;
2527,135;0,01446061;0,0005442459;
2528,999;0,01438599;0,0004723116;
2530,862;0,01424426;0,0003332679;
2532,726;0,01428898;0,0003806525;
2534,590;0,01435619;0,0004505311;
2536,453;0,01420503;0,0003020317;
2538,317;0,01415187;0,0002515111;
2540,181;0,01435344;0,0004557303;
2542,044;0,01437319;0,000478109;
2543,908;0,01436714;0,0004746892;
2545,772;0,01459603;0,0007061956;
2547,635;0,01467594;0,0007887136;
2549,499;0,0147626;0,0008779749;
2551,363;0,01482879;0,0009467589;
2553,226;0,0147963;0,0009168534;
2555,090;0,01478339;0,0009065282;
2556,954;0,01470153;0,0008272413;
2558,817;0,01466632;0,000794594;
2560,681;0,01482169;0,0009525242;
2562,545;0,01485169;0,0009850672;
2564,408;0,0149015;0,001037426;
2566,272;0,01500186;0,00114032;
2568,136;0,01504528;0,001186261;
2569,999;0,01510291;0,001246412;
2571,863;0,01502566;0,001171676;
2573,727;0,0149643;0,001112827;
2575,590;0,01511658;0,001267604;
2577,454;0,01535956;0,001513078;
2579,318;0,01545016;0,001606163;
2581,181;0,01537907;0,001537544;
2583,045;0,01537571;0,001536651;
2584,909;0,01536777;0,00153118;
2586,772;0,01542455;0,001590411;
2588,636;0,01552256;0,001690877;
2590,500;0,01567089;0,001841643;
2592,363;0,01576277;0,001935962;
2594,227;0,01584024;0,002015851;
2596,091;0,01578678;0,001964819;
2597,954;0,0158453;0,002025749;
2599,818;0,01597869;0,002161542;
2601,682;0,01590581;0,002091061;
2603,545;0,01596403;0,002151679;
2605,409;0,0161761;0,002366134;
2607,273;0,01629297;0,002485387;
2609,136;0,01629907;0,002493857;
2611,000;0,01622319;0,002420346;
2612,864;0,01630905;0,002508563;
2614,727;0,01645884;0,002660703;
2616,591;0,01647937;0,002683582;
2618,455;0,01659456;0,002801104;
2620,318;0,01676503;0,002973909;
2622,182;0,01680222;0,003013429;
2624,046;0,01694479;0,003158319;
2625,910;0,01714175;0,003357591;
2627,773;0,01732677;0,003544908;
2629,637;0,01738025;0,003600691;
2631,501;0,01724436;0,003467093;
2633,364;0,01726261;0,003487635;
2635,228;0,01733946;0,00356676;
2637,092;0,01728837;0,003517941;
2638,955;0,01744729;0,003679134;
2640,819;0,01763988;0,003873984;
2642,683;0,01771217;0,003948527;
2644,546;0,01773976;0,003978365;
2646,410;0,01771212;0,003952962;
2648,274;0,01769764;0,003940721;
2650,137;0,01780387;0,00404918;
2652,001;0,01792271;0,004170244;
2653,865;0,01800363;0,004253381;
2655,728;0,01798105;0,004233007;
2657,592;0,01801334;0,004267499;
2659,456;0,01803663;0,004292986;
2661,319;0,01801083;0,00426938;
2663,183;0,01799101;0,004251746;
2665,047;0,01801414;0,00427706;
2666,910;0,01795766;0,004222755;
2668,774;0,01787566;0,004142922;
2670,638;0,01788813;0,004157548;
2672,501;0,01793134;0,00420291;
2674,365;0,01792202;0,004195747;
2676,229;0,01791403;0,004189895;
2678,092;0,0180028;0,004280799;
2679,956;0,01821638;0,004496516;
2681,820;0,01847184;0,004754097;
2683,683;0,01870044;0,004984817;
2685,547;0,01869425;0,00498074;
2687,411;0,01854001;0,004828609;
2689,274;0,01844582;0,004736525;
2691,138;0,01852013;0,00481293;
2693,002;0,01864514;0,004940029;
2694,865;0,01876792;0,005064894;
2696,729;0,01885666;0,005155718;
2698,593;0,01891382;0,005214949;
2700,456;0,01896956;0,00527275;
2702,320;0,0190712;0,005376455;
2704,184;0,01906734;0,005374656;
2706,047;0,01907173;0,005381095;
2707,911;0,01922579;0,005537197;
2709,775;0,01950897;0,005822414;
2711,638;0,01965795;0,005973426;
2713,502;0,01968191;0,005999417;
2715,366;0,01973649;0,006056014;
2717,229;0,01992146;0,006243002;
2719,093;0,02003221;0,006355762;
2720,957;0,02011389;0,006439452;
2722,820;0,02035801;0,006685576;
2724,684;0,02072222;0,007051773;
2726,548;0,0211627;0,007494248;
2728,411;0,02159877;0,007932297;
2730,275;0,02170065;0,00803616;
2732,139;0,02178461;0,008122089;
2734,002;0,02180094;0,008140393;
2735,866;0,02172997;0,00807138;
2737,730;0,02166683;0,008010197;
2739,593;0,02155356;0,007898877;
2741,457;0,02134362;0,007690889;
2743,321;0,02121598;0,007565189;
2745,184;0,02105176;0,007402903;
2747,048;0,02089768;0,007250756;
2748,912;0,02095496;0,007309961;
2750,775;0,02104079;0,007397713;
2752,639;0,02107185;0,007430681;
2754,503;0,02101384;0,007374585;
2756,366;0,02092494;0,007287593;
2758,230;0,02094631;0,007310859;
2760,094;0,02091978;0,007286226;
2761,957;0,02090886;0,007277195;
2763,821;0,02096727;0,007337486;
2765,685;0,02104487;0,007416963;
2767,548;0,0210492;0,007423167;
2769,412;0,02108849;0,007464328;
2771,276;0,02107096;0,007448666;
2773,139;0,02104783;0,007427389;
2775,003;0,02113003;0,00751144;
2776,867;0,0215043;0,007887564;
2778,730;0,02168872;0,008073831;
2780,594;0,02157981;0,007966752;
2782,458;0,02141037;0,007799155;
2784,321;0,02117381;0,007564417;
2786,185;0,02091542;0,007307855;
2788,049;0,02086505;0,007259302;
2789,912;0,02088153;0,007277596;
2791,776;0,02087225;0,007270134;
2793,640;0,02081774;0,007217426;
2795,503;0,02069765;0,007099136;
2797,367;0,02052812;0,006931399;
2799,231;0,0206736;0,007078669;
2801,094;0,02088105;0,007287903;
2802,958;0,02082791;0,007236546;
2804,822;0,02058639;0,006996805;
2806,685;0,02036875;0,00678093;
2808,549;0,02020675;0,006620703;
2810,413;0,02032732;0,006743036;
2812,276;0,02058148;0,006998955;
2814,140;0,02063648;0,007055699;
2816,004;0,02046622;0,006887191;
2817,867;0,02047132;0,006894034;
2819,731;0,02052663;0,006951086;
2821,595;0,02046426;0,006890445;
2823,458;0,02038834;0,006816259;
2825,322;0,02044963;0,006879275;
2827,186;0,02054092;0,006972283;
2829,049;0,02059954;0,007032624;
2830,913;0,02062349;0,007058278;
2832,777;0,02063015;0,007066648;
2834,640;0,02044513;0,006883338;
2836,504;0,02038362;0,006823526;
2838,368;0,02043779;0,00687938;
2840,231;0,02064684;0,007090128;
2842,095;0,02086011;0,007305076;
2843,959;0,02086873;0,007315381;
2845,822;0,02076493;0,007213257;
2847,686;0,0208393;0,007289298;
2849,550;0,02101033;0,007461995;
2851,413;0,02103689;0,007490219;
2853,277;0,02099054;0,007445524;
2855,141;0,02107978;0,00753642;
2857,004;0,02111827;0,007576557;
2858,868;0,02109276;0,007552697;
2860,732;0,02122177;0,007683352;
2862,595;0,02144566;0,007908876;
2864,459;0,02155978;0,008024626;
2866,323;0,02157717;0,008043642;
2868,186;0,02150758;0,007975676;
2870,050;0,02154191;0,008011633;
2871,914;0,02153134;0,008002678;
2873,777;0,02158209;0,008055041;
2875,641;0,02180723;0,00828179;
2877,505;0,02202542;0,008501582;
2879,368;0,02210228;0,008580038;
2881,232;0,02212912;0,008608478;
2883,096;0,02212858;0,008609521;
2884,959;0,02216327;0,008645806;
2886,823;0,02206317;0,00854729;
2888,687;0,02205145;0,00853714;
2890,550;0,02206277;0,008550041;
2892,414;0,02202906;0,008517898;
2894,278;0,02203484;0,008525244;
2896,141;0,02213914;0,008631106;
2898,005;0,02234611;0,008839633;
2899,869;0,02248464;0,008979724;
2901,733;0,02244517;0,008941806;
2903,596;0,02251907;0,009017244;
2905,460;0,02256958;0,0090693;
2907,324;0,02249247;0,008993735;
2909,187;0,02236506;0,00886785;
2911,051;0,02253962;0,009043946;
2912,915;0,02271386;0,009219715;
2914,778;0,02276132;0,009268699;
2916,642;0,02279908;0,009307973;
2918,506;0,02293419;0,009444596;
2920,369;0,02298663;0,009498547;
2922,233;0,02302252;0,009535946;
2924,097;0,02318822;0,009703149;
2925,960;0,02343971;0,009956142;
2927,824;0,02352764;0,01004557;
2929,688;0,0235478;0,01006722;
2931,551;0,02361368;0,01013459;
2933,415;0,02378481;0,0103072;
2935,279;0,02382793;0,0103518;
2937,142;0,02386492;0,01039027;
2939,006;0,02402352;0,01055034;
2940,870;0,02424779;0,01077608;
2942,733;0,02420966;0,01073942;
2944,597;0,02414187;0,01067309;
2946,461;0,02418807;0,01072075;
2948,324;0,02439363;0,01092776;
2950,188;0,02453165;0,01106724;
2952,052;0,02455478;0,01109181;
2953,915;0,02469961;0,01123809;
2955,779;0,02491925;0,01145917;
2957,643;0,02481732;0,01135867;
2959,506;0,02478602;0,01132881;
2961,370;0,02498931;0,01153353;
2963,234;0,0252014;0,01174704;
2965,097;0,02522878;0,01177584;
2966,961;0,02535277;0,01190125;
2968,825;0,02537001;0,01191991;
2970,688;0,02546059;0,0120119;
2972,552;0,02564782;0,01220053;
2974,416;0,02574798;0,01230211;
2976,279;0,02581116;0,01236668;
2978,143;0,02585963;0,01241655;
2980,007;0,02582294;0,01238125;
2981,870;0,02582876;0,01238847;
2983,734;0,02605076;0,01261185;
2985,598;0,02623114;0,01279362;
2987,461;0,02625849;0,01282235;
2989,325;0,02647966;0,01304489;
2991,189;0,02657842;0,01314502;
2993,052;0,02645729;0,01302526;
2994,916;0,02645587;0,01302521;
2996,780;0,02659699;0,0131677;
2998,643;0,02678451;0,01335657;
3000,507;0,02701371;0,01358713;
3002,371;0,02703132;0,01360609;
3004,234;0,02715431;0,01373043;
3006,098;0,02735202;0,01392949;
3007,962;0,02740634;0,01398515;
3009,825;0,02735067;0,01393082;
3011,689;0,02745451;0,014036;
3013,553;0,02767377;0,01425659;
3015,416;0,02793448;0,01451863;
3017,280;0,028044;0,01462948;
3019,144;0,02815587;0,01474267;
3021,007;0,02826708;0,0148552;
3022,871;0,02839639;0,01498582;
3024,735;0,02849305;0,0150838;
3026,598;0,0285593;0,01515136;
3028,462;0,02858928;0,01518265;
3030,326;0,02884112;0,01543579;
3032,189;0,02899331;0,01558928;
3034,053;0,02901681;0,01561407;
3035,917;0,02916585;0,01576441;
3037,780;0,02939779;0,01599764;
3039,644;0,02951004;0,01611118;
3041,508;0,029831;0,01643342;
3043,371;0,03001762;0,01662133;
3045,235;0,03004833;0,01665331;
3047,099;0,03020981;0,01681606;
3048,962;0,030474;0,01708153;
3050,826;0,03055963;0,01716843;
3052,690;0,03071357;0,01732363;
3054,553;0,03091082;0,01752214;
3056,417;0,03100987;0,01762246;
3058,281;0,03113129;0,01774513;
3060,144;0,03133567;0,01795077;
3062,008;0,03140433;0,01802068;
3063,872;0,03153881;0,0181564;
3065,735;0,0317319;0,01835074;
3067,599;0,03204663;0,01866671;
3069,463;0,03219973;0,01882105;
3071,326;0,03244025;0,0190628;
3073,190;0,03273472;0,01935851;
3075,054;0,03283916;0,01946417;
3076,917;0,03285312;0,01947936;
3078,781;0,0330396;0,01966707;
3080,645;0,03328808;0,01991677;
3082,508;0,03341189;0,02004179;
3084,372;0,03342835;0,02005947;
3086,236;0,03373439;0,02036672;
3088,099;0,03413935;0,02077289;
3089,963;0,03435402;0,02098877;
3091,827;0,03444679;0,02108274;
3093,690;0,03473384;0,02137099;
3095,554;0,03486388;0,02150222;
3097,418;0,03498846;0,021628;
3099,281;0,03510747;0,0217482;
3101,145;0,03543323;0,02207515;
3103,009;0,03591561;0,02255872;
3104,872;0,03620356;0,02284785;
3106,736;0,036269;0,02291447;
3108,600;0,03641874;0,02306539;
3110,463;0,03654715;0,02319497;
3112,327;0,03672357;0,02337256;
3114,191;0,03695879;0,02360894;
3116,054;0,03708234;0,02373366;
3117,918;0,03723441;0,0238869;
3119,782;0,03772507;0,02437872;
3121,645;0,03795806;0,02461286;
3123,509;0,03810406;0,02476002;
3125,373;0,03844478;0,02510189;
3127,236;0,03878203;0,02544029;
3129,100;0,03884881;0,02550822;
3130,964;0,03901714;0,02567769;
3132,827;0,03935321;0,0260149;
3134,691;0,0396123;0,02627513;
3136,555;0,03978964;0,02645361;
3138,418;0,04004315;0,02670825;
3140,282;0,04029891;0,02696514;
3142,146;0,04079522;0,02746258;
3144,009;0,04111471;0,02778319;
3145,873;0,04129322;0,02796283;
3147,737;0,04149302;0,02816374;
3149,600;0,04178611;0,02845795;
3151,464;0,04189522;0,02856818;
3153,328;0,04216934;0,02884341;
3155,191;0,0425518;0,02922698;
3157,055;0,04285323;0,02952952;
3158,919;0,0430362;0,02971358;
3160,782;0,04335959;0,03003808;
3162,646;0,04352458;0,03020416;
3164,510;0,04370285;0,03038354;
3166,373;0,0440517;0,03073348;
3168,237;0,04460172;0,03128459;
3170,101;0,04496682;0,03165078;
3171,964;0,04516656;0,0318516;
3173,828;0,04520937;0,0318955;
3175,692;0,04564231;0,03232952;
3177,556;0,04609981;0,0327881;
3179,419;0,04646559;0,03315495;
3181,283;0,04667496;0,0333654;
3183,147;0,04695169;0,03364319;
3185,010;0,04733882;0,03403139;
3186,874;0,0475675;0,03426114;
3188,738;0,04779229;0,03448699;
3190,601;0,04824713;0,03494289;
3192,465;0,04864644;0,03534326;
3194,329;0,04902356;0,03572144;
3196,192;0,04926632;0,03596524;
3198,056;0,04959262;0,0362926;
3199,920;0,04980039;0,03650142;
3201,783;0,05003689;0,03673896;
3203,647;0,05046644;0,03716955;
3205,511;0,05091672;0,03762088;
3207,374;0,05096722;0,03767241;
3209,238;0,05130011;0,03800634;
3211,102;0,05179115;0,03849841;
3212,965;0,05208445;0,03879274;
3214,829;0,0523793;0,03908862;
3216,693;0,05287147;0,03958182;
3218,556;0,05311656;0,03982794;
3220,420;0,05331661;0,04002901;
3222,284;0,05367506;0,04038848;
3224,147;0,0541493;0,04086374;
3226,011;0,05463302;0,04134847;
3227,875;0,05507132;0,04178779;
3229,738;0,05528911;0,04200658;
3231,602;0,05558229;0,04230078;
3233,466;0,05603526;0,04275474;
3235,329;0,05647662;0,04319711;
3237,193;0,05664585;0,04336734;
3239,057;0,05690926;0,04363175;
3240,920;0,05710651;0,04383;
3242,784;0,05738891;0,04411339;
3244,648;0,05777429;0,04449976;
3246,511;0,05794891;0,04467538;
3248,375;0,05784905;0,0445765;
3250,239;0,05790721;0,04463564;
3252,102;0,05797741;0,04470682;
3253,966;0,05806864;0,04479903;
3255,830;0,05820392;0,04493529;
3257,693;0,05841964;0,04515199;
3259,557;0,05850367;0,045237;
3261,421;0,05849159;0,04522588;
3263,284;0,05847966;0,04521492;
3265,148;0,05883406;0,04557029;
3267,012;0,05926246;0,04599966;
3268,875;0,05959781;0,04633597;
3270,739;0,05966483;0,04640395;
3272,603;0,059702;0,04644208;
3274,466;0,05998266;0,04672369;
3276,330;0,06039125;0,04713324;
3278,194;0,06070113;0,04744407;
3280,057;0,06094234;0,04768623;
3281,921;0,06111328;0,04785812;
3283,785;0,06158099;0,04832677;
3285,648;0,06192461;0,04867134;
3287,512;0,062105;0,04885267;
3289,376;0,06245507;0,04920367;
3291,239;0,06302208;0,04977162;
3293,103;0,06311772;0,0498682;
3294,967;0,06318248;0,04993389;
3296,830;0,06320329;0,04995563;
3298,694;0,06334159;0,05009486;
3300,558;0,06366066;0,05041486;
3302,421;0,06390787;0,05066299;
3304,285;0,06412211;0,05087815;
3306,149;0,06450535;0,05126231;
3308,012;0,06478142;0,0515393;
3309,876;0,06465939;0,05141819;
3311,740;0,06447188;0,05123159;
3313,603;0,06470428;0,05146489;
3315,467;0,06484801;0,05160954;
3317,331;0,06503108;0,05179352;
3319,194;0,06514933;0,05191267;
3321,058;0,06519974;0,05196398;
3322,922;0,06511836;0,05188351;
3324,785;0,06527124;0,05203729;
3326,649;0,06526043;0,05202738;
3328,513;0,06516023;0,05192807;
3330,376;0,06531436;0,05208309;
3332,240;0,06548756;0,05225719;
3334,104;0,06542622;0,05219673;
3335,967;0,06556015;0,05233156;
3337,831;0,06569553;0,05246782;
3339,695;0,06588305;0,05265622;
3341,558;0,06600306;0,05277711;
3343,422;0,06593802;0,05271295;
3345,286;0,06575308;0,05252889;
3347,149;0,06571822;0,0524949;
3349,013;0,06576632;0,05254388;
3350,877;0,06588287;0,0526613;
3352,740;0,06599424;0,05277354;
3354,604;0,06615626;0,05293643;
3356,468;0,0660986;0,05287963;
3358,331;0,06616945;0,05295135;
3360,195;0,06624805;0,05303081;
3362,059;0,06637362;0,05315724;
3363,922;0,06653988;0,05332436;
3365,786;0,06678489;0,05357022;
3367,650;0,06693197;0,05371816;
3369,513;0,06713049;0,05391754;
3371,377;0,06716024;0,05394814;
3373,241;0,06712626;0,05391501;
3375,104;0,06699435;0,05378394;
3376,968;0,06696033;0,05375077;
3378,832;0,06695531;0,05374659;
3380,695;0,06701917;0,05381129;
3382,559;0,06699437;0,05378732;
3384,423;0,06680738;0,05360118;
3386,286;0,06646439;0,05325902;
3388,150;0,0663548;0,05315027;
3390,014;0,06630318;0,05309948;
3391,877;0,06614592;0,05294305;
3393,741;0,06581636;0,05261432;
3395,605;0,06557159;0,05237038;
3397,468;0,06514025;0,05193986;
3399,332;0,06468291;0,05148335;
3401,196;0,0642141;0,05101535;
3403,059;0,06375101;0,05055308;
3404,923;0,06314506;0,04994795;
3406,787;0,06257305;0,04937676;
3408,650;0,0619524;0,04875692;
3410,514;0,06142418;0,04822952;
3412,378;0,06094422;0,04775036;
3414,241;0,06042497;0,04723192;
3416,105;0,05955707;0,04636483;
3417,969;0,05917112;0,04597969;
3419,832;0,05884908;0,04565845;
3421,696;0,0583126;0,04512277;
3423,560;0,05755066;0,04436163;
3425,423;0,05675448;0,04356625;
3427,287;0,05613222;0,04294479;
3429,151;0,0558186;0,04263196;
3431,014;0,05525321;0,04206736;
3432,878;0,05451673;0,04133167;
3434,742;0,05384029;0,04065603;
3436,605;0,05352577;0,0403423;
3438,469;0,05303351;0,03985081;
3440,333;0,05247047;0,03928857;
3442,196;0,05187532;0,03869419;
3444,060;0,05128291;0,03810257;
3445,924;0,05062222;0,03744265;
3447,787;0,05016114;0,03698236;
3449,651;0,04938772;0,03620971;
3451,515;0,04870883;0,0355316;
3453,379;0,04835918;0,03518272;
3455,242;0,04811307;0,03493737;
3457,106;0,04756558;0,03439066;
3458,970;0,04713116;0,033957;
3460,833;0,046806;0,03363261;
3462,697;0,04636764;0,03319502;
3464,561;0,04587265;0,03270079;
3466,424;0,04538572;0,03221462;
3468,288;0,04495121;0,03178087;
3470,152;0,0447195;0,03154991;
3472,015;0,04402772;0,03085889;
3473,879;0,04355112;0,03038305;
3475,743;0,04320771;0,0300404;
3477,606;0,04261837;0,02945181;
3479,470;0,04229254;0,02912672;
3481,334;0,04219758;0,02903252;
3483,197;0,04169335;0,02852903;
3485,061;0,04110813;0,02794455;
3486,925;0,04060646;0,02744362;
3488,788;0,04025469;0,02709259;
3490,652;0,0398559;0,02669455;
3492,516;0,03938383;0,02622322;
3494,379;0,03901993;0,02586005;
3496,243;0,03883374;0,0256746;
3498,107;0,03838174;0,02522334;
3499,970;0,03819611;0,02503844;
3501,834;0,03799311;0,02483617;
3503,698;0,03775279;0,02459658;
3505,561;0,03767021;0,02451472;
3507,425;0,03737506;0,0242203;
3509,289;0,03668769;0,02353365;
3511,152;0,03613764;0,02298433;
3513,016;0,03587866;0,02272607;
