;Jun02_TPC_1-0-0_LMW;Jun02_TPC_1-0-0_LMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
3458,970;0,04932323;0,03819914;
3460,833;0,0487756;0,03765395;
3462,697;0,04818987;0,03707067;
3464,561;0,04764815;0,03653138;
3466,424;0,04696484;0,0358505;
3468,288;0,04661056;0,03549865;
3470,152;0,04605409;0,03494462;
3472,015;0,04532774;0,03422069;
3473,879;0,04470098;0,03359635;
3475,743;0,04439718;0,03329497;
3477,606;0,04408022;0,03298041;
3479,470;0,04368131;0,03258392;
3481,334;0,04320478;0,03210978;
3483,197;0,04253245;0,03143985;
3485,061;0,04214463;0,03105443;
3486,925;0,04202615;0,03093835;
3488,788;0,04137342;0,030288;
3490,652;0,04065284;0,0295698;
3492,516;0,04006362;0,02898297;
3494,379;0,03970051;0,02862223;
3496,243;0,03931219;0,02823629;
3498,107;0,03904524;0,02797171;
3499,970;0,0386531;0,02758193;
3501,834;0,03823558;0,02716677;
3503,698;0,03785951;0,02679306;
3505,561;0,03751913;0,02645504;
3507,425;0,03717076;0,02610902;
3509,289;0,03704356;0,02598417;
3511,152;0,03683413;0,02577708;
3513,016;0,03638468;0,02532996;
3514,880;0,03586548;0,0248131;
3516,743;0,03545055;0,0244005;
3518,607;0,03537017;0,02432245;
3520,471;0,03517751;0,02413212;
3522,334;0,03484478;0,0238017;
3524,198;0,0347285;0,02368774;
3526,062;0,03469873;0,02366029;
3527,925;0,03427619;0,02324005;
3529,789;0,03372095;0,02268713;
3531,653;0,03344773;0,02241621;
3533,516;0,03312188;0,02209265;
3535,380;0,03283683;0,0218099;
3537,244;0,03263734;0,0216127;
3539,107;0,0323921;0,02136975;
3540,971;0,03181543;0,02079536;
3542,835;0,0315325;0,02051472;
3544,698;0,03137741;0,0203619;
3546,562;0,03096445;0,01995121;
3548,426;0,03040192;0,01939095;
3550,289;0,03013277;0,01912407;
3552,153;0,02986895;0,01886251;
3554,017;0,02945737;0,01845319;
3555,880;0,02908985;0,01808793;
3557,744;0,02898233;0,01798266;
3559,608;0,02862051;0,01762309;
3561,471;0,02827671;0,01728153;
3563,335;0,02818894;0,017196;
3565,199;0,02799975;0,01700906;
3567,062;0,02717793;0,01618946;
3568,926;0,02652676;0,01554052;
3570,790;0,02620165;0,01521764;
3572,653;0,02583474;0,01485296;
3574,517;0,02554586;0,01456629;
3576,381;0,02552529;0,01454794;
3578,244;0,02507049;0,01409535;
3580,108;0,02464042;0,0136675;
3581,972;0,02489201;0,0139213;
3583,835;0,02494216;0,01397365;
3585,699;0,02456593;0,01359961;
3587,563;0,02432416;0,01336005;
3589,426;0,02365926;0,01269734;
3591,290;0,02316319;0,01220346;
3593,154;0,02290045;0,0119429;
3595,017;0,02278598;0,01183062;
3596,881;0,02234545;0,01139226;
3598,745;0,02186532;0,01091431;
3600,608;0,02171468;0,01076585;
3602,472;0,02164744;0,01070077;
3604,336;0,02141895;0,01047445;
3606,199;0,02128571;0,01034338;
3608,063;0,02120339;0,01026321;
3609,927;0,02070763;0,009769606;
3611,790;0,02039825;0,009462377;
3613,654;0,02035357;0,009419849;
3615,518;0,02008322;0,009151647;
3617,381;0,01970579;0,008776353;
3619,245;0,01935599;0,008428699;
3621,109;0,01895866;0,0080335;
3622,972;0,01829466;0,00737163;
3624,836;0,01824177;0,007320873;
3626,700;0,01828433;0,007365562;
3628,563;0,01808444;0,007167791;
3630,427;0,0172892;0,00637467;
3632,291;0,01684786;0,005935449;
3634,154;0,01680156;0,005891262;
3636,018;0,01633394;0,005425754;
3637,882;0,01569517;0,004789085;
3639,745;0,01599161;0,005087629;
3641,609;0,01614086;0,005238976;
3643,473;0,01594663;0,005046848;
3645,336;0,01620919;0,005311504;
3647,200;0,01599431;0,005098706;
3649,064;0,0148665;0,003972983;
3650,927;0,01372285;0,002831422;
3652,791;0,01356171;0,00267236;
3654,655;0,01405345;0,003166177;
3656,518;0,0138366;0,002951406;
3658,382;0,01329901;0,002415883;
3660,246;0,01310502;0,002223965;
3662,109;0,0131396;0,002260604;
3663,973;0,01329336;0,002416429;
3665,837;0,01344693;0,002572057;
3667,700;0,01394478;0,003071965;
3669,564;0,01412045;0,003249689;
3671,428;0,01381407;0,002945361;
3673,291;0,014059;0,003192332;
3675,155;0,01345953;0,002594902;
3677,019;0,0124791;0,001616514;
3678,882;0,01212616;0,001265614;
3680,746;0,01206574;0,001207222;
3682,610;0,01241577;0,001559287;
3684,473;0,01285303;0,001998578;
3686,337;0,01336315;0,002510723;
3688,201;0,01344242;0,002592011;
3690,064;0,01253051;0,00168212;
3691,928;0,01246647;0,001620096;
3693,792;0,01213452;0,001290155;
3695,655;0,01214286;0,001300504;
3697,519;0,01268897;0,001848618;
3699,383;0,01276965;0,001931307;
3701,246;0,01282574;0,001989394;
3703,110;0,01270213;0,001867783;
3704,974;0,01251905;0,001686698;
3706,837;0,01285897;0,002028605;
3708,701;0,01340472;0,00257634;
3710,565;0,01288148;0,002055092;
3712,428;0,01195414;0,001129736;
3714,292;0,01163702;0,0008145915;
3716,156;0,01185748;0,001037029;
3718,019;0,01196656;0,001148075;
3719,883;0,01168633;0,0008698223;
3721,747;0,01219988;0,001385339;
3723,610;0,01273633;0,001923747;
3725,474;0,0127232;0,001912584;
3727,338;0,01254335;0,001734695;
3729,202;0,01290415;0,002097448;
3731,065;0,01357438;0,002769629;
3732,929;0,01356893;0,002766132;
3734,793;0,013025;0,00222415;
3736,656;0,01266365;0,001864738;
3738,520;0,01234412;0,001547151;
3740,384;0,01229479;0,001499759;
3742,247;0,01217354;0,001380446;
3744,111;0,01275156;0,001960395;
3745,975;0,01279485;0,002005614;
3747,838;0,01255708;0,001769772;
3749,702;0,01300958;0,002224198;
3751,566;0,01275394;0,001970475;
3753,429;0,01198229;0,001200741;
3755,293;0,01218402;0,001404389;
3757,157;0,01203248;0,001254758;
3759,020;0,01201159;0,001235781;
3760,884;0,01199106;0,001217159;
3762,748;0,0119563;0,001184295;
3764,611;0,01241509;0,001644991;
3766,475;0,01255598;0,001787777;
3768,339;0,01252193;0,001755625;
3770,202;0,01259664;0,001832223;
3772,066;0,01251775;0,001755228;
3773,930;0,0125045;0,001743864;
3775,793;0,01245966;0,001700902;
3777,657;0,01242482;0,001667948;
3779,521;0,01251935;0,001764356;
3781,384;0,0125303;0,001777176;
3783,248;0,01228608;0,001534836;
3785,112;0,01216401;0,001414634;
3786,975;0,01237268;0,001625168;
3788,839;0,01267375;0,001928107;
3790,703;0,01277414;0,002030353;
3792,566;0,01253018;0,001788253;
3794,430;0,0123819;0,001641832;
3796,294;0,01245216;0,001713948;
3798,157;0,01259686;0,0018605;
3800,021;0,01281157;0,00207705;
3801,885;0,01261758;0,001884908;
3803,748;0,01238229;0,001651462;
3805,612;0,01239436;0,001665375;
3807,476;0,01236558;0,001638428;
3809,339;0,01205352;0,001328202;
3811,203;0,01225638;0,0015329;
3813,067;0,0127433;0,002021646;
3814,930;0,01311426;0,002394429;
3816,794;0,01286389;0,002145884;
3818,658;0,01258713;0,001870942;
3820,521;0,01263023;0,001915867;
3822,385;0,0123742;0,001661647;
3824,249;0,01220909;0,001498352;
3826,112;0,0125451;0,001836172;
3827,976;0,01271009;0,002002975;
3829,840;0,01291325;0,002207933;
3831,703;0,0128501;0,002146592;
3833,567;0,01284909;0,002147383;
3835,431;0,01302563;0,002325718;
3837,294;0,01287874;0,002180621;
3839,158;0,01268174;0,001985413;
3841,022;0,01238237;0,001687832;
3842,885;0,0121092;0,001416451;
3844,749;0,01218385;0,001492882;
3846,613;0,01240366;0,001714478;
3848,476;0,01274478;0,002057374;
3850,340;0,01335492;0,002669295;
3852,204;0,01368527;0,003001415;
3854,067;0,01288746;0,002205379;
3855,931;0,01218273;0,001502414;
3857,795;0,01222272;0,001544174;
3859,658;0,01257035;0,001893569;
3861,522;0,01284059;0,002165568;
3863,386;0,01290142;0,002228155;
3865,249;0,0128995;0,002227997;
3867,113;0,01300019;0,002330438;
3868,977;0,01313345;0,002465444;
3870,840;0,01289893;0,00223268;
3872,704;0,01238919;0,001724686;
3874,568;0,0122792;0,001616436;
3876,431;0,01263836;0,001977333;
3878,295;0,0128987;0,002239413;
3880,159;0,01280481;0,002147264;
3882,022;0,01270376;0,002047947;
3883,886;0,01279085;0,002136762;
3885,750;0,01257598;0,001923624;
3887,613;0,01221616;0,001565534;
3889,477;0,01249077;0,001841861;
3891,341;0,01274046;0,00209327;
3893,204;0,01284985;0,002204386;
3895,068;0,01301813;0,002374377;
3896,932;0,01321508;0,002573046;
3898,795;0,01325921;0,00261888;
3900,659;0,01324356;0,002604946;
3902,523;0,01308237;0,002445455;
3904,386;0,01299907;0,002363865;
3906,250;0,01262328;0,001989776;
3908,114;0,01240856;0,001776754;
3909,977;0,01253438;0,001904271;
3911,841;0,01280732;0,002178898;
3913,705;0,01286066;0,002233937;
3915,568;0,01288802;0,002262982;
3917,432;0,01278216;0,002158812;
3919,296;0,01268208;0,002060418;
3921,159;0,01268735;0,002067363;
3923,023;0,01286142;0,002243113;
3924,887;0,01294037;0,002323741;
3926,750;0,01294914;0,002334189;
3928,614;0,01299234;0,002379063;
3930,478;0,01294182;0,00233021;
3932,341;0,01289887;0,002288933;
3934,205;0,01292808;0,002319802;
3936,069;0,01281324;0,002206623;
3937,932;0,0126569;0,00205195;
3939,796;0,01270717;0,002103878;
3941,660;0,01286573;0,002264092;
3943,523;0,01287543;0,002275447;
3945,387;0,01279804;0,002199708;
3947,251;0,01278965;0,002192971;
3949,114;0,01288693;0,002291892;
3950,978;0,01289503;0,00230164;
3952,842;0,01297303;0,002381278;
3954,705;0,01297616;0,002386046;
3956,569;0,01291851;0,002330033;
3958,433;0,01288806;0,002301218;
3960,296;0,01294381;0,002358598;
3962,160;0,01292102;0,002337445;
3964,024;0,01296182;0,002379876;
3965,887;0,01278805;0,00220773;
3967,751;0,01269396;0,002115261;
3969,615;0,01262286;0,002045785;
3971,478;0,01279058;0,002215123;
3973,342;0,01291181;0,002337972;
3975,206;0,01273291;0,002160686;
3977,069;0,0125333;0,001962687;
3978,933;0,01270297;0,002133963;
3980,797;0,01307978;0,002512385;
3982,660;0,01311121;0,002545419;
3984,524;0,01296947;0,002405277;
3986,388;0,01298469;0,002422098;
3988,251;0,01294433;0,002383336;
3990,115;0,01294434;0,002384949;
3991,979;0,01283072;0,002272923;
3993,842;0,01273929;0,002183084;
3995,706;0,01281202;0,002257396;
3997,570;0,01268558;0,002132549;
