;Apr28_TPC_02-04-04_LMW_salt;Apr28_TPC_02-04-04_LMW_salt (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
3496,243;0,01840095;0,009416583;
3498,107;0,01786249;0,008879044;
3499,970;0,01764934;0,008666814;
3501,834;0,01794871;0,008967108;
3503,698;0,01817129;0,009190606;
3505,561;0,0178981;0,008918332;
3507,425;0,0176136;0,008634753;
3509,289;0,01787602;0,008898083;
3511,152;0,0183489;0,00937188;
3513,016;0,01830283;0,009326714;
3514,880;0,01793973;0,008964529;
3516,743;0,01772237;0,008748074;
3518,607;0,01792456;0,008951179;
3520,471;0,01792249;0,008950014;
3522,334;0,01765041;0,008678831;
3524,198;0,01746273;0,008492056;
3526,062;0,0177652;0,008795434;
3527,925;0,01794415;0,008975278;
3529,789;0,01756534;0,008597371;
3531,653;0,01724233;0,008275255;
3533,516;0,01735634;0,008390164;
3535,380;0,01719037;0,008225089;
3537,244;0,01689403;0,007929639;
3539,107;0,01695699;0,007993487;
3540,971;0,017033;0,008070391;
3542,835;0,01705684;0,008095123;
3544,698;0,01696435;0,008003514;
3546,562;0,01685679;0,007896839;
3548,426;0,01676347;0,007804406;
3550,289;0,01669583;0,007737654;
3552,153;0,01658229;0,007624996;
3554,017;0,01625324;0,007296822;
3555,880;0,01620598;0,007250444;
3557,744;0,01609433;0,007139668;
3559,608;0,01625187;0,007298087;
3561,471;0,01654426;0,007591351;
3563,335;0,01634443;0,007392391;
3565,199;0,01602121;0,007070049;
3567,062;0,01642328;0,00747299;
3568,926;0,01645906;0,007509638;
3570,790;0,01635657;0,007408013;
3572,653;0,01588172;0,00693403;
3574,517;0,01566943;0,006722606;
3576,381;0,01578082;0,006834863;
3578,244;0,01604538;0,007100288;
3580,108;0,01567685;0,006732619;
3581,972;0,0153223;0,006378923;
3583,835;0,01564441;0,006701894;
3585,699;0,01583507;0,006893413;
3587,563;0,01525548;0,006314675;
3589,426;0,01513607;0,006196122;
3591,290;0,01544398;0,006504881;
3593,154;0,01540537;0,006467125;
3595,017;0,01506158;0,006124188;
3596,881;0,01526037;0,006323823;
3598,745;0,01529853;0,006362835;
3600,608;0,01507866;0,006143811;
3602,472;0,01485124;0,005917234;
3604,336;0,01505088;0,006117717;
3606,199;0,01487651;0,005944198;
3608,063;0,01459266;0,005661185;
3609,927;0,0145766;0,005645967;
3611,790;0,01487659;0,00594679;
3613,654;0,01477367;0,005844713;
3615,518;0,01477796;0,005849835;
3617,381;0,01478737;0,005860082;
3619,245;0,01459727;0,005670817;
3621,109;0,0143501;0,005424478;
3622,972;0,01446747;0,005542685;
3624,836;0,01439703;0,005473073;
3626,700;0,01411441;0,005191282;
3628,563;0,01378284;0,004860539;
3630,427;0,01383106;0,004909587;
3632,291;0,01426167;0,005341022;
3634,154;0,01417371;0,005253883;
3636,018;0,01374943;0,004830423;
3637,882;0,01357544;0,004657256;
3639,745;0,01348376;0,004566399;
3641,609;0,01345461;0,004538067;
3643,473;0,01352946;0,004613729;
3645,336;0,01340443;0,004489514;
3647,200;0,01335556;0,004441456;
3649,064;0,01336687;0,004453584;
3650,927;0,01319419;0,004281717;
3652,791;0,01360612;0,004694455;
3654,655;0,01356947;0,004658613;
3656,518;0,0131253;0,004215258;
3658,382;0,01310013;0,004190891;
3660,246;0,01320443;0,004295997;
3662,109;0,01315753;0,004249903;
3663,973;0,01320198;0,004295157;
3665,837;0,0133108;0,004404781;
3667,700;0,01303495;0,004129729;
3669,564;0,01265611;0,003751691;
3671,428;0,01303943;0,004135806;
3673,291;0,01319613;0,00429331;
3675,155;0,0128482;0,003946169;
3677,019;0,01311209;0,004210859;
3678,882;0,01342329;0,004522853;
3680,746;0,01294439;0,004044746;
3682,610;0,01299064;0,00409178;
3684,473;0,01287337;0,003975306;
3686,337;0,01253137;0,003634099;
3688,201;0,01295112;0,004054634;
3690,064;0,01327182;0,004376115;
3691,928;0,0131677;0,004272788;
3693,792;0,01337146;0,004477332;
3695,655;0,01319374;0,00430039;
3697,519;0,01301842;0,004125855;
3699,383;0,01305877;0,004166982;
3701,246;0,01274606;0,003855051;
3703,110;0,01296765;0,004077419;
3704,974;0,01331552;0,00442607;
3706,837;0,01315024;0,00426156;
3708,701;0,01324216;0,004354263;
3710,565;0,01314601;0,004258881;
3712,428;0,01326272;0,004376361;
3714,292;0,01344876;0,004563179;
3716,156;0,01298965;0,004104836;
3718,019;0,01268629;0,003802245;
3719,883;0,01289376;0,004010487;
3721,747;0,01301879;0,004136275;
3723,610;0,01302542;0,004143677;
3725,474;0,01314739;0,004266406;
3727,338;0,01317531;0,004295092;
3729,202;0,01303168;0,00415223;
3731,065;0,01293935;0,004060652;
3732,929;0,01341689;0,00453896;
3734,793;0,01391241;0,005035238;
3736,656;0,0135357;0,004659278;
3738,520;0,01326959;0,004393933;
3740,384;0,01327993;0,004405026;
3742,247;0,0135871;0,004712945;
3744,111;0,01323885;0,004365453;
3745,975;0,01278214;0,003909496;
3747,838;0,01340054;0,004528644;
3749,702;0,01329642;0,004425272;
3751,566;0,01282829;0,003957895;
3753,429;0,01297276;0,004103109;
3755,293;0,01321138;0,004342474;
3757,157;0,01335824;0,004490085;
3759,020;0,01322105;0,004353634;
3760,884;0,01328863;0,00442196;
3762,748;0,01326815;0,004402221;
3764,611;0,01328542;0,004420233;
3766,475;0,01325957;0,004395121;
3768,339;0,0133509;0,004487193;
3770,202;0,01315164;0,004288666;
3772,066;0,01306613;0,004203893;
3773,930;0,01327446;0,004412961;
3775,793;0,01329917;0,0044384;
3777,657;0,01325205;0,004392017;
3779,521;0,01341953;0,004560232;
3781,384;0,01346641;0,00460784;
3783,248;0,01324827;0,004390431;
3785,112;0,01300711;0,004150001;
3786,975;0,01304553;0,004189141;
3788,839;0,01320177;0,00434611;
3790,703;0,01322189;0,004366961;
3792,566;0,01328187;0,004427661;
3794,430;0,01334009;0,004486606;
3796,294;0,0129595;0,004106739;
3798,157;0,01301274;0,004160701;
3800,021;0,0128579;0,004006583;
3801,885;0,01280613;0,003955524;
3803,748;0,01363411;0,004784229;
3805,612;0,01377733;0,004928167;
3807,476;0,01296679;0,004118342;
3809,339;0,01306953;0,004221791;
3811,203;0,01321465;0,00436763;
3813,067;0,0131907;0,004344388;
3814,930;0,01333552;0,004489927;
3816,794;0,01342037;0,00457548;
3818,658;0,01354846;0,004704288;
3820,521;0,01340432;0,004560852;
3822,385;0,01321957;0,004376813;
3824,249;0,01360189;0,004759835;
3826,112;0,01357371;0,004732364;
3827,976;0,01330888;0,004468234;
3829,840;0,01323085;0,004390911;
3831,703;0,01311552;0,004276284;
3833,567;0,01314567;0,00430713;
3835,431;0,01301028;0,004172448;
3837,294;0,01276377;0,003926637;
3839,158;0,01335874;0,004522301;
3841,022;0,01378771;0,004951971;
3842,885;0,01341615;0,004581108;
3844,749;0,01302508;0,004190733;
3846,613;0,01307809;0,004244435;
3848,476;0,01310964;0,004276682;
3850,340;0,01314715;0,004314886;
3852,204;0,01311264;0,004281059;
3854,067;0,01318185;0,004350965;
3855,931;0,01359796;0,004767761;
3857,795;0,01380334;0,004973832;
3859,658;0,01359079;0,004761972;
3861,522;0,01335744;0,004529309;
3863,386;0,01305614;0,004228691;
3865,249;0,0130318;0,004205037;
3867,113;0,0131481;0,00432202;
3868,977;0,01315133;0,004325932;
3870,840;0,01288677;0,004062053;
3872,704;0,01315752;0,004333486;
3874,568;0,01315073;0,004327376;
3876,431;0,01332407;0,004501388;
3878,295;0,01332303;0,004501026;
3880,159;0,01277146;0,003950136;
3882,022;0,01304627;0,004225625;
3883,886;0,01363393;0,004813958;
3885,750;0,01349107;0,004671765;
3887,613;0,01357153;0,0047529;
3889,477;0,01359664;0,004778686;
3891,341;0,01317866;0,004361369;
3893,204;0,01314754;0,004330923;
3895,068;0,01334296;0,00452701;
3896,932;0,01338739;0,004572105;
3898,795;0,01340698;0,004592364;
3900,659;0,0133258;0,004511852;
3902,523;0,01334033;0,004527047;
3904,386;0,01320856;0,00439594;
3906,250;0,01320864;0,004396681;
3908,114;0,01360946;0,004798163;
3909,977;0,01374549;0,004934863;
3911,841;0,01324195;0,00443198;
3913,705;0,01313664;0,004327323;
3915,568;0,01321676;0,004408108;
3917,432;0,01307716;0,004269162;
3919,296;0,0132544;0,004447058;
3921,159;0,01345257;0,004645888;
3923,023;0,01336492;0,00455889;
3924,887;0,01335203;0,004546651;
3926,750;0,01329831;0,004493584;
3928,614;0,01343697;0,004632897;
3930,478;0,01337454;0,004571118;
3932,341;0,0133458;0,00454303;
3934,205;0,01349504;0,004692919;
3936,069;0,01365723;0,004855755;
3937,932;0,01353533;0,004734502;
3939,796;0,013322;0,004521823;
3941,660;0,01313247;0,004332938;
3943,523;0,01324653;0,004447639;
3945,387;0,0134022;0,004603952;
3947,251;0,01351249;0,004714888;
3949,114;0,01343198;0,004635019;
3950,978;0,0133438;0,004547477;
3952,842;0,01325584;0,004460162;
3954,705;0,01344189;0,004646852;
3956,569;0,01351976;0,004725351;
3958,433;0,01348332;0,004689551;
3960,296;0,0132933;0,004500172;
3962,160;0,01317917;0,004386675;
3964,024;0,01336139;0,00456953;
3965,887;0,01353675;0,004745521;
3967,751;0,01335572;0,004565129;
3969,615;0,01336935;0,004579386;
3971,478;0,01352696;0,004737625;
3973,342;0,01366852;0,004879814;
3975,206;0,0134079;0,004619823;
3977,069;0,01329217;0,004504721;
3978,933;0,01336079;0,004573975;
3980,797;0,01352312;0,004736933;
3982,660;0,01358515;0,004799586;
3984,524;0,01364859;0,00486365;
3986,388;0,01340863;0,004624311;
3988,251;0,01310617;0,004322477;
3990,115;0,01289765;0,004114576;
3991,979;0,01316703;0,004384581;
3993,842;0,01346252;0,004680686;
3995,706;0,01358377;0,004802554;
3997,570;0,01355264;0,004772044;
