;Apr09_TPC_0-1-0_LMW_salt;Apr09_TPC_0-1-0_LMW_salt (baseline corrected);
2111,537;0,01757726;0,05105246;
2113,401;0,01781574;0,05131888;
2115,264;0,01748631;0,05101732;
2117,128;0,01709122;0,05065002;
2118,992;0,01706213;0,05064866;
2120,855;0,01664674;0,05026092;
2122,719;0,01618014;0,0498219;
2124,583;0,01571896;0,04938823;
2126,446;0,01558657;0,04928327;
2128,310;0,01475186;0,04847591;
2130,174;0,01304881;0,04680016;
2132,037;0,01133048;0,04510905;
2133,901;0,01074408;0,04454979;
2135,765;0,01018684;0,04401963;
2137,628;0,009656569;0,04351636;
2139,492;0,008731698;0,04261842;
2141,356;0,00787808;0,04179167;
2143,219;0,005776564;0,03971695;
2145,083;0,004244317;0,03821142;
2146,947;0,00344835;0,03744211;
2148,810;0,002938422;0,03695877;
2150,674;0,001658806;0,03570567;
2152,538;0,0002841442;0,03435745;
2154,401;-0,001869821;0,03222986;
2156,265;-0,003782048;0,03034395;
2158,129;-0,006551038;0,0276012;
2159,992;-0,005397956;0,02878045;
2161,856;-0,003362375;0,03084214;
2163,720;-0,001572254;0,0326583;
2165,583;0,0007387738;0,0349953;
2167,447;0,003551467;0,0378339;
2169,311;0,005248291;0,03955656;
2171,174;0,006085169;0,04041921;
2173,038;0,005703133;0,04006288;
2174,902;0,0053428;0,03972819;
2176,765;0,006635331;0,04104629;
2178,629;0,008594523;0,04303099;
2180,493;0,008622017;0,04308393;
2182,356;0,009384171;0,04387146;
2184,220;0,01064485;0,04515745;
2186,084;0,01143596;0,04597381;
2187,947;0,01180244;0,04636547;
2189,811;0,0131742;0,04776235;
2191,675;0,01414767;0,04876088;
2193,538;0,0157206;0,05035879;
2195,402;0,01747971;0,05214283;
2197,266;0,01776474;0,05245273;
2199,129;0,01781369;0,05252647;
2200,993;0,01915345;0,05389097;
2202,857;0,02016388;0,05492608;
2204,720;0,02078251;0,05556932;
2206,584;0,0209584;0,05576977;
2208,448;0,02176968;0,05660553;
2210,311;0,02279438;0,05765465;
2212,175;0,02420935;0,05909399;
2214,039;0,02547985;0,0603888;
2215,902;0,02611842;0,06105161;
2217,766;0,0264912;0,06144856;
2219,630;0,02718717;0,06216866;
2221,493;0,02873353;0,06373908;
2223,357;0,02973323;0,06476278;
2225,221;0,02975294;0,06480643;
2227,084;0,03085547;0,06593283;
2228,948;0,03230224;0,06740342;
2230,812;0,03307666;0,06820159;
2232,675;0,03333828;0,06848691;
2234,539;0,0339017;0,06907398;
2236,403;0,03496398;0,07015984;
2238,266;0,03616839;0,07138776;
2240,130;0,03686583;0,07210867;
2241,994;0,03736363;0,07262987;
2243,857;0,03789926;0,07318885;
2245,721;0,03833579;0,07364867;
2247,585;0,03925376;0,07458988;
2249,448;0,04066874;0,07602802;
2251,312;0,0412538;0,0766362;
2253,176;0,04173656;0,07714202;
2255,039;0,0425248;0,07795326;
2256,903;0,04359296;0,07904436;
2258,767;0,04532314;0,08079743;
2260,630;0,04658486;0,08208198;
2262,494;0,04716703;0,08268693;
2264,358;0,04799623;0,08353884;
2266,221;0,04860892;0,08417419;
2268,085;0,04982692;0,0854148;
2269,949;0,0511414;0,08675183;
2271,812;0,05231579;0,08794871;
2273,676;0,05354853;0,08920389;
2275,540;0,05492503;0,09060278;
2277,403;0,05601592;0,091716;
2279,267;0,05689847;0,09262082;
2281,131;0,05826233;0,0940069;
2282,994;0,06025533;0,09602207;
2284,858;0,06134463;0,09713348;
2286,722;0,06192227;0,09773317;
2288,585;0,06283314;0,09866605;
2290,449;0,06391775;0,09977261;
2292,313;0,0646246;0,1005014;
2294,176;0,06553069;0,1014293;
2296,040;0,06637607;0,1022965;
2297,904;0,06707903;0,1030212;
2299,767;0,0674886;0,1034524;
2301,631;0,06805957;0,104045;
2303,495;0,06856841;0,1045754;
2305,358;0,06911676;0,1051453;
2307,222;0,06965358;0,1057036;
2309,086;0,07026477;0,1063362;
2310,949;0,0708499;0,1069427;
2312,813;0,07159045;0,1077046;
2314,677;0,07242695;0,1085623;
2316,540;0,07325889;0,1094155;
2318,404;0,07404229;0,1102201;
2320,268;0,07499313;0,111192;
2322,131;0,07613041;0,1123504;
2323,995;0,07721415;0,1134551;
2325,859;0,07731292;0,1135749;
2327,722;0,07701707;0,1132999;
2329,586;0,07742051;0,1137242;
2331,450;0,07807305;0,1143976;
2333,313;0,07867256;0,1150178;
2335,177;0,07911752;0,1154835;
2337,041;0,07946674;0,1158534;
2338,904;0,0802521;0,1166594;
2340,768;0,08135046;0,1177783;
2342,632;0,08212844;0,1185768;
2344,495;0,08235998;0,1188288;
2346,359;0,08256786;0,1190571;
2348,223;0,08224328;0,1187529;
2350,087;0,08198201;0,1185119;
2351,950;0,08241838;0,1189686;
2353,814;0,08304201;0,1196124;
2355,678;0,08354651;0,1201371;
2357,541;0,08435486;0,1209656;
2359,405;0,08500044;0,1216312;
2361,269;0,08530861;0,1219594;
2363,132;0,08593984;0,1226107;
2364,996;0,08654171;0,1232325;
2366,860;0,08693497;0,1236456;
2368,723;0,08742315;0,1241536;
2370,587;0,08805473;0,124805;
2372,451;0,08889573;0,1256658;
2374,314;0,08951515;0,1263049;
2376,178;0,08970535;0,1265148;
2378,042;0,08980963;0,1266386;
2379,905;0,09014106;0,1269896;
2381,769;0,09058448;0,1274526;
2383,633;0,09102734;0,1279149;
2385,496;0,09148879;0,1283958;
2387,360;0,09197497;0,1289014;
2389,224;0,09246449;0,1294102;
2391,087;0,09291594;0,129881;
2392,951;0,09337549;0,1303598;
2394,815;0,09374212;0,1307456;
2396,678;0,09407094;0,1310936;
2398,542;0,09453857;0,1315803;
2400,406;0,09486757;0,1319284;
2402,269;0,09529606;0,1323759;
2404,133;0,0958594;0,1329582;
2405,997;0,09630204;0,1334198;
2407,860;0,09689522;0,1340319;
2409,724;0,09766659;0,1348221;
2411,588;0,09819153;0,1353658;
2413,451;0,09842546;0,1356185;
2415,315;0,0984502;0,135662;
2417,179;0,09887575;0,1361062;
2419,042;0,09945692;0,136706;
2420,906;0,09986746;0,1371351;
2422,770;0,1003035;0,1375898;
2424,633;0,1008612;0,1381659;
2426,497;0,1013174;0,1386406;
2428,361;0,1017801;0,1391217;
2430,224;0,1022862;0,1396462;
2432,088;0,1025808;0,1399591;
2433,952;0,1032853;0,1406819;
2435,815;0,1037086;0,1411234;
2437,679;0,1038482;0,1412812;
2439,543;0,1041497;0,1416009;
2441,406;0,1045522;0,1420215;
2443,270;0,1048858;0,1423732;
2445,134;0,1054075;0,1429129;
2446,997;0,1058009;0,1433244;
2448,861;0,1059949;0,1435363;
2450,725;0,1063699;0,1439292;
2452,588;0,1064453;0,1440225;
2454,452;0,1065259;0,144121;
2456,316;0,1069757;0,1445885;
2458,179;0,1071874;0,144818;
2460,043;0,1073569;0,1450052;
2461,907;0,1073752;0,1450412;
2463,770;0,1072941;0,1449778;
2465,634;0,1074054;0,1451066;
2467,498;0,1073525;0,1450712;
2469,361;0,1072698;0,1450061;
2471,225;0,1072047;0,1449585;
2473,089;0,1070587;0,1448299;
2474,952;0,1070726;0,1448612;
2476,816;0,1069122;0,1447182;
2478,680;0,1066886;0,1445119;
2480,543;0,1063082;0,1441487;
2482,407;0,1064066;0,1442643;
2484,271;0,1064844;0,1443594;
2486,134;0,1061139;0,144006;
2487,998;0,1055504;0,1434597;
2489,862;0,1054057;0,1433321;
2491,725;0,1052981;0,1432415;
2493,589;0,1051105;0,1430709;
2495,453;0,1049599;0,1429373;
2497,316;0,1048247;0,142819;
2499,180;0,1042855;0,1422967;
2501,044;0,1037549;0,141783;
2502,907;0,1031037;0,1411485;
2504,771;0,1025885;0,1406502;
2506,635;0,1023239;0,1404023;
2508,498;0,1020518;0,1401469;
2510,362;0,1015454;0,1396572;
2512,226;0,1010036;0,1391321;
2514,089;0,1002702;0,1384152;
2515,953;0,09970543;0,137867;
2517,817;0,09961175;0,1377898;
2519,680;0,09950448;0,1376991;
2521,544;0,09874301;0,136954;
2523,408;0,09818484;0,1364123;
2525,271;0,09769087;0,1359347;
2527,135;0,09702016;0,1352803;
2528,999;0,09641937;0,1346958;
2530,862;0,09575659;0,1340493;
2532,726;0,09523331;0,1335423;
2534,590;0,09516986;0,133495;
2536,453;0,09471656;0,1330579;
2538,317;0,09420997;0,1325674;
2540,181;0,09352847;0,131902;
2542,044;0,09292394;0,1313135;
2543,908;0,09262416;0,1310298;
2545,772;0,09217101;0,1305926;
2547,635;0,09143133;0,1298689;
2549,499;0,09110613;0,1295596;
2551,363;0,09058907;0,1290584;
2553,226;0,08987522;0,1283604;
2555,090;0,08931108;0,1278121;
2556,954;0,08916473;0,1276815;
2558,817;0,08863625;0,1271688;
2560,681;0,08799521;0,1265434;
2562,545;0,08752866;0,1260925;
2564,408;0,08719564;0,1257752;
2566,272;0,08670715;0,1253023;
2568,136;0,08602461;0,1246353;
2569,999;0,08551978;0,124146;
2571,863;0,08523854;0,1238803;
2573,727;0,08475323;0,1234104;
2575,590;0,08442363;0,1230963;
2577,454;0,08412628;0,1228143;
2579,318;0,08376607;0,1224695;
2581,181;0,08322231;0,1219411;
2583,045;0,08253117;0,1212652;
2584,909;0,08200384;0,1207532;
2586,772;0,08193777;0,1207023;
2588,636;0,0813866;0,1201664;
2590,500;0,0807157;0,1195106;
2592,363;0,08011009;0,1189201;
2594,227;0,07973672;0,1185619;
2596,091;0,07951394;0,1183542;
2597,954;0,07918124;0,1180365;
2599,818;0,07858632;0,1174566;
2601,682;0,07822348;0,1171087;
2603,545;0,07784496;0,1167452;
2605,409;0,07740772;0,1163228;
2607,273;0,07705009;0,1159801;
2609,136;0,07677268;0,1157175;
2611,000;0,07626299;0,1152226;
2612,864;0,07583419;0,1148086;
2614,727;0,07571413;0,1147033;
2616,591;0,07540165;0,1144056;
2618,455;0,07469239;0,113711;
2620,318;0,07434264;0,1133759;
2622,182;0,07401028;0,1130582;
2624,046;0,07359585;0,1126583;
2625,910;0,07308571;0,1121628;
2627,773;0,07274743;0,111839;
2629,637;0,07252872;0,1116348;
2631,501;0,07224042;0,111361;
2633,364;0,0717332;0,1108682;
2635,228;0,07130188;0,1104513;
2637,092;0,0709816;0,1101454;
2638,955;0,07079573;0,1099739;
2640,819;0,07053788;0,1097303;
2642,683;0,07027913;0,1094859;
2644,546;0,06973545;0,1089564;
2646,410;0,06929968;0,1085349;
2648,274;0,06904648;0,1082959;
2650,137;0,068794;0,1080576;
2652,001;0,06838463;0,1076624;
2653,865;0,0681024;0,1073942;
2655,728;0,06771497;0,1070209;
2657,592;0,06720629;0,1065263;
2659,456;0,06668884;0,1060228;
2661,319;0,06632028;0,1056683;
2663,183;0,0657967;0,1051586;
2665,047;0,06524862;0,1046245;
2666,910;0,06472714;0,1041169;
2668,774;0,06425733;0,103661;
2670,638;0,06382013;0,1032376;
2672,501;0,0633619;0,1027932;
2674,365;0,06290952;0,1023546;
2676,229;0,06255587;0,1020147;
2678,092;0,06237642;0,101849;
2679,956;0,06230339;0,1017897;
2681,820;0,06209052;0,1015905;
2683,683;0,06181461;0,1013282;
2685,547;0,06149724;0,1010245;
2687,411;0,06113723;0,100678;
2689,274;0,06079512;0,1003495;
2691,138;0,06047489;0,1000428;
2693,002;0,06007177;0,09965316;
2694,865;0,05983292;0,09942778;
2696,729;0,05955707;0,09916538;
2698,593;0,05934044;0,09896217;
2700,456;0,05915629;0,09879141;
2702,320;0,05902961;0,09867809;
2704,184;0,05867605;0,09833786;
2706,047;0,05832264;0,09799776;
2707,911;0,05789434;0,09758274;
2709,775;0,05779929;0,09750094;
2711,638;0,05779507;0,09750996;
2713,502;0,05749962;0,0972277;
2715,366;0,05719048;0,09693173;
2717,229;0,05715288;0,09690728;
2719,093;0,0568765;0,09664401;
2720,957;0,05640217;0,09618277;
2722,820;0,05616152;0,09595519;
2724,684;0,05628678;0,09609349;
2726,548;0,05649002;0,09630974;
2728,411;0,05667738;0,09651008;
2730,275;0,05645864;0,09630429;
2732,139;0,05616766;0,09602625;
2734,002;0,055789;0,09566049;
2735,866;0,05557578;0,09546015;
2737,730;0,05566683;0,09556405;
2739,593;0,05575004;0,09566008;
2741,457;0,05545828;0,09538112;
2743,321;0,05511491;0,09505052;
2745,184;0,05467584;0,09462419;
2747,048;0,05427751;0,09423859;
2748,912;0,05427721;0,09425099;
2750,775;0,05451821;0,09450465;
2752,639;0,05443916;0,09443825;
2754,503;0,05413666;0,09414836;
2756,366;0,05370961;0,0937339;
2758,230;0,05338103;0,09341789;
2760,094;0,05300037;0,09304977;
2761,957;0,0526513;0,09271322;
2763,821;0,05227756;0,09235197;
2765,685;0,05196036;0,09204724;
2767,548;0,05157919;0,0916785;
2769,412;0,05112585;0,09123758;
2771,276;0,05062329;0,09074741;
2773,139;0,05008775;0,09022423;
2775,003;0,04980525;0,08995407;
2776,867;0,04990731;0,09006845;
2778,730;0,04958213;0,08975556;
2780,594;0,04889138;0,08907708;
2782,458;0,04808222;0,08828016;
2784,321;0,04755248;0,08776263;
2786,185;0,04669407;0,08691642;
2788,049;0,0458987;0,08613321;
2789,912;0,04566245;0,0859091;
2791,776;0,04570027;0,08595904;
2793,640;0,04522499;0,08549586;
2795,503;0,04448799;0,08477093;
2797,367;0,04393434;0,08422933;
2799,231;0,04388809;0,08419509;
2801,094;0,04371154;0,08403054;
2802,958;0,04309342;0,0834244;
2804,822;0,04230569;0,08264862;
2806,685;0,04164042;0,08199527;
2808,549;0,04092675;0,0812935;
2810,413;0,04053708;0,08091572;
2812,276;0,04043132;0,08082181;
2814,140;0,04019574;0,08059807;
2816,004;0,03948847;0,0799026;
2817,867;0,03895784;0,07938376;
2819,731;0,03829009;0,07872777;
2821,595;0,03772066;0,07817008;
2823,458;0,03724479;0,07770593;
2825,322;0,03667788;0,07715071;
2827,186;0,03598902;0,07647352;
2829,049;0,03539364;0,07588978;
2830,913;0,03489567;0,07540343;
2832,777;0,03436222;0,07488158;
2834,640;0,03350525;0,0740362;
2836,504;0,03275293;0,07329543;
2838,368;0,03215204;0,07270606;
2840,231;0,03222968;0,07279522;
2842,095;0,03211319;0,07269021;
2843,959;0,03146261;0,0720511;
2845,822;0,03048318;0,0710831;
2847,686;0,02977487;0,07038621;
2849,550;0,02934688;0,06996962;
2851,413;0,02892401;0,06955812;
2853,277;0,02812376;0,06876923;
2855,141;0,02753465;0,06819144;
2857,004;0,02700668;0,06767479;
2858,868;0,02665688;0,06733627;
2860,732;0,02637411;0,06706476;
2862,595;0,02599071;0,06669261;
2864,459;0,02542178;0,06613489;
2866,323;0,02500765;0,06573196;
2868,186;0,02458435;0,06531984;
2870,050;0,02399046;0,0647371;
2871,914;0,02322747;0,06398524;
2873,777;0,02318431;0,06395319;
2875,641;0,02346839;0,06424836;
2877,505;0,02354046;0,0643315;
2879,368;0,02314367;0,06394576;
2881,232;0,02281103;0,06362414;
2883,096;0,02253621;0,06336032;
2884,959;0,02225663;0,06309172;
2886,823;0,02207034;0,06291639;
2888,687;0,02207118;0,06292817;
2890,550;0,02164678;0,06251469;
2892,414;0,02121881;0,06209762;
2894,278;0,02102589;0,06191557;
2896,141;0,02106526;0,0619658;
2898,005;0,02116164;0,06207301;
2899,869;0,02115885;0,06208103;
2901,733;0,0210094;0,06194238;
2903,596;0,0209948;0,06193855;
2905,460;0,02081458;0,06176907;
2907,324;0,02062125;0,06158648;
2909,187;0,02016296;0,06113889;
2911,051;0,01986748;0,0608541;
2912,915;0,01974769;0,06074498;
2914,778;0,01994827;0,06095621;
2916,642;0,02033293;0,0613515;
2918,506;0,02086295;0,06189213;
2920,369;0,02113247;0,06217223;
2922,233;0,02132648;0,06237681;
2924,097;0,0212741;0,06233498;
2925,960;0,02124775;0,06231915;
2927,824;0,02092428;0,06200619;
2929,688;0,02093568;0,06202807;
2931,551;0,02144421;0,06254708;
2933,415;0,02187034;0,06298365;
2935,279;0,02192036;0,0630441;
2937,142;0,02192304;0,06305718;
2939,006;0,02174387;0,0628884;
2940,870;0,02139646;0,06255135;
2942,733;0,02074805;0,0619133;
2944,597;0,02059711;0,06177268;
2946,461;0,02091327;0,06209915;
2948,324;0,02132506;0,06252122;
2950,188;0,02128725;0,06249368;
2952,052;0,02119399;0,06241068;
2953,915;0,02121791;0,06244482;
2955,779;0,02157604;0,06281317;
2957,643;0,0215784;0,06282572;
2959,506;0,02158657;0,06284406;
2961,370;0,02155653;0,06282418;
2963,234;0,02175851;0,06303629;
2965,097;0,0221342;0,06342209;
2966,961;0,02235241;0,06365039;
2968,825;0,02229095;0,06359902;
2970,688;0,02260852;0,06392664;
2972,552;0,02274471;0,06407287;
2974,416;0,02287362;0,06421181;
2976,279;0,02309124;0,06443942;
2978,143;0,02341945;0,06477762;
2980,007;0,02340571;0,06477384;
2981,870;0,0239125;0,06529057;
2983,734;0,02457648;0,06596448;
2985,598;0,02517822;0,06657613;
2987,461;0,02582519;0,06723299;
2989,325;0,0263382;0,06775587;
2991,189;0,0263891;0,06781662;
2993,052;0,02670631;0,06814366;
2994,916;0,0271292;0,06857637;
2996,780;0,02775087;0,06920784;
2998,643;0,028333;0,06979975;
3000,507;0,02911831;0,07059482;
3002,371;0,02973193;0,07121818;
3004,234;0,03028187;0,07177784;
3006,098;0,03063306;0,07213874;
3007,962;0,03116348;0,07267884;
3009,825;0,03138887;0,07291391;
3011,689;0,03181111;0,0733458;
3013,553;0,03220914;0,07375346;
3015,416;0,03279955;0,07435349;
3017,280;0,03332411;0,07488765;
3019,144;0,0339897;0,07556282;
3021,007;0,03459909;0,07618177;
3022,871;0,03526127;0,0768535;
3024,735;0,03570793;0,07730969;
3026,598;0,03633742;0,07794869;
3028,462;0,03676082;0,07838158;
3030,326;0,03685036;0,07848059;
3032,189;0,0367304;0,07837009;
3034,053;0,03711243;0,07876157;
3035,917;0,03759426;0,07925282;
3037,780;0,0379348;0,07960277;
3039,644;0,03790159;0,07957895;
3041,508;0,03813169;0,07981842;
3043,371;0,03839559;0,08009167;
3045,235;0,0389661;0,08067151;
3047,099;0,03900466;0,0807194;
3048,962;0,03896599;0,08069003;
3050,826;0,03895875;0,08069207;
3052,690;0,03936836;0,08111096;
3054,553;0,03946735;0,0812192;
3056,417;0,03967374;0,08143482;
3058,281;0,03968769;0,08145799;
3060,144;0,03970994;0,08148943;
3062,008;0,0396602;0,08144888;
3063,872;0,03981402;0,08161187;
3065,735;0,0396928;0,0814998;
3067,599;0,03977267;0,08158881;
3069,463;0,03986791;0,08169316;
3071,326;0,03998105;0,0818154;
3073,190;0,03992658;0,08177001;
3075,054;0,04002512;0,08187763;
3076,917;0,0397846;0,08164615;
3078,781;0,03967205;0,08154264;
3080,645;0,03973065;0,08161026;
3082,508;0,03994085;0,08182946;
3084,372;0,0398922;0,0817898;
3086,236;0,04010675;0,08201332;
3088,099;0,0402787;0,08219422;
3089,963;0,04052055;0,08244501;
3091,827;0,04066448;0,08259786;
3093,690;0,04101813;0,08296041;
3095,554;0,04124324;0,08319441;
3097,418;0,04141479;0,08337483;
3099,281;0,04115594;0,08312484;
3101,145;0,04133;0,08330775;
3103,009;0,0414965;0,08348307;
3104,872;0,04170712;0,0837025;
3106,736;0,04161662;0,08362079;
3108,600;0,04148247;0,08349542;
3110,463;0,04142329;0,083445;
3112,327;0,04173833;0,08376878;
3114,191;0,04148767;0,08352686;
3116,054;0,04110125;0,08314915;
3117,918;0,04095188;0,08300848;
3119,782;0,04157461;0,08363989;
3121,645;0,04211435;0,0841883;
3123,509;0,04261722;0,08469982;
3125,373;0,04252102;0,08461226;
3127,236;0,04232682;0,08442668;
3129,100;0,04231468;0,08442314;
3130,964;0,04271923;0,08483628;
3132,827;0,04273051;0,08485614;
3134,691;0,04279889;0,08493308;
3136,555;0,04232266;0,0844654;
3138,418;0,04166561;0,08381687;
3140,282;0,04166568;0,08382546;
3142,146;0,04226118;0,08442946;
3144,009;0,04224236;0,08441912;
3145,873;0,04222832;0,08441356;
3147,737;0,04214822;0,0843419;
3149,600;0,04201386;0,08421598;
3151,464;0,04163043;0,08384098;
3153,328;0,04160697;0,08382592;
3155,191;0,04188291;0,08411026;
3157,055;0,04220734;0,08444307;
3158,919;0,04191288;0,08415698;
3160,782;0,04200634;0,08425878;
3162,646;0,04204466;0,08430544;
3164,510;0,04206421;0,08433331;
3166,373;0,04183126;0,08410866;
3168,237;0,04194907;0,08423476;
3170,101;0,04181124;0,08410521;
3171,964;0,0419265;0,08422873;
3173,828;0,04185244;0,08416292;
3175,692;0,04205846;0,08437717;
3177,556;0,04200892;0,08433585;
3179,419;0,04192951;0,08426464;
3181,283;0,04182364;0,08416696;
3183,147;0,04175094;0,08410243;
3185,010;0,04141616;0,08377582;
3186,874;0,04149197;0,08385978;
3188,738;0,04135413;0,08373007;
3190,601;0,04118389;0,08356794;
3192,465;0,04113196;0,08352412;
3194,329;0,04145068;0,08385092;
3196,192;0,04144333;0,08385165;
3198,056;0,04173862;0,084155;
3199,920;0,04156155;0,08398598;
3201,783;0,04142498;0,08385744;
3203,647;0,0413627;0,08380318;
3205,511;0,0410772;0,08352568;
3207,374;0,04065102;0,0831075;
3209,238;0,04086039;0,08332485;
3211,102;0,04079784;0,08327026;
3212,965;0,04061631;0,08309668;
3214,829;0,04026895;0,08275725;
3216,693;0,04017075;0,08266697;
3218,556;0,03990798;0,08241211;
3220,420;0,03989641;0,08240844;
3222,284;0,03956066;0,08208057;
3224,147;0,03955107;0,08207884;
3226,011;0,03941134;0,08194696;
3227,875;0,03944366;0,08198712;
3229,738;0,03914097;0,08169226;
3231,602;0,0389849;0,081544;
3233,466;0,03867083;0,08123773;
3235,329;0,03871086;0,08128554;
3237,193;0,03862749;0,08120995;
3239,057;0,03877718;0,0813674;
3240,920;0,03865797;0,08125594;
3242,784;0,03854179;0,08114748;
3244,648;0,03822423;0,08083764;
3246,511;0,0383016;0,08092272;
3248,375;0,03779215;0,08042097;
3250,239;0,03747279;0,08010928;
3252,102;0,0375118;0,08015595;
3253,966;0,03738367;0,08003548;
3255,830;0,03712607;0,07978552;
3257,693;0,03732859;0,07999566;
3259,557;0,03711623;0,07979092;
3261,421;0,0369524;0,07963469;
3263,284;0,03673284;0,07942272;
3265,148;0,03660952;0,07930697;
3267,012;0,0364369;0,07914191;
3268,875;0,0365763;0,07928885;
3270,739;0,03613941;0,0788595;
3272,603;0,03597836;0,07870598;
3274,466;0,03589231;0,07862744;
3276,330;0,03578306;0,07852568;
3278,194;0,03561908;0,07836919;
3280,057;0,03562146;0,07837903;
3281,921;0,03512031;0,07788534;
3283,785;0,03494065;0,07771313;
3285,648;0,03500478;0,0777847;
3287,512;0,03505633;0,07784367;
3289,376;0,03478891;0,07758366;
3291,239;0,03481601;0,07761814;
3293,103;0,0345931;0,07740262;
3294,967;0,03466936;0,07748625;
3296,830;0,03449372;0,07731796;
3298,694;0,03447197;0,07730357;
3300,558;0,03415846;0,07699738;
3302,421;0,03409555;0,0769418;
3304,285;0,03397424;0,07682779;
3306,149;0,03399157;0,07685242;
3308,012;0,03398982;0,07685796;
3309,876;0,03430284;0,07717825;
3311,740;0,03424155;0,07712422;
3313,603;0,03429267;0,07718258;
3315,467;0,03410849;0,07700564;
3317,331;0,03451722;0,07742159;
3319,194;0,03441464;0,07732621;
3321,058;0,03425798;0,07717676;
3322,922;0,03431539;0,07724135;
3324,785;0,03467912;0,07761225;
3326,649;0,03446976;0,07741005;
3328,513;0,03456567;0,07751312;
3330,376;0,0345088;0,07746338;
3332,240;0,03473087;0,07769258;
3334,104;0,03489748;0,0778663;
3335,967;0,03495504;0,07793097;
3337,831;0,03473045;0,07771347;
3339,695;0,03506805;0,07805814;
3341,558;0,0347297;0,07772686;
3343,422;0,03463183;0,07763604;
3345,286;0,03487953;0,07789078;
3347,149;0,03508547;0,07810376;
3349,013;0,03494372;0,07796902;
3350,877;0,03527572;0,07830803;
3352,740;0,03527558;0,07831489;
3354,604;0,03538024;0,07842653;
3356,468;0,03520069;0,07825395;
3358,331;0,03499231;0,07805254;
3360,195;0,03476614;0,07783331;
3362,059;0,03483572;0,07790983;
3363,922;0,03472919;0,07781023;
3365,786;0,03472919;0,07781714;
3367,650;0,03428631;0,07738116;
3369,513;0,0341095;0,07721124;
3371,377;0,03420792;0,07731654;
3373,241;0,03434451;0,07746001;
3375,104;0,03400093;0,07712328;
3376,968;0,0338168;0,076946;
3378,832;0,03356159;0,07669762;
3380,695;0,03343324;0,07657609;
3382,559;0,0331136;0,07626327;
3384,423;0,03320755;0,07636402;
3386,286;0,03288221;0,07604547;
3388,150;0,03289721;0,07606724;
3390,014;0,03243366;0,07561047;
3391,877;0,03205345;0,07523701;
3393,741;0,03192225;0,07511256;
3395,605;0,03222228;0,07541932;
3397,468;0,03190922;0,07511299;
3399,332;0,03155471;0,07476519;
3401,196;0,03103145;0,07424863;
3403,059;0,03119935;0,07442322;
3404,923;0,03094421;0,07417476;
3406,787;0,03039658;0,07363379;
3408,650;0,0300985;0,07334237;
3410,514;0,03039993;0,07365044;
3412,378;0,03019867;0,07345583;
3414,241;0,03004717;0,07331094;
3416,105;0,02940883;0,07267922;
3417,969;0,02937454;0,07265153;
3419,832;0,02940949;0,07269307;
3421,696;0,02948062;0,07277078;
3423,560;0,02882063;0,07211737;
3425,423;0,02814974;0,07145304;
3427,287;0,02765975;0,07096959;
3429,151;0,0274239;0,07074028;
3431,014;0,02687499;0,0701979;
3432,878;0,02661856;0,06994799;
3434,742;0,02623916;0,06957509;
3436,605;0,02647036;0,06981279;
3438,469;0,02641964;0,06976855;
3440,333;0,02588418;0,06923957;
3442,196;0,02514993;0,06851179;
3444,060;0,02504075;0,06840906;
3445,924;0,02484157;0,06821632;
3447,787;0,02459277;0,06797395;
3449,651;0,0238819;0,06726951;
3451,515;0,02347465;0,06686866;
3453,379;0,02303882;0,06643924;
3455,242;0,02262806;0,06603487;
3457,106;0,02209605;0,06550924;
3458,970;0,02192893;0,06534849;
3460,833;0,02137469;0,06480061;
3462,697;0,02094539;0,06437766;
3464,561;0,02000596;0,06344457;
3466,424;0,01932633;0,06277126;
3468,288;0,01866246;0,06211372;
3470,152;0,0183957;0,06185327;
3472,015;0,01794395;0,06140781;
3473,879;0,0176202;0,06109036;
3475,743;0,01698839;0,06046483;
3477,606;0,01658524;0,06006794;
3479,470;0,01610416;0,05959312;
3481,334;0,0156441;0,05913931;
3483,197;0,01495572;0,05845716;
3485,061;0,01419257;0,05770024;
3486,925;0,01316141;0,0566753;
3488,788;0,01289778;0,05641788;
3490,652;0,01247124;0,05599754;
3492,516;0,01173826;0,05527075;
3494,379;0,01073962;0,05427829;
3496,243;0,01039028;0,05393512;
3498,107;0,009935029;0,05348603;
3499,970;0,009553471;0,05311062;
3501,834;0,008778035;0,05234132;
3503,698;0,007997707;0,05156712;
3505,561;0,00725997;0,05083551;
3507,425;0,006870772;0,05045242;
3509,289;0,005977215;0,04956496;
3511,152;0,005508683;0,04910252;
3513,016;0,004991047;0,04859096;
3514,880;0,004270687;0,04787668;
3516,743;0,003651621;0,04726367;
3518,607;0,003408066;0,04702617;
3520,471;0,002927917;0,04655206;
3522,334;0,002514964;0,04614514;
3524,198;0,001660639;0,04529684;
3526,062;0,0008380938;0,04448031;
3527,925;-3,72217E-6;0,0436445;
3529,789;-0,0004929697;0,04316124;
3531,653;-0,001159667;0,04250053;
3533,516;-0,001524796;0,04214138;
3535,380;-0,002305641;0,0413665;
3537,244;-0,002881493;0,0407966;
3539,107;-0,003387814;0,04029623;
3540,971;-0,003467766;0,04022222;
3542,835;-0,003894658;0,03980125;
3544,698;-0,004683413;0,03901842;
3546,562;-0,005580149;0,03812759;
3548,426;-0,005774846;0,0379388;
3550,289;-0,006429745;0,03728979;
3552,153;-0,006858683;0,03686673;
3554,017;-0,007567518;0,03616377;
