;Jun30_TPC_1-0-0_LMW_salt;Jun30_TPC_1-0-0_LMW_salt (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
3440,333;0,03082684;0,01669704;
3442,196;0,03023863;0,01610929;
3444,060;0,03018267;0,0160538;
3445,924;0,03013545;0,01600703;
3447,787;0,03057388;0,01644592;
3449,651;0,0304048;0,01627729;
3451,515;0,029749;0,01562195;
3453,379;0,02924563;0,01511904;
3455,242;0,02977621;0,01565008;
3457,106;0,03023212;0,01610644;
3458,970;0,02996317;0,01583794;
3460,833;0,02976676;0,01564198;
3462,697;0,02993384;0,01580952;
3464,561;0,02982441;0,01570053;
3466,424;0,02975617;0,01563274;
3468,288;0,02939992;0,01527694;
3470,152;0,02857128;0,01444874;
3472,015;0,02856127;0,01443918;
3473,879;0,02913451;0,01501286;
3475,743;0,02926843;0,01514723;
3477,606;0,02887016;0,0147494;
3479,470;0,02855054;0,01443022;
3481,334;0,02881093;0,01469106;
3483,197;0,0287866;0,01466716;
3485,061;0,0287188;0,01459981;
3486,925;0,02844544;0,01432688;
3488,788;0,02795475;0,01383663;
3490,652;0,02786731;0,01374963;
3492,516;0,0278839;0,01376666;
3494,379;0,02807514;0,01395833;
3496,243;0,0282866;0,01417022;
3498,107;0,02810048;0,01398454;
3499,970;0,02784512;0,0137296;
3501,834;0,0275147;0,01339961;
3503,698;0,02800882;0,01389417;
3505,561;0,02797921;0,01386498;
3507,425;0,0273192;0,01320541;
3509,289;0,02712549;0,01301212;
3511,152;0,02700207;0,01288912;
3513,016;0,02726093;0,01314841;
3514,880;0,02714984;0,01303775;
3516,743;0,02695105;0,01283938;
3518,607;0,02643649;0,01232524;
3520,471;0,0262794;0,01216858;
3522,334;0,02724238;0,01313198;
3524,198;0,02690988;0,0127999;
3526,062;0,02666825;0,01255868;
3527,925;0,02731262;0,01320347;
3529,789;0,02717266;0,01306393;
3531,653;0,02650388;0,01239557;
3533,516;0,02598782;0,01187992;
3535,380;0,02590612;0,01179863;
3537,244;0,02623239;0,01212532;
3539,107;0,02622985;0,0121232;
3540,971;0,02546596;0,01135972;
3542,835;0,02519794;0,01109211;
3544,698;0,02543811;0,01133268;
3546,562;0,02561916;0,01151415;
3548,426;0,02521805;0,01111344;
3550,289;0,02441682;0,01031262;
3552,153;0,02403307;0,009929275;
3554,017;0,02403755;0,009934162;
3555,880;0,02411279;0,01000981;
3557,744;0,02414939;0,01004681;
3559,608;0,02385964;0,009757468;
3561,471;0,02352137;0,009419605;
3563,335;0,02360546;0,009504093;
3565,199;0,02328115;0,009180179;
3567,062;0,02325064;0,009150072;
3568,926;0,02377143;0,009671263;
3570,790;0,02331148;0,009211712;
3572,653;0,02294244;0,008843068;
3574,517;0,02203447;0,007935491;
3576,381;0,02156272;0,007464139;
3578,244;0,02175249;0,007654309;
3580,108;0,02149098;0,007393194;
3581,972;0,02154674;0,007449341;
3583,835;0,02215385;0,008056843;
3585,699;0,02213938;0,00804277;
3587,563;0,0216479;0,007551683;
3589,426;0,02117784;0,007082005;
3591,290;0,02065463;0,006559192;
3593,154;0,02026303;0,006167975;
3595,017;0,02047367;0,006379011;
3596,881;0,02033232;0,00623804;
3598,745;0,02043507;0,006341176;
3600,608;0,02026948;0,006175972;
3602,472;0,02022971;0,006136589;
3604,336;0,02017795;0,006085211;
3606,199;0,01975753;0,005665172;
3608,063;0,01978805;0,005696078;
3609,927;0,01995494;0,005863348;
3611,790;0,01982434;0,005733127;
3613,654;0,01968221;0,00559138;
3615,518;0,01921383;0,005123384;
3617,381;0,01920504;0,005114972;
3619,245;0,01899267;0,004902973;
3621,109;0,01833793;0,004248614;
3622,972;0,01843058;0,004341636;
3624,836;0,01839191;0,004303345;
3626,700;0,01784665;0,003758458;
3628,563;0,01820129;0,004113474;
3630,427;0,0182947;0,004207253;
3632,291;0,01747284;0,003385765;
3634,154;0,01774728;0,003660574;
3636,018;0,01785708;0,003770747;
3637,882;0,01730583;0,003219872;
3639,745;0,01730487;0,00321928;
3641,609;0,01753633;0,003451109;
3643,473;0,01752858;0,00344372;
3645,336;0,01775986;0,003675374;
3647,200;0,01796885;0,003884725;
3649,064;0,01794577;0,003862008;
3650,927;0,01749145;0,003408059;
3652,791;0,01643554;0,002352511;
3654,655;0,01627937;0,002196698;
3656,518;0,01694747;0,002865164;
3658,382;0,01715457;0,003072624;
3660,246;0,01721541;0,003133825;
3662,109;0,01653906;0,00245784;
3663,973;0,01603996;0,001959096;
3665,837;0,01651065;0,00243015;
3667,700;0,01702642;0,002946275;
3669,564;0,01714269;0,003062903;
3671,428;0,01772998;0,003650551;
3673,291;0,01754439;0,003465314;
3675,155;0,0174001;0,003321379;
3677,019;0,01744181;0,003363438;
3678,882;0,0172933;0,00321529;
3680,746;0,01683198;0,002754315;
3682,610;0,01622987;0,002152562;
3684,473;0,01605382;0,001976862;
3686,337;0,01626673;0,002190124;
3688,201;0,01646689;0,00239063;
3690,064;0,01701958;0,002943671;
3691,928;0,01729074;0,003215177;
3693,792;0,01681166;0,002736452;
3695,655;0,01619168;0,002116813;
3697,519;0,01611767;0,002043151;
3699,383;0,01646636;0,002392189;
3701,246;0,01684512;0,002771298;
3703,110;0,01660824;0,002534759;
3704,974;0,01682291;0,002749776;
3706,837;0,01699083;0,002918033;
3708,701;0,01671324;0,002640789;
3710,565;0,01701118;0,002939068;
3712,428;0,01714494;0,003073174;
3714,292;0,01695641;0,002884984;
3716,156;0,01681725;0,002746157;
3718,019;0,01677668;0,002705926;
3719,883;0,01657605;0,002505635;
3721,747;0,01654685;0,002476773;
3723,610;0,01710629;0,003036554;
3725,474;0,01649538;0,002425975;
3727,338;0,01580794;0,001738873;
3729,202;0,01645482;0,002386094;
3731,065;0,01693835;0,002869954;
3732,929;0,0162966;0,002228538;
3734,793;0,01618187;0,002114141;
3736,656;0,01733335;0,003265949;
3738,520;0,01776123;0,003694162;
3740,384;0,01732572;0,003258987;
3742,247;0,01704837;0,002981968;
3744,111;0,01745938;0,003393306;
3745,975;0,01821564;0,004149891;
3747,838;0,01742322;0,003357801;
3749,702;0,01671814;0,002653047;
3751,566;0,0169947;0,002929932;
3753,429;0,0166781;0,002613666;
3755,293;0,01699536;0,002931247;
3757,157;0,01721486;0,003151075;
3759,020;0,01718855;0,003125089;
3760,884;0,01687791;0,002814769;
3762,748;0,01674585;0,002683035;
3764,611;0,01670538;0,002642892;
3766,475;0,0164441;0,002381934;
3768,339;0,01710995;0,0030481;
3770,202;0,01768267;0,003621146;
3772,066;0,01700156;0,002940351;
3773,930;0,01688403;0,002823144;
3775,793;0,01730482;0,003244244;
3777,657;0,01709244;0,003032191;
3779,521;0,01703453;0,002974595;
3781,384;0,01752784;0,00346822;
3783,248;0,01782663;0,003767331;
3785,112;0,01750574;0,003446755;
3786,975;0,0173923;0,00333363;
3788,839;0,01740225;0,003343892;
3790,703;0,01705927;0,003001224;
3792,566;0,01696667;0,002908942;
3794,430;0,01681114;0,002753722;
3796,294;0,0171275;0,003070389;
3798,157;0,01771428;0,00365748;
3800,021;0,01768697;0,003630481;
3801,885;0,01700217;0,002945996;
3803,748;0,01698781;0,002931944;
3805,612;0,01708048;0,003024925;
3807,476;0,0171109;0,00305565;
3809,339;0,0172903;0,003235363;
3811,203;0,01730051;0,00324588;
3813,067;0,01750573;0,003451402;
3814,930;0,01734394;0,003289923;
3816,794;0,01740943;0,003355716;
3818,658;0,01768993;0,00363652;
3820,521;0,01699109;0,002937985;
3822,385;0,01650368;0,002450873;
3824,249;0,01697061;0,002918111;
3826,112;0,01718116;0,003128963;
3827,976;0,01784106;0,003789158;
3829,840;0,01798792;0,003936325;
3831,703;0,01756413;0,003512839;
3833,567;0,01722501;0,003174018;
3835,431;0,01722706;0,003176362;
3837,294;0,01665305;0,002602654;
3839,158;0,01670677;0,002656675;
3841,022;0,01722062;0,003170819;
3842,885;0,01762716;0,003577656;
3844,749;0,01705023;0,003001021;
3846,613;0,01672163;0,002672722;
3848,476;0,01705529;0,00300667;
3850,340;0,01745238;0,003404058;
3852,204;0,01761982;0,003571789;
3854,067;0,01731611;0,00326837;
3855,931;0,0175342;0,003486763;
3857,795;0,01797031;0,003923158;
3859,658;0,01795584;0,00390898;
3861,522;0,01760007;0,003553502;
3863,386;0,0169932;0,002946924;
3865,249;0,01697702;0,002931036;
3867,113;0,01726665;0,003220959;
3868,977;0,01758787;0,003542467;
3870,840;0,01755282;0,003507705;
3872,704;0,01811169;0,004066857;
3874,568;0,01805257;0,004008024;
3876,431;0,01728323;0,00323897;
3878,295;0,01707621;0,003032243;
3880,159;0,01713616;0,003092476;
3882,022;0,0170638;0,003020397;
3883,886;0,01711005;0,003066932;
3885,750;0,01743467;0,003391838;
3887,613;0,01786417;0,003821619;
3889,477;0,01790679;0,003864522;
3891,341;0,0178548;0,00381282;
3893,204;0,01769622;0,003654524;
3895,068;0,01720395;0,003162537;
3896,932;0,01712132;0,00308018;
3898,795;0,01763938;0,003598522;
3900,659;0,01793352;0,003892943;
3902,523;0,0175218;0,003481507;
3904,386;0,01737473;0,003334715;
3906,250;0,01798013;0,003940388;
3908,114;0,01780026;0,003760794;
3909,977;0,01763785;0,003598669;
3911,841;0,01756623;0,003527319;
3913,705;0,01760912;0,003570487;
3915,568;0,01774742;0,003709067;
3917,432;0,01754751;0,003509429;
3919,296;0,01756813;0,003530318;
3921,159;0,01759306;0,003555529;
3923,023;0,01767854;0,00364128;
3924,887;0,01786456;0,003827577;
3926,750;0,01728569;0,003248975;
3928,614;0,01691702;0,002880578;
3930,478;0,01720266;0,003166488;
3932,341;0,01784494;0,00380904;
3934,205;0,01795862;0,003922993;
3936,069;0,01776146;0,003726101;
3937,932;0,01763149;0,003596402;
3939,796;0,01755242;0,003517596;
3941,660;0,01757018;0,003535623;
3943,523;0,01762039;0,003586107;
3945,387;0,01793768;0,003903662;
3947,251;0,01794415;0,003910393;
3949,114;0,01757494;0,003541458;
3950,978;0,0174333;0,003400079;
3952,842;0,01723248;0,003199528;
3954,705;0,01726233;0,003229642;
3956,569;0,01774285;0,003710421;
3958,433;0,01795255;0,003920385;
3960,296;0,01773799;0,003706094;
3962,160;0,01799726;0,003965623;
3964,024;0,0179703;0,003938922;
3965,887;0,01725717;0,003226055;
3967,751;0,01694374;0,002912888;
3969,615;0,01723897;0,003208385;
3971,478;0,01763197;0,003601642;
3973,342;0,01769883;0,003668763;
3975,206;0,01759624;0,003566427;
3977,069;0,01790088;0,003871325;
3978,933;0,01798686;0,003957571;
3980,797;0,01770628;0,003677247;
3982,660;0,01756082;0,003532045;
3984,524;0,0176379;0,003609377;
3986,388;0,01755896;0,003530701;
3988,251;0,01775851;0,003730499;
3990,115;0,01792063;0,00389288;
3991,979;0,01762179;0,003594297;
3993,842;0,01727258;0,003245334;
3995,706;0,01748847;0,003461479;
3997,570;0,01748034;0,003453601;
