;Apr27_TPC_08-02-0_LMW_salt;Apr27_TPC_08-02-0_LMW_salt (baseline corrected);
2072,400;0,008596712;-0,00601842;
2074,264;0,008534534;-0,006077977;
2076,127;0,008994767;-0,00561513;
2077,991;0,00932435;-0,005282943;
2079,855;0,008653172;-0,005951528;
2081,718;0,007990458;-0,006611656;
2083,582;0,007705419;-0,00689412;
2085,446;0,008751259;-0,005845713;
2087,309;0,00901444;-0,005579975;
2089,173;0,008207347;-0,006384519;
2091,037;0,007480008;-0,007109319;
2092,900;0,007786087;-0,006800709;
2094,764;0,008637647;-0,005946629;
2096,628;0,009046884;-0,005534879;
2098,491;0,008760613;-0,005818647;
2100,355;0,00822729;-0,006349475;
2102,219;0,008422873;-0,006151407;
2104,082;0,008452938;-0,006118865;
2105,946;0,007762003;-0,006807331;
2107,810;0,007790715;-0,006776161;
2109,673;0,00878845;-0,005775975;
2111,537;0,009082902;-0,005479081;
2113,401;0,008202304;-0,006357245;
2115,264;0,007775172;-0,006781953;
2117,128;0,007524834;-0,007029875;
2118,992;0,008043029;-0,006509271;
2120,855;0,008068174;-0,006481727;
2122,719;0,006780259;-0,007767251;
2124,583;0,006390682;-0,008154446;
2126,446;0,006867496;-0,007675257;
2128,310;0,006416337;-0,00812405;
2130,174;0,005490381;-0,009047649;
2132,037;0,005348706;-0,009186974;
2133,901;0,005099129;-0,00943421;
2135,765;0,004360657;-0,01017035;
2137,628;0,004987899;-0,009540783;
2139,492;0,005294744;-0,00923162;
2141,356;0,005078286;-0,00944577;
2143,219;0,003322635;-0,01119912;
2145,083;0,001994871;-0,01252459;
2146,947;0,003182752;-0,01133443;
2148,810;0,003271507;-0,01124339;
2150,674;0,002056708;-0,01245592;
2152,538;0,001572549;-0,01293782;
2154,401;0,001443558;-0,01306456;
2156,265;0,0008040916;-0,01370178;
2158,129;-0,002097832;-0,01660147;
2159,992;-0,0008259668;-0,01532737;
2161,856;0,002581696;-0,01191748;
2163,720;0,003068886;-0,01142808;
2165,583;0,003285334;-0,01120943;
2167,447;0,002912662;-0,0115799;
2169,311;0,002931824;-0,01155854;
2171,174;0,002730843;-0,01175734;
2173,038;0,002200279;-0,01228573;
2174,902;0,0021359;-0,01234794;
2176,765;0,003373975;-0,0111077;
2178,629;0,004553238;-0,009926283;
2180,493;0,003786535;-0,01069084;
2182,356;0,002452745;-0,01202249;
2184,220;0,003267136;-0,01120596;
2186,084;0,004229893;-0,01024108;
2187,947;0,005154636;-0,00931422;
2189,811;0,00472668;-0,009740065;
2191,675;0,003825676;-0,01063897;
2193,538;0,003660886;-0,01080166;
2195,402;0,003816156;-0,0106443;
2197,266;0,004599588;-0,009858785;
2199,129;0,004660832;-0,009795466;
2200,993;0,00441087;-0,01004336;
2202,857;0,004979712;-0,009472456;
2204,720;0,005115344;-0,009334769;
2206,584;0,00460184;-0,009846226;
2208,448;0,004803372;-0,009642653;
2210,311;0,005938956;-0,008505035;
2212,175;0,006464618;-0,007977347;
2214,039;0,004939622;-0,009500323;
2215,902;0,005391768;-0,009046163;
2217,766;0,00641381;-0,008022115;
2219,630;0,005139751;-0,009294173;
2221,493;0,00512357;-0,009308362;
2223,357;0,006909484;-0,007520462;
2225,221;0,007181653;-0,007246313;
2227,084;0,005586965;-0,008839028;
2228,948;0,00606575;-0,008358276;
2230,812;0,007131503;-0,007290563;
2232,675;0,007344382;-0,00707573;
2234,539;0,00707237;-0,007345796;
2236,403;0,00657109;-0,007845135;
2238,266;0,007616781;-0,00679751;
2240,130;0,008341032;-0,006071331;
2241,994;0,008175203;-0,00623524;
2243,857;0,00788165;-0,006526878;
2245,721;0,007708979;-0,00669764;
2247,585;0,007224358;-0,00718036;
2249,448;0,007652192;-0,006750629;
2251,312;0,00814526;-0,006255672;
2253,176;0,00846438;-0,005934668;
2255,039;0,009148421;-0,005248751;
2256,903;0,009538339;-0,004856962;
2258,767;0,009054915;-0,005338521;
2260,630;0,008887908;-0,00550367;
2262,494;0,008792686;-0,005597039;
2264,358;0,009474152;-0,004913727;
2266,221;0,01013572;-0,004250315;
2268,085;0,009676292;-0,004707912;
2269,949;0,009904667;-0,004477709;
2271,812;0,01026083;-0,00411972;
2273,676;0,009884816;-0,004493921;
2275,540;0,009967785;-0,004409142;
2277,403;0,01017507;-0,004200049;
2279,267;0,0102603;-0,004113027;
2281,131;0,01086585;-0,003505686;
2282,994;0,01132331;-0,003046438;
2284,858;0,01166248;-0,002705481;
2286,722;0,01195675;-0,002409435;
2288,585;0,01184831;-0,002516105;
2290,449;0,01203105;-0,002331602;
2292,313;0,01211207;-0,002248832;
2294,176;0,01215832;-0,002200822;
2296,040;0,01200913;-0,002348271;
2297,904;0,01178236;-0,0025733;
2299,767;0,01195217;-0,002401755;
2301,631;0,0121223;-0,002229893;
2303,495;0,0122875;-0,002062965;
2305,358;0,01225065;-0,002098104;
2307,222;0,01207801;-0,002269029;
2309,086;0,01204877;-0,002296563;
2310,949;0,01252191;-0,001821717;
2312,813;0,01255034;-0,001791598;
2314,677;0,01205104;-0,002289201;
2316,540;0,01240903;-0,001929531;
2318,404;0,0131198;-0,001217079;
2320,268;0,01327592;-0,001059283;
2322,131;0,01346367;-0,0008698612;
2323,995;0,01359402;-0,0007378514;
2325,859;0,01306214;-0,001268074;
2327,722;0,0122312;-0,002097357;
2329,586;0,012007;-0,002319907;
2331,450;0,01219421;-0,002131058;
2333,313;0,01227733;-0,002046294;
2335,177;0,0119356;-0,002386398;
2337,041;0,01163399;-0,002686381;
2338,904;0,01171583;-0,002602916;
2340,768;0,01203595;-0,002281176;
2342,632;0,01237093;-0,001944592;
2344,495;0,01256461;-0,0017493;
2346,359;0,01274277;-0,001569538;
2348,223;0,01270788;-0,001602837;
2350,087;0,01227637;-0,002032749;
2351,950;0,01219261;-0,002114927;
2353,814;0,01246504;-0,001840915;
2355,678;0,01248962;-0,001814765;
2357,541;0,01225036;-0,002052454;
2359,405;0,01225825;-0,002042994;
2361,269;0,01207697;-0,00222271;
2363,132;0,01184295;-0,002455179;
2364,996;0,01179965;-0,002496928;
2366,860;0,01236149;-0,00193354;
2368,723;0,01291349;-0,001379992;
2370,587;0,01322286;-0,001069088;
2372,451;0,01370672;-0,0005836997;
2374,314;0,01453558;0,0002466917;
2376,178;0,01500453;0,000717162;
2378,042;0,01527891;0,0009930619;
2379,905;0,01620247;0,001918138;
2381,769;0,01774818;0,003465351;
2383,633;0,01905191;0,004770582;
2385,496;0,01985575;0,005575924;
2387,360;0,02116683;0,006888497;
2389,224;0,02231381;0,008036963;
2391,087;0,02342523;0,009149875;
2392,951;0,02489725;0,01062338;
2394,815;0,02550937;0,01123696;
2396,678;0,02440949;0,01013856;
2398,542;0,0226116;0,008342137;
2400,406;0,02077125;0,006503252;
2402,269;0,01924593;0,004979382;
2404,133;0,01800823;0,003743143;
2405,997;0,01721186;0,002948214;
2407,860;0,01665542;0,002393216;
2409,724;0,01618244;0,001921683;
2411,588;0,01599418;0,001734854;
2413,451;0,01606588;0,001807981;
2415,315;0,01591367;0,001657202;
2417,179;0,01581402;0,001558971;
2419,042;0,01588289;0,001629256;
2420,906;0,01598937;0,001737156;
2422,770;0,0160954;0,001844588;
2424,633;0,01596924;0,001719835;
2426,497;0,01571971;0,001471706;
2428,361;0,01533145;0,001084845;
2430,224;0,01474796;0,0005027411;
2432,088;0,01441359;0,0001697583;
2433,952;0,01453212;0,0002896767;
2435,815;0,01430935;6,828426E-5;
2437,679;0,01351567;-0,0007240254;
2439,543;0,01318366;-0,001054668;
2441,406;0,0134087;-0,0008282544;
2443,270;0,01369331;-0,0005422824;
2445,134;0,013762;-0,0004722353;
2446,997;0,01367993;-0,0005529523;
2448,861;0,01357964;-0,0006518937;
2450,725;0,01333295;-0,0008972389;
2452,588;0,01316586;-0,001062989;
2454,452;0,01356855;-0,0006589566;
2456,316;0,013667;-0,0005591819;
2458,179;0,01360604;-0,0006188062;
2460,043;0,01322212;-0,001001405;
2461,907;0,01285024;-0,001371957;
2463,770;0,01274879;-0,001472098;
2465,634;0,01300474;-0,001214827;
2467,498;0,01328794;-0,0009303193;
2469,361;0,01325981;-0,0009571497;
2471,225;0,01339327;-0,0008223811;
2473,089;0,01379412;-0,0004202364;
2474,952;0,01371764;-0,0004954277;
2476,816;0,01340067;-0,000811106;
2478,680;0,01332094;-0,0008895493;
2480,543;0,01323618;-0,0009730282;
2482,407;0,01337795;-0,0008299836;
2484,271;0,01348876;-0,0007178983;
2486,134;0,01328231;-0,0009230708;
2487,998;0,01305041;-0,001153706;
2489,862;0,01307156;-0,001131299;
2491,725;0,01293873;-0,001262868;
2493,589;0,01257276;-0,001627577;
2495,453;0,01246249;-0,001736604;
2497,316;0,01212972;-0,002068125;
2499,180;0,01184178;-0,002354821;
2501,044;0,01186079;-0,002334567;
2502,907;0,0117951;-0,002399017;
2504,771;0,01184627;-0,002346618;
2506,635;0,01199942;-0,002192243;
2508,498;0,01206385;-0,002126585;
2510,362;0,0116762;-0,002513013;
2512,226;0,01131834;-0,002869655;
2514,089;0,01155543;-0,002631345;
2515,953;0,01211136;-0,002074203;
2517,817;0,01186167;-0,002322692;
2519,680;0,0112707;-0,002912459;
2521,544;0,01178193;-0,002400027;
2523,408;0,01191013;-0,002270626;
2525,271;0,0118173;-0,00236226;
2527,135;0,01236401;-0,001814362;
2528,999;0,0123975;-0,001779689;
2530,862;0,01219271;-0,001983296;
2532,726;0,01212897;-0,002045861;
2534,590;0,01216393;-0,002009718;
2536,453;0,01190718;-0,002265295;
2538,317;0,01133784;-0,002833465;
2540,181;0,01164603;-0,002524113;
2542,044;0,01191117;-0,002257815;
2543,908;0,01203531;-0,00213251;
2545,772;0,01210784;-0,002058826;
2547,635;0,01204696;-0,002118559;
2549,499;0,01192174;-0,002242627;
2551,363;0,01176989;-0,002393335;
2553,226;0,01180037;-0,002361707;
2555,090;0,01223777;-0,001923172;
2556,954;0,01214162;-0,002018182;
2558,817;0,01238911;-0,001769559;
2560,681;0,01250628;-0,001651267;
2562,545;0,01244984;-0,001706578;
2564,408;0,01240167;-0,001753626;
2566,272;0,01234459;-0,001809583;
2568,136;0,01225218;-0,001900885;
2569,999;0,01236016;-0,001791793;
2571,863;0,01251983;-0,001631012;
2573,727;0,01260456;-0,001545179;
2575,590;0,01284064;-0,001307995;
2577,454;0,01268242;-0,001465107;
2579,318;0,01247841;-0,001668021;
2581,181;0,01266591;-0,00147943;
2583,045;0,0128238;-0,001320453;
2584,909;0,01269541;-0,001447757;
2586,772;0,01272952;-0,001412561;
2588,636;0,01278862;-0,001352381;
2590,500;0,013044;-0,001095925;
2592,363;0,01325533;-0,00088352;
2594,227;0,01318373;-0,0009540465;
2596,091;0,01298339;-0,00115332;
2597,954;0,01282516;-0,001310479;
2599,818;0,01318288;-0,0009517055;
2601,682;0,01355173;-0,0005817918;
2603,545;0,01352617;-0,000606291;
2605,409;0,0136505;-0,0004809166;
2607,273;0,01387191;-0,0002584568;
2609,136;0,01399676;-0,0001325534;
2611,000;0,01404577;-8,249889E-5;
2612,864;0,01392609;-0,0002011432;
2614,727;0,0137054;-0,0004207937;
2616,591;0,01368862;-0,0004365318;
2618,455;0,0136153;-0,000508827;
2620,318;0,01369496;-0,0004281309;
2622,182;0,01398004;-0,0001420302;
2624,046;0,01436178;0,0002407314;
2625,910;0,01438213;0,0002621047;
2627,773;0,01417419;5,518113E-5;
2629,637;0,01434414;0,0002261499;
2631,501;0,01434558;0,0002285979;
2633,364;0,01434301;0,0002270403;
2635,228;0,01463631;0,0005213512;
2637,092;0,01443563;0,0003216732;
2638,955;0,01459763;0,0004846742;
2640,819;0,01503156;0,0009195984;
2642,683;0,01491269;0,0008017194;
2644,546;0,01490103;0,0007910593;
2646,410;0,014739;0,000630011;
2648,274;0,01471084;0,0006028394;
2650,137;0,01483321;0,0007261961;
2652,001;0,01495339;0,0008473586;
2653,865;0,01500946;0,0009044047;
2655,728;0,01486124;0,0007571557;
2657,592;0,01487203;0,0007689252;
2659,456;0,01493086;0,000828724;
2661,319;0,01478011;0,0006789391;
2663,183;0,01475932;0,0006591113;
2665,047;0,01476568;0,0006664409;
2666,910;0,01463759;0,0005393033;
2668,774;0,01462947;0,0005321451;
2670,638;0,01464758;0,000551211;
2672,501;0,01436668;0,0002712626;
2674,365;0,01444766;0,0003531898;
2676,229;0,01454662;0,0004530908;
2678,092;0,01440246;0,0003098742;
2679,956;0,01462996;0,0005383167;
2681,820;0,01502494;0,0009342333;
2683,683;0,01518622;0,001096453;
2685,547;0,01534474;0,001255899;
2687,411;0,01534986;0,001261952;
2689,274;0,0151455;0,001058524;
2691,138;0,01505067;0,0009646192;
2693,002;0,01525719;0,001172056;
2694,865;0,01559202;0,001507813;
2696,729;0,0155451;0,00146181;
2698,593;0,01533498;0,001252606;
2700,456;0,01546768;0,001386215;
2702,320;0,01555724;0,001476684;
2704,184;0,0157524;0,001672755;
2706,047;0,01586748;0,001788734;
2707,911;0,01581386;0,001736015;
2709,775;0,01619262;0,002115681;
2711,638;0,01676243;0,002686387;
2713,502;0,01655669;0,002481544;
2715,366;0,01634845;0,00227419;
2717,229;0,01648688;0,002413511;
2719,093;0,01667296;0,002600484;
2720,957;0,01688982;0,002818224;
2722,820;0,01709092;0,003020209;
2724,684;0,0173753;0,003305466;
2726,548;0,01801347;0,003944518;
2728,411;0,01876263;0,004694556;
2730,275;0,01907721;0,005010007;
2732,139;0,01905779;0,004991458;
2734,002;0,01890605;0,004840589;
2735,866;0,01877089;0,004706289;
2737,730;0,01856446;0,004500731;
2739,593;0,01816383;0,00410096;
2741,457;0,01788374;0,00382173;
2743,321;0,01764001;0,003578851;
2745,184;0,01715207;0,00309177;
2747,048;0,01696608;0,002906627;
2748,912;0,01733245;0,003273847;
2750,775;0,01753489;0,003477139;
2752,639;0,01762067;0,003563764;
2754,503;0,01769093;0,003634862;
2756,366;0,01763287;0,003577651;
2758,230;0,01741794;0,003363555;
2760,094;0,01725071;0,003197158;
2761,957;0,01740227;0,003349551;
2763,821;0,01770729;0,003655404;
2765,685;0,01748563;0,00343458;
2767,548;0,01715797;0,003107744;
2769,412;0,01731068;0,003261278;
2771,276;0,01725352;0,003204942;
2773,139;0,01715285;0,003105089;
2775,003;0,01737627;0,003329335;
2776,867;0,01759929;0,003553168;
2778,730;0,01757996;0,003534648;
2780,594;0,01771433;0,003669827;
2782,458;0,01774407;0,00370038;
2784,321;0,01753595;0,003493073;
2786,185;0,01701745;0,00297537;
2788,049;0,0165976;0,002556324;
2789,912;0,01662509;0,00258462;
2791,776;0,01686601;0,002826333;
2793,640;0,01694625;0,002907375;
2795,503;0,01678025;0,002742173;
2797,367;0,01643094;0,002393653;
2799,231;0,01627828;0,002241783;
2801,094;0,01638974;0,002354026;
2802,958;0,01638164;0,00234672;
2804,822;0,01619752;0,002163382;
2806,685;0,01604283;0,002009466;
2808,549;0,0159919;0,001959317;
2810,413;0,01584719;0,001815389;
2812,276;0,01578491;0,001753882;
2814,140;0,0158858;0,001855551;
2816,004;0,01605538;0,002025896;
2817,867;0,01619345;0,002164737;
2819,731;0,01596914;0,001941194;
2821,595;0,01567253;0,001645352;
2823,458;0,01565399;0,001627577;
2825,322;0,01561826;0,001592608;
2827,186;0,01550308;0,001478182;
2829,049;0,01521176;0,001187623;
2830,913;0,01538981;0,001366433;
2832,777;0,01563808;0,001615451;
2834,640;0,01529395;0,001272072;
2836,504;0,01498188;0,0009607594;
2838,368;0,01509466;0,001074278;
2840,231;0,01549312;0,001473491;
2842,095;0,01580219;0,001783306;
2843,959;0,01556652;0,001548378;
2845,822;0,0150815;0,001064089;
2847,686;0,01510742;0,001090747;
2849,550;0,01539234;0,001376411;
2851,413;0,01530277;0,001287572;
2853,277;0,0151074;0,001092937;
2855,141;0,01499738;0,0009836403;
2857,004;0,01506826;0,001055253;
2858,868;0,01509311;0,001080826;
2860,732;0,01518695;0,001175389;
2862,595;0,01551444;0,00150361;
2864,459;0,01554142;0,001531305;
2866,323;0,0152215;0,001212109;
2868,186;0,01504462;0,001035942;
2870,050;0,01482407;0,0008161103;
2871,914;0,01479751;0,0007902606;
2873,777;0,01507647;0,001069933;
2875,641;0,01551466;0,001508828;
2877,505;0,01569231;0,001687185;
2879,368;0,01550373;0,00149931;
2881,232;0,0154715;0,001467787;
2883,096;0,01542607;0,001423056;
2884,959;0,01531941;0,001317103;
2886,823;0,01537234;0,001370732;
2888,687;0,01549055;0,001489637;
2890,550;0,01520359;0,00120337;
2892,414;0,01516421;0,001164686;
2894,278;0,01528821;0,001289375;
2896,141;0,01520922;0,001211076;
2898,005;0,01520936;0,001211905;
2899,869;0,01506179;0,001065019;
2901,733;0,01475889;0,0007628004;
2903,596;0,01486262;0,0008672188;
2905,460;0,01524574;0,001251019;
2907,324;0,01548834;0,001494296;
2909,187;0,01521527;0,00122191;
2911,051;0,01473035;0,000737657;
2912,915;0,01443875;0,0004467345;
2914,778;0,01465421;0,0006628707;
2916,642;0,01487486;0,0008841845;
2918,506;0,01461267;0,0006226632;
2920,369;0,01429502;0,0003056848;
2922,233;0,014227;0,0002383278;
2924,097;0,01432588;0,000337872;
2925,960;0,01443615;0,000448805;
2927,824;0,0146144;0,0006277121;
2929,688;0,01458929;0,0006032644;
2931,551;0,01452739;0,0005420241;
2933,415;0,01467183;0,0006871159;
2935,279;0,0150574;0,001073337;
2937,142;0,01528167;0,001298263;
2939,006;0,01515576;0,001172998;
2940,870;0,01535023;0,001368123;
2942,733;0,01557328;0,001591821;
2944,597;0,01575177;0,001770952;
2946,461;0,01568888;0,001708702;
2948,324;0,01551801;0,001538474;
2950,188;0,01557255;0,001593654;
2952,052;0,01575342;0,001775166;
2953,915;0,01581624;0,001838622;
2955,779;0,01558587;0,001608894;
2957,643;0,01562918;0,00165283;
2959,506;0,01598335;0,002007641;
2961,370;0,01583946;0,001864377;
2963,234;0,01543309;0,001458635;
2965,097;0,01561982;0,001645991;
2966,961;0,01587649;0,001903293;
2968,825;0,01597009;0,00199752;
2970,688;0,01620838;0,002236431;
2972,552;0,01634092;0,002369592;
2974,416;0,01640342;0,002432706;
2976,279;0,01640572;0,002435626;
2978,143;0,01633217;0,002362696;
2980,007;0,01627188;0,002303017;
2981,870;0,01644301;0,002474762;
2983,734;0,01675426;0,002786629;
2985,598;0,01656034;0,00259332;
2987,461;0,01640991;0,002443501;
2989,325;0,01647547;0,002509668;
2991,189;0,0165492;0,002583996;
2993,052;0,01684153;0,002876931;
2994,916;0,01708958;0,003125587;
2996,780;0,01714718;0,00318379;
2998,643;0,01723004;0,003267247;
3000,507;0,01713717;0,003174977;
3002,371;0,01680917;0,002847576;
3004,234;0,0170323;0,003071303;
3006,098;0,01740069;0,003440285;
3007,962;0,01739512;0,003435309;
3009,825;0,017323;0,003363779;
3011,689;0,01711955;0,003160921;
3013,553;0,01724891;0,003290864;
3015,416;0,01747045;0,003512996;
3017,280;0,01712201;0,003165138;
3019,144;0,01704999;0,003093704;
3021,007;0,01735713;0,003401423;
3022,871;0,01740148;0,003446353;
3024,735;0,01723965;0,003285109;
3026,598;0,01744218;0,003488215;
3028,462;0,01753068;0,003577289;
3030,326;0,01721019;0,003257373;
3032,189;0,01748477;0,003532535;
3034,053;0,01787065;0,003918984;
3035,917;0,0175471;0,003596005;
3037,780;0,0173275;0,003376974;
3039,644;0,01738963;0,003439669;
3041,508;0,01762858;0,003679185;
3043,371;0,01787759;0,003928761;
3045,235;0,01802736;0,004079103;
3047,099;0,01776791;0,003820211;
3048,962;0,01757372;0,003626579;
3050,826;0,01791112;0,003964548;
3052,690;0,01814856;0,004202544;
3054,553;0,01819515;0,004249694;
3056,417;0,01812615;0,004181244;
3058,281;0,01802699;0,00408264;
3060,144;0,01812448;0,004180686;
3062,008;0,01832396;0,004380712;
3063,872;0,01854959;0,004606891;
3065,735;0,01812932;0,004187172;
3067,599;0,01819344;0,004251843;
3069,463;0,01857461;0,004633558;
3071,326;0,01849809;0,004557585;
3073,190;0,01845593;0,004515969;
3075,054;0,01846943;0,004530007;
3076,917;0,01832009;0,004381209;
3078,781;0,01851176;0,004573419;
3080,645;0,01873827;0,00480047;
3082,508;0,01838072;0,004443456;
3084,372;0,01843787;0,004501141;
3086,236;0,01898218;0,005045985;
3088,099;0,01928197;0,005346309;
3089,963;0,01923737;0,005302246;
3091,827;0,01906244;0,005127845;
3093,690;0,01896221;0,005028145;
3095,554;0,01885244;0,004918908;
3097,418;0,01892281;0,004989806;
3099,281;0,01919736;0,005264881;
3101,145;0,01935322;0,005421259;
3103,009;0,01950001;0,00556858;
3104,872;0,019424;0,005493084;
3106,736;0,01939396;0,005463572;
3108,600;0,01970334;0,005773467;
3110,463;0,0197299;0,005800546;
3112,327;0,01947196;0,005543127;
3114,191;0,01917333;0,005245004;
3116,054;0,01927843;0,005350624;
3117,918;0,01967379;0,005746494;
3119,782;0,01977942;0,005852637;
3121,645;0,01931312;0,005386852;
3123,509;0,01919285;0,005267093;
3125,373;0,01969325;0,005767997;
3127,236;0,019817;0,005892256;
3129,100;0,01984081;0,005916574;
3130,964;0,0202904;0,006366669;
3132,827;0,02028831;0,006365077;
3134,691;0,0199619;0,00603917;
3136,555;0,01999517;0,006072944;
3138,418;0,01993278;0,006011056;
3140,282;0,01999746;0,006076234;
3142,146;0,02005232;0,006131593;
3144,009;0,02006442;0,006144184;
3145,873;0,02053486;0,006615121;
3147,737;0,02050113;0,006581889;
3149,600;0,02023442;0,006315673;
3151,464;0,02065074;0,006732477;
3153,328;0,02113444;0,007216668;
3155,191;0,0210039;0,007086627;
3157,055;0,02070614;0,006789354;
3158,919;0,02064528;0,006728979;
3160,782;0,02091462;0,006998804;
3162,646;0,02084834;0,006933007;
3164,510;0,02106111;0,007146266;
3166,373;0,02147114;0,007556778;
3168,237;0,02104247;0,00712859;
3170,101;0,02085659;0,006943183;
3171,964;0,02081878;0,006905852;
3173,828;0,02093991;0,007027465;
3175,692;0,02120588;0,007293908;
3177,556;0,02109751;0,007186013;
3179,419;0,02113275;0,007221735;
3181,283;0,02135064;0,007440094;
3183,147;0,02153052;0,007620445;
3185,010;0,0217579;0,007848299;
3186,874;0,02177402;0,007864891;
3188,738;0,02184483;0,007936164;
3190,601;0,02176733;0,007859142;
3192,465;0,02155372;0,007645996;
3194,329;0,02162735;0,007720087;
3196,192;0,02187259;0,007965796;
3198,056;0,02217583;0,008269501;
3199,920;0,02246112;0,008555248;
3201,783;0,02233632;0,008430911;
3203,647;0,02213371;0,008228768;
3205,511;0,02233114;0,008426651;
3207,374;0,02224275;0,008338719;
3209,238;0,02230845;0,008404878;
3211,102;0,02242479;0,008521672;
3212,965;0,02223639;0,008333729;
3214,829;0,02246088;0,008558672;
3216,693;0,02281717;0,008915418;
3218,556;0,02263201;0,008730712;
3220,420;0,02285123;0,008950384;
3222,284;0,02308586;0,009185466;
3224,147;0,02247054;0,008570586;
3226,011;0,02209952;0,008200015;
3227,875;0,02256137;0,008662319;
3229,738;0,0230956;0,009196987;
3231,602;0,02312828;0,009230119;
3233,466;0,02296978;0,009072056;
3235,329;0,02301603;0,009118754;
3237,193;0,02318005;0,009283213;
3239,057;0,02324715;0,009350756;
3240,920;0,02284915;0,008953191;
3242,784;0,02258715;0,008691629;
3244,648;0,02297839;0,009083312;
3246,511;0,02363872;0,00974408;
3248,375;0,02369061;0,0097964;
3250,239;0,02374834;0,009854571;
3252,102;0,02348974;0,009596399;
3253,966;0,02343774;0,009544838;
3255,830;0,02309778;0,00920531;
3257,693;0,0229607;0,00906866;
3259,557;0,02324514;0,009353526;
3261,421;0,02302229;0,00913111;
3263,284;0,02297229;0,009081536;
3265,148;0,02331728;0,009426946;
3267,012;0,02350969;0,009619787;
3268,875;0,02351947;0,00962999;
3270,739;0,02367387;0,009784815;
3272,603;0,02381479;0,009926159;
3274,466;0,02404982;0,01016161;
3276,330;0,0237223;0,009834508;
3278,194;0,02332645;0,009439084;
3280,057;0,02359396;0,009707009;
3281,921;0,02361689;0,009730355;
3283,785;0,02356598;0,009679865;
3285,648;0,02347464;0,009588937;
3287,512;0,02333095;0,009445666;
3289,376;0,02367798;0,009793115;
3291,239;0,02408507;0,01020062;
3293,103;0,02427073;0,01038669;
3294,967;0,0244514;0,01056777;
3296,830;0,02445218;0,01056896;
3298,694;0,02400198;0,01011917;
3300,558;0,02372917;0,009846768;
3302,421;0,02344832;0,009566328;
3304,285;0,02333388;0,009452291;
3306,149;0,02358323;0,009702051;
3308,012;0,02397252;0,01009174;
3309,876;0,02413488;0,01025451;
3311,740;0,02427337;0,01039341;
3313,603;0,02443959;0,01056002;
3315,467;0,02421315;0,01033398;
3317,331;0,02420084;0,01032208;
3319,194;0,02442257;0,01054421;
3321,058;0,02470749;0,01082952;
3322,922;0,02484034;0,01096277;
3324,785;0,02455885;0,01068168;
3326,649;0,02461625;0,01073948;
3328,513;0,02477037;0,01089399;
3330,376;0,02456241;0,01068643;
3332,240;0,02461703;0,01074144;
3334,104;0,02485862;0,01098342;
3335,967;0,02438078;0,01050597;
3337,831;0,0243519;0,01047749;
3339,695;0,02483305;0,01095902;
3341,558;0,02447691;0,01060327;
3343,422;0,02449551;0,01062227;
3345,286;0,02478184;0,01090898;
3347,149;0,02479793;0,01092545;
3349,013;0,02460695;0,01073486;
3350,877;0,02433496;0,01046326;
3352,740;0,02458229;0,01071097;
3354,604;0,0248935;0,01102257;
3356,468;0,02482536;0,0109548;
3358,331;0,02479074;0,01092057;
3360,195;0,02513527;0,01126547;
3362,059;0,02508334;0,01121393;
3363,922;0,02490177;0,01103274;
3365,786;0,02494436;0,01107571;
3367,650;0,02513151;0,01126323;
3369,513;0,02512124;0,01125333;
3371,377;0,02508119;0,01121366;
3373,241;0,02534894;0,01148179;
3375,104;0,02533246;0,01146569;
3376,968;0,0254904;0,011624;
3378,832;0,02552157;0,01165554;
3380,695;0,02542488;0,01155921;
3382,559;0,02577487;0,01190958;
3384,423;0,02595131;0,01208639;
3386,286;0,02550844;0,01164389;
3388,150;0,02590298;0,0120388;
3390,014;0,02568987;0,01182605;
3391,877;0,02495089;0,01108744;
3393,741;0,02491929;0,01105621;
3395,605;0,0253639;0,01150118;
3397,468;0,02557871;0,01171635;
3399,332;0,02510365;0,01124166;
3401,196;0,02456906;0,01070743;
3403,059;0,02524322;0,01138195;
3404,923;0,02572388;0,01186298;
3406,787;0,02553428;0,01167373;
3408,650;0,02550722;0,01164703;
3410,514;0,02532678;0,01146695;
3412,378;0,02522026;0,01136078;
3414,241;0,02584901;0,0119899;
3416,105;0,0257339;0,01187514;
3417,969;0,025162;0,0113036;
3419,832;0,02459959;0,01074154;
3421,696;0,02436857;0,01051088;
3423,560;0,0243671;0,01050976;
3425,423;0,02472274;0,01086575;
3427,287;0,02545192;0,01159528;
3429,151;0,02529648;0,01144019;
3431,014;0,02469602;0,01084008;
3432,878;0,02493386;0,01107828;
3434,742;0,02470425;0,01084901;
3436,605;0,02401332;0,01015843;
3438,469;0,02407933;0,01022479;
3440,333;0,02473182;0,01087762;
3442,196;0,02466599;0,01081214;
3444,060;0,02419744;0,01034393;
3445,924;0,02412721;0,01027405;
3447,787;0,02395642;0,0101036;
3449,651;0,0236552;0,009802721;
3451,515;0,02390358;0,01005145;
3453,379;0,02432468;0,01047289;
3455,242;0,02439591;0,01054446;
3457,106;0,02408815;0,01023703;
3458,970;0,02395356;0,01010278;
3460,833;0,02369914;0,009848701;
3462,697;0,02390146;0,01005136;
3464,561;0,02388373;0,01003397;
3466,424;0,02337049;0,009521061;
3468,288;0,02312666;0,009277564;
3470,152;0,02317684;0,009328082;
3472,015;0,02324779;0,009399367;
3473,879;0,02327287;0,00942478;
3475,743;0,02354841;0,009700654;
3477,606;0,02373141;0,009883984;
