;Jun02_TPC_1-0-0_LMW_salt;Jun02_TPC_1-0-0_LMW_salt (baseline corrected);
3466,424;0,02261375;0,01144389;
3468,288;0,02258723;0,01141853;
3470,152;0,02236424;0,0111967;
3472,015;0,02219529;0,01102892;
3473,879;0,0221939;0,0110287;
3475,743;0,02215985;0,01099581;
3477,606;0,02202811;0,01086523;
3479,470;0,0216323;0,01047057;
3481,334;0,0211546;0,009994029;
3483,197;0,02112782;0,009968402;
3485,061;0,02156995;0,01041168;
3486,925;0,02165751;0,01050039;
3488,788;0,02094627;0,009790296;
3490,652;0,02061677;0,009461937;
3492,516;0,02081891;0,009665221;
3494,379;0,02097191;0,009819362;
3496,243;0,02065999;0,009508588;
3498,107;0,02017129;0,009021026;
3499,970;0,02026272;0,009113592;
3501,834;0,02030792;0,009159926;
3503,698;0,02028803;0,009141169;
3505,561;0,02040697;0,009261239;
3507,425;0,02041087;0,009266271;
3509,289;0,02027855;0,009135073;
3511,152;0,02012695;0,008984604;
3513,016;0,0198726;0,008731379;
3514,880;0,02000091;0,008860804;
3516,743;0,0200408;0,008901814;
3518,607;0,01980456;0,008666694;
3520,471;0,01958604;0,00844929;
3522,334;0,01966232;0,008526691;
3524,198;0,01990168;0,00876716;
3526,062;0,02009268;0,008959269;
3527,925;0,01987881;0,008746508;
3529,789;0,01946313;0,008331943;
3531,653;0,0195361;0,008406012;
3533,516;0,01940759;0,008278606;
3535,380;0,01905241;0,007924527;
3537,244;0,01891473;0,00778795;
3539,107;0,0187076;0,007581919;
3540,971;0,01868649;0,007561909;
3542,835;0,01867121;0,007547722;
3544,698;0,01854612;0,007423731;
3546,562;0,01860724;0,007485944;
3548,426;0,01857807;0,007457865;
3550,289;0,01854945;0,007430328;
3552,153;0,01848021;0,007362176;
3554,017;0,01828792;0,007170968;
3555,880;0,01826353;0,007147664;
3557,744;0,01810906;0,006994273;
3559,608;0,01777659;0,006662889;
3561,471;0,01775662;0,006643996;
3563,335;0,01770417;0,006592618;
3565,199;0,01744963;0,006339155;
3567,062;0,01720914;0,006099736;
3568,926;0,01699779;0,005889463;
3570,790;0,01704089;0,005933635;
3572,653;0,01696232;0,005856126;
3574,517;0,01671561;0,005610488;
3576,381;0,01669418;0,005590125;
3578,244;0,01675672;0,005653731;
3580,108;0,01655946;0,005457532;
3581,972;0,01589727;0,004796395;
3583,835;0,01586063;0,004760818;
3585,699;0,01645028;0,00535152;
3587,563;0,01636474;0,005267038;
3589,426;0,01604599;0,004949345;
3591,290;0,01589566;0,004800059;
3593,154;0,01588494;0,004790392;
3595,017;0,01593129;0,004837788;
3596,881;0,01603583;0,004943379;
3598,745;0,01578301;0,004691609;
3600,608;0,01548574;0,004395377;
3602,472;0,01545614;0,00436682;
3604,336;0,01545928;0,004370997;
3606,199;0,01558515;0,004497913;
3608,063;0,01561827;0,00453207;
3609,927;0,01551334;0,004428169;
3611,790;0,01492363;0,003839493;
3613,654;0,01439996;0,003316861;
3615,518;0,01457268;0,003490607;
3617,381;0,01466407;0,003583034;
3619,245;0,01431932;0,00323931;
3621,109;0,01410472;0,003025734;
3622,972;0,01413999;0,003062023;
3624,836;0,01399347;0,002916532;
3626,700;0,01393879;0,002862869;
3628,563;0,01365965;0,002584755;
3630,427;0,01357534;0,002501456;
3632,291;0,01363016;0,002557298;
3634,154;0,01332572;0,002253873;
3636,018;0,0131915;0,002120665;
3637,882;0,01313327;0,002063444;
3639,745;0,01323532;0,002166504;
3641,609;0,01318947;0,002121664;
3643,473;0,01318402;0,002117221;
3645,336;0,01368753;0,002621742;
3647,200;0,01352142;0,002456631;
3649,064;0,0127246;0,001660812;
3650,927;0,01189547;0,0008326826;
3652,791;0,01213698;0,001075192;
3654,655;0,01279475;0,001733965;
3656,518;0,01265345;0,001593665;
3658,382;0,01248471;0,001425918;
3660,246;0,01269284;0,001635036;
3662,109;0,01255552;0,001498712;
3663,973;0,01251755;0,00146173;
3665,837;0,01262746;0,001572634;
3667,700;0,01283132;0,001777478;
3669,564;0,01272258;0,001669729;
3671,428;0,01271066;0,001658789;
3673,291;0,01297379;0,0019229;
3675,155;0,01318175;0,002131842;
3677,019;0,01267674;0,001627817;
3678,882;0,01231284;0,001264889;
3680,746;0,01210045;0,001053483;
3682,610;0,01218866;0,001142661;
3684,473;0,01229408;0,001249059;
3686,337;0,01240583;0,001361778;
3688,201;0,01253429;0,001491211;
3690,064;0,01249443;0,001452326;
3691,928;0,0120816;0,00104046;
3693,792;0,01196651;0,0009263369;
3695,655;0,01241289;0,00137368;
3697,519;0,0126086;0,001570358;
3699,383;0,01264146;0,001604179;
3701,246;0,01280111;0,001764789;
3703,110;0,01251115;0,001475783;
3704,974;0,01238642;0,001352011;
3706,837;0,01261865;0,001585201;
3708,701;0,01278374;0,001751249;
3710,565;0,01238165;0,00135011;
3712,428;0,01199049;0,0009598986;
3714,292;0,01210078;0,001071141;
3716,156;0,01254758;0,00151889;
3718,019;0,0125221;0,001494364;
3719,883;0,01244106;0,001414269;
3721,747;0,01268187;0,001656025;
3723,610;0,01248803;0,001463129;
3725,474;0,01215673;0,001132772;
3727,338;0,01220843;0,001185405;
3729,202;0,01260141;0,001579332;
3731,065;0,01291226;0,001891121;
3732,929;0,01307036;0,002050157;
3734,793;0,01301617;0,001996897;
3736,656;0,01244109;0,001422754;
3738,520;0,01234768;0,001330276;
3740,384;0,01272851;0,001712034;
3742,247;0,0128425;0,001826954;
3744,111;0,01289774;0,001883125;
3745,975;0,01291042;0,001896732;
3747,838;0,0130513;0,002038539;
3749,702;0,0128728;0,001860964;
3751,566;0,0125314;0,001520482;
3753,429;0,01274025;0,001730257;
3755,293;0,0127684;0,001759327;
3757,157;0,01285295;0,001844796;
3759,020;0,01297555;0,001968305;
3760,884;0,0128334;0,001827079;
3762,748;0,01266285;0,001657437;
3764,611;0,01251641;0,001511914;
3766,475;0,01256863;0,001565048;
3768,339;0,01276356;0,001760888;
3770,202;0,01295578;0,001954015;
3772,066;0,01306109;0,002060235;
3773,930;0,01301198;0,002012027;
3775,793;0,01292647;0,001927424;
3777,657;0,01288268;0,001884533;
3779,521;0,01260458;0,001607336;
3781,384;0,0126206;0,001624259;
3783,248;0,01289194;0,001896503;
3785,112;0,01282063;0,001826085;
3786,975;0,01254202;0,001548373;
3788,839;0,01239237;0,001399616;
3790,703;0,0125562;0,001564341;
3792,566;0,01302874;0,002037781;
3794,430;0,0130023;0,002012234;
3796,294;0,01248123;0,001492054;
3798,157;0,01237316;0,001384868;
3800,021;0,01255173;0,001564324;
3801,885;0,0127753;0,00178878;
3803,748;0,01281134;0,001825714;
3805,612;0,0126301;0,001645354;
3807,476;0,012769;0,001785133;
3809,339;0,01289595;0,001912967;
3811,203;0,01245796;0,001475859;
3813,067;0,01245335;0,001472127;
3814,930;0,01285715;0,001876806;
3816,794;0,01269082;0,001711349;
3818,658;0,01283485;0,001856256;
3820,521;0,0131137;0,002135974;
3822,385;0,01288344;0,001906588;
3824,249;0,01261306;0,001637079;
3826,112;0,01249737;0,001522265;
3827,976;0,01280022;0,001825977;
3829,840;0,01308978;0,002116406;
3831,703;0,01314125;0,002168744;
3833,567;0,01292855;0,001956907;
3835,431;0,01260101;0,00163023;
3837,294;0,01290197;0,001932051;
3839,158;0,01337961;0,002410552;
3841,022;0,01290427;0,00193607;
3842,885;0,01250172;0,001534377;
3844,749;0,01268379;0,001717308;
3846,613;0,01291265;0,001947029;
3848,476;0,01293151;0,001966738;
3850,340;0,01317526;0,002211343;
3852,204;0,01366228;0,002699217;
3854,067;0,0132278;0,002265588;
3855,931;0,0125171;0,001555733;
3857,795;0,01252591;0,001565391;
3859,658;0,01277661;0,001816939;
3861,522;0,01302956;0,002070734;
3863,386;0,0133995;0,002441525;
3865,249;0,01339053;0,0024334;
3867,113;0,01322611;0,002269823;
3868,977;0,01333856;0,002383111;
3870,840;0,012889;0,001934389;
3872,704;0,01284157;0,001887798;
3874,568;0,01284457;0,001891641;
3876,431;0,0127421;0,001790002;
3878,295;0,01273279;0,001781526;
3880,159;0,01279837;0,001847945;
3882,022;0,01296774;0,002018149;
3883,886;0,01322153;0,002272768;
3885,750;0,01309728;0,002149343;
3887,613;0,01287772;0,001930612;
3889,477;0,0129576;0,002011328;
3891,341;0,01294148;0,001996029;
3893,204;0,01291387;0,001969246;
3895,068;0,01301138;0,002067576;
3896,932;0,01283253;0,001889552;
3898,795;0,01264757;0,001705412;
3900,659;0,01263218;0,001690843;
3902,523;0,0130486;0,002108084;
3904,386;0,01328796;0,002348265;
3906,250;0,01300394;0,00206506;
3908,114;0,01295265;0,002014587;
3909,977;0,0129252;0,001987953;
3911,841;0,01289818;0,001961744;
3913,705;0,01295298;0,002017356;
3915,568;0,01291895;0,001984136;
3917,432;0,01277607;0,001842072;
3919,296;0,01283767;0,001904477;
3921,159;0,01307457;0,002142191;
3923,023;0,01316168;0,002230108;
3924,887;0,01293099;0,002000225;
3926,750;0,01287939;0,001949425;
3928,614;0,01301826;0,002089095;
3930,478;0,0129557;0,002027341;
3932,341;0,01297035;0,002042795;
3934,205;0,01293923;0,002012476;
3936,069;0,01299681;0,002070855;
3937,932;0,01324794;0,00232278;
3939,796;0,01313738;0,00221302;
3941,660;0,01294666;0,002023094;
3943,523;0,01307168;0,002148905;
3945,387;0,01321781;0,002295825;
3947,251;0,01317537;0,00225418;
3949,114;0,01311796;0,002197558;
3950,978;0,01311228;0,002192668;
3952,842;0,01302333;0,002104509;
3954,705;0,01299201;0,002073981;
3956,569;0,01282236;0,001905113;
3958,433;0,01272436;0,001807901;
3960,296;0,01299863;0,002082955;
3962,160;0,01321939;0,002304499;
3964,024;0,01319998;0,002285866;
3965,887;0,01311283;0,002199503;
3967,751;0,01301712;0,002104574;
3969,615;0,01310329;0,002191516;
3971,478;0,01316484;0,002253847;
3973,342;0,0131075;0,002197279;
3975,206;0,01310619;0,002196745;
3977,069;0,01304143;0,002132764;
3978,933;0,01292022;0,002012329;
3980,797;0,0130045;0,002097383;
3982,660;0,01312925;0,002222903;
3984,524;0,01299492;0,002089338;
3986,388;0,01285488;0,001950071;
3988,251;0,0129419;0,002037859;
3990,115;0,01288128;0,001978008;
3991,979;0,01296357;0,002061061;
3993,842;0,0131051;0,00220335;
3995,706;0,01306217;0,002161192;
3997,570;0,01313059;0,00223037;
