;Apr08_TPC_1-0-0_LMW_salt;Apr08_TPC_1-0-0_LMW_salt (baseline corrected);
2081,718;0,01011662;-0,009256821;
2083,582;0,01117824;-0,008193108;
2085,446;0,01088616;-0,008483112;
2087,309;0,01059074;-0,008776453;
2089,173;0,01054318;-0,008821953;
2091,037;0,0107474;-0,008615684;
2092,900;0,01004364;-0,009317401;
2094,764;0,009416919;-0,009942082;
2096,628;0,009336539;-0,01002044;
2098,491;0,009467737;-0,009887222;
2100,355;0,009819484;-0,009533467;
2102,219;0,009871463;-0,009479488;
2104,082;0,009199662;-0,0101493;
2105,946;0,009532339;-0,00981464;
2107,810;0,01023831;-0,009106701;
2109,673;0,01049701;-0,008846034;
2111,537;0,01021945;-0,009121642;
2113,401;0,01022994;-0,009109201;
2115,264;0,01012999;-0,009207215;
2117,128;0,01028443;-0,009050844;
2118,992;0,009956944;-0,009376407;
2120,855;0,009467979;-0,009863459;
2122,719;0,009437843;-0,009891691;
2124,583;0,00912887;-0,01019877;
2126,446;0,00838527;-0,01094048;
2128,310;0,007799602;-0,01152427;
2130,174;0,007138265;-0,01218373;
2132,037;0,0072088;-0,01211134;
2133,901;0,006650304;-0,01266798;
2135,765;0,006291496;-0,01302494;
2137,628;0,006074855;-0,01323974;
2139,492;0,005292858;-0,01401991;
2141,356;0,004868439;-0,0144425;
2143,219;0,005538023;-0,0137711;
2145,083;0,005106383;-0,01420094;
2146,947;0,004343595;-0,01496193;
2148,810;0,00320326;-0,01610047;
2150,674;0,001781647;-0,0175203;
2152,538;0,001264651;-0,01803552;
2154,401;0,001372303;-0,0179261;
2156,265;0,0001066989;-0,01918994;
2158,129;-0,001045335;-0,02034022;
2159,992;-0,00272957;-0,02202271;
2161,856;-0,003220459;-0,02251186;
2163,720;-0,003004463;-0,02229414;
2165,583;-0,002020718;-0,02130867;
2167,447;-0,001039074;-0,02032531;
2169,311;-0,000373854;-0,01965838;
2171,174;1,728691E-5;-0,01926554;
2173,038;0,001081015;-0,01820011;
2174,902;0,001050367;-0,01822908;
2176,765;0,001355352;-0,01792241;
2178,629;0,001260124;-0,01801597;
2180,493;0,0008357777;-0,01843865;
2182,356;0,001040677;-0,01823209;
2184,220;0,001677476;-0,01759364;
2186,084;0,001578701;-0,01769077;
2187,947;0,002286021;-0,01698182;
2189,811;0,003090191;-0,01617602;
2191,675;0,00363141;-0,01563317;
2193,538;0,003283479;-0,01597949;
2195,402;0,003182717;-0,01607864;
2197,266;0,003973902;-0,01528585;
2199,129;0,005026656;-0,01423151;
2200,993;0,005791831;-0,01346474;
2202,857;0,006343782;-0,01291121;
2204,720;0,005590306;-0,01366311;
2206,584;0,005011407;-0,01424044;
2208,448;0,005083676;-0,01416661;
2210,311;0,005184943;-0,01406378;
2212,175;0,005121429;-0,01412575;
2214,039;0,006133089;-0,01311255;
2215,902;0,006166986;-0,01307711;
2217,766;0,00578891;-0,01345366;
2219,630;0,006002453;-0,01323859;
2221,493;0,00614786;-0,01309167;
2223,357;0,005971383;-0,01326664;
2225,221;0,006959486;-0,01227703;
2227,084;0,007332044;-0,01190297;
2228,948;0,006987288;-0,01224624;
2230,812;0,006890002;-0,01234204;
2232,675;0,007411581;-0,01181898;
2234,539;0,007665491;-0,0115636;
2236,403;0,00789635;-0,01133127;
2238,266;0,008468132;-0,01075803;
2240,130;0,008515469;-0,01070924;
2241,994;0,007901343;-0,01132191;
2243,857;0,008790066;-0,01043175;
2245,721;0,009822687;-0,00939769;
2247,585;0,009586391;-0,009632555;
2249,448;0,008809189;-0,01040833;
2251,312;0,008890685;-0,01032542;
2253,176;0,009158948;-0,01005574;
2255,039;0,009748603;-0,009464679;
2256,903;0,009982469;-0,009229411;
2258,767;0,009893923;-0,009316561;
2260,630;0,01007442;-0,009134671;
2262,494;0,01017196;-0,009035749;
2264,358;0,01009514;-0,009111195;
2266,221;0,01056067;-0,008644289;
2268,085;0,01107021;-0,008133383;
2269,949;0,01151367;-0,007688557;
2271,812;0,01159546;-0,007605414;
2273,676;0,01174287;-0,007456656;
2275,540;0,01197299;-0,00722519;
2277,403;0,01211206;-0,007084779;
2279,267;0,01210527;-0,007090232;
2281,131;0,01257886;-0,00661532;
2282,994;0,01321278;-0,00598007;
2284,858;0,01359287;-0,005598663;
2286,722;0,01319646;-0,005993761;
2288,585;0,01318386;-0,006005055;
2290,449;0,01363773;-0,005549879;
2292,313;0,01397341;-0,005212907;
2294,176;0,013898;-0,005287029;
2296,040;0,01407113;-0,005112608;
2297,904;0,01456262;-0,004619834;
2299,767;0,01454014;-0,004641042;
2301,631;0,01433722;-0,004842695;
2303,495;0,01450073;-0,004677913;
2305,358;0,01447831;-0,004699078;
2307,222;0,01435914;-0,004816988;
2309,086;0,01421465;-0,004960229;
2310,949;0,01434112;-0,004832521;
2312,813;0,014767;-0,004405401;
2314,677;0,01518283;-0,003988328;
2316,540;0,01497965;-0,004190279;
2318,404;0,01467384;-0,004494862;
2320,268;0,01470498;-0,004462504;
2322,131;0,01525492;-0,003911355;
2323,995;0,01546512;-0,003699943;
2325,859;0,0151018;-0,00406205;
2327,722;0,01467003;-0,004492621;
2329,586;0,01455988;-0,004601573;
2331,450;0,01448375;-0,004676518;
2333,313;0,01438269;-0,004776394;
2335,177;0,01422721;-0,004930685;
2337,041;0,01400862;-0,005148096;
2338,904;0,01397382;-0,005181733;
2340,768;0,01423756;-0,004916821;
2342,632;0,01464809;-0,004505128;
2344,495;0,01513787;-0,004014185;
2346,359;0,01507369;-0,004077218;
2348,223;0,01526773;-0,003882028;
2350,087;0,01552737;-0,003621244;
2351,950;0,01501125;-0,004136219;
2353,814;0,01435314;-0,004793198;
2355,678;0,01418751;-0,004957692;
2357,541;0,01406998;-0,005074094;
2359,405;0,0141305;-0,005012452;
2361,269;0,01445396;-0,004687873;
2363,132;0,01472616;-0,00441456;
2364,996;0,01464892;-0,004490698;
2366,860;0,01482997;-0,004308541;
2368,723;0,01524024;-0,003897168;
2370,587;0,01591225;-0,003224061;
2372,451;0,0166542;-0,002481026;
2374,314;0,0178819;-0,001252229;
2376,178;0,0192155;8,244639E-5;
2378,042;0,02083557;0,001703597;
2379,905;0,02257449;0,00344359;
2381,769;0,0247959;0,005666069;
2383,633;0,02735159;0,008222826;
2385,496;0,0299174;0,0107897;
2387,360;0,03276793;0,01364129;
2389,224;0,03571421;0,01658862;
2391,087;0,03856217;0,01943764;
2392,951;0,04133492;0,02221143;
2394,815;0,04272258;0,02360013;
2396,678;0,04168326;0,02256185;
2398,542;0,03836312;0,01924274;
2400,406;0,03425423;0,01513489;
2402,269;0,03098352;0,0118652;
2404,133;0,02888396;0,009766662;
2405,997;0,02688704;0,007770757;
2407,860;0,02531858;0,006203313;
2409,724;0,02450897;0,005394708;
2411,588;0,0239647;0,004851446;
2413,451;0,02342657;0,004314321;
2415,315;0,02347787;0,004366618;
2417,179;0,02373842;0,004628158;
2419,042;0,02377179;0,004662523;
2420,906;0,02374709;0,004638811;
2422,770;0,0238991;0,004791808;
2424,633;0,02385551;0,004749192;
2426,497;0,02349725;0,004391905;
2428,361;0,02267543;0,003571057;
2430,224;0,02209577;0,002992365;
2432,088;0,02129103;0,002188591;
2433,952;0,02043548;0,001334001;
2435,815;0,02005006;0,0009495397;
2437,679;0,01957148;0,0004719096;
2439,543;0,01904097;-5,76447E-5;
2441,406;0,01897959;-0,0001180869;
2443,270;0,01891167;-0,0001850554;
2445,134;0,01903507;-6,072164E-5;
2446,997;0,01860218;-0,0004926784;
2448,861;0,01801146;-0,001082467;
2450,725;0,01794508;-0,001147918;
2452,588;0,01811272;-0,0009793493;
2454,452;0,01813617;-0,0009549823;
2456,316;0,01796998;-0,001120256;
2458,179;0,01760617;-0,001483149;
2460,043;0,01752491;-0,001563502;
2461,907;0,01737485;-0,00171265;
2463,770;0,01747689;-0,001609704;
2465,634;0,01784035;-0,001245344;
2467,498;0,01804516;-0,001039636;
2469,361;0,0178389;-0,001245004;
2471,225;0,01777119;-0,001311827;
2473,089;0,01766443;-0,001417695;
2474,952;0,01790322;-0,00117802;
2476,816;0,01839228;-0,0006880862;
2478,680;0,01844442;-0,0006350638;
2480,543;0,01818214;-0,0008964689;
2482,407;0,01824102;-0,0008367283;
2484,271;0,01805372;-0,001023157;
2486,134;0,01779389;-0,001282127;
2487,998;0,01787885;-0,001196302;
2489,862;0,01780056;-0,001273737;
2491,725;0,0176229;-0,00145054;
2493,589;0,01781657;-0,00125602;
2495,453;0,0170894;-0,001982341;
2497,316;0,01617865;-0,00289225;
2499,180;0,01578665;-0,003283407;
2501,044;0,01576332;-0,003305896;
2502,907;0,01528216;-0,003786225;
2504,771;0,01490655;-0,004160995;
2506,635;0,01507592;-0,003990803;
2508,498;0,01548622;-0,003579672;
2510,362;0,0155178;-0,003547268;
2512,226;0,01550334;-0,003560906;
2514,089;0,01523055;-0,003832881;
2515,953;0,01490669;-0,004155932;
2517,817;0,01453352;-0,004528289;
2519,680;0,0144898;-0,004571198;
2521,544;0,01429302;-0,004767176;
2523,408;0,01426177;-0,004797625;
2525,271;0,01462259;-0,004436007;
2527,135;0,01490946;-0,004148344;
2528,999;0,0150396;-0,004017409;
2530,862;0,01508874;-0,003967477;
2532,726;0,01485616;-0,004199272;
2534,590;0,01500262;-0,004052023;
2536,453;0,01524012;-0,00381374;
2538,317;0,01541535;-0,003637737;
2540,181;0,01540792;-0,003644384;
2542,044;0,01535377;-0,003697768;
2543,908;0,01500303;-0,004047731;
2545,772;0,01468543;-0,004364569;
2547,635;0,01479385;-0,004255384;
2549,499;0,01524557;-0,0038029;
2551,363;0,01544026;-0,003607457;
2553,226;0,01571759;-0,003329367;
2555,090;0,01575734;-0,003288865;
2556,954;0,0157579;-0,003287556;
2558,817;0,01586458;-0,003180129;
2560,681;0,0160297;-0,003014264;
2562,545;0,01575022;-0,003292994;
2564,408;0,01558114;-0,003461336;
2566,272;0,01561358;-0,003428162;
2568,136;0,01563351;-0,003407496;
2569,999;0,01561248;-0,003427789;
2571,863;0,01602929;-0,003010256;
2573,727;0,01620337;-0,002835444;
2575,590;0,01634616;-0,002691931;
2577,454;0,01652914;-0,002508232;
2579,318;0,01685716;-0,002179499;
2581,181;0,01689574;-0,002140195;
2583,045;0,01665742;-0,0023778;
2584,909;0,0164675;-0,002567014;
2586,772;0,01654432;-0,002489484;
2588,636;0,01653167;-0,002501433;
2590,500;0,01676002;-0,002272375;
2592,363;0,0169381;-0,002093599;
2594,227;0,01711008;-0,00192092;
2596,091;0,01711754;-0,001912759;
2597,954;0,01691841;-0,002111195;
2599,818;0,01699749;-0,002031432;
2601,682;0,01737831;-0,001649918;
2603,545;0,01723835;-0,001789198;
2605,409;0,01734712;-0,001679739;
2607,273;0,01773215;-0,001294033;
2609,136;0,01784677;-0,001178733;
2611,000;0,01778059;-0,001244236;
2612,864;0,01798246;-0,001041693;
2614,727;0,01795526;-0,001068216;
2616,591;0,01802609;-0,0009967182;
2618,455;0,01811233;-0,0009098124;
2620,318;0,0182236;-0,0007978802;
2622,182;0,01819791;-0,000822909;
2624,046;0,018221;-0,0007991579;
2625,910;0,01836528;-0,0006542182;
2627,773;0,01883065;-0,0001881957;
2629,637;0,01904503;2,683083E-5;
2631,501;0,01895943;-5,811333E-5;
2633,364;0,01891692;-9,998069E-5;
2635,228;0,01909084;7,458708E-5;
2637,092;0,01921208;0,0001964733;
2638,955;0,01922003;0,000205062;
2640,819;0,01914365;0,0001293232;
2642,683;0,01931022;0,0002965332;
2644,546;0,01957619;0,0005631372;
2646,410;0,0198901;0,0008776744;
2648,274;0,02000348;0,0009916826;
2650,137;0,02002316;0,001011995;
2652,001;0,01984708;0,0008365356;
2653,865;0,01980168;0,0007917574;
2655,728;0,01993538;0,0009260857;
2657,592;0,02010748;0,001098802;
2659,456;0,02009635;0,001088285;
2661,319;0,02002913;0,001021685;
2663,183;0,01999845;0,0009916184;
2665,047;0,02028731;0,001281084;
2666,910;0,02029132;0,001285702;
2668,774;0,02008639;0,001081375;
2670,638;0,02003804;0,001033634;
2672,501;0,02028633;0,001282529;
2674,365;0,02048395;0,001480742;
2676,229;0,02047272;0,001470116;
2678,092;0,02051707;0,001515059;
2679,956;0,02072482;0,001723399;
2681,820;0,02096268;0,001961853;
2683,683;0,02115003;0,002149796;
2685,547;0,02111344;0,002113785;
2687,411;0,02118591;0,00218684;
2689,274;0,0212462;0,002247718;
2691,138;0,02135853;0,002360625;
2693,002;0,0214791;0,002481774;
2694,865;0,02184252;0,002845777;
2696,729;0,02199219;0,002996016;
2698,593;0,02198949;0,002993892;
2700,456;0,02215233;0,003157303;
2702,320;0,02239146;0,003397008;
2704,184;0,02251578;0,003521892;
2706,047;0,02287855;0,003885226;
2707,911;0,02340312;0,004410356;
2709,775;0,02370887;0,00471667;
2711,638;0,02398004;0,004988398;
2713,502;0,02432173;0,005330649;
2715,366;0,02443419;0,005443663;
2717,229;0,02460056;0,005610586;
2719,093;0,02484939;0,00585997;
2720,957;0,02539615;0,006407276;
2722,820;0,02611569;0,007127367;
2724,684;0,02672172;0,007733947;
2726,548;0,02761805;0,008630821;
2728,411;0,02895873;0,009972045;
2730,275;0,02971584;0,01072969;
2732,139;0,02985144;0,01086583;
2734,002;0,02967248;0,01068741;
2735,866;0,02944295;0,01045841;
2737,730;0,02923829;0,01025429;
2739,593;0,02914923;0,01016576;
2741,457;0,02889466;0,009911715;
2743,321;0,02852209;0,009539675;
2745,184;0,02792102;0,008939128;
2747,048;0,02743267;0,008451307;
2748,912;0,02767693;0,008696092;
2750,775;0,02813747;0,009157151;
2752,639;0,02804741;0,009067615;
2754,503;0,02786287;0,008883584;
2756,366;0,02786392;0,008885157;
2758,230;0,02783266;0,008854403;
2760,094;0,02756275;0,008585013;
2761,957;0,02777216;0,008794927;
2763,821;0,02803178;0,009055058;
2765,685;0,02806889;0,009092671;
2767,548;0,0282061;0,009230392;
2769,412;0,02842223;0,009447026;
2771,276;0,0283499;0,009375196;
2773,139;0,02841509;0,009440885;
2775,003;0,02878308;0,00980937;
2776,867;0,02925815;0,01028494;
2778,730;0,02912284;0,01015012;
2780,594;0,02893517;0,009962951;
2782,458;0,02888262;0,009910887;
2784,321;0,02874322;0,009771983;
2786,185;0,02846832;0,009497575;
2788,049;0,02797215;0,009001883;
2789,912;0,02755735;0,008587576;
2791,776;0,02775224;0,008782944;
2793,640;0,02764681;0,008678001;
2795,503;0,02730464;0,008336308;
2797,367;0,02709754;0,008129688;
2799,231;0,02705128;0,008083906;
2801,094;0,02683129;0,007864387;
2802,958;0,02642772;0,007461299;
2804,822;0,02616568;0,007199728;
2806,685;0,02595581;0,006990324;
2808,549;0,02561716;0,006652152;
2810,413;0,02542849;0,006463951;
2812,276;0,02544043;0,00647635;
2814,140;0,02549723;0,006533619;
2816,004;0,0253851;0,006421956;
2817,867;0,02541614;0,006453449;
2819,731;0,02522056;0,006258336;
2821,595;0,02497793;0,006016163;
2823,458;0,02494788;0,005986573;
2825,322;0,02505024;0,00608938;
2827,186;0,02482839;0,005867986;
2829,049;0,02473289;0,005772944;
2830,913;0,02471764;0,005758143;
2832,777;0,02477736;0,005818312;
2834,640;0,0246106;0,005651998;
2836,504;0,02449471;0,005536553;
2838,368;0,02451443;0,005556719;
2840,231;0,02476997;0,005812706;
2842,095;0,02486208;0,005905256;
2843,959;0,02480884;0,005852457;
2845,822;0,02445543;0,005499491;
2847,686;0,02452556;0,005570052;
2849,550;0,02474789;0,005792819;
2851,413;0,02464826;0,005693626;
2853,277;0,02456675;0,005612556;
2855,141;0,02474671;0,005792944;
2857,004;0,02456755;0,005614211;
2858,868;0,02432007;0,005367168;
2860,732;0,02430398;0,005351501;
2862,595;0,02469672;0,005744671;
2864,459;0,0247768;0,005825173;
2866,323;0,02446872;0,00551752;
2868,186;0,02412574;0,00517496;
2870,050;0,02425266;0,005302307;
2871,914;0,02401649;0,005066549;
2873,777;0,02399816;0,005048646;
2875,641;0,02446715;0,005518051;
2877,505;0,02462537;0,005676686;
2879,368;0,02443594;0,005487674;
2881,232;0,0245448;0,005596941;
2883,096;0,02461423;0,005666786;
2884,959;0,02458399;0,005636955;
2886,823;0,02454055;0,005593926;
2888,687;0,02476014;0,005813926;
2890,550;0,02465904;0,00571323;
2892,414;0,02431137;0,005365964;
2894,278;0,02407402;0,005129014;
2896,141;0,02421439;0,005269792;
2898,005;0,02446695;0,005522748;
2899,869;0,02460801;0,005664214;
2901,733;0,02440414;0,005460737;
2903,596;0,02442269;0,005479682;
2905,460;0,02448503;0,00554242;
2907,324;0,02456654;0,005624329;
2909,187;0,02445917;0,005517351;
2911,051;0,02431032;0,005368898;
2912,915;0,0243942;0,005453168;
2914,778;0,02473341;0,005792763;
2916,642;0,02465525;0,005714989;
2918,506;0,02449974;0,005559866;
2920,369;0,024618;0,005678521;
2922,233;0,02503636;0,00609726;
2924,097;0,02491643;0,005977718;
2925,960;0,0249004;0,005962072;
2927,824;0,02493889;0,006000944;
2929,688;0,02495097;0,006013401;
2931,551;0,02510245;0,006165256;
2933,415;0,02551209;0,006575277;
2935,279;0,02556877;0,006632333;
2937,142;0,02556713;0,006631069;
2939,006;0,02555403;0,006618339;
2940,870;0,02537067;0,006435354;
2942,733;0,02529324;0,006358296;
2944,597;0,02542184;0,00648727;
2946,461;0,02558618;0,006651976;
2948,324;0,02618412;0,007250287;
2950,188;0,0264175;0,007484035;
2952,052;0,02641083;0,007477726;
2953,915;0,02661797;0,00768523;
2955,779;0,02681165;0,007879274;
2957,643;0,02686926;0,007937248;
2959,506;0,02687469;0,007943038;
2961,370;0,02663569;0,007704399;
2963,234;0,02659944;0,007668505;
2965,097;0,02694392;0,008013348;
2966,961;0,02730565;0,008375435;
2968,825;0,02705655;0,008126685;
2970,688;0,02700026;0,008070753;
2972,552;0,02734158;0,008412423;
2974,416;0,02755501;0,008626206;
2976,279;0,02745046;0,008522015;
2978,143;0,0275551;0,008627003;
2980,007;0,0276355;0,008707748;
2981,870;0,02771753;0,008790124;
2983,734;0,02812163;0,009194579;
2985,598;0,02849716;0,009570448;
2987,461;0,02853635;0,009609988;
2989,325;0,02858516;0,009659134;
2991,189;0,0286635;0,009737824;
2993,052;0,02888797;0,009962636;
2994,916;0,02913287;0,01020788;
2996,780;0,02931336;0,0103887;
2998,643;0,02927064;0,01034632;
3000,507;0,02936085;0,01043687;
3002,371;0,02953514;0,0106115;
3004,234;0,02978105;0,01085774;
3006,098;0,02990834;0,01098537;
3007,962;0,03019942;0,01127678;
3009,825;0,03049535;0,01157304;
3011,689;0,03056809;0,01164611;
3013,553;0,03051788;0,01159623;
3015,416;0,03072598;0,01180466;
3017,280;0,03092857;0,01200758;
3019,144;0,03103557;0,0121149;
3021,007;0,03107854;0,01215819;
3022,871;0,03128376;0,01236375;
3024,735;0,03133892;0,01241923;
3026,598;0,03153024;0,01261088;
3028,462;0,03158997;0,01267093;
3030,326;0,03172719;0,01280846;
3032,189;0,03205316;0,01313476;
3034,053;0,03251904;0,01360095;
3035,917;0,03265689;0,01373912;
3037,780;0,03276792;0,01385047;
3039,644;0,03286859;0,01395146;
3041,508;0,0331341;0,01421728;
3043,371;0,03320831;0,01429181;
3045,235;0,0333121;0,01439591;
3047,099;0,03331917;0,01440329;
3048,962;0,03349047;0,0145749;
3050,826;0,03385636;0,0149411;
3052,690;0,03419549;0,01528054;
3054,553;0,03429626;0,01538162;
3056,417;0,03465251;0,01573818;
3058,281;0,03471633;0,0158023;
3060,144;0,0346713;0,01575757;
3062,008;0,03489113;0,01597771;
3063,872;0,03542604;0,01651292;
3065,735;0,0355771;0,01666429;
3067,599;0,03552315;0,01661064;
3069,463;0,03567744;0,01676524;
3071,326;0,03601968;0,01710778;
3073,190;0,03613408;0,01722247;
3075,054;0,03660859;0,01769728;
3076,917;0,03667937;0,01776835;
3078,781;0,03681095;0,01790023;
3080,645;0,03700207;0,01809165;
3082,508;0,03728288;0,01837275;
3084,372;0,03789727;0,01898744;
3086,236;0,03855851;0,01964897;
3088,099;0,03857565;0,0196664;
3089,963;0,03833666;0,01942771;
3091,827;0,03828645;0,01937779;
3093,690;0,03860974;0,01970136;
3095,554;0,03894132;0,02003323;
3097,418;0,0392922;0,0203844;
3099,281;0,0396306;0,02072309;
3101,145;0,0399895;0,02108228;
3103,009;0,04030144;0,0213945;
3104,872;0,04086124;0,02195459;
3106,736;0,04123285;0,02232648;
3108,600;0,0410022;0,02209611;
3110,463;0,04091042;0,02200461;
3112,327;0,04122392;0,02231839;
3114,191;0,04150564;0,0226004;
3116,054;0,04181403;0,02290906;
3117,918;0,0421916;0,02328691;
3119,782;0,0424151;0,02351069;
3121,645;0,04259674;0,0236926;
3123,509;0,0431244;0,02422054;
3125,373;0,04324934;0,02434575;
3127,236;0,0431485;0,02424519;
3129,100;0,04326876;0,02436573;
3130,964;0,04410221;0,02519944;
3132,827;0,04446928;0,02556679;
3134,691;0,04432336;0,02542113;
3136,555;0,0444298;0,02552784;
3138,418;0,04495114;0,02604946;
3140,282;0,04529635;0,02639493;
3142,146;0,04532225;0,0264211;
3144,009;0,04554665;0,02664577;
3145,873;0,04593744;0,02703683;
3147,737;0,04585211;0,02695176;
3149,600;0,04612695;0,02722687;
3151,464;0,04651142;0,0276116;
3153,328;0,04694651;0,02804695;
3155,191;0,04710773;0,02820843;
3157,055;0,04704684;0,02814781;
3158,919;0,04709779;0,02819902;
3160,782;0,04755467;0,02865616;
3162,646;0,04797384;0,02907559;
3164,510;0,04837199;0,029474;
3166,373;0,04876334;0,02986561;
3168,237;0,0490245;0,03012702;
3170,101;0,04932719;0,03042996;
3171,964;0,04967728;0,03078031;
3173,828;0,05011177;0,03121506;
3175,692;0,05041031;0,03151385;
3177,556;0,0501624;0,0312662;
3179,419;0,05062594;0,03172998;
3181,283;0,05122289;0,03232718;
3183,147;0,05136954;0,03247409;
3185,010;0,05157227;0,03267707;
3186,874;0,05182762;0,03293267;
3188,738;0,05209687;0,03320216;
3190,601;0,05257671;0,03368225;
3192,465;0,05254349;0,03364928;
3194,329;0,05277149;0,03387753;
3196,192;0,05303187;0,03413815;
3198,056;0,05355083;0,03465736;
3199,920;0,05435311;0,03545988;
3201,783;0,05449977;0,03560679;
3203,647;0,05424205;0,03534931;
3205,511;0,05431847;0,03542597;
3207,374;0,05468999;0,03579773;
3209,238;0,05530084;0,03640883;
3211,102;0,05547759;0,03658581;
3212,965;0,05558275;0,03669121;
3214,829;0,05591392;0,03702263;
3216,693;0,05612874;0,03723768;
3218,556;0,05643522;0,0375444;
3220,420;0,05679927;0,03790869;
3222,284;0,05698854;0,03809819;
3224,147;0,05734697;0,03845686;
3226,011;0,05770902;0,03881914;
3227,875;0,05762891;0,03873927;
3229,738;0,05797622;0,03908681;
3231,602;0,05900236;0,04011319;
3233,466;0,0596052;0,04071625;
3235,329;0,05991795;0,04102923;
3237,193;0,06035389;0,04146541;
3239,057;0,06034568;0,04145742;
3240,920;0,06040447;0,04151644;
3242,784;0,06078368;0,04189588;
3244,648;0,06078793;0,04190036;
3246,511;0,0608963;0,04200896;
3248,375;0,06089189;0,04200478;
3250,239;0,06040468;0,0415178;
3252,102;0,0601866;0,04129994;
3253,966;0,06040744;0,041521;
3255,830;0,06050203;0,04161582;
3257,693;0,0600941;0,04120811;
3259,557;0,0595827;0,04069693;
3261,421;0,05937848;0,04049294;
3263,284;0,05923477;0,04034945;
3265,148;0,05960067;0,04071557;
3267,012;0,05989075;0,04100588;
3268,875;0,05988302;0,04099836;
3270,739;0,05961432;0,04072988;
3272,603;0,05964672;0,04076249;
3274,466;0,05996039;0,04107639;
3276,330;0,06013736;0,04125357;
3278,194;0,06009905;0,04121548;
3280,057;0,06000373;0,04112038;
3281,921;0,06028652;0,04140338;
3283,785;0,06050533;0,0416224;
3285,648;0,060409;0,0415263;
3287,512;0,06022651;0,04134402;
3289,376;0,06059619;0,04171391;
3291,239;0,06106576;0,04218369;
3293,103;0,06119071;0,04230886;
3294,967;0,06127635;0,0423947;
3296,830;0,06124229;0,04236086;
3298,694;0,06142226;0,04254104;
3300,558;0,06179739;0,04291637;
3302,421;0,0617882;0,04290739;
3304,285;0,06177208;0,04289148;
3306,149;0,06245127;0,04357088;
3308,012;0,06287492;0,04399474;
3309,876;0,06307584;0,04419586;
3311,740;0,06338193;0,04450216;
3313,603;0,06383309;0,04495352;
3315,467;0,0637869;0,04490754;
3317,331;0,06373705;0,04485789;
3319,194;0,0640323;0,04515334;
3321,058;0,06426004;0,04538128;
3322,922;0,06456236;0,04568381;
3324,785;0,06506887;0,04619053;
3326,649;0,06569393;0,04681578;
3328,513;0,06609839;0,04722044;
3330,376;0,06596676;0,04708901;
3332,240;0,06626907;0,04739152;
3334,104;0,06705151;0,04817416;
3335,967;0,06775629;0,04887914;
3337,831;0,06783367;0,04895671;
3339,695;0,0677259;0,04884914;
3341,558;0,06815292;0,04927636;
3343,422;0,06876179;0,04988543;
3345,286;0,06904951;0,05017335;
3347,149;0,06944876;0,05057279;
3349,013;0,06980791;0,05093214;
3350,877;0,0700088;0,05113322;
3352,740;0,07081767;0,05194228;
3354,604;0,07177101;0,05289581;
3356,468;0,07236646;0,05349146;
3358,331;0,07285822;0,05398341;
3360,195;0,07318882;0,05431421;
3362,059;0,07371283;0,05483841;
3363,922;0,07442069;0,05554645;
3365,786;0,07489513;0,05602109;
3367,650;0,07571157;0,05683771;
3369,513;0,07646126;0,05758759;
3371,377;0,07666221;0,05778873;
3373,241;0,07694154;0,05806824;
3375,104;0,07740753;0,05853443;
3376,968;0,07795208;0,05907916;
3378,832;0,07887293;0,06000019;
3380,695;0,07930624;0,06043369;
3382,559;0,07922655;0,06035419;
3384,423;0,0795291;0,06065692;
3386,286;0,08009634;0,06122435;
3388,150;0,08078059;0,06190878;
3390,014;0,08080511;0,06193348;
3391,877;0,08074403;0,06187259;
3393,741;0,08117275;0,06230148;
3395,605;0,08138833;0,06251725;
3397,468;0,0813758;0,0625049;
3399,332;0,08155114;0,06268043;
3401,196;0,08099872;0,06212819;
3403,059;0,0796686;0,06079825;
3404,923;0,07917959;0,06030941;
3406,787;0,07910936;0,06023936;
3408,650;0,07856158;0,05969176;
3410,514;0,0783159;0,05944625;
3412,378;0,07780872;0,05893925;
3414,241;0,07664153;0,05777224;
3416,105;0,07569358;0,05682447;
3417,969;0,07517251;0,05630358;
3419,832;0,07463037;0,0557616;
3421,696;0,07433977;0,05547119;
3423,560;0,0736198;0,05475138;
3425,423;0,07271617;0,05384793;
3427,287;0,07231981;0,05345174;
3429,151;0,07148522;0,05261733;
3431,014;0,07019014;0,05132241;
3432,878;0,06962402;0,05075647;
3434,742;0,06908886;0,05022149;
3436,605;0,06850126;0,04963405;
3438,469;0,06785335;0,04898631;
3440,333;0,06702254;0,04815568;
3442,196;0,06606631;0,04719962;
3444,060;0,06485949;0,04599297;
3445,924;0,06382784;0,04496149;
3447,787;0,06298924;0,04412305;
3449,651;0,06282901;0,04396299;
3451,515;0,06260779;0,04374194;
3453,379;0,0615187;0,04265301;
3455,242;0,06071888;0,04185336;
3457,106;0,06063892;0,04177357;
3458,970;0,0602563;0,04139111;
3460,833;0,05935055;0,04048552;
3462,697;0,05864637;0,03978151;
3464,561;0,05811072;0,03924602;
3466,424;0,05759701;0,03873248;
3468,288;0,05716929;0,03830493;
3470,152;0,05671439;0,03785018;
3472,015;0,05558131;0,03671727;
3473,879;0,05436213;0,03549825;
3475,743;0,05386318;0,03499946;
3477,606;0,05420421;0,03534065;
3479,470;0,05445668;0,03559329;
3481,334;0,05359811;0,03473488;
3483,197;0,05243909;0,03357601;
3485,061;0,05225659;0,03339367;
3486,925;0,0523559;0,03349315;
3488,788;0,05162528;0,03276269;
3490,652;0,05061178;0,03174934;
