;May03_TPC_06-02-02_LMW_salt;May03_TPC_06-02-02_LMW_salt (baseline corrected);
1168,520;0,06308686;0,05303596;
1170,384;0,06227005;0,05222992;
1172,248;0,06153156;0,05150214;
1174,111;0,0609579;0,05093911;
1175,975;0,06038285;0,05037463;
1177,839;0,05967571;0,04967798;
1179,702;0,05891411;0,04892681;
1181,566;0,05808627;0,04810934;
1183,430;0,05730537;0,04733875;
1185,293;0,05653791;0,04658153;
1187,157;0,0557818;0,04583559;
1189,021;0,0550242;0,0450881;
1190,884;0,05430262;0,04437657;
1192,748;0,05374369;0,04382762;
1194,612;0,05329687;0,04339072;
1196,475;0,05263046;0,04273417;
1198,339;0,05200948;0,04212299;
1200,203;0,05154161;0,04166487;
1202,066;0,05132075;0,04145368;
1203,930;0,05101328;0,04115583;
1205,794;0,0505879;0,04074001;
1207,657;0,05026149;0,0404231;
1209,521;0,05004563;0,04021668;
1211,385;0,04965968;0,03984012;
1213,248;0,04903246;0,03922222;
1215,112;0,04855321;0,03875224;
1216,976;0,04825939;0,03846763;
1218,839;0,04793621;0,0381536;
1220,703;0,04744978;0,03767627;
1222,567;0,04692772;0,03716326;
1224,430;0,04642665;0,03667119;
1226,294;0,04588984;0,0361433;
1228,158;0,04537871;0,03564106;
1230,021;0,04502568;0,03529685;
1231,885;0,04479523;0,03507518;
1233,749;0,04456372;0,03485239;
1235,612;0,04444632;0,03474366;
1237,476;0,04449225;0,0347982;
1239,340;0,04479143;0,03510595;
1241,203;0,04514891;0,03547195;
1243,067;0,04562684;0,03595834;
1244,931;0,04618194;0,03652185;
1246,795;0,04673646;0,03708473;
1248,658;0,04733845;0,03769503;
1250,522;0,04799231;0,03835715;
1252,386;0,04874367;0,03911673;
1254,249;0,04970441;0,04008563;
1256,113;0,05066627;0,0410556;
1257,977;0,05155267;0,04195007;
1259,840;0,05253555;0,04294097;
1261,704;0,05358709;0,04400048;
1263,568;0,05459169;0,04501301;
1265,431;0,05571528;0,04614448;
1267,295;0,05692287;0,0473599;
1269,159;0,058121;0,04856582;
1271,022;0,05925419;0,04970675;
1272,886;0,06054551;0,05100577;
1274,750;0,06178154;0,05224945;
1276,613;0,0631313;0,05360682;
1278,477;0,0645558;0,05503888;
1280,341;0,06603115;0,05652175;
1282,204;0,06748198;0,05798005;
1284,068;0,0690113;0,0595168;
1285,932;0,07070525;0,06121814;
1287,795;0,0724736;0,06299384;
1289,659;0,07411516;0,0646427;
1291,523;0,07586352;0,06639833;
1293,386;0,07777248;0,0683145;
1295,250;0,07968171;0,07023091;
1297,114;0,08155705;0,07211338;
1298,977;0,08350721;0,07407064;
1300,841;0,08557773;0,07614822;
1302,705;0,08766365;0,07824116;
1304,568;0,08977094;0,08035542;
1306,432;0,09204481;0,08263622;
1308,296;0,09444512;0,08504343;
1310,159;0,09687991;0,08748507;
1312,023;0,09938551;0,08999749;
1313,887;0,1021244;0,09274318;
1315,750;0,1047716;0,09539715;
1317,614;0,1078221;0,09845435;
1319,478;0,1112882;0,1019271;
1321,341;0,1145158;0,1051613;
1323,205;0,1178291;0,1084812;
1325,069;0,1214977;0,1121564;
1326,932;0,1250638;0,115729;
1328,796;0,1288356;0,1195072;
1330,660;0,1327988;0,1234769;
1332,523;0,1367669;0,1274514;
1334,387;0,1404305;0,1311214;
1336,251;0,1443837;0,1350809;
1338,114;0,1496125;0,1403159;
1339,978;0,1560259;0,1467357;
1341,842;0,160932;0,151648;
1343,705;0,16518;0,1559022;
1345,569;0,1701951;0,1609235;
1347,433;0,1756191;0,1663535;
1349,296;0,1814096;0,1721502;
1351,160;0,1869385;0,1776852;
1353,024;0,1921149;0,1828676;
1354,887;0,1973464;0,1881051;
1356,751;0,2025925;0,1933572;
1358,615;0,2078799;0,1986504;
1360,478;0,2140642;0,2048407;
1362,342;0,2226436;0,2134259;
1364,206;0,230131;0,2209191;
1366,069;0,2348426;0,2256365;
1367,933;0,2408178;0,2316175;
1369,797;0,2469821;0,2377876;
1371,660;0,2512165;0,2420277;
1373,524;0,2547625;0,2455793;
1375,388;0,2550487;0,2458712;
1377,251;0,2497759;0,240604;
1379,115;0,2423048;0,2331384;
1380,979;0,2336689;0,2245082;
1382,842;0,2240754;0,2149201;
1384,706;0,2140201;0,2048703;
1386,570;0,2039268;0,1947825;
1388,433;0,1940673;0,1849284;
1390,297;0,1851207;0,1759873;
1392,161;0,1768749;0,1677469;
1394,024;0,1691199;0,1599971;
1395,888;0,1618991;0,1527817;
1397,752;0,1554567;0,1463446;
1399,615;0,1489685;0,1398616;
1401,479;0,1425869;0,1334853;
1403,343;0,1364861;0,1273897;
1405,206;0,1302932;0,121202;
1407,070;0,1243134;0,1152273;
1408,934;0,1185204;0,1094395;
1410,797;0,1126031;0,1035272;
1412,661;0,1066581;0,09758734;
1414,525;0,1008774;0,09181165;
1416,388;0,09541268;0,08635196;
1418,252;0,08962484;0,08056911;
1420,116;0,08353454;0,07448379;
1421,979;0,07848954;0,06944373;
1423,843;0,07331524;0,06427434;
1425,707;0,06800407;0,05896806;
1427,570;0,06429873;0,05526758;
1429,434;0,06326158;0,05423527;
1431,298;0,06437443;0,05535293;
1433,161;0,0625835;0,05356678;
1435,025;0,05722087;0,04820892;
1436,889;0,04998604;0,04097882;
1438,752;0,04472378;0,03572128;
1440,616;0,04086123;0,03186342;
1442,480;0,03662891;0,02763577;
1444,343;0,03226195;0,02327345;
1446,207;0,02813969;0,01915581;
1448,071;0,02389642;0,01491712;
1449,934;0,02043587;0,01146115;
1451,798;0,0179086;0,008938418;
1453,662;0,01631156;0,007345909;
1455,525;0,01535552;0,006394366;
1457,389;0,01396043;0,005003748;
1459,253;0,01295017;0,003997947;
1461,116;0,01284585;0,003898056;
1462,980;0,01271329;0,003769902;
1464,844;0,01237488;0,003435885;
1466,707;0,01189217;0,00295754;
1468,571;0,01169663;0,002766343;
1470,435;0,01176866;0,002842689;
1472,298;0,01154872;0,002627048;
1474,162;0,01109857;0,002181173;
1476,026;0,01088409;0,001970951;
1477,889;0,01066528;0,001756367;
1479,753;0,01052027;0,001615568;
1481,617;0,01047902;0,00157851;
1483,480;0,0104407;0,001544368;
1485,344;0,01030214;0,001409958;
1487,208;0,01021812;0,00133006;
1489,071;0,00999304;0,001109089;
1490,935;0,009554084;0,0006742196;
1492,799;0,009351345;0,0004755474;
1494,662;0,009535511;0,0006637601;
1496,526;0,009572539;0,0007048143;
1498,390;0,009228612;0,0003648936;
1500,253;0,008801346;-5,838588E-5;
1502,117;0,008595545;-0,0002602197;
1503,981;0,008962633;0,0001108153;
1505,844;0,00932423;0,0004763393;
1507,708;0,008162936;-0,0006810467;
1509,572;0,007597035;-0,001243058;
1511,435;0,007528575;-0,001307649;
1513,299;0,007447626;-0,001384747;
1515,163;0,007447018;-0,001381524;
1517,026;0,007129043;-0,001695686;
1518,890;0,006735168;-0,002085767;
1520,754;0,006620332;-0,002196827;
1522,618;0,006209747;-0,002603655;
1524,481;0,006096887;-0,002712776;
1526,345;0,006039776;-0,002766166;
1528,209;0,005747848;-0,003054392;
1530,072;0,005661189;-0,003137367;
1531,936;0,005900287;-0,002894602;
1533,800;0,005759495;-0,003031745;
1535,663;0,005509568;-0,003278041;
1537,527;0,005591614;-0,003192381;
1539,391;0,005836569;-0,00294383;
1541,254;0,004992461;-0,00378436;
1543,118;0,004729183;-0,004044077;
1544,982;0,004894732;-0,003874983;
1546,845;0,004898076;-0,003868112;
1548,709;0,004920572;-0,003842106;
1550,573;0,005057421;-0,003701764;
1552,436;0,004945701;-0,003810007;
1554,300;0,005008291;-0,003743957;
1556,164;0,005382389;-0,003366416;
1558,027;0,005803356;-0,002942023;
1559,891;0,004879948;-0,003862019;
1561,755;0,00441976;-0,004318814;
1563,618;0,004569552;-0,004165643;
1565,482;0,004877422;-0,003854411;
1567,346;0,005203695;-0,003524792;
1569,209;0,005016805;-0,003708352;
1571,073;0,004451161;-0,004270682;
1572,937;0,004614316;-0,004104227;
1574,800;0,005125187;-0,003590073;
1576,664;0,005086632;-0,00362536;
1578,528;0,005013993;-0,003694747;
1580,391;0,005210422;-0,003495082;
1582,255;0,005233884;-0,003468398;
1584,119;0,005241609;-0,003457466;
1585,982;0,005342396;-0,003353488;
1587,846;0,005312119;-0,003380589;
1589,710;0,005218508;-0,003471038;
1591,573;0,005306785;-0,003379614;
1593,437;0,005487081;-0,003196186;
1595,301;0,005612448;-0,003067701;
1597,164;0,005699796;-0,002977251;
1599,028;0,005777652;-0,002896306;
1600,892;0,005883979;-0,002786905;
1602,755;0,005915036;-0,002752788;
1604,619;0,006021602;-0,002643176;
1606,483;0,006170103;-0,002491644;
1608,346;0,006131199;-0,00252753;
1610,210;0,006218538;-0,002437187;
1612,074;0,006462527;-0,002190209;
1613,937;0,006774409;-0,001875351;
1615,801;0,006889742;-0,001757056;
1617,665;0,00668273;-0,001961119;
1619,528;0,006605931;-0,002034984;
1621,392;0,007102512;-0,001535481;
1623,256;0,007139316;-0,001495768;
1625,119;0,00676188;-0,00187031;
1626,983;0,006731797;-0,001897511;
1628,847;0,006765209;-0,001861231;
1630,710;0,006764218;-0,001859367;
1632,574;0,006944534;-0,001676208;
1634,438;0,007065147;-0,001552767;
1636,301;0,006786778;-0,001828318;
1638,165;0,006610406;-0,002001888;
1640,029;0,006852917;-0,001756585;
1641,892;0,00691955;-0,001687174;
1643,756;0,006989118;-0,00161484;
1645,620;0,007160154;-0,001441051;
1647,483;0,006549815;-0,002048649;
1649,347;0,006109982;-0,002485754;
1651,211;0,006479347;-0,002113673;
1653,074;0,005993507;-0,002596809;
1654,938;0,005506799;-0,003080826;
1656,802;0,006204529;-0,002380416;
1658,665;0,00678588;-0,001796398;
1660,529;0,006930921;-0,001648701;
1662,393;0,006983815;-0,001593164;
1664,256;0,006880516;-0,001693831;
1666,120;0,006944211;-0,001627516;
1667,984;0,007211945;-0,001357173;
1669,847;0,007081808;-0,001484714;
1671,711;0,006817225;-0,001746711;
1673,575;0,006932283;-0,00162908;
1675,438;0,006854235;-0,001704566;
1677,302;0,006714835;-0,001841415;
1679,166;0,006776786;-0,001776924;
1681,029;0,006956345;-0,001594837;
1682,893;0,007117509;-0,001431156;
1684,757;0,006526604;-0,002019555;
1686,620;0,005884829;-0,002658835;
1688,484;0,005989314;-0,002551866;
1690,348;0,006036183;-0,002502524;
1692,211;0,006022264;-0,002513981;
1694,075;0,006249036;-0,002284758;
1695,939;0,006091989;-0,002439365;
1697,802;0,005838131;-0,002690792;
1699,666;0,005641653;-0,002884851;
1701,530;0,005147472;-0,003376624;
1703,393;0,005197306;-0,003324392;
1705,257;0,005461828;-0,003057482;
1707,121;0,005456818;-0,003060116;
1708,984;0,005315363;-0,003199203;
1710,848;0,005486179;-0,003026031;
1712,712;0,005663378;-0,002846485;
1714,575;0,005750302;-0,002757226;
1716,439;0,005687415;-0,002817787;
1718,303;0,005290885;-0,003212001;
1720,166;0,005146301;-0,003354279;
1722,030;0,005264416;-0,003233869;
1723,894;0,005527661;-0,002968338;
1725,757;0,005678352;-0,00281537;
1727,621;0,005852412;-0,002639044;
1729,485;0,005956212;-0,002532988;
1731,348;0,005932835;-0,002554118;
1733,212;0,005773869;-0,002710847;
1735,076;0,005331761;-0,003150727;
1736,939;0,005432561;-0,003047709;
1738,803;0,005837183;-0,002640879;
1740,667;0,00583113;-0,002644733;
1742,530;0,005633108;-0,002840565;
1744,394;0,005813825;-0,002657668;
1746,258;0,006113875;-0,002355447;
1748,121;0,006295301;-0,002171859;
1749,985;0,00632982;-0,002135188;
1751,849;0,006484029;-0,001978836;
1753,712;0,007016248;-0,001444482;
1755,576;0,008212883;-0,0002457217;
1757,440;0,00987872;0,001422232;
1759,303;0,01223714;0,00378276;
1761,167;0,0158362;0,007383918;
1763,031;0,01679477;0,008344577;
1764,894;0,01236343;0,003915318;
1766,758;0,007800644;-0,0006453967;
1768,622;0,005834964;-0,002609014;
1770,485;0,00565831;-0,002783613;
1772,349;0,005694057;-0,00274582;
1774,213;0,005307595;-0,003130245;
1776,076;0,005328289;-0,003107523;
1777,940;0,005457181;-0,00297661;
1779,804;0,005330209;-0,00310157;
1781,667;0,0053178;-0,003111975;
1783,531;0,005447422;-0,002980358;
1785,395;0,005563227;-0,002862567;
1787,258;0,00542642;-0,002997395;
1789,122;0,005526046;-0,002895799;
1790,986;0,005722321;-0,002697563;
1792,849;0,005382979;-0,003034951;
1794,713;0,005244901;-0,003171083;
1796,577;0,005399776;-0,00301427;
1798,441;0,005436119;-0,002975998;
1800,304;0,005420575;-0,00298962;
1802,168;0,005417788;-0,002990493;
1804,032;0,00545607;-0,002950306;
1805,895;0,005586204;-0,002818273;
1807,759;0,005633438;-0,00276915;
1809,623;0,005688914;-0,002711791;
1811,486;0,005562305;-0,002836525;
1813,350;0,005373773;-0,00302319;
1815,214;0,005198452;-0,003196653;
1817,077;0,005240111;-0,003153142;
1818,941;0,005428976;-0,002962433;
1820,805;0,005788191;-0,002601381;
1822,668;0,005794642;-0,002593101;
1824,532;0,005227104;-0,003158817;
1826,396;0,005154259;-0,003229849;
1828,259;0,005701468;-0,002680832;
1830,123;0,005732969;-0,002647532;
1831,987;0,005399425;-0,002979284;
1833,850;0,005425844;-0,00295108;
1835,714;0,00561854;-0,002756607;
1837,578;0,005613741;-0,002759635;
1839,441;0,00562351;-0,002748103;
1841,305;0,005612272;-0,002757585;
1843,169;0,005396994;-0,002971114;
1845,032;0,005380022;-0,002986344;
1846,896;0,005677713;-0,002686918;
1848,760;0,005763869;-0,002599034;
1850,623;0,005788296;-0,002572886;
1852,487;0,005602476;-0,002756992;
1854,351;0,005742906;-0,002614855;
1856,214;0,005824803;-0,002531258;
1858,078;0,005816948;-0,00253742;
1859,942;0,005739394;-0,002613287;
1861,805;0,005441889;-0,002909112;
1863,669;0,005110209;-0,003239118;
1865,533;0,005282909;-0,003064752;
1867,396;0,005497198;-0,002848803;
1869,260;0,005485978;-0,00285837;
1871,124;0,005442667;-0,002900034;
1872,987;0,005780126;-0,002560935;
1874,851;0,006159268;-0,002180159;
1876,715;0,005967499;-0,002370301;
1878,578;0,005535142;-0,002801037;
1880,442;0,005395872;-0,002938693;
1882,306;0,005610141;-0,002722817;
1884,169;0,005732306;-0,002599049;
1886,033;0,005606109;-0,002723652;
1887,897;0,005479675;-0,002848496;
1889,760;0,005437287;-0,002889302;
1891,624;0,005516103;-0,00280891;
1893,488;0,005571478;-0,002751964;
1895,351;0,005588882;-0,002732996;
1897,215;0,005452723;-0,002867598;
1899,079;0,005562641;-0,002756128;
1900,942;0,005887345;-0,002429877;
1902,806;0,005824101;-0,002491582;
1904,670;0,005794483;-0,002519666;
1906,533;0,005508085;-0,002804537;
1908,397;0,00485902;-0,003452079;
1910,261;0,005212019;-0,003097565;
1912,124;0,005433566;-0,002874509;
1913,988;0,005406607;-0,002899963;
1915,852;0,00524529;-0,003059782;
1917,715;0,004867567;-0,003436012;
1919,579;0,005260713;-0,00304138;
1921,443;0,0057201;-0,002580513;
1923,306;0,004494854;-0,003804284;
1925,170;0,004212463;-0,004085205;
1927,034;0,004725123;-0,003571082;
1928,897;0,004967698;-0,003327048;
1930,761;0,004485109;-0,003808185;
1932,625;0,004629617;-0,00366223;
1934,488;0,005316279;-0,002974127;
1936,352;0,005203089;-0,003085881;
1938,216;0,004923772;-0,003363768;
1940,079;0,004685644;-0,003600471;
1941,943;0,004879132;-0,003405564;
1943,807;0,005322795;-0,002960488;
1945,670;0,004761064;-0,00352081;
1947,534;0,003905851;-0,00437462;
1949,398;0,003812043;-0,00446703;
1951,261;0,003903725;-0,004373956;
1953,125;0,003870604;-0,00440569;
1954,989;0,003647934;-0,004626978;
1956,852;0,003809105;-0,004464431;
1958,716;0,003850465;-0,004421699;
1960,580;0,003649089;-0,004621709;
1962,443;0,004060044;-0,004209394;
1964,307;0,005367905;-0,002900177;
1966,171;0,004265622;-0,00400111;
1968,034;0,001811295;-0,006454091;
1969,898;0,002137523;-0,006126523;
1971,762;0,003195018;-0,005067693;
1973,625;0,002737746;-0,005523634;
1975,489;0,003318021;-0,004942034;
1977,353;0,004640836;-0,003617899;
1979,216;0,004315368;-0,003942052;
1981,080;0,003508679;-0,004747431;
1982,944;0,004496311;-0,003758493;
1984,807;0,004765266;-0,003488237;
1986,671;0,004542545;-0,003709663;
1988,535;0,004669672;-0,003581245;
1990,398;0,003702569;-0,004547062;
1992,262;0,002482058;-0,005766292;
1994,126;0,002883189;-0,005363885;
1995,989;0,00375714;-0,004488662;
1997,853;0,003770214;-0,004474322;
1999,717;0,004055472;-0,004187801;
2001,580;0,004455079;-0,003786937;
2003,444;0,004316224;-0,003924539;
2005,308;0,004071024;-0,004168491;
2007,171;0,003608542;-0,00462973;
2009,035;0,00411891;-0,004118123;
2010,899;0,004275957;-0,003959841;
2012,762;0,00286672;-0,005367849;
2014,626;0,002865749;-0,005367595;
2016,490;0,003069355;-0,005162768;
2018,353;0,002736898;-0,005494009;
2020,217;0,002580331;-0,005649364;
2022,081;0,003465886;-0,004762602;
2023,944;0,004262461;-0,003964824;
2025,808;0,004011218;-0,004214869;
2027,672;0,003711627;-0,004513266;
2029,535;0,003853803;-0,0043699;
2031,399;0,004000334;-0,004222185;
2033,263;0,003035594;-0,005185744;
2035,126;0,004127869;-0,004092293;
2036,990;0,004780464;-0,003438525;
2038,854;0,004790864;-0,003426957;
2040,717;0,006714118;-0,001502539;
2042,581;0,006245191;-0,001970307;
2044,445;0,00555079;-0,002663553;
2046,308;0,005342321;-0,002870871;
2048,172;0,005409744;-0,002802301;
2050,036;0,005128912;-0,00308199;
2051,899;0,004298843;-0,003910921;
2053,763;0,004637113;-0,003571516;
2055,627;0,00638674;-0,001820759;
2057,490;0,006849763;-0,001356611;
2059,354;0,006272148;-0,001933103;
2061,218;0,00601599;-0,002188143;
2063,081;0,006505722;-0,001697297;
2064,945;0,006874451;-0,001327458;
2066,809;0,006621144;-0,001579659;
2068,672;0,006406886;-0,001792815;
2070,536;0,006711131;-0,001487472;
2072,400;0,006833435;-0,001364074;
